LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1700428361.164448,46494.000,3673,3,PR,1,100,131882
1700428361.204340,46533.000,3673,3,PR,1,100,131870
1700428361.244231,46572.000,3688,2,PR,1,100,131862
1700428361.284122,46611.000,3688,2,PR,1,100,131854
1700428361.322991,46649.000,3707,3,PR,1,100,131832
1700428361.361859,46687.000,3707,3,PR,1,100,131837
1700428361.400728,46725.000,3707,3,PR,1,100,131846
1700428361.440619,46764.000,3721,2,PR,1,100,131849
1700428361.480511,46803.000,3721,2,PR,1,100,131827
1700428361.520743,46842.333,3737,3,PR,1,100,131822
1700428361.560975,46881.667,3737,3,PR,1,100,131835
1700428361.601208,46921.000,3737,3,PR,1,100,131837
1700428361.642122,46961.000,3753,2,PR,1,100,131832
1700428361.683036,47001.000,3753,2,PR,1,100,131831
1700428361.723268,47040.333,3769,3,PR,1,100,131827
1700428361.763501,47079.667,3769,3,PR,1,100,131838
1700428361.803733,47119.000,3769,3,PR,1,100,131855
1700428361.843624,47158.000,3783,3,PR,1,100,131887
1700428361.883516,47197.000,3783,3,PR,1,100,131855
1700428361.923407,47236.000,3783,3,PR,1,100,131849
1700428361.962276,47274.000,3800,2,PR,1,100,131870
1700428362.001144,47312.000,3800,2,PR,1,100,131864
1700428362.045468,47355.333,3817,3,PR,1,100,131885
1700428362.089792,47398.667,3817,3,PR,1,100,131889
1700428362.134115,47442.000,3817,3,PR,1,100,131904
1700428362.173495,47480.500,3835,2,PR,1,100,131915
1700428362.212875,47519.000,3835,2,PR,1,100,131891
1700428362.253380,47558.600,3857,5,PR,1,100,131878
1700428362.293885,47598.200,3857,5,PR,1,100,131870
1700428362.334390,47637.800,3857,5,PR,1,100,131865
1700428362.374896,47677.400,3857,5,PR,1,100,131872
1700428362.415401,47717.000,3857,5,PR,1,100,131880
1700428362.455292,47756.000,3872,3,PR,1,100,131853
1700428362.495183,47795.000,3872,3,PR,1,100,131867
1700428362.535075,47834.000,3872,3,PR,1,100,131882
1700428362.574966,47873.000,3889,2,PR,1,100,131893
1700428362.614857,47912.000,3889,2,PR,1,100,131907
1700428362.654749,47951.000,3904,3,PR,1,100,131910
1700428362.694640,47990.000,3904,3,PR,1,100,131912
1700428362.734531,48029.000,3904,3,PR,1,100,131906
1700428362.773400,48067.000,3919,2,PR,1,100,131913
1700428362.812268,48105.000,3919,2,PR,1,100,131925
1700428362.852160,48144.000,3934,3,PR,1,100,131892
1700428362.892051,48183.000,3934,3,PR,1,100,131885
1700428362.931943,48222.000,3934,3,PR,1,100,131891
1700428362.971834,48261.000,3953,3,PR,1,100,131905
1700428363.011725,48300.000,3953,3,PR,1,100,131951
1700428363.051617,48339.000,3953,3,PR,1,100,131947
1700428363.091508,48378.000,3970,2,PR,1,100,131956
1700428363.131399,48417.000,3970,2,PR,1,100,131971
1700428363.171291,48456.000,3985,3,PR,1,100,131925
1700428363.211182,48495.000,3985,3,PR,1,100,131935
1700428363.251074,48534.000,3985,3,PR,1,100,131899
1700428363.290965,48573.000,4001,2,PR,1,100,131893
1700428363.330856,48612.000,4001,2,PR,1,100,131862
1700428363.370066,48650.333,4017,3,PR,1,100,131862
1700428363.409275,48688.667,4017,3,PR,1,100,131887
1700428363.448485,48727.000,4017,3,PR,1,100,131885
1700428363.488376,48766.000,4032,2,PR,1,100,131908
1700428363.528267,48805.000,4032,2,PR,1,100,131934
1700428363.571909,48847.667,4049,3,PR,1,100,131963
1700428363.615551,48890.333,4049,3,PR,1,100,131899
1700428363.659193,48933.000,4049,3,PR,1,100,131879
1700428363.698743,48971.667,4063,3,PR,1,100,131878
1700428363.738294,49010.333,4063,3,PR,1,100,131858
1700428363.777844,49049.000,4063,3,PR,1,100,131846
1700428363.818247,49088.500,4079,2,PR,1,100,131861
1700428363.858650,49128.000,4079,2,PR,1,100,131865
1700428363.899564,49168.000,4095,3,PR,1,100,131859
1700428363.940478,49208.000,4095,3,PR,1,100,131859
1700428363.981392,49248.000,4095,3,PR,1,100,131864
1700428364.021795,49287.500,4111,2,PR,1,100,131874
1700428364.062198,49327.000,4111,2,PR,1,100,131876
1700428364.102089,49366.000,4127,3,PR,1,100,131864
1700428364.141981,49405.000,4127,3,PR,1,100,131847
1700428364.181872,49444.000,4127,3,PR,1,100,131850
1700428364.221081,49482.333,4144,3,PR,1,100,131852
1700428364.260291,49520.667,4144,3,PR,1,100,131853
1700428364.299500,49559.000,4144,3,PR,1,100,131857
1700428364.338880,49597.500,4159,2,PR,1,100,131862
1700428364.378260,49636.000,4159,2,PR,1,100,131853
1700428364.418152,49675.000,4177,3,PR,1,100,131840
1700428364.458043,49714.000,4177,3,PR,1,100,131862
1700428364.497934,49753.000,4177,3,PR,1,100,131848
1700428364.537826,49792.000,4192,2,PR,1,100,131838
1700428364.577717,49831.000,4192,2,PR,1,100,131845
1700428364.617609,49870.000,4208,3,PR,1,100,131856
1700428364.657500,49909.000,4208,3,PR,1,100,131867
1700428364.697391,49948.000,4208,3,PR,1,100,131872
1700428364.737283,49987.000,4223,2,PR,1,100,131886
1700428364.777174,50026.000,4223,2,PR,1,100,131878
1700428364.816383,50064.333,4239,3,PR,1,100,131883
1700428364.855593,50102.667,4239,3,PR,1,100,131898
1700428364.894802,50141.000,4239,3,PR,1,100,131894
1700428364.939808,50185.000,4255,3,PR,1,100,131890
1700428364.984813,50229.000,4255,3,PR,1,100,131865
1700428365.029819,50273.000,4255,3,PR,1,100,131839
1700428365.068688,50311.000,4273,2,PR,1,100,131842
1700428365.107556,50349.000,4273,2,PR,1,100,131831
1700428365.147448,50388.000,4287,3,PR,1,100,131824
1700428365.187339,50427.000,4287,3,PR,1,100,131821
1700428365.227230,50466.000,4287,3,PR,1,100,131850
1700428365.267122,50505.000,4304,2,PR,1,100,131872
1700428365.307013,50544.000,4304,2,PR,1,100,131878
1700428365.346905,50583.000,4319,3,PR,1,100,131896
1700428365.386796,50622.000,4319,3,PR,1,100,131889
1700428365.426687,50661.000,4319,3,PR,1,100,131902
1700428365.466578,50700.000,4335,3,PR,1,100,131913
1700428365.506470,50739.000,4335,3,PR,1,100,131908
1700428365.546361,50778.000,4335,3,PR,1,100,131916
1700428365.586253,50817.000,4352,3,PR,1,100,131924
1700428365.626144,50856.000,4352,3,PR,1,100,131919
1700428365.666035,50895.000,4352,3,PR,1,100,131900
1700428365.704904,50933.000,4368,2,PR,1,100,131874
1700428365.743772,50971.000,4368,2,PR,1,100,131932
1700428365.783664,51010.000,4383,3,PR,1,100,131915
1700428365.823555,51049.000,4383,3,PR,1,100,131934
1700428365.863446,51088.000,4383,3,PR,1,100,131899
1700428365.903338,51127.000,4400,3,PR,1,100,131892
1700428365.943229,51166.000,4400,3,PR,1,100,131861
1700428365.983120,51205.000,4400,3,PR,1,100,131844
1700428366.023012,51244.000,4415,2,PR,1,100,131838
1700428366.062903,51283.000,4415,2,PR,1,100,131846
1700428366.102795,51322.000,4433,3,PR,1,100,131881
1700428366.142686,51361.000,4433,3,PR,1,100,131890
