LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1700429068.010266,737545.500,2270,2,RD,1,100,TL
1700428351.850326,37388.000,2270,2,RD,1,100,TU
1700428354.478042,39957.000,3058,2,RD,1,100,TL
1700428357.105758,42526.000,3058,2,RD,1,100,TU
1700428359.717619,45079.500,3853,2,RD,1,100,TL
1700428362.329481,47633.000,3853,2,RD,1,100,TU
1700428364.942365,50187.500,4642,2,RD,1,100,TL
1700428367.555249,52742.000,4642,2,RD,1,100,TU
1700428370.167622,55296.000,5396,2,RD,1,100,TL
1700428372.779995,57850.000,5396,2,RD,1,100,TU
1700428375.395437,60407.000,6197,2,RD,1,100,TL
1700428378.010878,62964.000,6197,2,RD,1,100,TU
1700428380.641151,65535.500,6995,2,RD,1,100,TL
1700428383.271424,68107.000,6995,2,RD,1,100,TU
1700428385.883797,70661.000,7788,2,RD,1,100,TL
1700428388.496170,73215.000,7788,2,RD,1,100,TU
1700428391.114680,75775.000,8589,2,RD,1,100,TL
1700428393.733190,78335.000,8589,2,RD,1,100,TU
1700428396.344028,80887.500,9386,2,RD,1,100,TL
1700428398.954867,83440.000,9386,2,RD,1,100,TU
1700428401.567240,85994.000,10180,2,RD,1,100,TL
1700428404.179613,88548.000,10180,2,RD,1,100,TU
1700428406.797611,91107.500,10975,2,RD,1,100,TL
1700428409.415610,93667.000,10975,2,RD,1,100,TU
1700428412.040257,96233.000,11772,2,RD,1,100,TL
1700428414.664905,98799.000,11772,2,RD,1,100,TU
1700428417.271140,101347.000,12551,2,RD,1,100,TL
1700428419.877376,103895.000,12551,2,RD,1,100,TU
1700428422.495375,106454.500,13348,2,RD,1,100,TL
1700428425.113373,109014.000,13348,2,RD,1,100,TU
1700428427.736998,111579.000,14160,2,RD,1,100,TL
1700428430.360622,114144.000,14160,2,RD,1,100,TU
1700428432.989361,116714.000,14954,2,RD,1,100,TL
1700428435.618099,119284.000,14954,2,RD,1,100,TU
1700428438.225869,121833.500,15751,2,RD,1,100,TL
1700428440.833639,124383.000,15751,2,RD,1,100,TU
1700428443.446012,126937.000,16534,2,RD,1,100,TL
1700428446.058385,129491.000,16534,2,RD,1,100,TU
1700428448.667178,132041.500,17325,2,RD,1,100,TL
1700428451.275971,134592.000,17325,2,RD,1,100,TU
1700428453.929258,137186.000,18117,2,RD,1,100,TL
1700428456.582545,139780.000,18117,2,RD,1,100,TU
1700428459.194407,142333.500,18895,2,RD,1,100,TL
1700428461.806268,144887.000,18895,2,RD,1,100,TU
1700428464.418641,147441.000,19674,2,RD,1,100,TL
1700428467.031014,149995.000,19674,2,RD,1,100,TU
1700428469.648501,152554.000,20423,2,RD,1,100,TL
1700428472.265988,155113.000,20423,2,RD,1,100,TU
1700428474.878361,157667.000,21215,2,RD,1,100,TL
1700428477.490734,160221.000,21215,2,RD,1,100,TU
1700428480.103107,162775.000,22007,2,RD,1,100,TL
1700428482.715480,165329.000,22007,2,RD,1,100,TU
1700428485.336036,167891.000,22805,2,RD,1,100,TL
1700428487.956591,170453.000,22805,2,RD,1,100,TU
1700428490.565896,173004.000,23600,2,RD,1,100,TL
1700428493.175200,175555.000,23600,2,RD,1,100,TU
1700428495.786039,178107.500,24392,2,RD,1,100,TL
1700428498.396877,180660.000,24392,2,RD,1,100,TU
1700428501.014876,183219.500,25184,2,RD,1,100,TL
1700428503.632874,185779.000,25184,2,RD,1,100,TU
1700428506.240645,188328.500,25979,2,RD,1,100,TL
1700428508.848415,190878.000,25979,2,RD,1,100,TU
1700428511.460788,193432.000,26776,2,RD,1,100,TL
