LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1700428357.083255,42504.000,3054,1,TL,1,100,2023-11-19_22-12-32-018008
1700428357.101666,42522.000,3056,1,TL,1,100,2023-11-19_22-12-32-018175
1700428362.306978,47611.000,3849,1,TL,1,100,2023-11-19_22-12-38-163104
1700428362.326412,47630.000,3851,1,TL,1,100,2023-11-19_22-12-38-163269
1700428367.532747,52720.000,4638,1,TL,1,100,2023-11-19_22-12-42-557018
1700428367.551158,52738.000,4640,1,TL,1,100,2023-11-19_22-12-42-557190
1700428372.758515,57829.000,5392,1,TL,1,100,2023-11-19_22-12-47-898908
1700428372.776927,57847.000,5394,1,TL,1,100,2023-11-19_22-12-47-899097
1700428378.007810,62961.000,6195,1,TL,1,100,2023-11-19_22-12-53-115014
1700428393.730121,78332.000,8587,1,TL,1,100,2023-11-19_22-13-11-183371
1700428425.110305,109011.000,13346,1,TL,1,100,2023-11-19_22-13-40-307505
1700428425.136899,109037.000,13349,1,TL,1,100,2023-11-19_22-13-45-111991
1700428430.357553,114141.000,14158,1,TL,1,100,2023-11-19_22-13-45-173039
1700428435.604802,119271.000,14951,1,TL,1,100,2023-11-19_22-13-51-498152
1700428435.618099,119284.000,14953,1,TL,1,100,2023-11-19_22-13-51-504132
1700428435.639579,119305.000,14955,1,TL,1,100,2023-11-19_22-13-55-629079
1700428440.829548,124379.000,15749,1,TL,1,100,2023-11-19_22-13-55-727688
1700428446.055316,129488.000,16532,1,TL,1,100,2023-11-19_22-14-01-707361
1700428472.261897,155109.000,20421,1,TL,1,100,2023-11-19_22-14-27-937667
1700428534.993624,216439.000,29942,1,TL,1,100,2023-11-19_22-15-31-046923
1700428535.018172,216463.000,29944,1,TL,1,100,2023-11-19_22-15-31-053980
1700428550.708776,231803.000,32325,1,TL,1,100,2023-11-19_22-15-43-576274
1700428555.941704,236919.000,33119,1,TL,1,100,2023-11-19_22-15-52-964139
1700428555.960115,236937.000,33121,1,TL,1,100,2023-11-19_22-15-52-964289
1700428561.190999,242051.000,33914,1,TL,1,100,2023-11-19_22-15-57-954143
1700428582.113507,262506.000,37013,1,TL,1,100,2023-11-19_22-16-14-668100
1700428587.361779,267637.000,37813,1,TL,1,100,2023-11-19_22-16-17-071320
1700428608.260762,288069.000,40993,1,TL,1,100,2023-11-19_22-16-45-885506
1700428613.503919,293195.000,41798,1,TL,1,100,2023-11-19_22-16-51-242680
1700428618.727642,298302.000,42599,1,TL,1,100,2023-11-19_22-16-56-743521
1700428623.953411,303411.000,43395,1,TL,1,100,2023-11-19_22-17-00-616380
1700428623.981028,303438.000,43398,1,TL,1,100,2023-11-19_22-17-00-616640
1700428629.213957,308554.000,44200,1,TL,1,100,2023-11-19_22-17-06-558176
1700428634.504165,313726.000,45001,1,TL,1,100,2023-11-19_22-17-11-803198
1700428644.956726,323945.000,46600,1,TL,1,100,2023-11-19_22-17-22-391069
1700428650.183517,329055.000,47401,1,TL,1,100,2023-11-19_22-17-28-091895
