LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1700428920.097691,592938,22637,1,BI,1,100,2360
1700428922.311150,595102,22986,1,BI,1,100,2200
1700428926.463943,599162,23606,1,BI,1,100,4120
1700428927.796724,600465,23802,1,BI,1,100,1320
1700428930.735388,603338,24248,1,BI,1,100,2920
1700428932.862927,605418,24580,1,BI,1,100,2120
1700428934.812490,607324,24869,1,BI,1,100,1920
1700428946.204032,618461,26596,1,BI,1,100,11320
1700428947.854920,620075,26851,1,BI,1,100,1640
1700428951.070778,623219,27343,1,BI,1,100,3200
1700428964.089683,635947,29308,1,BI,1,100,12920
1700428972.336966,644010,30549,1,BI,1,100,8200
1700428973.795558,645436,30773,1,BI,1,100,1440
1700428974.834780,646452,30935,1,BI,1,100,1040
1700428977.217010,648781,31300,1,BI,1,100,2360
1700428981.844408,653305,32000,1,BI,1,100,4600
1700428983.137297,654569,32207,1,BI,1,100,1280
1700428986.851286,658200,32765,1,BI,1,100,3680
1700429025.304515,695794,38522,1,BI,1,100,38200
1700429030.546649,700919,39331,1,BI,1,100,5200
1700429032.804091,703126,39680,1,BI,1,100,2240
1700429033.523159,703829,39793,1,BI,1,100,720
1700429034.766951,705045,39984,1,BI,1,100,1240
1700429037.433535,707652,40397,1,BI,1,100,2640
1700429039.161138,709341,40651,1,BI,1,100,1720
1700429042.599978,712703,41175,1,BI,1,100,3400
1700429043.436674,713521,41305,1,BI,1,100,840
