LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1669722221.510118,1060488.000,36475,3,MX,1,100,-6
1669722221.551066,1060528.000,36491,3,MX,1,100,-6
1669722221.592014,1060568.000,36491,3,MX,1,100,-5
1669722221.632962,1060608.000,36491,3,MX,1,100,-5
1669722221.672886,1060647.000,36507,2,MX,1,100,-5
1669722221.712810,1060686.000,36507,2,MX,1,100,-5
1669722221.752734,1060725.000,36522,3,MX,1,100,-6
1669722221.792658,1060764.000,36522,3,MX,1,100,-5
1669722221.832582,1060803.000,36522,3,MX,1,100,-5
1669722221.872506,1060842.000,36539,2,MX,1,100,-6
1669722221.912430,1060881.000,36539,2,MX,1,100,-5
1669722221.952354,1060920.000,36553,3,MX,1,100,-6
1669722221.992278,1060959.000,36553,3,MX,1,100,-5
1669722222.032202,1060998.000,36553,3,MX,1,100,-5
1669722222.072126,1061037.000,36574,4,MX,1,100,-5
1669722222.112051,1061076.000,36574,4,MX,1,100,-5
1669722222.151974,1061115.000,36574,4,MX,1,100,-4
1669722222.191899,1061154.000,36574,4,MX,1,100,-6
1669722222.232164,1061193.333,36590,3,MX,1,100,-5
1669722222.272429,1061232.667,36590,3,MX,1,100,-6
1669722222.312695,1061272.000,36590,3,MX,1,100,-5
1669722222.352619,1061311.000,36608,4,MX,1,100,-6
1669722222.392543,1061350.000,36608,4,MX,1,100,-5
1669722222.432467,1061389.000,36608,4,MX,1,100,-7
1669722222.472391,1061428.000,36608,4,MX,1,100,-6
1669722222.512315,1061467.000,36624,3,MX,1,100,-5
1669722222.552239,1061506.000,36624,3,MX,1,100,-6
1669722222.592163,1061545.000,36624,3,MX,1,100,-5
1669722222.632087,1061584.000,36641,2,MX,1,100,-6
1669722222.672011,1061623.000,36641,2,MX,1,100,-5
1669722222.711935,1061662.000,36658,3,MX,1,100,-5
1669722222.751859,1061701.000,36658,3,MX,1,100,-6
1669722222.791783,1061740.000,36658,3,MX,1,100,-6
1669722222.826930,1061774.333,36674,3,MX,1,100,-5
1669722222.862077,1061808.667,36674,3,MX,1,100,-5
1669722222.897224,1061843.000,36674,3,MX,1,100,-5
1669722222.936124,1061881.000,36690,2,MX,1,100,-5
1669722222.975025,1061919.000,36690,2,MX,1,100,-5
1669722223.014949,1061958.000,36705,3,MX,1,100,-5
1669722223.054873,1061997.000,36705,3,MX,1,100,-5
1669722223.094797,1062036.000,36705,3,MX,1,100,-5
1669722223.135062,1062075.333,36720,3,MX,1,100,-6
1669722223.175328,1062114.667,36720,3,MX,1,100,-5
1669722223.215593,1062154.000,36720,3,MX,1,100,-6
1669722223.256541,1062194.000,36737,2,MX,1,100,-5
1669722223.297488,1062234.000,36737,2,MX,1,100,-5
1669722223.337412,1062273.000,36754,3,MX,1,100,-5
1669722223.377337,1062312.000,36754,3,MX,1,100,-5
1669722223.417260,1062351.000,36754,3,MX,1,100,-5
1669722223.457185,1062390.000,36769,2,MX,1,100,-5
1669722223.497109,1062429.000,36769,2,MX,1,100,-5
1669722223.536350,1062467.333,36785,3,MX,1,100,-6
1669722223.575592,1062505.667,36785,3,MX,1,100,-5
1669722223.614833,1062544.000,36785,3,MX,1,100,-5
1669722223.654757,1062583.000,36801,2,MX,1,100,-5
1669722223.694682,1062622.000,36801,2,MX,1,100,-5
1669722223.734606,1062661.000,36816,3,MX,1,100,-6
1669722223.774530,1062700.000,36816,3,MX,1,100,-5
1669722223.814454,1062739.000,36816,3,MX,1,100,-5
1669722223.855060,1062778.667,36833,3,MX,1,100,-5
1669722223.895667,1062818.333,36833,3,MX,1,100,-6
1669722223.936273,1062858.000,36833,3,MX,1,100,-5
1669722223.976197,1062897.000,36847,2,MX,1,100,-5
1669722224.016122,1062936.000,36847,2,MX,1,100,-6
1669722224.056046,1062975.000,36863,3,MX,1,100,-5
1669722224.095970,1063014.000,36863,3,MX,1,100,-5
1669722224.135894,1063053.000,36863,3,MX,1,100,-6
1669722224.175818,1063092.000,36878,2,MX,1,100,-4
1669722224.215742,1063131.000,36878,2,MX,1,100,-6
1669722224.255666,1063170.000,36897,3,MX,1,100,-5
1669722224.295590,1063209.000,36897,3,MX,1,100,-4
1669722224.335514,1063248.000,36897,3,MX,1,100,-5
1669722224.375097,1063286.667,36911,3,MX,1,100,-4
1669722224.414680,1063325.333,36911,3,MX,1,100,-6
1669722224.454263,1063364.000,36911,3,MX,1,100,-5
1669722224.495210,1063404.000,36927,2,MX,1,100,-5
1669722224.536158,1063444.000,36927,2,MX,1,100,-6
1669722224.571646,1063478.667,36943,3,MX,1,100,-4
1669722224.607134,1063513.333,36943,3,MX,1,100,-5
1669722224.642622,1063548.000,36943,3,MX,1,100,-5
1669722224.682546,1063587.000,36959,3,MX,1,100,-5
1669722224.722471,1063626.000,36959,3,MX,1,100,-6
1669722224.762395,1063665.000,36959,3,MX,1,100,-6
1669722224.802319,1063704.000,36974,3,MX,1,100,-5
1669722224.842243,1063743.000,36974,3,MX,1,100,-5
1669722224.882167,1063782.000,36974,3,MX,1,100,-6
1669722224.921750,1063820.667,36993,3,MX,1,100,-5
1669722224.961332,1063859.333,36993,3,MX,1,100,-5
1669722225.000915,1063898.000,36993,3,MX,1,100,-6
1669722225.040328,1063936.500,37007,2,MX,1,100,-5
1669722225.079740,1063975.000,37007,2,MX,1,100,-5
1669722225.119664,1064014.000,37023,3,MX,1,100,-5
1669722225.159588,1064053.000,37023,3,MX,1,100,-5
1669722225.199512,1064092.000,37023,3,MX,1,100,-5
1669722225.238924,1064130.500,37039,2,MX,1,100,-5
1669722225.278336,1064169.000,37039,2,MX,1,100,-6
1669722225.318260,1064208.000,37057,3,MX,1,100,-5
1669722225.358185,1064247.000,37057,3,MX,1,100,-5
1669722225.398108,1064286.000,37057,3,MX,1,100,-6
1669722225.438715,1064325.667,37071,3,MX,1,100,-5
1669722225.479322,1064365.333,37071,3,MX,1,100,-5
1669722225.519928,1064405.000,37071,3,MX,1,100,-5
1669722225.560364,1064444.500,37088,2,MX,1,100,-5
1669722225.600800,1064484.000,37088,2,MX,1,100,-4
1669722225.640724,1064523.000,37105,4,MX,1,100,-5
1669722225.680648,1064562.000,37105,4,MX,1,100,-7
1669722225.720572,1064601.000,37105,4,MX,1,100,-6
1669722225.760496,1064640.000,37105,4,MX,1,100,-5
1669722225.799738,1064678.333,37120,3,MX,1,100,-5
1669722225.838979,1064716.667,37120,3,MX,1,100,-6
1669722225.878221,1064755.000,37120,3,MX,1,100,-6
1669722225.918145,1064794.000,37136,3,MX,1,100,-5
1669722225.958069,1064833.000,37136,3,MX,1,100,-5
1669722225.997993,1064872.000,37136,3,MX,1,100,-5
1669722226.038259,1064911.333,37152,3,MX,1,100,-5
1669722226.078524,1064950.667,37152,3,MX,1,100,-6
1669722226.118789,1064990.000,37152,3,MX,1,100,-5
1669722226.159737,1065030.000,37167,2,MX,1,100,-5
1669722226.200685,1065070.000,37167,2,MX,1,100,-5
1669722226.240609,1065109.000,37184,4,MX,1,100,-5
1669722226.280533,1065148.000,37184,4,MX,1,100,-5
1669722226.320457,1065187.000,37184,4,MX,1,100,-5
1669722226.360381,1065226.000,37184,4,MX,1,100,-6
1669722226.395528,1065260.333,37203,3,MX,1,100,-5
1669722226.430675,1065294.667,37203,3,MX,1,100,-6
1669722226.465822,1065329.000,37203,3,MX,1,100,-6
1669722226.506258,1065368.500,37218,2,MX,1,100,-5
1669722226.546693,1065408.000,37218,2,MX,1,100,-5
1669722226.586959,1065447.333,37234,3,MX,1,100,-4
1669722226.627224,1065486.667,37234,3,MX,1,100,-5
1669722226.667489,1065526.000,37234,3,MX,1,100,-7
1669722226.706902,1065564.500,37250,2,MX,1,100,-6
1669722226.746314,1065603.000,37250,2,MX,1,100,-6
1669722226.786238,1065642.000,37266,5,MX,1,100,-5
1669722226.826162,1065681.000,37266,5,MX,1,100,-6
1669722226.866086,1065720.000,37266,5,MX,1,100,-6
1669722226.906010,1065759.000,37266,5,MX,1,100,-7
1669722226.945934,1065798.000,37266,5,MX,1,100,-7
1669722226.985858,1065837.000,37282,4,MX,1,100,-7
1669722227.025782,1065876.000,37282,4,MX,1,100,-7
1669722227.065706,1065915.000,37282,4,MX,1,100,-7
1669722227.105630,1065954.000,37282,4,MX,1,100,-7
1669722227.145298,1065992.750,37298,4,MX,1,100,-8
1669722227.184967,1066031.500,37298,4,MX,1,100,-8
1669722227.224635,1066070.250,37298,4,MX,1,100,-8
1669722227.264303,1066109.000,37298,4,MX,1,100,-7
1669722227.304081,1066147.857,37321,7,MX,1,100,-9
1669722227.343859,1066186.714,37321,7,MX,1,100,-8
1669722227.383636,1066225.571,37321,7,MX,1,100,-8
1669722227.423414,1066264.429,37321,7,MX,1,100,-9
1669722227.463192,1066303.286,37321,7,MX,1,100,-8
1669722227.502970,1066342.143,37321,7,MX,1,100,-8
1669722227.542748,1066381.000,37321,7,MX,1,100,-7
1669722227.582672,1066420.000,37337,3,MX,1,100,-9
1669722227.622596,1066459.000,37337,3,MX,1,100,-9
1669722227.662520,1066498.000,37337,3,MX,1,100,-9
1669722227.702444,1066537.000,37352,3,MX,1,100,-10
1669722227.742368,1066576.000,37352,3,MX,1,100,-11
1669722227.782292,1066615.000,37352,3,MX,1,100,-11
1669722227.822216,1066654.000,37367,2,MX,1,100,-11
1669722227.862140,1066693.000,37367,2,MX,1,100,-11
1669722227.901382,1066731.333,37384,3,MX,1,100,-12
1669722227.940624,1066769.667,37384,3,MX,1,100,-14
1669722227.979865,1066808.000,37384,3,MX,1,100,-14
1669722228.019789,1066847.000,37401,2,MX,1,100,-14
1669722228.059713,1066886.000,37401,2,MX,1,100,-16
1669722228.096310,1066921.750,37417,4,MX,1,100,-14
1669722228.132907,1066957.500,37417,4,MX,1,100,-14
1669722228.169504,1066993.250,37417,4,MX,1,100,-15
1669722228.206102,1067029.000,37417,4,MX,1,100,-14
1669722228.247049,1067069.000,37432,2,MX,1,100,-14
1669722228.287997,1067109.000,37432,2,MX,1,100,-14
1669722228.327921,1067148.000,37452,3,MX,1,100,-12
1669722228.367845,1067187.000,37452,3,MX,1,100,-14
1669722228.407769,1067226.000,37452,3,MX,1,100,-13
1669722228.447693,1067265.000,37467,2,MX,1,100,-13
1669722228.487617,1067304.000,37467,2,MX,1,100,-14
1669722228.527542,1067343.000,37484,3,MX,1,100,-14
1669722228.567466,1067382.000,37484,3,MX,1,100,-14
1669722228.607390,1067421.000,37484,3,MX,1,100,-13
1669722228.647314,1067460.000,37499,2,MX,1,100,-13
1669722228.687238,1067499.000,37499,2,MX,1,100,-13
1669722228.726821,1067537.667,37514,3,MX,1,100,-13
1669722228.766403,1067576.333,37514,3,MX,1,100,-13
1669722228.805986,1067615.000,37514,3,MX,1,100,-13
1669722228.846593,1067654.667,37530,3,MX,1,100,-12
1669722228.887199,1067694.333,37530,3,MX,1,100,-14
1669722228.927806,1067734.000,37530,3,MX,1,100,-13
1669722228.967730,1067773.000,37546,2,MX,1,100,-13
1669722229.007654,1067812.000,37546,2,MX,1,100,-14
1669722229.047578,1067851.000,37561,3,MX,1,100,-14
1669722229.087502,1067890.000,37561,3,MX,1,100,-14
1669722229.127426,1067929.000,37561,3,MX,1,100,-13
1669722229.167350,1067968.000,37576,2,MX,1,100,-13
1669722229.207274,1068007.000,37576,2,MX,1,100,-13
1669722229.247199,1068046.000,37596,3,MX,1,100,-13
1669722229.287122,1068085.000,37596,3,MX,1,100,-12
1669722229.327047,1068124.000,37596,3,MX,1,100,-12
1669722229.366630,1068162.667,37612,3,MX,1,100,-14
1669722229.406212,1068201.333,37612,3,MX,1,100,-14
1669722229.445795,1068240.000,37612,3,MX,1,100,-14
1669722229.486231,1068279.500,37627,2,MX,1,100,-15
1669722229.526667,1068319.000,37627,2,MX,1,100,-14
1669722229.565909,1068357.333,37644,3,MX,1,100,-13
1669722229.605150,1068395.667,37644,3,MX,1,100,-13
1669722229.644392,1068434.000,37644,3,MX,1,100,-12
1669722229.684316,1068473.000,37658,2,MX,1,100,-13
1669722229.724240,1068512.000,37658,2,MX,1,100,-12
1669722229.764164,1068551.000,37674,3,MX,1,100,-12
1669722229.804088,1068590.000,37674,3,MX,1,100,-11
1669722229.844012,1068629.000,37674,3,MX,1,100,-11
1669722229.879842,1068664.000,37690,3,MX,1,100,-11
1669722229.915671,1068699.000,37690,3,MX,1,100,-12
1669722229.951500,1068734.000,37690,3,MX,1,100,-11
1669722229.991424,1068773.000,37708,2,MX,1,100,-11
1669722230.031348,1068812.000,37708,2,MX,1,100,-11
1669722230.071272,1068851.000,37722,3,MX,1,100,-12
1669722230.111196,1068890.000,37722,3,MX,1,100,-11
1669722230.151120,1068929.000,37722,3,MX,1,100,-12
1669722230.190362,1068967.333,37741,3,MX,1,100,-11
1669722230.229604,1069005.667,37741,3,MX,1,100,-11
1669722230.268845,1069044.000,37741,3,MX,1,100,-11
1669722230.308769,1069083.000,37758,2,MX,1,100,-11
1669722230.348693,1069122.000,37758,2,MX,1,100,-10
1669722230.388959,1069161.333,37774,3,MX,1,100,-11
1669722230.429224,1069200.667,37774,3,MX,1,100,-11
1669722230.469489,1069240.000,37774,3,MX,1,100,-11
1669722230.510437,1069280.000,37788,2,MX,1,100,-11
1669722230.551385,1069320.000,37788,2,MX,1,100,-11
1669722230.591309,1069359.000,37805,3,MX,1,100,-11
1669722230.631233,1069398.000,37805,3,MX,1,100,-11
1669722230.671157,1069437.000,37805,3,MX,1,100,-10
1669722230.711081,1069476.000,37820,3,MX,1,100,-11
1669722230.751005,1069515.000,37820,3,MX,1,100,-11
1669722230.790929,1069554.000,37820,3,MX,1,100,-11
1669722230.829830,1069592.000,37836,2,MX,1,100,-10
1669722230.868730,1069630.000,37836,2,MX,1,100,-10
1669722230.908654,1069669.000,37852,3,MX,1,100,-11
1669722230.948578,1069708.000,37852,3,MX,1,100,-10
1669722230.988502,1069747.000,37852,3,MX,1,100,-11
1669722231.027403,1069785.000,37867,2,MX,1,100,-10
1669722231.066303,1069823.000,37867,2,MX,1,100,-12
1669722231.107251,1069863.000,37882,3,MX,1,100,-11
1669722231.148199,1069903.000,37882,3,MX,1,100,-12
1669722231.189146,1069943.000,37882,3,MX,1,100,-10
1669722231.229070,1069982.000,37899,2,MX,1,100,-10
1669722231.268994,1070021.000,37899,2,MX,1,100,-11
1669722231.308918,1070060.000,37916,3,MX,1,100,-11
1669722231.348843,1070099.000,37916,3,MX,1,100,-11
1669722231.388767,1070138.000,37916,3,MX,1,100,-11
1669722231.428691,1070177.000,37932,3,MX,1,100,-10
1669722231.468615,1070216.000,37932,3,MX,1,100,-10
1669722231.508539,1070255.000,37932,3,MX,1,100,-11
1669722231.548463,1070294.000,37947,2,MX,1,100,-11
1669722231.588387,1070333.000,37947,2,MX,1,100,-10
1669722231.623193,1070367.000,37963,3,MX,1,100,-10
1669722231.657998,1070401.000,37963,3,MX,1,100,-11
1669722231.692804,1070435.000,37963,3,MX,1,100,-11
1669722231.732728,1070474.000,37978,3,MX,1,100,-10
1669722231.772652,1070513.000,37978,3,MX,1,100,-11
1669722231.812576,1070552.000,37978,3,MX,1,100,-11
1669722231.852500,1070591.000,37995,2,MX,1,100,-12
1669722231.892424,1070630.000,37995,2,MX,1,100,-13
1669722231.932348,1070669.000,38009,3,MX,1,100,-17
1669722231.972272,1070708.000,38009,3,MX,1,100,-18
1669722232.012196,1070747.000,38009,3,MX,1,100,-19
1669722232.052120,1070786.000,38025,3,MX,1,100,-21
1669722232.092045,1070825.000,38025,3,MX,1,100,-22
1669722232.131968,1070864.000,38025,3,MX,1,100,-23
1669722232.171893,1070903.000,38040,2,MX,1,100,-24
1669722232.211817,1070942.000,38040,2,MX,1,100,-23
1669722232.251058,1070980.333,38059,3,MX,1,100,-23
1669722232.290300,1071018.667,38059,3,MX,1,100,-22
1669722232.329541,1071057.000,38059,3,MX,1,100,-22
1669722232.369466,1071096.000,38074,2,MX,1,100,-22
1669722232.409390,1071135.000,38074,2,MX,1,100,-22
1669722232.448631,1071173.333,38089,3,MX,1,100,-21
1669722232.487873,1071211.667,38089,3,MX,1,100,-20
1669722232.527114,1071250.000,38089,3,MX,1,100,-18
1669722232.567039,1071289.000,38105,3,MX,1,100,-16
1669722232.606963,1071328.000,38105,3,MX,1,100,-15
1669722232.646887,1071367.000,38105,3,MX,1,100,-12
1669722232.687323,1071406.500,38126,4,MX,1,100,-10
1669722232.727759,1071446.000,38126,4,MX,1,100,-9
1669722232.768194,1071485.500,38126,4,MX,1,100,-9
1669722232.808630,1071525.000,38126,4,MX,1,100,-8
1669722232.848896,1071564.333,38142,3,MX,1,100,-8
1669722232.889161,1071603.667,38142,3,MX,1,100,-6
1669722232.929426,1071643.000,38142,3,MX,1,100,-5
1669722232.969350,1071682.000,38158,2,MX,1,100,-3
1669722233.009274,1071721.000,38158,2,MX,1,100,-3
1669722233.048857,1071759.667,38173,3,MX,1,100,-2
1669722233.088440,1071798.333,38173,3,MX,1,100,-2
1669722233.128023,1071837.000,38173,3,MX,1,100,-1
1669722233.167947,1071876.000,38189,2,MX,1,100,-1
1669722233.207871,1071915.000,38189,2,MX,1,100, 1
1669722233.247795,1071954.000,38208,3,MX,1,100, 2
1669722233.287719,1071993.000,38208,3,MX,1,100, 5
1669722233.327643,1072032.000,38208,3,MX,1,100, 7
1669722233.368591,1072072.000,38224,3,MX,1,100,10
1669722233.409539,1072112.000,38224,3,MX,1,100,12
1669722233.450487,1072152.000,38224,3,MX,1,100,15
1669722233.483757,1072184.500,38239,2,MX,1,100,18
1669722233.517027,1072217.000,38239,2,MX,1,100,19
1669722233.556951,1072256.000,38256,3,MX,1,100,19
1669722233.596875,1072295.000,38256,3,MX,1,100,19
1669722233.636799,1072334.000,38256,3,MX,1,100,19
1669722233.676040,1072372.333,38270,3,MX,1,100,17
1669722233.715282,1072410.667,38270,3,MX,1,100,15
1669722233.754524,1072449.000,38270,3,MX,1,100,13
1669722233.794960,1072488.500,38286,2,MX,1,100,10
1669722233.835396,1072528.000,38286,2,MX,1,100, 8
1669722233.874637,1072566.333,38302,3,MX,1,100, 7
1669722233.913879,1072604.667,38302,3,MX,1,100, 6
1669722233.953120,1072643.000,38302,3,MX,1,100, 3
1669722233.993044,1072682.000,38318,3,MX,1,100, 1
1669722234.032969,1072721.000,38318,3,MX,1,100, 1
1669722234.072893,1072760.000,38318,3,MX,1,100, 0
1669722234.112817,1072799.000,38333,2,MX,1,100, 0
1669722234.152741,1072838.000,38333,2,MX,1,100, 2
