LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1669722217.630318,1056698.000,35882,3,GZ,1,100,-0.275
1669722217.670242,1056737.000,35882,3,GZ,1,100,0.000
1669722217.709483,1056775.333,35897,3,GZ,1,100,0.092
1669722217.748725,1056813.667,35897,3,GZ,1,100,0.122
1669722217.787966,1056852.000,35897,3,GZ,1,100,0.244
1669722217.827891,1056891.000,35912,2,GZ,1,100,0.153
1669722217.867815,1056930.000,35912,2,GZ,1,100,0.397
1669722217.907739,1056969.000,35929,3,GZ,1,100,0.610
1669722217.947663,1057008.000,35929,3,GZ,1,100,0.580
1669722217.987587,1057047.000,35929,3,GZ,1,100,0.458
1669722218.027511,1057086.000,35946,2,GZ,1,100,0.488
1669722218.067435,1057125.000,35946,2,GZ,1,100,0.763
1669722218.107359,1057164.000,35961,3,GZ,1,100,0.732
1669722218.147283,1057203.000,35961,3,GZ,1,100,0.458
1669722218.187207,1057242.000,35961,3,GZ,1,100,0.549
1669722218.228155,1057282.000,35979,3,GZ,1,100,0.763
1669722218.269103,1057322.000,35979,3,GZ,1,100,0.824
1669722218.310050,1057362.000,35979,3,GZ,1,100,0.671
1669722218.349975,1057401.000,35997,2,GZ,1,100,0.549
1669722218.389899,1057440.000,35997,2,GZ,1,100,0.641
1669722218.429823,1057479.000,36012,3,GZ,1,100,0.549
1669722218.469747,1057518.000,36012,3,GZ,1,100,0.336
1669722218.509671,1057557.000,36012,3,GZ,1,100,0.244
1669722218.548571,1057595.000,36029,2,GZ,1,100,0.275
1669722218.587471,1057633.000,36029,2,GZ,1,100,0.183
1669722218.627396,1057672.000,36043,3,GZ,1,100,-0.061
1669722218.667320,1057711.000,36043,3,GZ,1,100,0.122
1669722218.707244,1057750.000,36043,3,GZ,1,100,0.305
1669722218.747168,1057789.000,36059,2,GZ,1,100,-0.122
1669722218.787092,1057828.000,36059,2,GZ,1,100,0.000
1669722218.828040,1057868.000,36074,3,GZ,1,100,0.244
1669722218.868988,1057908.000,36074,3,GZ,1,100,0.153
1669722218.909935,1057948.000,36074,3,GZ,1,100,-0.183
1669722218.949859,1057987.000,36093,3,GZ,1,100,-0.214
1669722218.989783,1058026.000,36093,3,GZ,1,100,-0.061
1669722219.029707,1058065.000,36093,3,GZ,1,100,0.031
1669722219.069632,1058104.000,36107,2,GZ,1,100,0.000
1669722219.109555,1058143.000,36107,2,GZ,1,100,0.153
1669722219.148797,1058181.333,36123,3,GZ,1,100,0.000
1669722219.188039,1058219.667,36123,3,GZ,1,100,0.031
1669722219.227280,1058258.000,36123,3,GZ,1,100,0.153
1669722219.262769,1058292.667,36139,3,GZ,1,100,0.061
1669722219.298257,1058327.333,36139,3,GZ,1,100,-0.092
1669722219.333745,1058362.000,36139,3,GZ,1,100,-0.122
1669722219.373669,1058401.000,36157,2,GZ,1,100,0.031
1669722219.413593,1058440.000,36157,2,GZ,1,100,0.000
1669722219.453517,1058479.000,36172,3,GZ,1,100,0.214
1669722219.493441,1058518.000,36172,3,GZ,1,100,0.336
1669722219.533365,1058557.000,36172,3,GZ,1,100,0.122
1669722219.573289,1058596.000,36188,3,GZ,1,100,0.244
1669722219.613213,1058635.000,36188,3,GZ,1,100,0.458
1669722219.653137,1058674.000,36188,3,GZ,1,100,0.366
1669722219.693061,1058713.000,36203,2,GZ,1,100,0.153
1669722219.732985,1058752.000,36203,2,GZ,1,100,0.122
1669722219.772909,1058791.000,36219,3,GZ,1,100,0.153
1669722219.812834,1058830.000,36219,3,GZ,1,100,0.183
1669722219.852757,1058869.000,36219,3,GZ,1,100,0.183
1669722219.892682,1058908.000,36235,2,GZ,1,100,0.153
1669722219.932606,1058947.000,36235,2,GZ,1,100,0.153
1669722219.971847,1058985.333,36250,3,GZ,1,100,0.183
1669722220.011089,1059023.667,36250,3,GZ,1,100,0.214
1669722220.050330,1059062.000,36250,3,GZ,1,100,0.153
1669722220.090255,1059101.000,36265,3,GZ,1,100,-0.031
1669722220.130179,1059140.000,36265,3,GZ,1,100,-0.122
1669722220.170103,1059179.000,36265,3,GZ,1,100,-0.122
1669722220.210027,1059218.000,36282,2,GZ,1,100,-0.061
1669722220.249951,1059257.000,36282,2,GZ,1,100,0.183
1669722220.289875,1059296.000,36299,3,GZ,1,100,0.244
1669722220.329799,1059335.000,36299,3,GZ,1,100,-0.122
1669722220.369723,1059374.000,36299,3,GZ,1,100,0.092
1669722220.409647,1059413.000,36315,3,GZ,1,100,0.336
1669722220.449571,1059452.000,36315,3,GZ,1,100,0.336
1669722220.489495,1059491.000,36315,3,GZ,1,100,0.153
1669722220.529419,1059530.000,36329,2,GZ,1,100,0.061
1669722220.569343,1059569.000,36329,2,GZ,1,100,0.183
1669722220.608585,1059607.333,36346,3,GZ,1,100,0.183
1669722220.647827,1059645.667,36346,3,GZ,1,100,0.214
1669722220.687068,1059684.000,36346,3,GZ,1,100,0.305
1669722220.726992,1059723.000,36361,2,GZ,1,100,0.275
1669722220.766916,1059762.000,36361,2,GZ,1,100,0.458
1669722220.806840,1059801.000,36377,3,GZ,1,100,0.397
1669722220.846765,1059840.000,36377,3,GZ,1,100,0.305
1669722220.886688,1059879.000,36377,3,GZ,1,100,0.427
1669722220.926613,1059918.000,36393,3,GZ,1,100,0.336
1669722220.966537,1059957.000,36393,3,GZ,1,100,0.153
1669722221.006461,1059996.000,36393,3,GZ,1,100,0.153
1669722221.041608,1060030.333,36408,3,GZ,1,100,0.275
1669722221.076755,1060064.667,36408,3,GZ,1,100,0.305
1669722221.111901,1060099.000,36408,3,GZ,1,100,0.061
1669722221.151825,1060138.000,36423,2,GZ,1,100,-0.092
1669722221.191749,1060177.000,36423,2,GZ,1,100,0.153
1669722221.231673,1060216.000,36440,3,GZ,1,100,0.183
1669722221.271598,1060255.000,36440,3,GZ,1,100,-0.061
1669722221.311522,1060294.000,36440,3,GZ,1,100,-0.275
1669722221.351446,1060333.000,36459,2,GZ,1,100,-0.183
1669722221.391370,1060372.000,36459,2,GZ,1,100,-0.153
1669722221.430953,1060410.667,36474,3,GZ,1,100,-0.275
1669722221.470536,1060449.333,36474,3,GZ,1,100,-0.214
1669722221.510118,1060488.000,36474,3,GZ,1,100,-0.061
1669722221.551066,1060528.000,36490,3,GZ,1,100,0.000
1669722221.592014,1060568.000,36490,3,GZ,1,100,-0.031
1669722221.632962,1060608.000,36490,3,GZ,1,100,-0.061
1669722221.672886,1060647.000,36506,2,GZ,1,100,0.092
1669722221.712810,1060686.000,36506,2,GZ,1,100,0.183
1669722221.752734,1060725.000,36521,3,GZ,1,100,0.000
1669722221.792658,1060764.000,36521,3,GZ,1,100,-0.061
1669722221.832582,1060803.000,36521,3,GZ,1,100,0.122
1669722221.872506,1060842.000,36538,2,GZ,1,100,0.244
1669722221.912430,1060881.000,36538,2,GZ,1,100,0.244
1669722221.952354,1060920.000,36552,3,GZ,1,100,-0.031
1669722221.992278,1060959.000,36552,3,GZ,1,100,0.214
1669722222.032202,1060998.000,36552,3,GZ,1,100,0.397
1669722222.072126,1061037.000,36573,4,GZ,1,100,0.275
1669722222.112051,1061076.000,36573,4,GZ,1,100,0.092
1669722222.151974,1061115.000,36573,4,GZ,1,100,0.183
1669722222.191899,1061154.000,36573,4,GZ,1,100,0.183
1669722222.232164,1061193.333,36589,3,GZ,1,100,-0.061
1669722222.272429,1061232.667,36589,3,GZ,1,100,0.031
1669722222.312695,1061272.000,36589,3,GZ,1,100,0.305
1669722222.352619,1061311.000,36607,4,GZ,1,100,0.183
1669722222.392543,1061350.000,36607,4,GZ,1,100,0.305
1669722222.432467,1061389.000,36607,4,GZ,1,100,0.458
1669722222.472391,1061428.000,36607,4,GZ,1,100,0.519
1669722222.512315,1061467.000,36623,3,GZ,1,100,0.458
1669722222.552239,1061506.000,36623,3,GZ,1,100,0.214
1669722222.592163,1061545.000,36623,3,GZ,1,100,0.275
1669722222.632087,1061584.000,36640,2,GZ,1,100,0.122
1669722222.672011,1061623.000,36640,2,GZ,1,100,0.153
1669722222.711935,1061662.000,36657,3,GZ,1,100,0.366
1669722222.751859,1061701.000,36657,3,GZ,1,100,0.153
1669722222.791783,1061740.000,36657,3,GZ,1,100,-0.183
1669722222.826930,1061774.333,36673,3,GZ,1,100,0.031
1669722222.862077,1061808.667,36673,3,GZ,1,100,0.153
1669722222.897224,1061843.000,36673,3,GZ,1,100,-0.244
1669722222.936124,1061881.000,36689,2,GZ,1,100,-0.275
1669722222.975025,1061919.000,36689,2,GZ,1,100,-0.153
1669722223.014949,1061958.000,36704,3,GZ,1,100,-0.122
1669722223.054873,1061997.000,36704,3,GZ,1,100,-0.092
1669722223.094797,1062036.000,36704,3,GZ,1,100,-0.061
1669722223.135062,1062075.333,36719,3,GZ,1,100,-0.122
1669722223.175328,1062114.667,36719,3,GZ,1,100,0.000
1669722223.215593,1062154.000,36719,3,GZ,1,100,0.092
1669722223.256541,1062194.000,36736,2,GZ,1,100,0.092
1669722223.297488,1062234.000,36736,2,GZ,1,100,0.183
1669722223.337412,1062273.000,36753,3,GZ,1,100,0.244
1669722223.377337,1062312.000,36753,3,GZ,1,100,0.214
1669722223.417260,1062351.000,36753,3,GZ,1,100,0.244
1669722223.457185,1062390.000,36768,2,GZ,1,100,0.183
1669722223.497109,1062429.000,36768,2,GZ,1,100,0.305
1669722223.536350,1062467.333,36784,3,GZ,1,100,0.305
1669722223.575592,1062505.667,36784,3,GZ,1,100,0.000
1669722223.614833,1062544.000,36784,3,GZ,1,100,0.366
1669722223.654757,1062583.000,36800,2,GZ,1,100,0.458
1669722223.694682,1062622.000,36800,2,GZ,1,100,0.183
1669722223.734606,1062661.000,36815,3,GZ,1,100,-0.061
1669722223.774530,1062700.000,36815,3,GZ,1,100,0.092
1669722223.814454,1062739.000,36815,3,GZ,1,100,0.214
1669722223.855060,1062778.667,36832,3,GZ,1,100,0.031
1669722223.895667,1062818.333,36832,3,GZ,1,100,0.000
1669722223.936273,1062858.000,36832,3,GZ,1,100,0.244
1669722223.976197,1062897.000,36846,2,GZ,1,100,0.183
1669722224.016122,1062936.000,36846,2,GZ,1,100,0.153
1669722224.056046,1062975.000,36862,3,GZ,1,100,0.244
1669722224.095970,1063014.000,36862,3,GZ,1,100,0.305
1669722224.135894,1063053.000,36862,3,GZ,1,100,0.153
1669722224.175818,1063092.000,36877,2,GZ,1,100,0.000
1669722224.215742,1063131.000,36877,2,GZ,1,100,0.031
1669722224.255666,1063170.000,36896,3,GZ,1,100,0.244
1669722224.295590,1063209.000,36896,3,GZ,1,100,0.366
1669722224.335514,1063248.000,36896,3,GZ,1,100,0.275
1669722224.375097,1063286.667,36910,3,GZ,1,100,0.061
1669722224.414680,1063325.333,36910,3,GZ,1,100,0.305
1669722224.454263,1063364.000,36910,3,GZ,1,100,0.427
1669722224.495210,1063404.000,36926,2,GZ,1,100,0.397
1669722224.536158,1063444.000,36926,2,GZ,1,100,0.122
1669722224.571646,1063478.667,36942,3,GZ,1,100,0.092
1669722224.607134,1063513.333,36942,3,GZ,1,100,0.153
1669722224.642622,1063548.000,36942,3,GZ,1,100,0.122
1669722224.682546,1063587.000,36958,3,GZ,1,100,0.183
1669722224.722471,1063626.000,36958,3,GZ,1,100,0.244
1669722224.762395,1063665.000,36958,3,GZ,1,100,0.122
1669722224.802319,1063704.000,36973,3,GZ,1,100,0.244
1669722224.842243,1063743.000,36973,3,GZ,1,100,0.427
1669722224.882167,1063782.000,36973,3,GZ,1,100,0.366
1669722224.921750,1063820.667,36992,3,GZ,1,100,0.153
1669722224.961332,1063859.333,36992,3,GZ,1,100,0.092
1669722225.000915,1063898.000,36992,3,GZ,1,100,0.244
1669722225.040328,1063936.500,37006,2,GZ,1,100,0.061
1669722225.079740,1063975.000,37006,2,GZ,1,100,0.122
1669722225.119664,1064014.000,37022,3,GZ,1,100,0.244
1669722225.159588,1064053.000,37022,3,GZ,1,100,-0.061
1669722225.199512,1064092.000,37022,3,GZ,1,100,0.000
1669722225.238924,1064130.500,37038,2,GZ,1,100,0.092
1669722225.278336,1064169.000,37038,2,GZ,1,100,0.061
1669722225.318260,1064208.000,37056,3,GZ,1,100,-0.153
1669722225.358185,1064247.000,37056,3,GZ,1,100,-0.092
1669722225.398108,1064286.000,37056,3,GZ,1,100,-0.122
1669722225.438715,1064325.667,37070,3,GZ,1,100,-0.092
1669722225.479322,1064365.333,37070,3,GZ,1,100,0.000
1669722225.519928,1064405.000,37070,3,GZ,1,100,0.122
1669722225.560364,1064444.500,37087,2,GZ,1,100,0.183
1669722225.600800,1064484.000,37087,2,GZ,1,100,0.366
1669722225.640724,1064523.000,37104,4,GZ,1,100,0.427
1669722225.680648,1064562.000,37104,4,GZ,1,100,0.488
1669722225.720572,1064601.000,37104,4,GZ,1,100,0.488
1669722225.760496,1064640.000,37104,4,GZ,1,100,0.519
1669722225.799738,1064678.333,37119,3,GZ,1,100,0.397
1669722225.838979,1064716.667,37119,3,GZ,1,100,0.458
1669722225.878221,1064755.000,37119,3,GZ,1,100,0.488
1669722225.918145,1064794.000,37135,3,GZ,1,100,0.275
1669722225.958069,1064833.000,37135,3,GZ,1,100,0.031
1669722225.997993,1064872.000,37135,3,GZ,1,100,0.275
1669722226.038259,1064911.333,37151,3,GZ,1,100,0.336
1669722226.078524,1064950.667,37151,3,GZ,1,100,0.061
1669722226.118789,1064990.000,37151,3,GZ,1,100,-0.092
1669722226.159737,1065030.000,37166,2,GZ,1,100,-0.061
1669722226.200685,1065070.000,37166,2,GZ,1,100,0.061
1669722226.240609,1065109.000,37183,4,GZ,1,100,-0.092
1669722226.280533,1065148.000,37183,4,GZ,1,100,0.092
1669722226.320457,1065187.000,37183,4,GZ,1,100,0.153
1669722226.360381,1065226.000,37183,4,GZ,1,100,0.000
1669722226.395528,1065260.333,37202,3,GZ,1,100,0.031
1669722226.430675,1065294.667,37202,3,GZ,1,100,0.031
1669722226.465822,1065329.000,37202,3,GZ,1,100,-0.275
1669722226.506258,1065368.500,37217,2,GZ,1,100,-0.305
1669722226.546693,1065408.000,37217,2,GZ,1,100,0.244
1669722226.586959,1065447.333,37233,3,GZ,1,100,1.495
1669722226.627224,1065486.667,37233,3,GZ,1,100,1.465
1669722226.667489,1065526.000,37233,3,GZ,1,100,0.732
1669722226.706902,1065564.500,37249,2,GZ,1,100,-1.465
1669722226.746314,1065603.000,37249,2,GZ,1,100,-1.678
1669722226.786238,1065642.000,37265,5,GZ,1,100,0.946
1669722226.826162,1065681.000,37265,5,GZ,1,100,2.991
1669722226.866086,1065720.000,37265,5,GZ,1,100,2.594
1669722226.906010,1065759.000,37265,5,GZ,1,100,1.770
1669722226.945934,1065798.000,37265,5,GZ,1,100,1.526
1669722226.985858,1065837.000,37281,4,GZ,1,100,2.380
1669722227.025782,1065876.000,37281,4,GZ,1,100,3.418
1669722227.065706,1065915.000,37281,4,GZ,1,100,3.693
1669722227.105630,1065954.000,37281,4,GZ,1,100,3.632
1669722227.145298,1065992.750,37297,4,GZ,1,100,4.028
1669722227.184967,1066031.500,37297,4,GZ,1,100,4.395
1669722227.224635,1066070.250,37297,4,GZ,1,100,4.120
1669722227.264303,1066109.000,37297,4,GZ,1,100,4.059
1669722227.304081,1066147.857,37320,7,GZ,1,100,3.723
1669722227.343859,1066186.714,37320,7,GZ,1,100,3.113
1669722227.383636,1066225.571,37320,7,GZ,1,100,3.357
1669722227.423414,1066264.429,37320,7,GZ,1,100,3.387
1669722227.463192,1066303.286,37320,7,GZ,1,100,3.143
1669722227.502970,1066342.143,37320,7,GZ,1,100,2.960
1669722227.542748,1066381.000,37320,7,GZ,1,100,2.258
1669722227.582672,1066420.000,37336,3,GZ,1,100,1.343
1669722227.622596,1066459.000,37336,3,GZ,1,100,-0.580
1669722227.662520,1066498.000,37336,3,GZ,1,100,-3.052
1669722227.702444,1066537.000,37351,3,GZ,1,100,-6.775
1669722227.742368,1066576.000,37351,3,GZ,1,100,-12.238
1669722227.782292,1066615.000,37351,3,GZ,1,100,-17.944
1669722227.822216,1066654.000,37366,2,GZ,1,100,-21.393
1669722227.862140,1066693.000,37366,2,GZ,1,100,-23.346
1669722227.901382,1066731.333,37383,3,GZ,1,100,-22.491
1669722227.940624,1066769.667,37383,3,GZ,1,100,-22.095
1669722227.979865,1066808.000,37383,3,GZ,1,100,-22.430
1669722228.019789,1066847.000,37400,2,GZ,1,100,-20.599
1669722228.059713,1066886.000,37400,2,GZ,1,100,-19.409
1669722228.096310,1066921.750,37416,4,GZ,1,100,-15.350
1669722228.132907,1066957.500,37416,4,GZ,1,100,-12.024
1669722228.169504,1066993.250,37416,4,GZ,1,100,-9.277
1669722228.206102,1067029.000,37416,4,GZ,1,100,-6.805
1669722228.247049,1067069.000,37431,2,GZ,1,100,-6.622
1669722228.287997,1067109.000,37431,2,GZ,1,100,-5.615
1669722228.327921,1067148.000,37451,3,GZ,1,100,-3.632
1669722228.367845,1067187.000,37451,3,GZ,1,100,-2.655
1669722228.407769,1067226.000,37451,3,GZ,1,100,-2.960
1669722228.447693,1067265.000,37466,2,GZ,1,100,-2.930
1669722228.487617,1067304.000,37466,2,GZ,1,100,-2.716
1669722228.527542,1067343.000,37483,3,GZ,1,100,-2.411
1669722228.567466,1067382.000,37483,3,GZ,1,100,-2.533
1669722228.607390,1067421.000,37483,3,GZ,1,100,-2.136
1669722228.647314,1067460.000,37498,2,GZ,1,100,-0.458
1669722228.687238,1067499.000,37498,2,GZ,1,100,0.549
1669722228.726821,1067537.667,37513,3,GZ,1,100,0.122
1669722228.766403,1067576.333,37513,3,GZ,1,100,-0.061
1669722228.805986,1067615.000,37513,3,GZ,1,100,-0.122
1669722228.846593,1067654.667,37529,3,GZ,1,100,-0.732
1669722228.887199,1067694.333,37529,3,GZ,1,100,-1.282
1669722228.927806,1067734.000,37529,3,GZ,1,100,-0.854
1669722228.967730,1067773.000,37545,2,GZ,1,100,-0.092
1669722229.007654,1067812.000,37545,2,GZ,1,100,-0.183
1669722229.047578,1067851.000,37560,3,GZ,1,100,-0.061
1669722229.087502,1067890.000,37560,3,GZ,1,100,0.488
1669722229.127426,1067929.000,37560,3,GZ,1,100,0.732
1669722229.167350,1067968.000,37575,2,GZ,1,100,1.068
1669722229.207274,1068007.000,37575,2,GZ,1,100,1.068
1669722229.247199,1068046.000,37595,3,GZ,1,100,1.038
1669722229.287122,1068085.000,37595,3,GZ,1,100,1.434
1669722229.327047,1068124.000,37595,3,GZ,1,100,2.045
1669722229.366630,1068162.667,37611,3,GZ,1,100,2.686
1669722229.406212,1068201.333,37611,3,GZ,1,100,2.563
1669722229.445795,1068240.000,37611,3,GZ,1,100,1.678
1669722229.486231,1068279.500,37626,2,GZ,1,100,1.678
1669722229.526667,1068319.000,37626,2,GZ,1,100,1.190
1669722229.565909,1068357.333,37643,3,GZ,1,100,0.854
1669722229.605150,1068395.667,37643,3,GZ,1,100,-0.305
1669722229.644392,1068434.000,37643,3,GZ,1,100,-1.373
1669722229.684316,1068473.000,37657,2,GZ,1,100,0.000
1669722229.724240,1068512.000,37657,2,GZ,1,100,1.953
1669722229.764164,1068551.000,37673,3,GZ,1,100,4.028
1669722229.804088,1068590.000,37673,3,GZ,1,100,4.242
1669722229.844012,1068629.000,37673,3,GZ,1,100,3.174
1669722229.879842,1068664.000,37689,3,GZ,1,100,1.556
1669722229.915671,1068699.000,37689,3,GZ,1,100,-0.366
1669722229.951500,1068734.000,37689,3,GZ,1,100,-0.580
1669722229.991424,1068773.000,37707,2,GZ,1,100,0.122
1669722230.031348,1068812.000,37707,2,GZ,1,100,-0.885
1669722230.071272,1068851.000,37721,3,GZ,1,100,-1.862
1669722230.111196,1068890.000,37721,3,GZ,1,100,-1.740
1669722230.151120,1068929.000,37721,3,GZ,1,100,-0.275
1669722230.190362,1068967.333,37740,3,GZ,1,100,1.038
1669722230.229604,1069005.667,37740,3,GZ,1,100,1.617
1669722230.268845,1069044.000,37740,3,GZ,1,100,0.946
1669722230.308769,1069083.000,37757,2,GZ,1,100,0.244
1669722230.348693,1069122.000,37757,2,GZ,1,100,0.488
1669722230.388959,1069161.333,37773,3,GZ,1,100,0.610
1669722230.429224,1069200.667,37773,3,GZ,1,100,0.549
1669722230.469489,1069240.000,37773,3,GZ,1,100,0.153
1669722230.510437,1069280.000,37787,2,GZ,1,100,0.153
1669722230.551385,1069320.000,37787,2,GZ,1,100,0.641
1669722230.591309,1069359.000,37804,3,GZ,1,100,0.366
1669722230.631233,1069398.000,37804,3,GZ,1,100,0.366
1669722230.671157,1069437.000,37804,3,GZ,1,100,0.763
1669722230.711081,1069476.000,37819,3,GZ,1,100,0.610
1669722230.751005,1069515.000,37819,3,GZ,1,100,0.305
1669722230.790929,1069554.000,37819,3,GZ,1,100,0.244
1669722230.829830,1069592.000,37835,2,GZ,1,100,0.275
1669722230.868730,1069630.000,37835,2,GZ,1,100,0.549
1669722230.908654,1069669.000,37851,3,GZ,1,100,0.854
1669722230.948578,1069708.000,37851,3,GZ,1,100,0.793
1669722230.988502,1069747.000,37851,3,GZ,1,100,0.275
1669722231.027403,1069785.000,37866,2,GZ,1,100,0.153
1669722231.066303,1069823.000,37866,2,GZ,1,100,0.397
1669722231.107251,1069863.000,37881,3,GZ,1,100,0.519
1669722231.148199,1069903.000,37881,3,GZ,1,100,0.244
1669722231.189146,1069943.000,37881,3,GZ,1,100,0.305
1669722231.229070,1069982.000,37898,2,GZ,1,100,0.519
1669722231.268994,1070021.000,37898,2,GZ,1,100,0.610
1669722231.308918,1070060.000,37915,3,GZ,1,100,0.671
1669722231.348843,1070099.000,37915,3,GZ,1,100,0.671
1669722231.388767,1070138.000,37915,3,GZ,1,100,0.519
1669722231.428691,1070177.000,37931,3,GZ,1,100,0.488
1669722231.468615,1070216.000,37931,3,GZ,1,100,0.488
1669722231.508539,1070255.000,37931,3,GZ,1,100,0.885
1669722231.548463,1070294.000,37946,2,GZ,1,100,1.770
1669722231.588387,1070333.000,37946,2,GZ,1,100,5.951
1669722231.623193,1070367.000,37962,3,GZ,1,100,12.268
1669722231.657998,1070401.000,37962,3,GZ,1,100,24.292
1669722231.692804,1070435.000,37962,3,GZ,1,100,43.701
1669722231.732728,1070474.000,37977,3,GZ,1,100,60.699
1669722231.772652,1070513.000,37977,3,GZ,1,100,77.362
1669722231.812576,1070552.000,37977,3,GZ,1,100,86.517
1669722231.852500,1070591.000,37994,2,GZ,1,100,84.045
1669722231.892424,1070630.000,37994,2,GZ,1,100,76.630
1669722231.932348,1070669.000,38008,3,GZ,1,100,74.493
1669722231.972272,1070708.000,38008,3,GZ,1,100,66.406
1669722232.012196,1070747.000,38008,3,GZ,1,100,54.413
1669722232.052120,1070786.000,38024,3,GZ,1,100,43.121
1669722232.092045,1070825.000,38024,3,GZ,1,100,25.116
1669722232.131968,1070864.000,38024,3,GZ,1,100,7.477
1669722232.171893,1070903.000,38039,2,GZ,1,100,-12.360
1669722232.211817,1070942.000,38039,2,GZ,1,100,-30.731
1669722232.251058,1070980.333,38058,3,GZ,1,100,-41.046
1669722232.290300,1071018.667,38058,3,GZ,1,100,-43.854
1669722232.329541,1071057.000,38058,3,GZ,1,100,-42.175
1669722232.369466,1071096.000,38073,2,GZ,1,100,-34.058
1669722232.409390,1071135.000,38073,2,GZ,1,100,-17.578
1669722232.448631,1071173.333,38088,3,GZ,1,100,-4.822
1669722232.487873,1071211.667,38088,3,GZ,1,100,-7.782
1669722232.527114,1071250.000,38088,3,GZ,1,100,-23.376
1669722232.567039,1071289.000,38104,3,GZ,1,100,-38.361
1669722232.606963,1071328.000,38104,3,GZ,1,100,-43.854
1669722232.646887,1071367.000,38104,3,GZ,1,100,-43.335
1669722232.687323,1071406.500,38125,4,GZ,1,100,-36.163
1669722232.727759,1071446.000,38125,4,GZ,1,100,-21.545
1669722232.768194,1071485.500,38125,4,GZ,1,100,-14.221
1669722232.808630,1071525.000,38125,4,GZ,1,100,-16.144
