LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1669722216.250378,1055350.000,35683,1,B%,1,100,97
1669722217.250527,1056327.000,35821,1,B%,1,100,97
1669722218.248629,1057302.000,35984,1,B%,1,100,96
1669722219.246731,1058277.000,36144,1,B%,1,100,97
1669722220.242785,1059250.000,36287,1,B%,1,100,98
1669722221.237816,1060222.000,36445,1,B%,1,100,97
1669722222.238989,1061200.000,36594,1,B%,1,100,96
1669722223.236067,1062174.000,36741,1,B%,1,100,97
1669722224.235192,1063150.000,36882,1,B%,1,100,97
1669722225.231246,1064123.000,37043,1,B%,1,100,96
1669722226.234467,1065103.000,37188,1,B%,1,100,97
1669722227.230521,1066076.000,37302,1,B%,1,100,97
1669722228.226575,1067049.000,37436,1,B%,1,100,96
1669722229.226725,1068026.000,37580,1,B%,1,100,96
1669722230.221755,1068998.000,37745,1,B%,1,100,96
1669722231.222928,1069976.000,37903,1,B%,1,100,96
1669722232.216935,1070947.000,38044,1,B%,1,100,97
1669722233.214013,1071921.000,38193,1,B%,1,100,96
1669722234.212115,1072896.000,38353,1,B%,1,100,96
1669722235.206122,1073867.000,38496,1,B%,1,100,96
1669722236.207295,1074845.000,38659,1,B%,1,100,95
1669722237.205397,1075820.000,38821,1,B%,1,100,94
1669722238.204522,1076796.000,38971,1,B%,1,100,95
1669722239.202624,1077771.000,39113,1,B%,1,100,94
1669722240.202773,1078748.000,39271,1,B%,1,100,92
1669722241.198828,1079721.000,39431,1,B%,1,100,92
1669722242.192834,1080692.000,39574,1,B%,1,100,93
1669722243.190936,1081667.000,39739,1,B%,1,100,93
1669722244.188014,1082641.000,39881,1,B%,1,100,93
1669722245.191235,1083621.000,40039,1,B%,1,100,92
1669722246.190360,1084597.000,40185,1,B%,1,100,93
1669722247.187438,1085571.000,40346,1,B%,1,100,95
1669722248.189635,1086550.000,40506,1,B%,1,100,95
1669722249.183642,1087521.000,40638,1,B%,1,100,96
1669722250.186862,1088501.000,40798,1,B%,1,100,95
1669722251.187011,1089478.000,40961,1,B%,1,100,95
1669722252.184089,1090452.000,41102,1,B%,1,100,95
1669722253.183215,1091428.000,41265,1,B%,1,100,95
1669722254.182340,1092404.000,41413,1,B%,1,100,96
1669722255.183513,1093382.000,41571,1,B%,1,100,95
1669722256.179567,1094355.000,41716,1,B%,1,100,95
1669722257.178693,1095331.000,41875,1,B%,1,100,96
1669722258.180889,1096310.000,42036,1,B%,1,100,96
1669722259.182062,1097288.000,42187,1,B%,1,100,95
1669722260.179140,1098262.000,42328,1,B%,1,100,95
1669722261.174171,1099234.000,42472,1,B%,1,100,96
1669722262.175344,1100212.000,42633,1,B%,1,100,95
1669722263.173445,1101187.000,42793,1,B%,1,100,95
1669722264.168476,1102159.000,42941,1,B%,1,100,95
1669722265.166578,1103134.000,43085,1,B%,1,100,95
1669722266.164680,1104109.000,43242,1,B%,1,100,95
1669722267.166876,1105088.000,43386,1,B%,1,100,95
1669722268.161907,1106060.000,43547,1,B%,1,100,95
1669722269.162056,1107037.000,43705,1,B%,1,100,95
1669722270.158111,1108010.000,43855,1,B%,1,100,95
1669722271.156212,1108985.000,44000,1,B%,1,100,95
1669722272.157385,1109963.000,44157,1,B%,1,100,95
1669722273.156511,1110939.000,44300,1,B%,1,100,95
1669722274.152565,1111912.000,44461,1,B%,1,100,95
1669722275.147596,1112884.000,44611,1,B%,1,100,95
1669722276.144674,1113858.000,44770,1,B%,1,100,95
1669722277.141752,1114832.000,44913,1,B%,1,100,94
1669722278.141901,1115809.000,45072,1,B%,1,100,94
1669722279.138979,1116783.000,45230,1,B%,1,100,95
1669722280.138105,1117759.000,45380,1,B%,1,100,95
1669722281.140301,1118738.000,45523,1,B%,1,100,94
1669722282.134308,1119709.000,45682,1,B%,1,100,94
1669722283.133434,1120685.000,45842,1,B%,1,100,94
1669722284.131535,1121660.000,45986,1,B%,1,100,95
1669722285.125542,1122631.000,46152,1,B%,1,100,95
1669722286.127739,1123610.000,46294,1,B%,1,100,95
1669722287.126864,1124586.000,46452,1,B%,1,100,95
1669722288.125990,1125562.000,46596,1,B%,1,100,95
1669722289.123068,1126536.000,46757,1,B%,1,100,95
1669722290.120146,1127510.000,46917,1,B%,1,100,95
1669722291.122343,1128489.000,47047,1,B%,1,100,95
1669722292.121468,1129465.000,47208,1,B%,1,100,95
1669722293.121617,1130442.000,47349,1,B%,1,100,95
1669722294.119719,1131417.000,47512,1,B%,1,100,95
1669722295.118844,1132393.000,47672,1,B%,1,100,95
1669722296.113875,1133365.000,47820,1,B%,1,100,95
1669722297.111977,1134340.000,47963,1,B%,1,100,94
1669722298.112126,1135317.000,48107,1,B%,1,100,94
1669722299.109204,1136291.000,48265,1,B%,1,100,94
1669722300.110377,1137269.000,48407,1,B%,1,100,94
1669722301.107455,1138243.000,48556,1,B%,1,100,95
1669722302.108628,1139221.000,48699,1,B%,1,100,94
1669722303.106730,1140196.000,48857,1,B%,1,100,95
