LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1669722215.894132,1055002.000,35607,1,EL,1,100,-6533.200195
1669722215.956066,1055062.500,35622,2,EL,1,100,-6542.200195
1669722216.017999,1055123.000,35622,2,EL,1,100,-6538.000000
1669722216.084539,1055188.000,35640,1,EL,1,100,-6535.600098
1669722216.151080,1055253.000,35655,2,EL,1,100,-6534.399902
1669722216.217620,1055318.000,35655,2,EL,1,100,-6533.600098
1669722216.283136,1055382.000,35672,1,EL,1,100,-6534.799805
1669722216.348653,1055446.000,35690,2,EL,1,100,-6536.799805
1669722216.414169,1055510.000,35690,2,EL,1,100,-6537.000000
1669722216.481733,1055576.000,35706,1,EL,1,100,-6537.000000
1669722216.549297,1055642.000,35722,2,EL,1,100,-6538.200195
1669722216.616860,1055708.000,35722,2,EL,1,100,-6539.200195
1669722216.683912,1055773.500,35742,2,EL,1,100,-6543.399902
1669722216.750964,1055839.000,35742,2,EL,1,100,-6535.200195
1669722216.817504,1055904.000,35764,3,EL,1,100,-6532.600098
1669722216.884045,1055969.000,35764,3,EL,1,100,-6537.399902
1669722216.950585,1056034.000,35764,3,EL,1,100,-6536.000000
1669722217.016101,1056098.000,35779,1,EL,1,100,-6534.600098
1669722217.082129,1056162.500,35795,2,EL,1,100,-6537.200195
1669722217.148158,1056227.000,35795,2,EL,1,100,-6541.000000
1669722217.216745,1056294.000,35810,1,EL,1,100,-6540.000000
1669722217.283797,1056359.500,35828,2,EL,1,100,-6539.399902
1669722217.350849,1056425.000,35828,2,EL,1,100,-6541.000000
1669722217.417389,1056490.000,35843,1,EL,1,100,-6544.799805
1669722217.483929,1056555.000,35859,2,EL,1,100,-6544.399902
1669722217.550469,1056620.000,35859,2,EL,1,100,-6544.799805
1669722217.616498,1056684.500,35875,2,EL,1,100,-6544.600098
1669722217.682526,1056749.000,35875,2,EL,1,100,-6545.600098
1669722217.748042,1056813.000,35891,1,EL,1,100,-6546.600098
1669722217.814583,1056878.000,35905,2,EL,1,100,-6549.200195
1669722217.881123,1056943.000,35905,2,EL,1,100,-6550.399902
