LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1669722215.943270,1055050.000,35623,1,T1,1,100,31.764
1669722216.078397,1055182.000,35641,1,T1,1,100,31.827
1669722216.210454,1055311.000,35656,1,T1,1,100,31.854
1669722216.341487,1055439.000,35691,1,T1,1,100,31.795
1669722216.474567,1055569.000,35707,1,T1,1,100,31.805
1669722216.609694,1055701.000,35723,1,T1,1,100,31.809
1669722216.743798,1055832.000,35743,1,T1,1,100,31.847
1669722216.876879,1055962.000,35765,1,T1,1,100,31.863
1669722217.009959,1056092.000,35780,1,T1,1,100,31.870
1669722217.142015,1056221.000,35796,1,T1,1,100,31.802
1669722217.278167,1056354.000,35829,1,T1,1,100,31.808
1669722217.410223,1056483.000,35844,1,T1,1,100,31.775
1669722217.543303,1056613.000,35860,1,T1,1,100,31.867
1669722217.675360,1056742.000,35876,1,T1,1,100,31.943
1669722217.807417,1056871.000,35906,1,T1,1,100,31.940
1669722217.940497,1057001.000,35923,1,T1,1,100,31.903
1669722218.073577,1057131.000,35940,1,T1,1,100,31.887
1669722218.207681,1057262.000,35973,1,T1,1,100,31.738
1669722218.343832,1057395.000,35991,1,T1,1,100,31.780
1669722218.475889,1057524.000,36006,1,T1,1,100,31.799
1669722218.606922,1057652.000,36023,1,T1,1,100,31.842
1669722218.740002,1057782.000,36053,1,T1,1,100,31.896
1669722218.875130,1057914.000,36068,1,T1,1,100,31.849
1669722219.009233,1058045.000,36087,1,T1,1,100,31.722
1669722219.143337,1058176.000,36117,1,T1,1,100,31.773
1669722219.273347,1058303.000,36133,1,T1,1,100,31.725
1669722219.407451,1058434.000,36151,1,T1,1,100,31.845
1669722219.539507,1058563.000,36166,1,T1,1,100,31.756
1669722219.672587,1058693.000,36197,1,T1,1,100,31.788
1669722219.805668,1058823.000,36213,1,T1,1,100,31.766
1669722219.937724,1058952.000,36229,1,T1,1,100,31.757
1669722220.069781,1059081.000,36259,1,T1,1,100,31.682
1669722220.202861,1059211.000,36276,1,T1,1,100,31.756
1669722220.335941,1059341.000,36293,1,T1,1,100,31.859
1669722220.469021,1059471.000,36309,1,T1,1,100,31.904
1669722220.602102,1059601.000,36340,1,T1,1,100,31.852
1669722220.733135,1059729.000,36355,1,T1,1,100,31.830
1669722220.866215,1059859.000,36371,1,T1,1,100,31.784
1669722220.999295,1059989.000,36387,1,T1,1,100,31.800
1669722221.131351,1060118.000,36417,1,T1,1,100,31.843
1669722221.264432,1060248.000,36434,1,T1,1,100,31.967
1669722221.397512,1060378.000,36453,1,T1,1,100,31.950
1669722221.530592,1060508.000,36484,1,T1,1,100,31.908
1669722221.666744,1060641.000,36500,1,T1,1,100,31.818
1669722221.798800,1060770.000,36515,1,T1,1,100,31.780
1669722221.931880,1060900.000,36532,1,T1,1,100,31.798
1669722222.064960,1061030.000,36567,2,T1,1,100,31.877
1669722222.198041,1061160.000,36567,2,T1,1,100,31.876
1669722222.332145,1061291.000,36583,1,T1,1,100,31.840
1669722222.466249,1061422.000,36601,1,T1,1,100,31.860
1669722222.598305,1061551.000,36634,1,T1,1,100,31.904
1669722222.731385,1061681.000,36651,1,T1,1,100,31.817
1669722222.863442,1061810.000,36667,1,T1,1,100,31.814
1669722222.994475,1061938.000,36683,1,T1,1,100,31.813
1669722223.127555,1062068.000,36713,1,T1,1,100,31.813
1669722223.262683,1062200.000,36730,1,T1,1,100,31.848
1669722223.396787,1062331.000,36747,1,T1,1,100,31.828
1669722223.528843,1062460.000,36778,1,T1,1,100,31.748
1669722223.660900,1062589.000,36794,1,T1,1,100,31.785
1669722223.793980,1062719.000,36809,1,T1,1,100,31.836
1669722223.930131,1062852.000,36826,1,T1,1,100,31.894
1669722224.062188,1062981.000,36856,1,T1,1,100,31.848
