LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1669722216.669069,1055759,35734,1,BI,1,100,5480
1669722221.377038,1060358,36446,1,BI,1,100,4680
1669722226.370618,1065236,37189,1,BI,1,100,4960
1669722236.809227,1075433,38740,1,BI,1,100,10360
1669722238.024352,1076620,38921,1,BI,1,100,1200
1669722240.673672,1079208,39320,1,BI,1,100,2640
1669722242.770198,1081256,39653,1,BI,1,100,2080
1669722247.287760,1085669,40347,1,BI,1,100,4480
1669722248.899055,1087243,40589,1,BI,1,100,1600
1669722251.005817,1089301,40911,1,BI,1,100,2080
1669722252.243463,1090510,41104,1,BI,1,100,1240
1669722252.897604,1091149,41199,1,BI,1,100,640
1669722255.281787,1093478,41572,1,BI,1,100,2360
1669722256.080269,1094258,41683,1,BI,1,100,800
1669722257.331223,1095480,41891,1,BI,1,100,1240
1669722258.388699,1096513,42053,1,BI,1,100,1040
1669722260.479083,1098555,42361,1,BI,1,100,2080
1669722261.769961,1099816,42552,1,BI,1,100,1280
1669722263.021939,1101039,42744,1,BI,1,100,1240
1669722265.146104,1103114,43066,1,BI,1,100,2120
1669722266.360205,1104300,43259,1,BI,1,100,1200
1669722267.571235,1105483,43435,1,BI,1,100,1200
1669722269.792652,1107653,43774,1,BI,1,100,2200
1669722270.831701,1108668,43933,1,BI,1,100,1040
1669722272.494180,1110292,44189,1,BI,1,100,1640
1669722273.575202,1111348,44365,1,BI,1,100,1080
1669722274.385967,1112140,44478,1,BI,1,100,800
1669722275.628732,1113354,44674,1,BI,1,100,1240
1669722276.960558,1114655,44881,1,BI,1,100,1320
1669722279.573025,1117207,45278,1,BI,1,100,2600
1669722280.826027,1118431,45459,1,BI,1,100,1240
1669722282.192659,1119766,45684,1,BI,1,100,1360
1669722283.726152,1121264,45906,1,BI,1,100,1520
1669722284.931041,1122441,46097,1,BI,1,100,1200
1669722287.835261,1125278,46548,1,BI,1,100,2880
1669722288.371676,1125802,46628,1,BI,1,100,520
1669722290.181568,1127570,46898,1,BI,1,100,1800
1669722294.058297,1131357,47493,1,BI,1,100,3840
1669722294.861897,1132142,47607,1,BI,1,100,800
1669722296.835579,1134070,47914,1,BI,1,100,1960
