LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1669722220.647827,1059645.667,36336,3,PR,1,100,111752
1669722220.687068,1059684.000,36336,3,PR,1,100,111751
1669722220.726992,1059723.000,36351,2,PR,1,100,111752
1669722220.766916,1059762.000,36351,2,PR,1,100,111755
1669722220.810935,1059805.000,36367,3,PR,1,100,111745
1669722220.854954,1059848.000,36367,3,PR,1,100,111746
1669722220.898973,1059891.000,36367,3,PR,1,100,111742
1669722220.938897,1059930.000,36383,2,PR,1,100,111740
1669722220.978821,1059969.000,36383,2,PR,1,100,111746
1669722221.018745,1060008.000,36399,3,PR,1,100,111746
1669722221.058669,1060047.000,36399,3,PR,1,100,111753
1669722221.098593,1060086.000,36399,3,PR,1,100,111743
1669722221.138517,1060125.000,36413,3,PR,1,100,111752
1669722221.178442,1060164.000,36413,3,PR,1,100,111759
1669722221.218365,1060203.000,36413,3,PR,1,100,111753
1669722221.258290,1060242.000,36430,2,PR,1,100,111766
1669722221.298214,1060281.000,36430,2,PR,1,100,111766
1669722221.338138,1060320.000,36449,3,PR,1,100,111749
1669722221.378062,1060359.000,36449,3,PR,1,100,111755
1669722221.417986,1060398.000,36449,3,PR,1,100,111751
1669722221.456886,1060436.000,36465,2,PR,1,100,111744
1669722221.495787,1060474.000,36465,2,PR,1,100,111733
1669722221.536734,1060514.000,36480,3,PR,1,100,111742
1669722221.577682,1060554.000,36480,3,PR,1,100,111752
1669722221.618630,1060594.000,36480,3,PR,1,100,111741
1669722221.659066,1060633.500,36496,2,PR,1,100,111748
1669722221.699502,1060673.000,36496,2,PR,1,100,111752
1669722221.739426,1060712.000,36511,3,PR,1,100,111743
1669722221.779350,1060751.000,36511,3,PR,1,100,111744
1669722221.819274,1060790.000,36511,3,PR,1,100,111747
1669722221.859198,1060829.000,36528,3,PR,1,100,111755
1669722221.899122,1060868.000,36528,3,PR,1,100,111749
1669722221.939046,1060907.000,36528,3,PR,1,100,111759
1669722221.978970,1060946.000,36543,2,PR,1,100,111759
1669722222.018894,1060985.000,36543,2,PR,1,100,111756
1669722222.058818,1061024.000,36563,5,PR,1,100,111773
1669722222.098742,1061063.000,36563,5,PR,1,100,111752
1669722222.138666,1061102.000,36563,5,PR,1,100,111751
1669722222.178591,1061141.000,36563,5,PR,1,100,111752
1669722222.218515,1061180.000,36563,5,PR,1,100,111749
1669722222.258950,1061219.500,36579,2,PR,1,100,111744
1669722222.299387,1061259.000,36579,2,PR,1,100,111737
1669722222.342638,1061301.250,36597,4,PR,1,100,111756
1669722222.385889,1061343.500,36597,4,PR,1,100,111753
1669722222.429140,1061385.750,36597,4,PR,1,100,111744
1669722222.472391,1061428.000,36597,4,PR,1,100,111750
1669722222.512315,1061467.000,36614,3,PR,1,100,111741
1669722222.552239,1061506.000,36614,3,PR,1,100,111743
1669722222.592163,1061545.000,36614,3,PR,1,100,111754
1669722222.632087,1061584.000,36630,2,PR,1,100,111754
1669722222.672011,1061623.000,36630,2,PR,1,100,111748
1669722222.711935,1061662.000,36647,3,PR,1,100,111761
1669722222.751859,1061701.000,36647,3,PR,1,100,111754
1669722222.791783,1061740.000,36647,3,PR,1,100,111753
1669722222.831196,1061778.500,36663,2,PR,1,100,111761
1669722222.870608,1061817.000,36663,2,PR,1,100,111766
1669722222.909508,1061855.000,36679,3,PR,1,100,111763
1669722222.948409,1061893.000,36679,3,PR,1,100,111759
1669722222.987309,1061931.000,36679,3,PR,1,100,111759
1669722223.027233,1061970.000,36695,3,PR,1,100,111757
1669722223.067157,1062009.000,36695,3,PR,1,100,111751
1669722223.107081,1062048.000,36695,3,PR,1,100,111749
1669722223.147517,1062087.500,36709,2,PR,1,100,111746
1669722223.187953,1062127.000,36709,2,PR,1,100,111743
1669722223.228901,1062167.000,36726,3,PR,1,100,111739
1669722223.269849,1062207.000,36726,3,PR,1,100,111740
1669722223.310796,1062247.000,36726,3,PR,1,100,111735
1669722223.350720,1062286.000,36743,2,PR,1,100,111728
1669722223.390644,1062325.000,36743,2,PR,1,100,111732
1669722223.430227,1062363.667,36759,3,PR,1,100,111734
1669722223.469810,1062402.333,36759,3,PR,1,100,111722
1669722223.509393,1062441.000,36759,3,PR,1,100,111734
1669722223.548635,1062479.333,36774,3,PR,1,100,111738
1669722223.587876,1062517.667,36774,3,PR,1,100,111735
1669722223.627118,1062556.000,36774,3,PR,1,100,111738
1669722223.667042,1062595.000,36790,2,PR,1,100,111744
1669722223.706966,1062634.000,36790,2,PR,1,100,111731
1669722223.753544,1062679.500,36805,2,PR,1,100,111729
1669722223.800122,1062725.000,36805,2,PR,1,100,111736
1669722223.841070,1062765.000,36822,3,PR,1,100,111743
1669722223.882018,1062805.000,36822,3,PR,1,100,111728
1669722223.922965,1062845.000,36822,3,PR,1,100,111733
1669722223.962889,1062884.000,36837,3,PR,1,100,111731
1669722224.002814,1062923.000,36837,3,PR,1,100,111734
1669722224.042737,1062962.000,36837,3,PR,1,100,111731
1669722224.082662,1063001.000,36852,2,PR,1,100,111735
1669722224.122586,1063040.000,36852,2,PR,1,100,111739
1669722224.162510,1063079.000,36867,3,PR,1,100,111733
1669722224.202434,1063118.000,36867,3,PR,1,100,111732
1669722224.242358,1063157.000,36867,3,PR,1,100,111741
1669722224.282282,1063196.000,36886,2,PR,1,100,111743
1669722224.322206,1063235.000,36886,2,PR,1,100,111741
1669722224.361448,1063273.333,36901,3,PR,1,100,111744
1669722224.400689,1063311.667,36901,3,PR,1,100,111736
1669722224.439931,1063350.000,36901,3,PR,1,100,111748
1669722224.480879,1063390.000,36916,2,PR,1,100,111749
1669722224.521827,1063430.000,36916,2,PR,1,100,111752
1669722224.562092,1063469.333,36932,3,PR,1,100,111748
1669722224.602357,1063508.667,36932,3,PR,1,100,111740
1669722224.642622,1063548.000,36932,3,PR,1,100,111746
1669722224.682546,1063587.000,36948,3,PR,1,100,111735
1669722224.722471,1063626.000,36948,3,PR,1,100,111744
1669722224.762395,1063665.000,36948,3,PR,1,100,111737
1669722224.802319,1063704.000,36963,3,PR,1,100,111729
1669722224.842243,1063743.000,36963,3,PR,1,100,111738
1669722224.882167,1063782.000,36963,3,PR,1,100,111737
1669722224.921750,1063820.667,36982,3,PR,1,100,111742
1669722224.961332,1063859.333,36982,3,PR,1,100,111747
1669722225.000915,1063898.000,36982,3,PR,1,100,111748
1669722225.040328,1063936.500,36997,2,PR,1,100,111756
1669722225.079740,1063975.000,36997,2,PR,1,100,111751
1669722225.123759,1064018.000,37012,3,PR,1,100,111753
1669722225.167778,1064061.000,37012,3,PR,1,100,111754
1669722225.211796,1064104.000,37012,3,PR,1,100,111761
1669722225.251209,1064142.500,37028,2,PR,1,100,111770
1669722225.290621,1064181.000,37028,2,PR,1,100,111763
1669722225.330545,1064220.000,37046,3,PR,1,100,111754
1669722225.370469,1064259.000,37046,3,PR,1,100,111741
1669722225.410393,1064298.000,37046,3,PR,1,100,111745
1669722225.451341,1064338.000,37061,2,PR,1,100,111749
1669722225.492288,1064378.000,37061,2,PR,1,100,111734
1669722225.532895,1064417.667,37077,3,PR,1,100,111737
1669722225.573502,1064457.333,37077,3,PR,1,100,111733
1669722225.614108,1064497.000,37077,3,PR,1,100,111734
1669722225.654032,1064536.000,37094,4,PR,1,100,111735
1669722225.693956,1064575.000,37094,4,PR,1,100,111734
1669722225.733880,1064614.000,37094,4,PR,1,100,111728
1669722225.773804,1064653.000,37094,4,PR,1,100,111722
1669722225.812705,1064691.000,37110,3,PR,1,100,111746
1669722225.851605,1064729.000,37110,3,PR,1,100,111726
1669722225.890506,1064767.000,37110,3,PR,1,100,111725
1669722225.930429,1064806.000,37125,2,PR,1,100,111734
1669722225.970354,1064845.000,37125,2,PR,1,100,111731
1669722226.010619,1064884.333,37141,3,PR,1,100,111730
1669722226.050884,1064923.667,37141,3,PR,1,100,111734
1669722226.091150,1064963.000,37141,3,PR,1,100,111742
1669722226.132097,1065003.000,37156,3,PR,1,100,111739
1669722226.173045,1065043.000,37156,3,PR,1,100,111721
1669722226.213993,1065083.000,37156,3,PR,1,100,111733
1669722226.253917,1065122.000,37173,3,PR,1,100,111733
1669722226.293841,1065161.000,37173,3,PR,1,100,111728
1669722226.333765,1065200.000,37173,3,PR,1,100,111723
1669722226.373348,1065238.667,37192,3,PR,1,100,111734
1669722226.412931,1065277.333,37192,3,PR,1,100,111728
1669722226.452513,1065316.000,37192,3,PR,1,100,111730
1669722226.492438,1065355.000,37208,2,PR,1,100,111736
1669722226.532362,1065394.000,37208,2,PR,1,100,111717
1669722226.577404,1065438.000,37223,3,PR,1,100,111678
1669722226.622447,1065482.000,37223,3,PR,1,100,111677
1669722226.667489,1065526.000,37223,3,PR,1,100,111686
1669722226.706902,1065564.500,37239,2,PR,1,100,111701
1669722226.746314,1065603.000,37239,2,PR,1,100,111710
1669722226.786238,1065642.000,37255,5,PR,1,100,111731
1669722226.826162,1065681.000,37255,5,PR,1,100,111744
1669722226.866086,1065720.000,37255,5,PR,1,100,111738
1669722226.906010,1065759.000,37255,5,PR,1,100,111726
1669722226.945934,1065798.000,37255,5,PR,1,100,111710
1669722226.985858,1065837.000,37271,4,PR,1,100,111710
1669722227.025782,1065876.000,37271,4,PR,1,100,111711
1669722227.065706,1065915.000,37271,4,PR,1,100,111691
1669722227.105630,1065954.000,37271,4,PR,1,100,111693
1669722227.145298,1065992.750,37287,4,PR,1,100,111694
1669722227.184967,1066031.500,37287,4,PR,1,100,111695
1669722227.224635,1066070.250,37287,4,PR,1,100,111699
1669722227.264303,1066109.000,37287,4,PR,1,100,111718
1669722227.304081,1066147.857,37310,7,PR,1,100,111717
1669722227.343859,1066186.714,37310,7,PR,1,100,111713
1669722227.383636,1066225.571,37310,7,PR,1,100,111740
1669722227.423414,1066264.429,37310,7,PR,1,100,111736
1669722227.463192,1066303.286,37310,7,PR,1,100,111731
1669722227.502970,1066342.143,37310,7,PR,1,100,111744
1669722227.542748,1066381.000,37310,7,PR,1,100,111749
1669722227.582672,1066420.000,37326,3,PR,1,100,111765
1669722227.622596,1066459.000,37326,3,PR,1,100,111775
1669722227.662520,1066498.000,37326,3,PR,1,100,111828
1669722227.702444,1066537.000,37342,3,PR,1,100,111898
1669722227.742368,1066576.000,37342,3,PR,1,100,111992
1669722227.782292,1066615.000,37342,3,PR,1,100,112147
1669722227.822216,1066654.000,37356,2,PR,1,100,112224
1669722227.862140,1066693.000,37356,2,PR,1,100,112341
1669722227.901382,1066731.333,37373,3,PR,1,100,112546
1669722227.940624,1066769.667,37373,3,PR,1,100,112692
1669722227.979865,1066808.000,37373,3,PR,1,100,112862
1669722228.026443,1066853.500,37390,2,PR,1,100,113047
1669722228.073021,1066899.000,37390,2,PR,1,100,113226
1669722228.112604,1066937.667,37406,3,PR,1,100,113409
1669722228.152187,1066976.333,37406,3,PR,1,100,113566
1669722228.191770,1067015.000,37406,3,PR,1,100,113697
1669722228.232718,1067055.000,37422,2,PR,1,100,113777
1669722228.273665,1067095.000,37422,2,PR,1,100,113859
1669722228.313931,1067134.333,37441,3,PR,1,100,113926
1669722228.354196,1067173.667,37441,3,PR,1,100,113976
1669722228.394461,1067213.000,37441,3,PR,1,100,114005
1669722228.434385,1067252.000,37456,3,PR,1,100,114035
1669722228.474309,1067291.000,37456,3,PR,1,100,114052
1669722228.514234,1067330.000,37456,3,PR,1,100,114052
1669722228.554157,1067369.000,37473,2,PR,1,100,114073
1669722228.594082,1067408.000,37473,2,PR,1,100,114079
1669722228.633665,1067446.667,37488,3,PR,1,100,114083
1669722228.673247,1067485.333,37488,3,PR,1,100,114074
1669722228.712830,1067524.000,37488,3,PR,1,100,114088
1669722228.752242,1067562.500,37504,2,PR,1,100,114099
1669722228.791655,1067601.000,37504,2,PR,1,100,114098
1669722228.832603,1067641.000,37519,3,PR,1,100,114118
1669722228.873550,1067681.000,37519,3,PR,1,100,114134
1669722228.914498,1067721.000,37519,3,PR,1,100,114144
1669722228.954422,1067760.000,37535,2,PR,1,100,114179
1669722228.994346,1067799.000,37535,2,PR,1,100,114180
1669722229.034270,1067838.000,37550,3,PR,1,100,114193
1669722229.074194,1067877.000,37550,3,PR,1,100,114212
1669722229.114118,1067916.000,37550,3,PR,1,100,114236
1669722229.154042,1067955.000,37566,3,PR,1,100,114245
1669722229.193966,1067994.000,37566,3,PR,1,100,114246
1669722229.233891,1068033.000,37566,3,PR,1,100,114253
1669722229.273814,1068072.000,37585,2,PR,1,100,114264
1669722229.313739,1068111.000,37585,2,PR,1,100,114259
1669722229.352980,1068149.333,37601,3,PR,1,100,114267
1669722229.392222,1068187.667,37601,3,PR,1,100,114273
1669722229.431463,1068226.000,37601,3,PR,1,100,114272
1669722229.479065,1068272.500,37616,2,PR,1,100,114280
1669722229.526667,1068319.000,37616,2,PR,1,100,114286
1669722229.565909,1068357.333,37633,3,PR,1,100,114297
1669722229.605150,1068395.667,37633,3,PR,1,100,114298
1669722229.644392,1068434.000,37633,3,PR,1,100,114314
1669722229.684316,1068473.000,37648,2,PR,1,100,114315
1669722229.724240,1068512.000,37648,2,PR,1,100,114321
1669722229.764164,1068551.000,37663,3,PR,1,100,114330
1669722229.804088,1068590.000,37663,3,PR,1,100,114320
1669722229.844012,1068629.000,37663,3,PR,1,100,114331
1669722229.883936,1068668.000,37679,2,PR,1,100,114323
1669722229.923860,1068707.000,37679,2,PR,1,100,114321
1669722229.964126,1068746.333,37697,3,PR,1,100,114320
1669722230.004391,1068785.667,37697,3,PR,1,100,114312
1669722230.044656,1068825.000,37697,3,PR,1,100,114313
1669722230.084239,1068863.667,37712,3,PR,1,100,114318
1669722230.123822,1068902.333,37712,3,PR,1,100,114329
1669722230.163405,1068941.000,37712,3,PR,1,100,114325
1669722230.202305,1068979.000,37730,2,PR,1,100,114326
1669722230.241205,1069017.000,37730,2,PR,1,100,114323
1669722230.281130,1069056.000,37747,3,PR,1,100,114325
1669722230.321054,1069095.000,37747,3,PR,1,100,114325
1669722230.360978,1069134.000,37747,3,PR,1,100,114320
1669722230.401414,1069173.500,37763,2,PR,1,100,114321
1669722230.441849,1069213.000,37763,2,PR,1,100,114333
1669722230.482797,1069253.000,37778,3,PR,1,100,114337
1669722230.523745,1069293.000,37778,3,PR,1,100,114336
1669722230.564693,1069333.000,37778,3,PR,1,100,114342
1669722230.604617,1069372.000,37794,3,PR,1,100,114348
1669722230.644541,1069411.000,37794,3,PR,1,100,114348
1669722230.684465,1069450.000,37794,3,PR,1,100,114354
1669722230.724389,1069489.000,37809,2,PR,1,100,114356
1669722230.764313,1069528.000,37809,2,PR,1,100,114351
1669722230.803214,1069566.000,37825,3,PR,1,100,114346
1669722230.842114,1069604.000,37825,3,PR,1,100,114354
1669722230.881014,1069642.000,37825,3,PR,1,100,114354
1669722230.928104,1069688.000,37841,2,PR,1,100,114360
1669722230.975194,1069734.000,37841,2,PR,1,100,114373
1669722231.014436,1069772.333,37857,3,PR,1,100,114382
1669722231.053677,1069810.667,37857,3,PR,1,100,114376
1669722231.092919,1069849.000,37857,3,PR,1,100,114376
1669722231.133867,1069889.000,37871,2,PR,1,100,114386
1669722231.174814,1069929.000,37871,2,PR,1,100,114376
1669722231.215080,1069968.333,37888,3,PR,1,100,114385
1669722231.255345,1070007.667,37888,3,PR,1,100,114388
1669722231.295610,1070047.000,37888,3,PR,1,100,114402
1669722231.335535,1070086.000,37905,2,PR,1,100,114396
1669722231.375458,1070125.000,37905,2,PR,1,100,114410
1669722231.415383,1070164.000,37921,3,PR,1,100,114418
1669722231.455307,1070203.000,37921,3,PR,1,100,114408
1669722231.495231,1070242.000,37921,3,PR,1,100,114407
1669722231.535155,1070281.000,37937,3,PR,1,100,114408
1669722231.575079,1070320.000,37937,3,PR,1,100,114404
1669722231.615003,1070359.000,37937,3,PR,1,100,114407
1669722231.653903,1070397.000,37952,2,PR,1,100,114397
1669722231.692804,1070435.000,37952,2,PR,1,100,114385
1669722231.732728,1070474.000,37967,3,PR,1,100,114326
1669722231.772652,1070513.000,37967,3,PR,1,100,114299
1669722231.812576,1070552.000,37967,3,PR,1,100,114307
1669722231.852500,1070591.000,37984,2,PR,1,100,114337
1669722231.892424,1070630.000,37984,2,PR,1,100,114340
1669722231.932348,1070669.000,37999,3,PR,1,100,114291
1669722231.972272,1070708.000,37999,3,PR,1,100,114178
1669722232.012196,1070747.000,37999,3,PR,1,100,113922
1669722232.052120,1070786.000,38014,3,PR,1,100,113506
1669722232.092045,1070825.000,38014,3,PR,1,100,113239
1669722232.131968,1070864.000,38014,3,PR,1,100,113056
1669722232.171893,1070903.000,38029,2,PR,1,100,112906
1669722232.211817,1070942.000,38029,2,PR,1,100,112788
1669722232.250717,1070980.000,38048,2,PR,1,100,112684
1669722232.289618,1071018.000,38048,2,PR,1,100,112623
1669722232.333977,1071061.333,38063,3,PR,1,100,112614
1669722232.378338,1071104.667,38063,3,PR,1,100,112670
1669722232.422698,1071148.000,38063,3,PR,1,100,112765
1669722232.461598,1071186.000,38079,3,PR,1,100,112867
1669722232.500499,1071224.000,38079,3,PR,1,100,112973
1669722232.539399,1071262.000,38079,3,PR,1,100,113077
1669722232.579323,1071301.000,38094,2,PR,1,100,113230
1669722232.619247,1071340.000,38094,2,PR,1,100,113435
1669722232.659785,1071379.600,38115,5,PR,1,100,113658
1669722232.700324,1071419.200,38115,5,PR,1,100,113857
1669722232.740862,1071458.800,38115,5,PR,1,100,113983
1669722232.781400,1071498.400,38115,5,PR,1,100,114065
1669722232.821939,1071538.000,38115,5,PR,1,100,114089
1669722232.862374,1071577.500,38131,2,PR,1,100,114126
1669722232.902810,1071617.000,38131,2,PR,1,100,114175
1669722232.942734,1071656.000,38147,3,PR,1,100,114192
1669722232.982658,1071695.000,38147,3,PR,1,100,114243
1669722233.022583,1071734.000,38147,3,PR,1,100,114274
1669722233.061824,1071772.333,38162,3,PR,1,100,114302
1669722233.101066,1071810.667,38162,3,PR,1,100,114330
1669722233.140307,1071849.000,38162,3,PR,1,100,114347
1669722233.180231,1071888.000,38178,2,PR,1,100,114365
1669722233.220155,1071927.000,38178,2,PR,1,100,114339
1669722233.260421,1071966.333,38198,3,PR,1,100,114331
1669722233.300686,1072005.667,38198,3,PR,1,100,114372
1669722233.340951,1072045.000,38198,3,PR,1,100,114356
1669722233.381899,1072085.000,38213,2,PR,1,100,114379
1669722233.422847,1072125.000,38213,2,PR,1,100,114379
1669722233.463112,1072164.333,38228,3,PR,1,100,114347
1669722233.503377,1072203.667,38228,3,PR,1,100,114345
1669722233.543643,1072243.000,38228,3,PR,1,100,114319
1669722233.583567,1072282.000,38245,2,PR,1,100,114296
1669722233.623491,1072321.000,38245,2,PR,1,100,114291
1669722233.662733,1072359.333,38260,3,PR,1,100,114263
1669722233.701974,1072397.667,38260,3,PR,1,100,114245
1669722233.741216,1072436.000,38260,3,PR,1,100,114242
1669722233.788306,1072482.000,38275,2,PR,1,100,114270
1669722233.835396,1072528.000,38275,2,PR,1,100,114271
1669722233.874637,1072566.333,38291,3,PR,1,100,114271
1669722233.913879,1072604.667,38291,3,PR,1,100,114276
1669722233.953120,1072643.000,38291,3,PR,1,100,114273
1669722233.993044,1072682.000,38307,3,PR,1,100,114255
1669722234.032969,1072721.000,38307,3,PR,1,100,114222
1669722234.072893,1072760.000,38307,3,PR,1,100,114207
1669722234.112817,1072799.000,38322,2,PR,1,100,114136
1669722234.152741,1072838.000,38322,2,PR,1,100,114135
1669722234.192665,1072877.000,38339,3,PR,1,100,114201
1669722234.232589,1072916.000,38339,3,PR,1,100,114264
1669722234.272513,1072955.000,38339,3,PR,1,100,114269
1669722234.312437,1072994.000,38355,2,PR,1,100,114219
1669722234.352361,1073033.000,38355,2,PR,1,100,114190
1669722234.392285,1073072.000,38373,3,PR,1,100,114147
1669722234.432209,1073111.000,38373,3,PR,1,100,114149
1669722234.472133,1073150.000,38373,3,PR,1,100,114134
1669722234.511375,1073188.333,38389,3,PR,1,100,114090
1669722234.550617,1073226.667,38389,3,PR,1,100,114095
1669722234.589858,1073265.000,38389,3,PR,1,100,114071
1669722234.629782,1073304.000,38405,2,PR,1,100,113999
1669722234.669706,1073343.000,38405,2,PR,1,100,113908
1669722234.709630,1073382.000,38419,3,PR,1,100,113831
1669722234.749554,1073421.000,38419,3,PR,1,100,113800
1669722234.789479,1073460.000,38419,3,PR,1,100,113700
1669722234.829403,1073499.000,38435,2,PR,1,100,113578
1669722234.869327,1073538.000,38435,2,PR,1,100,113407
1669722234.909251,1073577.000,38451,3,PR,1,100,113178
1669722234.949175,1073616.000,38451,3,PR,1,100,113094
1669722234.989099,1073655.000,38451,3,PR,1,100,113009
