LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1669722216.669069,1055759,35735,1,HR,1,100,31
1669722221.377038,1060358,36447,1,HR,1,100,29
1669722226.370618,1065236,37190,1,HR,1,100,27
1669722236.809227,1075433,38741,1,HR,1,100,24
1669722238.024352,1076620,38922,1,HR,1,100,27
1669722240.673672,1079208,39321,1,HR,1,100,27
1669722242.770198,1081256,39654,1,HR,1,100,27
1669722247.287760,1085669,40348,1,HR,1,100,25
1669722248.899055,1087243,40590,1,HR,1,100,27
1669722251.005817,1089301,40912,1,HR,1,100,27
1669722252.243463,1090510,41105,1,HR,1,100,30
1669722252.897604,1091149,41200,1,HR,1,100,37
1669722255.281787,1093478,41573,1,HR,1,100,36
1669722256.080269,1094258,41684,1,HR,1,100,40
1669722257.331223,1095480,41892,1,HR,1,100,41
1669722258.388699,1096513,42054,1,HR,1,100,43
1669722260.479083,1098555,42362,1,HR,1,100,42
1669722261.769961,1099816,42553,1,HR,1,100,42
1669722263.021939,1101039,42745,1,HR,1,100,43
1669722265.146104,1103114,43067,1,HR,1,100,41
1669722266.360205,1104300,43260,1,HR,1,100,42
1669722267.571235,1105483,43436,1,HR,1,100,43
1669722269.792652,1107653,43775,1,HR,1,100,41
1669722270.831701,1108668,43934,1,HR,1,100,43
1669722272.494180,1110292,44190,1,HR,1,100,42
1669722273.575202,1111348,44366,1,HR,1,100,44
1669722274.385967,1112140,44479,1,HR,1,100,48
1669722275.628732,1113354,44675,1,HR,1,100,48
1669722276.960558,1114655,44882,1,HR,1,100,47
1669722279.573025,1117207,45279,1,HR,1,100,45
1669722280.826027,1118431,45460,1,HR,1,100,45
1669722282.192659,1119766,45685,1,HR,1,100,45
1669722283.726152,1121264,45907,1,HR,1,100,44
1669722284.931041,1122441,46098,1,HR,1,100,45
1669722287.835261,1125278,46549,1,HR,1,100,42
1669722288.371676,1125802,46629,1,HR,1,100,51
1669722290.181568,1127570,46899,1,HR,1,100,49
1669722294.058297,1131357,47494,1,HR,1,100,45
1669722294.861897,1132142,47608,1,HR,1,100,48
1669722296.835579,1134070,47915,1,HR,1,100,46
