LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1669722216.250378,1055350.000,35682,1,BV,1,100,4.09
1669722217.250527,1056327.000,35820,1,BV,1,100,4.09
1669722218.248629,1057302.000,35983,1,BV,1,100,4.08
1669722219.246731,1058277.000,36143,1,BV,1,100,4.09
1669722220.242785,1059250.000,36286,1,BV,1,100,4.09
1669722221.237816,1060222.000,36444,1,BV,1,100,4.09
1669722222.238989,1061200.000,36593,1,BV,1,100,4.08
1669722223.236067,1062174.000,36740,1,BV,1,100,4.08
1669722224.235192,1063150.000,36881,1,BV,1,100,4.09
1669722225.231246,1064123.000,37042,1,BV,1,100,4.08
1669722226.234467,1065103.000,37187,1,BV,1,100,4.08
1669722227.230521,1066076.000,37301,1,BV,1,100,4.08
1669722228.226575,1067049.000,37435,1,BV,1,100,4.08
1669722229.226725,1068026.000,37579,1,BV,1,100,4.08
1669722230.221755,1068998.000,37744,1,BV,1,100,4.08
1669722231.222928,1069976.000,37902,1,BV,1,100,4.08
1669722232.216935,1070947.000,38043,1,BV,1,100,4.08
1669722233.214013,1071921.000,38192,1,BV,1,100,4.08
1669722234.212115,1072896.000,38352,1,BV,1,100,4.08
1669722235.206122,1073867.000,38495,1,BV,1,100,4.08
1669722236.207295,1074845.000,38658,1,BV,1,100,4.08
1669722237.205397,1075820.000,38820,1,BV,1,100,4.07
1669722238.204522,1076796.000,38970,1,BV,1,100,4.08
1669722239.202624,1077771.000,39112,1,BV,1,100,4.07
1669722240.202773,1078748.000,39270,1,BV,1,100,4.06
1669722241.198828,1079721.000,39430,1,BV,1,100,4.06
1669722242.192834,1080692.000,39573,1,BV,1,100,4.07
1669722243.190936,1081667.000,39738,1,BV,1,100,4.06
1669722244.188014,1082641.000,39880,1,BV,1,100,4.06
1669722245.191235,1083621.000,40038,1,BV,1,100,4.06
1669722246.190360,1084597.000,40184,1,BV,1,100,4.06
1669722247.187438,1085571.000,40345,1,BV,1,100,4.07
1669722248.189635,1086550.000,40505,1,BV,1,100,4.08
1669722249.183642,1087521.000,40637,1,BV,1,100,4.08
1669722250.186862,1088501.000,40797,1,BV,1,100,4.08
1669722251.187011,1089478.000,40960,1,BV,1,100,4.08
1669722252.184089,1090452.000,41101,1,BV,1,100,4.08
1669722253.183215,1091428.000,41264,1,BV,1,100,4.08
1669722254.182340,1092404.000,41412,1,BV,1,100,4.08
1669722255.183513,1093382.000,41570,1,BV,1,100,4.08
1669722256.179567,1094355.000,41715,1,BV,1,100,4.08
1669722257.178693,1095331.000,41874,1,BV,1,100,4.08
1669722258.180889,1096310.000,42035,1,BV,1,100,4.08
1669722259.182062,1097288.000,42186,1,BV,1,100,4.08
1669722260.179140,1098262.000,42327,1,BV,1,100,4.08
1669722261.174171,1099234.000,42471,1,BV,1,100,4.08
1669722262.175344,1100212.000,42632,1,BV,1,100,4.08
1669722263.173445,1101187.000,42792,1,BV,1,100,4.08
1669722264.168476,1102159.000,42940,1,BV,1,100,4.08
1669722265.166578,1103134.000,43084,1,BV,1,100,4.08
1669722266.164680,1104109.000,43241,1,BV,1,100,4.08
1669722267.166876,1105088.000,43385,1,BV,1,100,4.08
1669722268.161907,1106060.000,43546,1,BV,1,100,4.08
1669722269.162056,1107037.000,43704,1,BV,1,100,4.08
1669722270.158111,1108010.000,43854,1,BV,1,100,4.08
1669722271.156212,1108985.000,43999,1,BV,1,100,4.08
1669722272.157385,1109963.000,44156,1,BV,1,100,4.08
1669722273.156511,1110939.000,44299,1,BV,1,100,4.07
1669722274.152565,1111912.000,44460,1,BV,1,100,4.08
1669722275.147596,1112884.000,44610,1,BV,1,100,4.08
1669722276.144674,1113858.000,44769,1,BV,1,100,4.08
1669722277.141752,1114832.000,44912,1,BV,1,100,4.07
1669722278.141901,1115809.000,45071,1,BV,1,100,4.07
1669722279.138979,1116783.000,45229,1,BV,1,100,4.07
1669722280.138105,1117759.000,45379,1,BV,1,100,4.07
1669722281.140301,1118738.000,45522,1,BV,1,100,4.07
1669722282.134308,1119709.000,45681,1,BV,1,100,4.07
1669722283.133434,1120685.000,45841,1,BV,1,100,4.07
1669722284.131535,1121660.000,45985,1,BV,1,100,4.07
1669722285.125542,1122631.000,46151,1,BV,1,100,4.08
1669722286.127739,1123610.000,46293,1,BV,1,100,4.08
1669722287.126864,1124586.000,46451,1,BV,1,100,4.07
1669722288.125990,1125562.000,46595,1,BV,1,100,4.07
1669722289.123068,1126536.000,46756,1,BV,1,100,4.08
1669722290.120146,1127510.000,46916,1,BV,1,100,4.08
1669722291.122343,1128489.000,47046,1,BV,1,100,4.08
1669722292.121468,1129465.000,47207,1,BV,1,100,4.07
1669722293.121617,1130442.000,47348,1,BV,1,100,4.07
1669722294.119719,1131417.000,47511,1,BV,1,100,4.07
1669722295.118844,1132393.000,47671,1,BV,1,100,4.08
1669722296.113875,1133365.000,47819,1,BV,1,100,4.07
1669722297.111977,1134340.000,47962,1,BV,1,100,4.07
1669722298.112126,1135317.000,48106,1,BV,1,100,4.07
1669722299.109204,1136291.000,48264,1,BV,1,100,4.07
1669722300.110377,1137269.000,48406,1,BV,1,100,4.07
1669722301.107455,1138243.000,48555,1,BV,1,100,4.07
1669722302.108628,1139221.000,48698,1,BV,1,100,4.07
1669722303.106730,1140196.000,48856,1,BV,1,100,4.07
