LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1700520704.557631,36920.000,1064,1,BV,1,100,3.95
1700520705.555691,37896.000,1226,1,BV,1,100,3.94
1700520706.551707,38870.000,1369,1,BV,1,100,3.94
1700520707.545676,39842.000,1530,1,BV,1,100,3.94
1700520708.541692,40816.000,1676,1,BV,1,100,3.94
1700520709.535662,41788.000,1839,1,BV,1,100,3.93
1700520710.538835,42769.000,2006,1,BV,1,100,3.92
1700520711.533828,43742.000,2150,1,BV,1,100,3.92
1700520712.525753,44712.000,2292,1,BV,1,100,3.92
1700520713.525858,45690.000,2454,1,BV,1,100,3.92
1700520714.518806,46661.000,2616,1,BV,1,100,3.92
1700520715.515844,47636.000,2763,1,BV,1,100,3.93
1700520716.512882,48611.000,2912,1,BV,1,100,3.92
1700520717.508897,49585.000,3071,1,BV,1,100,3.92
1700520718.512070,50566.000,3234,1,BV,1,100,3.92
1700520719.509108,51541.000,3381,1,BV,1,100,3.93
1700520720.510236,52520.000,3542,1,BV,1,100,3.93
1700520721.504206,53492.000,3694,1,BV,1,100,3.93
1700520722.501244,54467.000,3851,1,BV,1,100,3.92
1700520723.502372,55446.000,3998,1,BV,1,100,3.92
1700520724.499410,56421.000,4157,1,BV,1,100,3.93
1700520725.498493,57398.000,4305,1,BV,1,100,3.93
1700520726.492463,58370.000,4471,1,BV,1,100,3.92
1700520727.493592,59349.000,4615,1,BV,1,100,3.92
1700520728.489607,60323.000,4782,1,BV,1,100,3.92
1700520729.487667,61299.000,4930,1,BV,1,100,3.93
1700520730.486750,62276.000,5093,1,BV,1,100,3.92
1700520731.487879,63255.000,5256,1,BV,1,100,3.92
1700520732.490029,64235.000,5402,1,BV,1,100,3.92
1700520733.481954,65205.000,5548,1,BV,1,100,3.93
1700520734.478992,66180.000,5711,1,BV,1,100,3.93
1700520735.479098,67158.000,5877,1,BV,1,100,3.93
1700520736.472045,68129.000,6025,1,BV,1,100,3.93
1700520737.475219,69110.000,6177,1,BV,1,100,3.93
1700520738.475324,70088.000,6341,1,BV,1,100,3.93
1700520739.470317,71061.000,6503,1,BV,1,100,3.93
1700520740.469400,72038.000,6651,1,BV,1,100,3.93
