LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1700520710.567468,42797.000,1984,1,TL,1,100,2023-11-20_23-51-46-089603
1700520721.016425,53015.000,3608,1,TL,1,100,2023-11-20_23-51-56-987265
1700520721.033809,53032.000,3610,1,TL,1,100,2023-11-20_23-51-56-987476
1700520731.520602,63287.000,5236,1,TL,1,100,2023-11-20_23-52-09-395313
1700520736.759397,68410.000,6058,1,TL,1,100,2023-11-20_23-52-13-329643
1700520742.003304,73538.000,6881,1,TL,1,100,2023-11-20_23-52-17-295577
1700520762.896104,93969.000,10125,1,TL,1,100,2023-11-20_23-52-40-174171
1700520773.378807,104220.000,11743,1,TL,1,100,2023-11-20_23-52-51-355678
1700520778.617601,109343.000,12534,1,TL,1,100,2023-11-20_23-52-56-029227
1700520783.843102,114453.000,13357,1,TL,1,100,2023-11-20_23-53-01-666324
1700520789.073716,119568.000,14175,1,TL,1,100,2023-11-20_23-53-06-326881
1700520789.093146,119587.000,14177,1,TL,1,100,2023-11-20_23-53-06-327030
1700520799.531876,129795.000,15799,1,TL,1,100,2023-11-20_23-53-16-838661
1700520804.768625,134916.000,16620,1,TL,1,100,2023-11-20_23-53-22-232132
1700520804.787032,134934.000,16622,1,TL,1,100,2023-11-20_23-53-22-232311
1700520810.012533,140044.000,17442,1,TL,1,100,2023-11-20_23-53-27-851503
1700520820.499326,150299.000,19079,1,TL,1,100,2023-11-20_23-53-33-113557
1700520820.517733,150317.000,19081,1,TL,1,100,2023-11-20_23-53-37-972217
1700520825.747324,155431.000,19902,1,TL,1,100,2023-11-20_23-53-43-375397
1700520836.246388,165698.000,21536,1,TL,1,100,2023-11-20_23-53-53-398595
1700520851.950501,181055.000,23990,1,TL,1,100,2023-11-20_23-54-08-838744
1700520851.967885,181072.000,23992,1,TL,1,100,2023-11-20_23-54-08-838877
1700520857.205657,186194.000,24814,1,TL,1,100,2023-11-20_23-54-14-793366
1700520857.223042,186211.000,24816,1,TL,1,100,2023-11-20_23-54-14-793506
1700520862.464904,191337.000,25640,1,TL,1,100,2023-11-20_23-54-20-082048
1700520883.437467,211846.000,28873,1,TL,1,100,2023-11-20_23-54-41-077908
1700520883.454852,211863.000,28875,1,TL,1,100,2023-11-20_23-54-41-078362
1700520888.660923,216954.000,29648,1,TL,1,100,2023-11-20_23-54-46-117423
