LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1700520707.063008,39370.000,1449,2,MX,1,100,-27
1700520707.102549,39408.667,1464,3,MX,1,100,-27
1700520707.142089,39447.333,1464,3,MX,1,100,-26
1700520707.181630,39486.000,1464,3,MX,1,100,-25
1700520707.221171,39524.667,1480,3,MX,1,100,-25
1700520707.260711,39563.333,1480,3,MX,1,100,-27
1700520707.300252,39602.000,1480,3,MX,1,100,-27
1700520707.340133,39641.000,1495,2,MX,1,100,-26
1700520707.380015,39680.000,1495,2,MX,1,100,-26
1700520707.419896,39719.000,1511,3,MX,1,100,-26
1700520707.459778,39758.000,1511,3,MX,1,100,-26
1700520707.499660,39797.000,1511,3,MX,1,100,-27
1700520707.539541,39836.000,1527,2,MX,1,100,-27
1700520707.579422,39875.000,1527,2,MX,1,100,-26
1700520707.619304,39914.000,1545,3,MX,1,100,-26
1700520707.659185,39953.000,1545,3,MX,1,100,-26
1700520707.699067,39992.000,1545,3,MX,1,100,-25
1700520707.738608,40030.667,1561,3,MX,1,100,-26
1700520707.778148,40069.333,1561,3,MX,1,100,-25
1700520707.817689,40108.000,1561,3,MX,1,100,-25
1700520707.852458,40142.000,1578,3,MX,1,100,-26
1700520707.887226,40176.000,1578,3,MX,1,100,-25
1700520707.921994,40210.000,1578,3,MX,1,100,-26
1700520707.961876,40249.000,1593,2,MX,1,100,-25
1700520708.001757,40288.000,1593,2,MX,1,100,-27
1700520708.041639,40327.000,1609,3,MX,1,100,-26
1700520708.081521,40366.000,1609,3,MX,1,100,-27
1700520708.121402,40405.000,1609,3,MX,1,100,-26
1700520708.162306,40445.000,1623,2,MX,1,100,-27
1700520708.203210,40485.000,1623,2,MX,1,100,-26
1700520708.243092,40524.000,1640,3,MX,1,100,-26
1700520708.282973,40563.000,1640,3,MX,1,100,-26
1700520708.322855,40602.000,1640,3,MX,1,100,-26
1700520708.362736,40641.000,1655,2,MX,1,100,-26
1700520708.402618,40680.000,1655,2,MX,1,100,-24
1700520708.442499,40719.000,1673,3,MX,1,100,-24
1700520708.482381,40758.000,1673,3,MX,1,100,-27
1700520708.522262,40797.000,1673,3,MX,1,100,-26
1700520708.561803,40835.667,1691,3,MX,1,100,-26
1700520708.601344,40874.333,1691,3,MX,1,100,-26
1700520708.640884,40913.000,1691,3,MX,1,100,-25
1700520708.680254,40951.500,1706,2,MX,1,100,-25
1700520708.719625,40990.000,1706,2,MX,1,100,-25
1700520708.760188,41029.667,1721,3,MX,1,100,-26
1700520708.800751,41069.333,1721,3,MX,1,100,-25
1700520708.841315,41109.000,1721,3,MX,1,100,-25
1700520708.881196,41148.000,1740,3,MX,1,100,-25
1700520708.921077,41187.000,1740,3,MX,1,100,-25
1700520708.960959,41226.000,1740,3,MX,1,100,-25
1700520709.000840,41265.000,1757,2,MX,1,100,-26
1700520709.040722,41304.000,1757,2,MX,1,100,-25
1700520709.080604,41343.000,1773,3,MX,1,100,-25
1700520709.120485,41382.000,1773,3,MX,1,100,-25
1700520709.160367,41421.000,1773,3,MX,1,100,-25
1700520709.200248,41460.000,1788,2,MX,1,100,-25
1700520709.240129,41499.000,1788,2,MX,1,100,-26
1700520709.279670,41537.667,1804,3,MX,1,100,-25
1700520709.319211,41576.333,1804,3,MX,1,100,-25
1700520709.358752,41615.000,1804,3,MX,1,100,-25
1700520709.398292,41653.667,1819,3,MX,1,100,-26
1700520709.437833,41692.333,1819,3,MX,1,100,-26
1700520709.477373,41731.000,1819,3,MX,1,100,-26
1700520709.516744,41769.500,1836,2,MX,1,100,-24
1700520709.556114,41808.000,1836,2,MX,1,100,-25
1700520709.591564,41842.667,1854,3,MX,1,100,-25
1700520709.627014,41877.333,1854,3,MX,1,100,-25
1700520709.662465,41912.000,1854,3,MX,1,100,-24
1700520709.702687,41951.333,1870,3,MX,1,100,-25
1700520709.742909,41990.667,1870,3,MX,1,100,-26
1700520709.783132,42030.000,1870,3,MX,1,100,-25
1700520709.824036,42070.000,1885,2,MX,1,100,-25
1700520709.864940,42110.000,1885,2,MX,1,100,-25
1700520709.904821,42149.000,1902,3,MX,1,100,-24
1700520709.944703,42188.000,1902,3,MX,1,100,-26
1700520709.984585,42227.000,1902,3,MX,1,100,-25
1700520710.024466,42266.000,1917,2,MX,1,100,-25
1700520710.064348,42305.000,1917,2,MX,1,100,-25
1700520710.103888,42343.667,1932,3,MX,1,100,-24
1700520710.143429,42382.333,1932,3,MX,1,100,-25
1700520710.182970,42421.000,1932,3,MX,1,100,-25
1700520710.222851,42460.000,1950,3,MX,1,100,-25
1700520710.262733,42499.000,1950,3,MX,1,100,-24
1700520710.302614,42538.000,1950,3,MX,1,100,-25
1700520710.343007,42577.500,1966,2,MX,1,100,-25
1700520710.383400,42617.000,1966,2,MX,1,100,-25
1700520710.423963,42656.667,1981,3,MX,1,100,-25
1700520710.464526,42696.333,1981,3,MX,1,100,-25
1700520710.505089,42736.000,1981,3,MX,1,100,-25
1700520710.544971,42775.000,2003,4,MX,1,100,-25
1700520710.584852,42814.000,2003,4,MX,1,100,-24
1700520710.624734,42853.000,2003,4,MX,1,100,-24
1700520710.664615,42892.000,2003,4,MX,1,100,-25
1700520710.704156,42930.667,2020,3,MX,1,100,-26
1700520710.743697,42969.333,2020,3,MX,1,100,-26
1700520710.783237,43008.000,2020,3,MX,1,100,-26
1700520710.823119,43047.000,2035,2,MX,1,100,-24
1700520710.863000,43086.000,2035,2,MX,1,100,-25
1700520710.902200,43124.333,2051,3,MX,1,100,-26
1700520710.941400,43162.667,2051,3,MX,1,100,-24
1700520710.980600,43201.000,2051,3,MX,1,100,-24
1700520711.021504,43241.000,2067,2,MX,1,100,-23
1700520711.062408,43281.000,2067,2,MX,1,100,-23
1700520711.102630,43320.333,2082,3,MX,1,100,-22
1700520711.142853,43359.667,2082,3,MX,1,100,-22
1700520711.183075,43399.000,2082,3,MX,1,100,-20
1700520711.222957,43438.000,2099,2,MX,1,100,-19
1700520711.262838,43477.000,2099,2,MX,1,100,-18
1700520711.298288,43511.667,2113,3,MX,1,100,-19
1700520711.333739,43546.333,2113,3,MX,1,100,-17
1700520711.369189,43581.000,2113,3,MX,1,100,-17
1700520711.409070,43620.000,2131,3,MX,1,100,-16
1700520711.448952,43659.000,2131,3,MX,1,100,-17
1700520711.488833,43698.000,2131,3,MX,1,100,-16
1700520711.528033,43736.333,2147,3,MX,1,100,-15
1700520711.567233,43774.667,2147,3,MX,1,100,-16
1700520711.606433,43813.000,2147,3,MX,1,100,-16
1700520711.646314,43852.000,2165,2,MX,1,100,-17
1700520711.686196,43891.000,2165,2,MX,1,100,-16
1700520711.726077,43930.000,2179,3,MX,1,100,-16
1700520711.765959,43969.000,2179,3,MX,1,100,-15
1700520711.805840,44008.000,2179,3,MX,1,100,-16
1700520711.845722,44047.000,2196,3,MX,1,100,-15
1700520711.885603,44086.000,2196,3,MX,1,100,-14
1700520711.925485,44125.000,2196,3,MX,1,100,-16
1700520711.965366,44164.000,2211,2,MX,1,100,-14
1700520712.005248,44203.000,2211,2,MX,1,100,-16
1700520712.045129,44242.000,2227,3,MX,1,100,-16
1700520712.085011,44281.000,2227,3,MX,1,100,-15
1700520712.124892,44320.000,2227,3,MX,1,100,-15
1700520712.163751,44358.000,2243,2,MX,1,100,-15
1700520712.202610,44396.000,2243,2,MX,1,100,-16
1700520712.242492,44435.000,2258,3,MX,1,100,-16
1700520712.282373,44474.000,2258,3,MX,1,100,-17
1700520712.322255,44513.000,2258,3,MX,1,100,-17
1700520712.361454,44551.333,2273,3,MX,1,100,-15
1700520712.400654,44589.667,2273,3,MX,1,100,-16
1700520712.439854,44628.000,2273,3,MX,1,100,-17
1700520712.479736,44667.000,2289,2,MX,1,100,-16
1700520712.519617,44706.000,2289,2,MX,1,100,-17
1700520712.559499,44745.000,2307,3,MX,1,100,-16
1700520712.599380,44784.000,2307,3,MX,1,100,-17
1700520712.639262,44823.000,2307,3,MX,1,100,-17
1700520712.680166,44863.000,2322,2,MX,1,100,-17
1700520712.721070,44903.000,2322,2,MX,1,100,-17
1700520712.761292,44942.333,2337,3,MX,1,100,-17
1700520712.801515,44981.667,2337,3,MX,1,100,-17
1700520712.841737,45021.000,2337,3,MX,1,100,-17
1700520712.881618,45060.000,2354,2,MX,1,100,-18
1700520712.921500,45099.000,2354,2,MX,1,100,-18
1700520712.961041,45137.667,2369,3,MX,1,100,-18
1700520713.000581,45176.333,2369,3,MX,1,100,-19
1700520713.040122,45215.000,2369,3,MX,1,100,-19
1700520713.075572,45249.667,2386,3,MX,1,100,-20
1700520713.111022,45284.333,2386,3,MX,1,100,-20
1700520713.146473,45319.000,2386,3,MX,1,100,-20
1700520713.186695,45358.333,2401,3,MX,1,100,-20
1700520713.226918,45397.667,2401,3,MX,1,100,-19
1700520713.267140,45437.000,2401,3,MX,1,100,-19
1700520713.307021,45476.000,2419,2,MX,1,100,-19
1700520713.346903,45515.000,2419,2,MX,1,100,-18
1700520713.386784,45554.000,2434,3,MX,1,100,-17
1700520713.426666,45593.000,2434,3,MX,1,100,-17
1700520713.466547,45632.000,2434,3,MX,1,100,-17
1700520713.506429,45671.000,2451,2,MX,1,100,-17
1700520713.546310,45710.000,2451,2,MX,1,100,-17
1700520713.586192,45749.000,2469,3,MX,1,100,-18
1700520713.626073,45788.000,2469,3,MX,1,100,-18
1700520713.665955,45827.000,2469,3,MX,1,100,-18
1700520713.705837,45866.000,2485,3,MX,1,100,-19
1700520713.745718,45905.000,2485,3,MX,1,100,-19
1700520713.785599,45944.000,2485,3,MX,1,100,-20
1700520713.824458,45982.000,2500,2,MX,1,100,-20
1700520713.863317,46020.000,2500,2,MX,1,100,-20
1700520713.903199,46059.000,2517,3,MX,1,100,-21
1700520713.943080,46098.000,2517,3,MX,1,100,-21
1700520713.982962,46137.000,2517,3,MX,1,100,-21
1700520714.022843,46176.000,2532,2,MX,1,100,-20
1700520714.062725,46215.000,2532,2,MX,1,100,-21
1700520714.102606,46254.000,2547,3,MX,1,100,-21
1700520714.142488,46293.000,2547,3,MX,1,100,-22
1700520714.182369,46332.000,2547,3,MX,1,100,-21
1700520714.222251,46371.000,2563,3,MX,1,100,-22
1700520714.262132,46410.000,2563,3,MX,1,100,-22
1700520714.302014,46449.000,2563,3,MX,1,100,-24
1700520714.341896,46488.000,2579,2,MX,1,100,-25
1700520714.381777,46527.000,2579,2,MX,1,100,-23
1700520714.420977,46565.333,2596,3,MX,1,100,-25
1700520714.460176,46603.667,2596,3,MX,1,100,-24
1700520714.499376,46642.000,2596,3,MX,1,100,-25
1700520714.539258,46681.000,2613,2,MX,1,100,-24
1700520714.579139,46720.000,2613,2,MX,1,100,-23
1700520714.619021,46759.000,2631,3,MX,1,100,-24
1700520714.658902,46798.000,2631,3,MX,1,100,-22
1700520714.698784,46837.000,2631,3,MX,1,100,-21
1700520714.738665,46876.000,2649,3,MX,1,100,-19
1700520714.778547,46915.000,2649,3,MX,1,100,-17
1700520714.818429,46954.000,2649,3,MX,1,100,-17
1700520714.858310,46993.000,2665,2,MX,1,100,-15
1700520714.898191,47032.000,2665,2,MX,1,100,-13
1700520714.933301,47066.333,2681,3,MX,1,100,-14
1700520714.968410,47100.667,2681,3,MX,1,100,-14
1700520715.003520,47135.000,2681,3,MX,1,100,-15
1700520715.043401,47174.000,2695,3,MX,1,100,-15
1700520715.083283,47213.000,2695,3,MX,1,100,-15
1700520715.123164,47252.000,2695,3,MX,1,100,-17
1700520715.163046,47291.000,2712,2,MX,1,100,-17
1700520715.202927,47330.000,2712,2,MX,1,100,-17
1700520715.242127,47368.333,2727,3,MX,1,100,-18
1700520715.281327,47406.667,2727,3,MX,1,100,-19
1700520715.320526,47445.000,2727,3,MX,1,100,-18
1700520715.360919,47484.500,2743,2,MX,1,100,-18
1700520715.401312,47524.000,2743,2,MX,1,100,-20
1700520715.441535,47563.333,2760,3,MX,1,100,-19
1700520715.481757,47602.667,2760,3,MX,1,100,-19
1700520715.521979,47642.000,2760,3,MX,1,100,-19
1700520715.561861,47681.000,2778,3,MX,1,100,-22
1700520715.601742,47720.000,2778,3,MX,1,100,-22
1700520715.641624,47759.000,2778,3,MX,1,100,-22
1700520715.681505,47798.000,2793,2,MX,1,100,-22
1700520715.721387,47837.000,2793,2,MX,1,100,-23
1700520715.761268,47876.000,2812,4,MX,1,100,-23
1700520715.801150,47915.000,2812,4,MX,1,100,-25
1700520715.841031,47954.000,2812,4,MX,1,100,-24
1700520715.880913,47993.000,2812,4,MX,1,100,-24
1700520715.920454,48031.667,2827,3,MX,1,100,-24
1700520715.959994,48070.333,2827,3,MX,1,100,-26
1700520715.999535,48109.000,2827,3,MX,1,100,-25
1700520716.040439,48149.000,2843,2,MX,1,100,-24
1700520716.081343,48189.000,2843,2,MX,1,100,-24
1700520716.121225,48228.000,2859,3,MX,1,100,-23
1700520716.161106,48267.000,2859,3,MX,1,100,-23
1700520716.200988,48306.000,2859,3,MX,1,100,-23
1700520716.240869,48345.000,2876,2,MX,1,100,-24
1700520716.280751,48384.000,2876,2,MX,1,100,-23
1700520716.320632,48423.000,2893,3,MX,1,100,-24
1700520716.360514,48462.000,2893,3,MX,1,100,-24
1700520716.400395,48501.000,2893,3,MX,1,100,-25
1700520716.440277,48540.000,2909,2,MX,1,100,-27
1700520716.480158,48579.000,2909,2,MX,1,100,-28
1700520716.520040,48618.000,2927,3,MX,1,100,-28
1700520716.559921,48657.000,2927,3,MX,1,100,-30
1700520716.599803,48696.000,2927,3,MX,1,100,-31
1700520716.634912,48730.333,2942,3,MX,1,100,-32
1700520716.670022,48764.667,2942,3,MX,1,100,-33
1700520716.705131,48799.000,2942,3,MX,1,100,-32
1700520716.744671,48837.667,2957,3,MX,1,100,-34
1700520716.784212,48876.333,2957,3,MX,1,100,-33
1700520716.823753,48915.000,2957,3,MX,1,100,-33
1700520716.863634,48954.000,2974,2,MX,1,100,-32
1700520716.903516,48993.000,2974,2,MX,1,100,-33
1700520716.943738,49032.333,2989,3,MX,1,100,-32
1700520716.983961,49071.667,2989,3,MX,1,100,-33
1700520717.024183,49111.000,2989,3,MX,1,100,-32
1700520717.065087,49151.000,3004,2,MX,1,100,-33
1700520717.105991,49191.000,3004,2,MX,1,100,-33
1700520717.145873,49230.000,3020,3,MX,1,100,-33
1700520717.185754,49269.000,3020,3,MX,1,100,-32
1700520717.225636,49308.000,3020,3,MX,1,100,-32
1700520717.265517,49347.000,3036,2,MX,1,100,-31
1700520717.305399,49386.000,3036,2,MX,1,100,-32
1700520717.344599,49424.333,3051,3,MX,1,100,-31
1700520717.383798,49462.667,3051,3,MX,1,100,-31
1700520717.422998,49501.000,3051,3,MX,1,100,-31
1700520717.462880,49540.000,3068,3,MX,1,100,-32
1700520717.502761,49579.000,3068,3,MX,1,100,-31
1700520717.542643,49618.000,3068,3,MX,1,100,-31
1700520717.582524,49657.000,3084,2,MX,1,100,-30
1700520717.622406,49696.000,3084,2,MX,1,100,-31
1700520717.663310,49736.000,3102,3,MX,1,100,-30
1700520717.704214,49776.000,3102,3,MX,1,100,-30
1700520717.745118,49816.000,3102,3,MX,1,100,-30
1700520717.784999,49855.000,3119,2,MX,1,100,-30
1700520717.824881,49894.000,3119,2,MX,1,100,-28
1700520717.864763,49933.000,3136,3,MX,1,100,-28
1700520717.904644,49972.000,3136,3,MX,1,100,-29
1700520717.944525,50011.000,3136,3,MX,1,100,-28
1700520717.984407,50050.000,3150,3,MX,1,100,-29
1700520718.024289,50089.000,3150,3,MX,1,100,-28
1700520718.064170,50128.000,3150,3,MX,1,100,-28
1700520718.104052,50167.000,3168,2,MX,1,100,-29
1700520718.143933,50206.000,3168,2,MX,1,100,-30
1700520718.183815,50245.000,3184,3,MX,1,100,-29
1700520718.223696,50284.000,3184,3,MX,1,100,-30
1700520718.263578,50323.000,3184,3,MX,1,100,-28
1700520718.304482,50363.000,3200,2,MX,1,100,-29
1700520718.345386,50403.000,3200,2,MX,1,100,-29
1700520718.381177,50438.000,3215,3,MX,1,100,-29
1700520718.416968,50473.000,3215,3,MX,1,100,-31
1700520718.452759,50508.000,3215,3,MX,1,100,-30
1700520718.492641,50547.000,3231,3,MX,1,100,-28
1700520718.532522,50586.000,3231,3,MX,1,100,-29
1700520718.572404,50625.000,3231,3,MX,1,100,-29
1700520718.612285,50664.000,3250,2,MX,1,100,-29
1700520718.652167,50703.000,3250,2,MX,1,100,-29
1700520718.692048,50742.000,3268,3,MX,1,100,-27
1700520718.731930,50781.000,3268,3,MX,1,100,-28
1700520718.771811,50820.000,3268,3,MX,1,100,-28
1700520718.811011,50858.333,3284,3,MX,1,100,-27
1700520718.850211,50896.667,3284,3,MX,1,100,-25
1700520718.889411,50935.000,3284,3,MX,1,100,-24
1700520718.929292,50974.000,3301,2,MX,1,100,-23
1700520718.969174,51013.000,3301,2,MX,1,100,-22
1700520719.009055,51052.000,3316,3,MX,1,100,-20
1700520719.048937,51091.000,3316,3,MX,1,100,-18
1700520719.088818,51130.000,3316,3,MX,1,100,-18
1700520719.128700,51169.000,3332,2,MX,1,100,-17
1700520719.168581,51208.000,3332,2,MX,1,100,-14
1700520719.208463,51247.000,3348,3,MX,1,100,-12
1700520719.248344,51286.000,3348,3,MX,1,100,-11
1700520719.288226,51325.000,3348,3,MX,1,100,-9
1700520719.328619,51364.500,3364,2,MX,1,100,-7
1700520719.369011,51404.000,3364,2,MX,1,100,-6
1700520719.409234,51443.333,3378,3,MX,1,100,-5
1700520719.449456,51482.667,3378,3,MX,1,100,-7
1700520719.489679,51522.000,3378,3,MX,1,100,-7
1700520719.529560,51561.000,3397,3,MX,1,100,-7
1700520719.569442,51600.000,3397,3,MX,1,100,-10
1700520719.609323,51639.000,3397,3,MX,1,100,-9
1700520719.648693,51677.500,3414,2,MX,1,100,-10
1700520719.688063,51716.000,3414,2,MX,1,100,-11
1700520719.727945,51755.000,3430,3,MX,1,100,-11
1700520719.767827,51794.000,3430,3,MX,1,100,-12
1700520719.807708,51833.000,3430,3,MX,1,100,-11
1700520719.847589,51872.000,3445,2,MX,1,100,-11
1700520719.887471,51911.000,3445,2,MX,1,100,-11
1700520719.928375,51951.000,3461,3,MX,1,100,-10
1700520719.969279,51991.000,3461,3,MX,1,100,-11
1700520720.010183,52031.000,3461,3,MX,1,100,-12
1700520720.050406,52070.333,3476,3,MX,1,100,-11
1700520720.090628,52109.667,3476,3,MX,1,100,-12
1700520720.130851,52149.000,3476,3,MX,1,100,-13
1700520720.170732,52188.000,3493,2,MX,1,100,-14
1700520720.210613,52227.000,3493,2,MX,1,100,-15
1700520720.245382,52261.000,3508,3,MX,1,100,-17
1700520720.280151,52295.000,3508,3,MX,1,100,-18
1700520720.314919,52329.000,3508,3,MX,1,100,-19
1700520720.355482,52368.667,3523,3,MX,1,100,-21
1700520720.396046,52408.333,3523,3,MX,1,100,-21
1700520720.436609,52448.000,3523,3,MX,1,100,-22
1700520720.476490,52487.000,3539,2,MX,1,100,-23
1700520720.516372,52526.000,3539,2,MX,1,100,-25
1700520720.556253,52565.000,3557,3,MX,1,100,-26
1700520720.596135,52604.000,3557,3,MX,1,100,-26
1700520720.636016,52643.000,3557,3,MX,1,100,-26
1700520720.675898,52682.000,3572,2,MX,1,100,-27
1700520720.715780,52721.000,3572,2,MX,1,100,-26
1700520720.755661,52760.000,3589,3,MX,1,100,-28
1700520720.795542,52799.000,3589,3,MX,1,100,-27
1700520720.835424,52838.000,3589,3,MX,1,100,-26
1700520720.875305,52877.000,3605,3,MX,1,100,-26
1700520720.915187,52916.000,3605,3,MX,1,100,-28
1700520720.955069,52955.000,3605,3,MX,1,100,-27
1700520720.994694,52993.750,3626,4,MX,1,100,-28
1700520721.034320,53032.500,3626,4,MX,1,100,-27
1700520721.073946,53071.250,3626,4,MX,1,100,-27
1700520721.113572,53110.000,3626,4,MX,1,100,-27
1700520721.153113,53148.667,3643,3,MX,1,100,-26
1700520721.192653,53187.333,3643,3,MX,1,100,-27
1700520721.232194,53226.000,3643,3,MX,1,100,-25
1700520721.272075,53265.000,3659,3,MX,1,100,-26
1700520721.311957,53304.000,3659,3,MX,1,100,-25
1700520721.351838,53343.000,3659,3,MX,1,100,-24
1700520721.391720,53382.000,3674,2,MX,1,100,-23
1700520721.431602,53421.000,3674,2,MX,1,100,-24
1700520721.471483,53460.000,3691,3,MX,1,100,-22
1700520721.511364,53499.000,3691,3,MX,1,100,-21
1700520721.551246,53538.000,3691,3,MX,1,100,-21
1700520721.591128,53577.000,3707,2,MX,1,100,-20
1700520721.631009,53616.000,3707,2,MX,1,100,-19
1700520721.670550,53654.667,3723,3,MX,1,100,-18
1700520721.710090,53693.333,3723,3,MX,1,100,-18
1700520721.749631,53732.000,3723,3,MX,1,100,-17
1700520721.789172,53770.667,3739,3,MX,1,100,-15
1700520721.828712,53809.333,3739,3,MX,1,100,-16
1700520721.868253,53848.000,3739,3,MX,1,100,-15
1700520721.908134,53887.000,3755,2,MX,1,100,-15
1700520721.948016,53926.000,3755,2,MX,1,100,-12
1700520721.983807,53961.000,3770,3,MX,1,100,-11
1700520722.019598,53996.000,3770,3,MX,1,100,-9
1700520722.055389,54031.000,3770,3,MX,1,100,-8
1700520722.095612,54070.333,3785,3,MX,1,100,-5
1700520722.135834,54109.667,3785,3,MX,1,100,-5
1700520722.176056,54149.000,3785,3,MX,1,100,-5
1700520722.215938,54188.000,3801,2,MX,1,100,-4
1700520722.255819,54227.000,3801,2,MX,1,100,-2
1700520722.295701,54266.000,3817,3,MX,1,100,-2
1700520722.335582,54305.000,3817,3,MX,1,100,-1
1700520722.375464,54344.000,3817,3,MX,1,100,-1
1700520722.415345,54383.000,3832,2,MX,1,100,-1
1700520722.455227,54422.000,3832,2,MX,1,100,-1
1700520722.494768,54460.667,3848,3,MX,1,100,-2
1700520722.534308,54499.333,3848,3,MX,1,100,-2
1700520722.573849,54538.000,3848,3,MX,1,100,-2
1700520722.614071,54577.333,3867,3,MX,1,100,-2
1700520722.654294,54616.667,3867,3,MX,1,100,-3
1700520722.694516,54656.000,3867,3,MX,1,100,-5
1700520722.734909,54695.500,3883,2,MX,1,100,-4
1700520722.775302,54735.000,3883,2,MX,1,100,-4
1700520722.815183,54774.000,3899,3,MX,1,100,-4
1700520722.855065,54813.000,3899,3,MX,1,100,-4
1700520722.894946,54852.000,3899,3,MX,1,100,-4
1700520722.934828,54891.000,3915,2,MX,1,100,-4
1700520722.974709,54930.000,3915,2,MX,1,100,-5
1700520723.014591,54969.000,3930,3,MX,1,100,-5
1700520723.054472,55008.000,3930,3,MX,1,100,-5
1700520723.094354,55047.000,3930,3,MX,1,100,-6
1700520723.133894,55085.667,3948,3,MX,1,100,-6
1700520723.173435,55124.333,3948,3,MX,1,100,-6
1700520723.212976,55163.000,3948,3,MX,1,100,-5
