LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1700520709.556114,41808.000,1837,2,MY,1,100,-11
1700520709.591564,41842.667,1855,3,MY,1,100,-13
1700520709.627014,41877.333,1855,3,MY,1,100,-12
1700520709.662465,41912.000,1855,3,MY,1,100,-12
1700520709.702687,41951.333,1871,3,MY,1,100,-12
1700520709.742909,41990.667,1871,3,MY,1,100,-12
1700520709.783132,42030.000,1871,3,MY,1,100,-14
1700520709.824036,42070.000,1886,2,MY,1,100,-12
1700520709.864940,42110.000,1886,2,MY,1,100,-13
1700520709.904821,42149.000,1903,3,MY,1,100,-11
1700520709.944703,42188.000,1903,3,MY,1,100,-12
1700520709.984585,42227.000,1903,3,MY,1,100,-13
1700520710.024466,42266.000,1918,2,MY,1,100,-13
1700520710.064348,42305.000,1918,2,MY,1,100,-12
1700520710.103888,42343.667,1933,3,MY,1,100,-12
1700520710.143429,42382.333,1933,3,MY,1,100,-13
1700520710.182970,42421.000,1933,3,MY,1,100,-12
1700520710.222851,42460.000,1951,3,MY,1,100,-12
1700520710.262733,42499.000,1951,3,MY,1,100,-12
1700520710.302614,42538.000,1951,3,MY,1,100,-13
1700520710.343007,42577.500,1967,2,MY,1,100,-13
1700520710.383400,42617.000,1967,2,MY,1,100,-12
1700520710.423963,42656.667,1982,3,MY,1,100,-13
1700520710.464526,42696.333,1982,3,MY,1,100,-14
1700520710.505089,42736.000,1982,3,MY,1,100,-11
1700520710.544971,42775.000,2004,4,MY,1,100,-13
1700520710.584852,42814.000,2004,4,MY,1,100,-12
1700520710.624734,42853.000,2004,4,MY,1,100,-12
1700520710.664615,42892.000,2004,4,MY,1,100,-13
1700520710.704156,42930.667,2021,3,MY,1,100,-12
1700520710.743697,42969.333,2021,3,MY,1,100,-12
1700520710.783237,43008.000,2021,3,MY,1,100,-12
1700520710.823119,43047.000,2036,2,MY,1,100,-12
1700520710.863000,43086.000,2036,2,MY,1,100,-12
1700520710.902200,43124.333,2052,3,MY,1,100,-12
1700520710.941400,43162.667,2052,3,MY,1,100,-12
1700520710.980600,43201.000,2052,3,MY,1,100,-13
1700520711.021504,43241.000,2068,2,MY,1,100,-14
1700520711.062408,43281.000,2068,2,MY,1,100,-15
1700520711.102630,43320.333,2083,3,MY,1,100,-14
1700520711.142853,43359.667,2083,3,MY,1,100,-14
1700520711.183075,43399.000,2083,3,MY,1,100,-14
1700520711.222957,43438.000,2100,2,MY,1,100,-15
1700520711.262838,43477.000,2100,2,MY,1,100,-15
1700520711.298288,43511.667,2114,3,MY,1,100,-16
1700520711.333739,43546.333,2114,3,MY,1,100,-15
1700520711.369189,43581.000,2114,3,MY,1,100,-15
1700520711.409070,43620.000,2132,3,MY,1,100,-15
1700520711.448952,43659.000,2132,3,MY,1,100,-14
1700520711.488833,43698.000,2132,3,MY,1,100,-13
1700520711.528033,43736.333,2148,3,MY,1,100,-12
1700520711.567233,43774.667,2148,3,MY,1,100,-11
1700520711.606433,43813.000,2148,3,MY,1,100,-11
1700520711.646314,43852.000,2166,2,MY,1,100,-11
1700520711.686196,43891.000,2166,2,MY,1,100,-11
1700520711.726077,43930.000,2180,3,MY,1,100,-10
1700520711.765959,43969.000,2180,3,MY,1,100,-9
1700520711.805840,44008.000,2180,3,MY,1,100,-9
1700520711.845722,44047.000,2197,3,MY,1,100,-8
1700520711.885603,44086.000,2197,3,MY,1,100,-9
1700520711.925485,44125.000,2197,3,MY,1,100,-8
1700520711.965366,44164.000,2212,2,MY,1,100,-10
1700520712.005248,44203.000,2212,2,MY,1,100,-9
1700520712.045129,44242.000,2228,3,MY,1,100,-10
1700520712.085011,44281.000,2228,3,MY,1,100,-10
1700520712.124892,44320.000,2228,3,MY,1,100,-11
1700520712.163751,44358.000,2244,2,MY,1,100,-11
1700520712.202610,44396.000,2244,2,MY,1,100,-12
1700520712.242492,44435.000,2259,3,MY,1,100,-12
1700520712.282373,44474.000,2259,3,MY,1,100,-13
1700520712.322255,44513.000,2259,3,MY,1,100,-13
1700520712.361454,44551.333,2274,3,MY,1,100,-14
1700520712.400654,44589.667,2274,3,MY,1,100,-14
1700520712.439854,44628.000,2274,3,MY,1,100,-14
1700520712.479736,44667.000,2290,2,MY,1,100,-14
1700520712.519617,44706.000,2290,2,MY,1,100,-15
1700520712.559499,44745.000,2308,3,MY,1,100,-15
1700520712.599380,44784.000,2308,3,MY,1,100,-15
1700520712.639262,44823.000,2308,3,MY,1,100,-15
1700520712.680166,44863.000,2323,2,MY,1,100,-16
1700520712.721070,44903.000,2323,2,MY,1,100,-16
1700520712.761292,44942.333,2338,3,MY,1,100,-16
1700520712.801515,44981.667,2338,3,MY,1,100,-15
1700520712.841737,45021.000,2338,3,MY,1,100,-16
1700520712.881618,45060.000,2355,2,MY,1,100,-15
1700520712.921500,45099.000,2355,2,MY,1,100,-15
1700520712.961041,45137.667,2370,3,MY,1,100,-14
1700520713.000581,45176.333,2370,3,MY,1,100,-13
1700520713.040122,45215.000,2370,3,MY,1,100,-13
1700520713.075572,45249.667,2387,3,MY,1,100,-11
1700520713.111022,45284.333,2387,3,MY,1,100,-11
1700520713.146473,45319.000,2387,3,MY,1,100,-10
1700520713.186695,45358.333,2402,3,MY,1,100,-10
1700520713.226918,45397.667,2402,3,MY,1,100,-10
1700520713.267140,45437.000,2402,3,MY,1,100,-11
1700520713.307021,45476.000,2420,2,MY,1,100,-11
1700520713.346903,45515.000,2420,2,MY,1,100,-12
1700520713.386784,45554.000,2435,3,MY,1,100,-13
1700520713.426666,45593.000,2435,3,MY,1,100,-14
1700520713.466547,45632.000,2435,3,MY,1,100,-13
1700520713.506429,45671.000,2452,2,MY,1,100,-11
1700520713.546310,45710.000,2452,2,MY,1,100,-11
1700520713.586192,45749.000,2470,3,MY,1,100,-11
1700520713.626073,45788.000,2470,3,MY,1,100,-10
1700520713.665955,45827.000,2470,3,MY,1,100,-11
1700520713.705837,45866.000,2486,3,MY,1,100,-9
1700520713.745718,45905.000,2486,3,MY,1,100,-10
1700520713.785599,45944.000,2486,3,MY,1,100,-11
1700520713.824458,45982.000,2501,2,MY,1,100,-10
1700520713.863317,46020.000,2501,2,MY,1,100,-11
1700520713.903199,46059.000,2518,3,MY,1,100,-11
1700520713.943080,46098.000,2518,3,MY,1,100,-14
1700520713.982962,46137.000,2518,3,MY,1,100,-12
1700520714.022843,46176.000,2533,2,MY,1,100,-13
1700520714.062725,46215.000,2533,2,MY,1,100,-13
1700520714.102606,46254.000,2548,3,MY,1,100,-13
1700520714.142488,46293.000,2548,3,MY,1,100,-14
1700520714.182369,46332.000,2548,3,MY,1,100,-13
1700520714.222251,46371.000,2564,3,MY,1,100,-11
1700520714.262132,46410.000,2564,3,MY,1,100,-12
1700520714.302014,46449.000,2564,3,MY,1,100,-10
1700520714.341896,46488.000,2580,2,MY,1,100,-11
1700520714.381777,46527.000,2580,2,MY,1,100,-11
1700520714.420977,46565.333,2597,3,MY,1,100,-9
1700520714.460176,46603.667,2597,3,MY,1,100,-10
1700520714.499376,46642.000,2597,3,MY,1,100,-11
1700520714.539258,46681.000,2614,2,MY,1,100,-10
1700520714.579139,46720.000,2614,2,MY,1,100,-9
1700520714.619021,46759.000,2632,3,MY,1,100,-10
1700520714.658902,46798.000,2632,3,MY,1,100,-11
1700520714.698784,46837.000,2632,3,MY,1,100,-13
1700520714.738665,46876.000,2650,3,MY,1,100,-14
1700520714.778547,46915.000,2650,3,MY,1,100,-17
1700520714.818429,46954.000,2650,3,MY,1,100,-16
1700520714.858310,46993.000,2666,2,MY,1,100,-16
1700520714.898191,47032.000,2666,2,MY,1,100,-18
1700520714.933301,47066.333,2682,3,MY,1,100,-16
1700520714.968410,47100.667,2682,3,MY,1,100,-15
1700520715.003520,47135.000,2682,3,MY,1,100,-17
1700520715.043401,47174.000,2696,3,MY,1,100,-16
1700520715.083283,47213.000,2696,3,MY,1,100,-16
1700520715.123164,47252.000,2696,3,MY,1,100,-14
1700520715.163046,47291.000,2713,2,MY,1,100,-15
1700520715.202927,47330.000,2713,2,MY,1,100,-14
1700520715.242127,47368.333,2728,3,MY,1,100,-12
1700520715.281327,47406.667,2728,3,MY,1,100,-12
1700520715.320526,47445.000,2728,3,MY,1,100,-12
1700520715.360919,47484.500,2744,2,MY,1,100,-11
1700520715.401312,47524.000,2744,2,MY,1,100,-9
1700520715.441535,47563.333,2761,3,MY,1,100,-9
1700520715.481757,47602.667,2761,3,MY,1,100,-8
1700520715.521979,47642.000,2761,3,MY,1,100,-6
1700520715.561861,47681.000,2779,3,MY,1,100,-5
1700520715.601742,47720.000,2779,3,MY,1,100,-4
1700520715.641624,47759.000,2779,3,MY,1,100,-1
1700520715.681505,47798.000,2794,2,MY,1,100, 0
1700520715.721387,47837.000,2794,2,MY,1,100, 0
1700520715.761268,47876.000,2813,4,MY,1,100, 2
1700520715.801150,47915.000,2813,4,MY,1,100, 4
1700520715.841031,47954.000,2813,4,MY,1,100, 5
1700520715.880913,47993.000,2813,4,MY,1,100, 8
1700520715.920454,48031.667,2828,3,MY,1,100,10
1700520715.959994,48070.333,2828,3,MY,1,100,11
1700520715.999535,48109.000,2828,3,MY,1,100,13
1700520716.040439,48149.000,2844,2,MY,1,100,13
1700520716.081343,48189.000,2844,2,MY,1,100,14
1700520716.121225,48228.000,2860,3,MY,1,100,16
1700520716.161106,48267.000,2860,3,MY,1,100,19
1700520716.200988,48306.000,2860,3,MY,1,100,21
1700520716.240869,48345.000,2877,2,MY,1,100,22
1700520716.280751,48384.000,2877,2,MY,1,100,25
1700520716.320632,48423.000,2894,3,MY,1,100,26
1700520716.360514,48462.000,2894,3,MY,1,100,28
1700520716.400395,48501.000,2894,3,MY,1,100,30
1700520716.440277,48540.000,2910,2,MY,1,100,29
1700520716.480158,48579.000,2910,2,MY,1,100,31
1700520716.520040,48618.000,2928,3,MY,1,100,31
1700520716.559921,48657.000,2928,3,MY,1,100,31
1700520716.599803,48696.000,2928,3,MY,1,100,30
1700520716.634912,48730.333,2943,3,MY,1,100,31
1700520716.670022,48764.667,2943,3,MY,1,100,30
1700520716.705131,48799.000,2943,3,MY,1,100,29
1700520716.744671,48837.667,2958,3,MY,1,100,29
1700520716.784212,48876.333,2958,3,MY,1,100,29
1700520716.823753,48915.000,2958,3,MY,1,100,29
1700520716.863634,48954.000,2975,2,MY,1,100,30
1700520716.903516,48993.000,2975,2,MY,1,100,29
1700520716.943738,49032.333,2990,3,MY,1,100,29
1700520716.983961,49071.667,2990,3,MY,1,100,30
1700520717.024183,49111.000,2990,3,MY,1,100,31
1700520717.065087,49151.000,3005,2,MY,1,100,31
1700520717.105991,49191.000,3005,2,MY,1,100,32
1700520717.145873,49230.000,3021,3,MY,1,100,32
1700520717.185754,49269.000,3021,3,MY,1,100,32
1700520717.225636,49308.000,3021,3,MY,1,100,33
1700520717.265517,49347.000,3037,2,MY,1,100,34
1700520717.305399,49386.000,3037,2,MY,1,100,33
1700520717.344599,49424.333,3052,3,MY,1,100,33
1700520717.383798,49462.667,3052,3,MY,1,100,34
1700520717.422998,49501.000,3052,3,MY,1,100,34
1700520717.462880,49540.000,3069,3,MY,1,100,35
1700520717.502761,49579.000,3069,3,MY,1,100,35
1700520717.542643,49618.000,3069,3,MY,1,100,36
1700520717.582524,49657.000,3085,2,MY,1,100,36
1700520717.622406,49696.000,3085,2,MY,1,100,35
1700520717.663310,49736.000,3103,3,MY,1,100,34
1700520717.704214,49776.000,3103,3,MY,1,100,33
1700520717.745118,49816.000,3103,3,MY,1,100,33
1700520717.784999,49855.000,3120,2,MY,1,100,32
1700520717.824881,49894.000,3120,2,MY,1,100,32
1700520717.864763,49933.000,3137,3,MY,1,100,32
1700520717.904644,49972.000,3137,3,MY,1,100,31
1700520717.944525,50011.000,3137,3,MY,1,100,31
1700520717.984407,50050.000,3151,3,MY,1,100,30
1700520718.024289,50089.000,3151,3,MY,1,100,31
1700520718.064170,50128.000,3151,3,MY,1,100,31
1700520718.104052,50167.000,3169,2,MY,1,100,31
1700520718.143933,50206.000,3169,2,MY,1,100,31
1700520718.183815,50245.000,3185,3,MY,1,100,30
1700520718.223696,50284.000,3185,3,MY,1,100,33
1700520718.263578,50323.000,3185,3,MY,1,100,33
1700520718.304482,50363.000,3201,2,MY,1,100,34
1700520718.345386,50403.000,3201,2,MY,1,100,34
1700520718.381177,50438.000,3216,3,MY,1,100,34
1700520718.416968,50473.000,3216,3,MY,1,100,34
1700520718.452759,50508.000,3216,3,MY,1,100,34
1700520718.492641,50547.000,3232,3,MY,1,100,34
1700520718.532522,50586.000,3232,3,MY,1,100,34
1700520718.572404,50625.000,3232,3,MY,1,100,34
1700520718.612285,50664.000,3251,2,MY,1,100,34
1700520718.652167,50703.000,3251,2,MY,1,100,35
1700520718.692048,50742.000,3269,3,MY,1,100,34
1700520718.731930,50781.000,3269,3,MY,1,100,34
1700520718.771811,50820.000,3269,3,MY,1,100,33
1700520718.811011,50858.333,3285,3,MY,1,100,33
1700520718.850211,50896.667,3285,3,MY,1,100,32
1700520718.889411,50935.000,3285,3,MY,1,100,31
1700520718.929292,50974.000,3302,2,MY,1,100,29
1700520718.969174,51013.000,3302,2,MY,1,100,26
1700520719.009055,51052.000,3317,3,MY,1,100,23
1700520719.048937,51091.000,3317,3,MY,1,100,21
1700520719.088818,51130.000,3317,3,MY,1,100,20
1700520719.128700,51169.000,3333,2,MY,1,100,20
1700520719.168581,51208.000,3333,2,MY,1,100,18
1700520719.208463,51247.000,3349,3,MY,1,100,16
1700520719.248344,51286.000,3349,3,MY,1,100,14
1700520719.288226,51325.000,3349,3,MY,1,100,10
1700520719.328619,51364.500,3365,2,MY,1,100, 7
1700520719.369011,51404.000,3365,2,MY,1,100, 4
1700520719.409234,51443.333,3379,3,MY,1,100, 1
1700520719.449456,51482.667,3379,3,MY,1,100,-3
1700520719.489679,51522.000,3379,3,MY,1,100,-6
1700520719.529560,51561.000,3398,3,MY,1,100,-10
1700520719.569442,51600.000,3398,3,MY,1,100,-13
1700520719.609323,51639.000,3398,3,MY,1,100,-16
1700520719.648693,51677.500,3415,2,MY,1,100,-17
1700520719.688063,51716.000,3415,2,MY,1,100,-19
1700520719.727945,51755.000,3431,3,MY,1,100,-19
1700520719.767827,51794.000,3431,3,MY,1,100,-21
1700520719.807708,51833.000,3431,3,MY,1,100,-21
1700520719.847589,51872.000,3446,2,MY,1,100,-22
1700520719.887471,51911.000,3446,2,MY,1,100,-22
1700520719.928375,51951.000,3462,3,MY,1,100,-21
1700520719.969279,51991.000,3462,3,MY,1,100,-21
1700520720.010183,52031.000,3462,3,MY,1,100,-20
1700520720.050406,52070.333,3477,3,MY,1,100,-18
1700520720.090628,52109.667,3477,3,MY,1,100,-17
1700520720.130851,52149.000,3477,3,MY,1,100,-17
1700520720.170732,52188.000,3494,2,MY,1,100,-15
1700520720.210613,52227.000,3494,2,MY,1,100,-14
1700520720.245382,52261.000,3509,3,MY,1,100,-10
1700520720.280151,52295.000,3509,3,MY,1,100,-9
1700520720.314919,52329.000,3509,3,MY,1,100,-8
1700520720.355482,52368.667,3524,3,MY,1,100,-4
1700520720.396046,52408.333,3524,3,MY,1,100,-3
1700520720.436609,52448.000,3524,3,MY,1,100,-1
1700520720.476490,52487.000,3540,2,MY,1,100, 0
1700520720.516372,52526.000,3540,2,MY,1,100, 0
1700520720.556253,52565.000,3558,3,MY,1,100, 0
1700520720.596135,52604.000,3558,3,MY,1,100, 2
1700520720.636016,52643.000,3558,3,MY,1,100, 2
1700520720.675898,52682.000,3573,2,MY,1,100, 3
1700520720.715780,52721.000,3573,2,MY,1,100, 2
1700520720.755661,52760.000,3590,3,MY,1,100, 1
1700520720.795542,52799.000,3590,3,MY,1,100, 1
1700520720.835424,52838.000,3590,3,MY,1,100, 1
1700520720.875305,52877.000,3606,3,MY,1,100, 0
1700520720.915187,52916.000,3606,3,MY,1,100, 1
1700520720.955069,52955.000,3606,3,MY,1,100, 0
1700520720.994694,52993.750,3627,4,MY,1,100, 0
1700520721.034320,53032.500,3627,4,MY,1,100,-1
1700520721.073946,53071.250,3627,4,MY,1,100,-1
1700520721.113572,53110.000,3627,4,MY,1,100, 0
1700520721.153113,53148.667,3644,3,MY,1,100,-2
1700520721.192653,53187.333,3644,3,MY,1,100,-2
1700520721.232194,53226.000,3644,3,MY,1,100,-2
1700520721.272075,53265.000,3660,3,MY,1,100,-4
1700520721.311957,53304.000,3660,3,MY,1,100,-5
1700520721.351838,53343.000,3660,3,MY,1,100,-6
1700520721.391720,53382.000,3675,2,MY,1,100,-7
1700520721.431602,53421.000,3675,2,MY,1,100,-8
1700520721.471483,53460.000,3692,3,MY,1,100,-8
1700520721.511364,53499.000,3692,3,MY,1,100,-9
1700520721.551246,53538.000,3692,3,MY,1,100,-10
1700520721.591128,53577.000,3708,2,MY,1,100,-11
1700520721.631009,53616.000,3708,2,MY,1,100,-11
1700520721.670550,53654.667,3724,3,MY,1,100,-12
1700520721.710090,53693.333,3724,3,MY,1,100,-12
1700520721.749631,53732.000,3724,3,MY,1,100,-13
1700520721.789172,53770.667,3740,3,MY,1,100,-15
1700520721.828712,53809.333,3740,3,MY,1,100,-14
1700520721.868253,53848.000,3740,3,MY,1,100,-14
1700520721.908134,53887.000,3756,2,MY,1,100,-14
1700520721.948016,53926.000,3756,2,MY,1,100,-14
1700520721.983807,53961.000,3771,3,MY,1,100,-15
1700520722.019598,53996.000,3771,3,MY,1,100,-14
1700520722.055389,54031.000,3771,3,MY,1,100,-15
1700520722.095612,54070.333,3786,3,MY,1,100,-14
1700520722.135834,54109.667,3786,3,MY,1,100,-15
1700520722.176056,54149.000,3786,3,MY,1,100,-14
1700520722.215938,54188.000,3802,2,MY,1,100,-12
1700520722.255819,54227.000,3802,2,MY,1,100,-12
1700520722.295701,54266.000,3818,3,MY,1,100,-11
1700520722.335582,54305.000,3818,3,MY,1,100,-10
1700520722.375464,54344.000,3818,3,MY,1,100,-10
1700520722.415345,54383.000,3833,2,MY,1,100,-9
1700520722.455227,54422.000,3833,2,MY,1,100,-9
1700520722.494768,54460.667,3849,3,MY,1,100,-9
1700520722.534308,54499.333,3849,3,MY,1,100,-10
1700520722.573849,54538.000,3849,3,MY,1,100,-9
1700520722.614071,54577.333,3868,3,MY,1,100,-9
1700520722.654294,54616.667,3868,3,MY,1,100,-10
1700520722.694516,54656.000,3868,3,MY,1,100,-11
1700520722.734909,54695.500,3884,2,MY,1,100,-12
1700520722.775302,54735.000,3884,2,MY,1,100,-13
1700520722.815183,54774.000,3900,3,MY,1,100,-14
1700520722.855065,54813.000,3900,3,MY,1,100,-15
1700520722.894946,54852.000,3900,3,MY,1,100,-16
1700520722.934828,54891.000,3916,2,MY,1,100,-16
1700520722.974709,54930.000,3916,2,MY,1,100,-17
1700520723.014591,54969.000,3931,3,MY,1,100,-17
1700520723.054472,55008.000,3931,3,MY,1,100,-18
1700520723.094354,55047.000,3931,3,MY,1,100,-17
1700520723.133894,55085.667,3949,3,MY,1,100,-17
1700520723.173435,55124.333,3949,3,MY,1,100,-18
1700520723.212976,55163.000,3949,3,MY,1,100,-16
1700520723.253880,55203.000,3964,3,MY,1,100,-17
