LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1700520704.145522,36517.000,999,4,EM,1,100,RS
1700520704.145522,36517.000,999,4,EM,1,100,RB
1700520704.145522,36517.000,999,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520704.145522,36517.000,999,4,EM,1,100,PS
1700520704.196908,36567.250,1014,4,EM,1,100,RS
1700520704.248293,36617.500,1014,4,EM,1,100,RB
1700520704.299679,36667.750,1014,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520704.351065,36718.000,1014,4,EM,1,100,PS
1700520704.402451,36768.250,1048,4,EM,1,100,RS
1700520704.453837,36818.500,1048,4,EM,1,100,RB
1700520704.505223,36868.750,1048,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520704.556608,36919.000,1048,4,EM,1,100,PS
1700520704.607994,36969.250,1082,4,EM,1,100,RS
1700520704.659380,37019.500,1082,4,EM,1,100,RB
1700520704.710766,37069.750,1082,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520704.762151,37120.000,1082,4,EM,1,100,PS
1700520704.813537,37170.250,1112,4,EM,1,100,RS
1700520704.864923,37220.500,1112,4,EM,1,100,RB
1700520704.916309,37270.750,1112,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520704.967695,37321.000,1112,4,EM,1,100,PS
1700520705.019336,37371.500,1144,4,EM,1,100,RS
1700520705.070977,37422.000,1144,4,EM,1,100,RB
1700520705.122619,37472.500,1144,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520705.174260,37523.000,1144,4,EM,1,100,PS
1700520705.240730,37588.000,1176,4,EM,1,100,RS
1700520705.307199,37653.000,1176,4,EM,1,100,RB
1700520705.373668,37718.000,1176,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520705.440137,37783.000,1176,4,EM,1,100,PS
1700520705.491523,37833.250,1209,4,EM,1,100,RS
1700520705.542909,37883.500,1209,4,EM,1,100,RB
1700520705.594295,37933.750,1209,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520705.645680,37984.000,1209,4,EM,1,100,PS
1700520705.697066,38034.250,1243,4,EM,1,100,RS
1700520705.748452,38084.500,1243,4,EM,1,100,RB
1700520705.799838,38134.750,1243,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520705.851223,38185.000,1243,4,EM,1,100,PS
1700520705.902609,38235.250,1274,4,EM,1,100,RS
1700520705.953995,38285.500,1274,4,EM,1,100,RB
1700520706.005381,38335.750,1274,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520706.056767,38386.000,1274,4,EM,1,100,PS
1700520706.108153,38436.250,1305,4,EM,1,100,RS
1700520706.159538,38486.500,1305,4,EM,1,100,RB
1700520706.210924,38536.750,1305,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520706.262310,38587.000,1305,4,EM,1,100,PS
1700520706.313696,38637.250,1336,4,EM,1,100,RS
1700520706.365082,38687.500,1336,4,EM,1,100,RB
1700520706.416467,38737.750,1336,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520706.467853,38788.000,1336,4,EM,1,100,PS
1700520706.519239,38838.250,1371,4,EM,1,100,RS
1700520706.570625,38888.500,1371,4,EM,1,100,RB
1700520706.622010,38938.750,1371,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520706.673396,38989.000,1371,4,EM,1,100,PS
1700520706.724782,39039.250,1405,4,EM,1,100,RS
1700520706.776168,39089.500,1405,4,EM,1,100,RB
1700520706.827554,39139.750,1405,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520706.878939,39190.000,1405,4,EM,1,100,PS
1700520706.930325,39240.250,1436,4,EM,1,100,RS
1700520706.981711,39290.500,1436,4,EM,1,100,RB
1700520707.033097,39340.750,1436,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520707.084483,39391.000,1436,4,EM,1,100,PS
1700520707.135869,39441.250,1467,4,EM,1,100,RS
1700520707.187254,39491.500,1467,4,EM,1,100,RB
1700520707.238640,39541.750,1467,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520707.290026,39592.000,1467,4,EM,1,100,PS
1700520707.341412,39642.250,1498,4,EM,1,100,RS
1700520707.392797,39692.500,1498,4,EM,1,100,RB
1700520707.444183,39742.750,1498,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520707.495569,39793.000,1498,4,EM,1,100,PS
1700520707.546955,39843.250,1532,4,EM,1,100,RS
1700520707.598341,39893.500,1532,4,EM,1,100,RB
1700520707.649726,39943.750,1532,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520707.701112,39994.000,1532,4,EM,1,100,PS
1700520707.752498,40044.250,1564,4,EM,1,100,RS
1700520707.803884,40094.500,1564,4,EM,1,100,RB
1700520707.855270,40144.750,1564,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520707.906655,40195.000,1564,4,EM,1,100,PS
1700520707.958041,40245.250,1596,4,EM,1,100,RS
1700520708.009427,40295.500,1596,4,EM,1,100,RB
1700520708.060813,40345.750,1596,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520708.112199,40396.000,1596,4,EM,1,100,PS
1700520708.163584,40446.250,1626,4,EM,1,100,RS
1700520708.214970,40496.500,1626,4,EM,1,100,RB
1700520708.266356,40546.750,1626,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520708.317742,40597.000,1626,4,EM,1,100,PS
1700520708.369128,40647.250,1658,4,EM,1,100,RS
1700520708.420513,40697.500,1658,4,EM,1,100,RB
1700520708.471899,40747.750,1658,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520708.523285,40798.000,1658,4,EM,1,100,PS
1700520708.574671,40848.250,1694,4,EM,1,100,RS
1700520708.626056,40898.500,1694,4,EM,1,100,RB
1700520708.677442,40948.750,1694,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520708.728828,40999.000,1694,4,EM,1,100,PS
1700520708.780214,41049.250,1724,4,EM,1,100,RS
1700520708.831600,41099.500,1724,4,EM,1,100,RB
1700520708.882986,41149.750,1724,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520708.934371,41200.000,1724,4,EM,1,100,PS
1700520708.985757,41250.250,1760,4,EM,1,100,RS
1700520709.037143,41300.500,1760,4,EM,1,100,RB
1700520709.088529,41350.750,1760,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520709.139915,41401.000,1760,4,EM,1,100,PS
1700520709.191300,41451.250,1791,4,EM,1,100,RS
1700520709.242686,41501.500,1791,4,EM,1,100,RB
1700520709.294072,41551.750,1791,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520709.345458,41602.000,1791,4,EM,1,100,PS
1700520709.396843,41652.250,1822,4,EM,1,100,RS
1700520709.448229,41702.500,1822,4,EM,1,100,RB
1700520709.499615,41752.750,1822,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520709.551001,41803.000,1822,4,EM,1,100,PS
1700520709.602387,41853.250,1857,4,EM,1,100,RS
1700520709.653772,41903.500,1857,4,EM,1,100,RB
1700520709.705158,41953.750,1857,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520709.756544,42004.000,1857,4,EM,1,100,PS
1700520709.807930,42054.250,1888,4,EM,1,100,RS
1700520709.859316,42104.500,1888,4,EM,1,100,RB
1700520709.910702,42154.750,1888,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520709.962087,42205.000,1888,4,EM,1,100,PS
1700520710.013473,42255.250,1920,4,EM,1,100,RS
1700520710.064859,42305.500,1920,4,EM,1,100,RB
1700520710.116245,42355.750,1920,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520710.167630,42406.000,1920,4,EM,1,100,PS
1700520710.219016,42456.250,1953,4,EM,1,100,RS
1700520710.270402,42506.500,1953,4,EM,1,100,RB
1700520710.321788,42556.750,1953,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520710.373174,42607.000,1953,4,EM,1,100,PS
1700520710.449102,42681.250,1987,4,EM,1,100,RS
1700520710.525030,42755.500,1987,4,EM,1,100,RB
1700520710.600958,42829.750,1987,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520710.676887,42904.000,1987,4,EM,1,100,PS
1700520710.728272,42954.250,2023,4,EM,1,100,RS
1700520710.779658,43004.500,2023,4,EM,1,100,RB
1700520710.831044,43054.750,2023,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520710.882430,43105.000,2023,4,EM,1,100,PS
1700520710.933816,43155.250,2054,4,EM,1,100,RS
1700520710.985201,43205.500,2054,4,EM,1,100,RB
1700520711.036587,43255.750,2054,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520711.087973,43306.000,2054,4,EM,1,100,PS
1700520711.139359,43356.250,2085,4,EM,1,100,RS
1700520711.190745,43406.500,2085,4,EM,1,100,RB
1700520711.242131,43456.750,2085,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520711.293516,43507.000,2085,4,EM,1,100,PS
1700520711.344902,43557.250,2116,4,EM,1,100,RS
1700520711.396288,43607.500,2116,4,EM,1,100,RB
1700520711.447674,43657.750,2116,4,EM,1,100,2023-11-20_23-51-43-489200.csv
1700520711.499059,43708.000,2116,4,EM,1,100,PS
1700520711.550445,43758.250,2152,4,EM,1,100,RS
