LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1700520704.253918,36623.000,1021,1,T1,1,100,32.449
1700520704.384811,36751.000,1038,1,T1,1,100,32.371
1700520704.517749,36881.000,1054,1,T1,1,100,32.303
1700520704.650688,37011.000,1072,1,T1,1,100,32.273
1700520704.783626,37141.000,1102,1,T1,1,100,32.224
1700520704.916564,37271.000,1119,1,T1,1,100,32.345
1700520705.047458,37399.000,1134,1,T1,1,100,32.362
1700520705.179374,37528.000,1150,1,T1,1,100,32.369
1700520705.312312,37658.000,1182,1,T1,1,100,32.408
1700520705.447295,37790.000,1199,1,T1,1,100,32.247
1700520705.581256,37921.000,1216,1,T1,1,100,32.249
1700520705.715217,38052.000,1233,1,T1,1,100,32.250
1700520705.845088,38179.000,1249,1,T1,1,100,32.285
1700520705.978026,38309.000,1280,1,T1,1,100,32.407
1700520706.113010,38441.000,1295,1,T1,1,100,32.460
1700520706.245948,38571.000,1312,1,T1,1,100,32.447
1700520706.377864,38700.000,1344,1,T1,1,100,32.371
1700520706.511825,38831.000,1359,1,T1,1,100,32.338
1700520706.643741,38960.000,1380,1,T1,1,100,32.288
1700520706.776679,39090.000,1395,1,T1,1,100,32.408
1700520706.909618,39220.000,1426,1,T1,1,100,32.318
1700520707.042556,39350.000,1442,1,T1,1,100,32.315
1700520707.175494,39480.000,1457,1,T1,1,100,32.385
1700520707.306387,39608.000,1488,1,T1,1,100,32.379
1700520707.439326,39738.000,1504,1,T1,1,100,32.341
1700520707.572264,39868.000,1520,1,T1,1,100,32.325
1700520707.704180,39997.000,1538,1,T1,1,100,32.318
1700520707.836096,40126.000,1571,1,T1,1,100,32.279
1700520707.968012,40255.000,1586,1,T1,1,100,32.298
1700520708.100950,40385.000,1602,1,T1,1,100,32.306
1700520708.236956,40518.000,1633,1,T1,1,100,32.381
1700520708.368872,40647.000,1648,1,T1,1,100,32.342
1700520708.501810,40777.000,1666,1,T1,1,100,32.361
1700520708.633726,40906.000,1684,1,T1,1,100,32.369
1700520708.766665,41036.000,1714,1,T1,1,100,32.337
1700520708.900625,41167.000,1733,1,T1,1,100,32.323
1700520709.034586,41298.000,1750,1,T1,1,100,32.388
1700520709.166502,41427.000,1766,1,T1,1,100,32.274
1700520709.298418,41556.000,1797,1,T1,1,100,32.296
1700520709.431356,41686.000,1812,1,T1,1,100,32.305
1700520709.562249,41814.000,1829,1,T1,1,100,32.416
1700520709.695188,41944.000,1863,1,T1,1,100,32.357
1700520709.830171,42076.000,1878,1,T1,1,100,32.261
1700520709.964133,42207.000,1895,1,T1,1,100,32.361
1700520710.097071,42337.000,1910,1,T1,1,100,32.404
1700520710.228987,42466.000,1943,1,T1,1,100,32.423
1700520710.362947,42597.000,1959,1,T1,1,100,32.431
1700520710.498954,42730.000,1974,1,T1,1,100,32.364
1700520710.630870,42859.000,1996,1,T1,1,100,32.370
1700520710.762785,42988.000,2013,1,T1,1,100,32.373
1700520710.895724,43118.000,2044,1,T1,1,100,32.480
1700520711.027639,43247.000,2060,1,T1,1,100,32.350
1700520711.162623,43379.000,2075,1,T1,1,100,32.364
1700520711.296584,43510.000,2092,1,T1,1,100,32.406
1700520711.428500,43639.000,2124,1,T1,1,100,32.459
1700520711.561438,43769.000,2140,1,T1,1,100,32.482
1700520711.692331,43897.000,2158,1,T1,1,100,32.457
1700520711.825270,44027.000,2189,1,T1,1,100,32.304
1700520711.958208,44157.000,2204,1,T1,1,100,32.309
1700520712.090124,44286.000,2220,1,T1,1,100,32.311
1700520712.222040,44415.000,2236,1,T1,1,100,32.347
1700520712.356001,44546.000,2266,1,T1,1,100,32.434
1700520712.485871,44673.000,2282,1,T1,1,100,32.436
1700520712.618810,44803.000,2300,1,T1,1,100,32.330
1700520712.754816,44936.000,2330,1,T1,1,100,32.285
1700520712.887754,45066.000,2347,1,T1,1,100,32.301
1700520713.019670,45195.000,2362,1,T1,1,100,32.307
1700520713.152608,45325.000,2379,1,T1,1,100,32.381
1700520713.286569,45456.000,2412,1,T1,1,100,32.449
1700520713.419508,45586.000,2427,1,T1,1,100,32.442
1700520713.552446,45716.000,2444,1,T1,1,100,32.369
1700520713.685385,45846.000,2478,1,T1,1,100,32.301
1700520713.818323,45976.000,2493,1,T1,1,100,32.272
1700520713.949216,46104.000,2510,1,T1,1,100,32.331
1700520714.082154,46234.000,2525,1,T1,1,100,32.427
1700520714.215093,46364.000,2556,1,T1,1,100,32.468
1700520714.347008,46493.000,2572,1,T1,1,100,32.380
1700520714.478924,46622.000,2589,1,T1,1,100,32.377
1700520714.612885,46753.000,2606,1,T1,1,100,32.376
1700520714.744801,46882.000,2642,1,T1,1,100,32.411
1700520714.877739,47012.000,2658,1,T1,1,100,32.461
1700520715.009655,47141.000,2674,1,T1,1,100,32.412
1700520715.142594,47271.000,2705,1,T1,1,100,32.391
1700520715.274509,47400.000,2720,1,T1,1,100,32.382
1700520715.407448,47530.000,2736,1,T1,1,100,32.307
1700520715.541409,47661.000,2753,1,T1,1,100,32.275
1700520715.675370,47792.000,2786,1,T1,1,100,32.296
1700520715.807286,47921.000,2805,1,T1,1,100,32.341
1700520715.939201,48050.000,2820,1,T1,1,100,32.325
1700520716.074185,48182.000,2836,1,T1,1,100,32.389
1700520716.207123,48312.000,2869,1,T1,1,100,32.416
1700520716.340062,48442.000,2886,1,T1,1,100,32.464
1700520716.473000,48572.000,2902,1,T1,1,100,32.449
1700520716.604916,48701.000,2920,1,T1,1,100,32.372
1700520716.737854,48831.000,2950,1,T1,1,100,32.338
1700520716.869770,48960.000,2967,1,T1,1,100,32.359
1700520717.003731,49091.000,2982,1,T1,1,100,32.474
1700520717.139737,49224.000,3013,1,T1,1,100,32.489
1700520717.271653,49353.000,3029,1,T1,1,100,32.424
1700520717.402546,49481.000,3044,1,T1,1,100,32.467
1700520717.535484,49611.000,3061,1,T1,1,100,32.450
1700520717.669445,49742.000,3095,1,T1,1,100,32.372
1700520717.804429,49874.000,3112,1,T1,1,100,32.338
1700520717.938390,50005.000,3129,1,T1,1,100,32.324
1700520718.070306,50134.000,3161,1,T1,1,100,32.424
1700520718.203244,50264.000,3177,1,T1,1,100,32.538
1700520718.338228,50396.000,3193,1,T1,1,100,32.481
1700520718.472189,50527.000,3208,1,T1,1,100,32.385
1700520718.605127,50657.000,3243,1,T1,1,100,32.344
1700520718.737043,50786.000,3261,1,T1,1,100,32.433
1700520718.868958,50915.000,3277,1,T1,1,100,32.435
1700520719.002919,51046.000,3309,1,T1,1,100,32.543
