LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1700521088.179954,412063,60653,1,BI,1,100,880
1700521089.135065,412997,60813,1,BI,1,100,960
1700521090.188346,414027,60973,1,BI,1,100,1040
1700521091.239582,415055,61133,1,BI,1,100,1040
1700521092.320473,416112,61293,1,BI,1,100,1080
1700521093.210138,416982,61410,1,BI,1,100,880
1700521094.219447,417969,61570,1,BI,1,100,1000
1700521095.711424,419428,61795,1,BI,1,100,1480
1700521096.879237,420570,61986,1,BI,1,100,1160
1700521098.122722,421786,62135,1,BI,1,100,1240
1700521099.008296,422652,62249,1,BI,1,100,880
1700521100.095323,423715,62424,1,BI,1,100,1080
1700521101.509583,425098,62630,1,BI,1,100,1400
1700521102.719322,426281,62824,1,BI,1,100,1200
1700521104.205164,427734,63047,1,BI,1,100,1480
1700521105.368886,428872,63224,1,BI,1,100,1160
1700521106.168562,429654,63352,1,BI,1,100,800
1700521107.216730,430679,63513,1,BI,1,100,1040
1700521108.865166,432291,63755,1,BI,1,100,1640
1700521109.956283,433358,63931,1,BI,1,100,1080
1700521110.797885,434181,64060,1,BI,1,100,840
1700521111.963652,435321,64235,1,BI,1,100,1160
1700521112.689701,436031,64349,1,BI,1,100,720
1700521113.607998,436929,64493,1,BI,1,100,920
1700521114.574358,437874,64641,1,BI,1,100,960
1700521116.068381,439335,64863,1,BI,1,100,1480
1700521116.798519,440049,64975,1,BI,1,100,720
1700521117.877365,441104,65152,1,BI,1,100,1080
1700521118.766007,441973,65281,1,BI,1,100,880
1700521119.693508,442880,65401,1,BI,1,100,920
1700521120.855185,444016,41,1,BI,1,100,1160
1700521121.667131,444810,169,1,BI,1,100,800
1700521122.677463,445798,329,1,BI,1,100,1000
1700521123.478161,446581,440,1,BI,1,100,800
1700521124.448611,447530,588,1,BI,1,100,960
1700521125.300440,448363,717,1,BI,1,100,840
1700521126.292364,449333,877,1,BI,1,100,1000
1700521127.267928,450287,1021,1,BI,1,100,960
1700521128.107485,451108,1150,1,BI,1,100,840
1700521129.076912,452056,1309,1,BI,1,100,960
1700521130.449245,453398,1505,1,BI,1,100,1360
1700521131.458554,454385,1667,1,BI,1,100,1000
1700521132.393213,455299,1810,1,BI,1,100,920
1700521133.348325,456233,1954,1,BI,1,100,960
1700521134.353543,457216,2114,1,BI,1,100,1000
1700521135.367965,458208,2262,1,BI,1,100,1000
1700521136.443743,459260,2422,1,BI,1,100,1080
1700521137.416239,460211,2584,1,BI,1,100,960
1700521138.863222,461626,2807,1,BI,1,100,1440
1700521139.876621,462617,2966,1,BI,1,100,1000
1700521140.593466,463318,3068,1,BI,1,100,720
1700521141.563916,464267,3212,1,BI,1,100,960
1700521142.454603,465138,3357,1,BI,1,100,880
1700521143.492545,466153,3516,1,BI,1,100,1040
1700521144.145989,466792,3612,1,BI,1,100,640
1700521144.981455,467609,3740,1,BI,1,100,840
1700521146.309816,468908,3936,1,BI,1,100,1320
1700521147.157554,469737,4080,1,BI,1,100,840
1700521147.994043,470555,4208,1,BI,1,100,840
1700521151.228536,473718,4688,1,BI,1,100,3200
1700521152.105930,474576,4833,1,BI,1,100,880
1700521153.750275,476184,5089,1,BI,1,100,1640
1700521154.995806,477402,5279,1,BI,1,100,1240
1700521156.900915,479265,5554,1,BI,1,100,1880
1700521157.577878,479927,5667,1,BI,1,100,680
1700521158.191440,480527,5763,1,BI,1,100,600
1700521159.837830,482137,6019,1,BI,1,100,1640
1700521162.538525,484778,6419,1,BI,1,100,2680
1700521164.110265,486315,6658,1,BI,1,100,1560
1700521164.666561,486859,6755,1,BI,1,100,560
1700521165.560316,487733,6884,1,BI,1,100,880
1700521167.205684,489342,7139,1,BI,1,100,1640
1700521168.128072,490244,7283,1,BI,1,100,920
