LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1700520705.335832,37681.000,1175,2,RD,1,100,TL
1700520705.335832,37681.000,1175,2,RD,1,100,TU
1700520707.953184,40240.500,1986,2,RD,1,100,TL
1700520710.570536,42800.000,1986,2,RD,1,100,TU
1700520713.179707,45351.500,2797,2,RD,1,100,TL
1700520715.788879,47903.000,2797,2,RD,1,100,TU
1700520718.413389,50469.500,3612,2,RD,1,100,TL
1700520721.037899,53036.000,3612,2,RD,1,100,TU
1700520723.656274,55596.500,4420,2,RD,1,100,TL
1700520726.274649,58157.000,4420,2,RD,1,100,TU
1700520728.899671,60724.000,5238,2,RD,1,100,TL
1700520731.524692,63291.000,5238,2,RD,1,100,TU
1700520734.143578,65852.000,6060,2,RD,1,100,TL
1700520736.762464,68413.000,6060,2,RD,1,100,TU
1700520739.384418,70977.000,6883,2,RD,1,100,TL
1700520742.006372,73541.000,6883,2,RD,1,100,TU
1700520744.611964,76089.000,7700,2,RD,1,100,TL
1700520747.217556,78637.000,7700,2,RD,1,100,TU
1700520749.829796,81191.500,8512,2,RD,1,100,TL
1700520752.442035,83746.000,8512,2,RD,1,100,TU
1700520755.054785,86301.000,9336,2,RD,1,100,TL
1700520757.667536,88856.000,9336,2,RD,1,100,TU
1700520760.283865,91414.500,10127,2,RD,1,100,TL
1700520762.900195,93973.000,10127,2,RD,1,100,TU
1700520765.523682,96538.500,10947,2,RD,1,100,TL
1700520768.147170,99104.000,10947,2,RD,1,100,TU
1700520770.764522,101663.500,11745,2,RD,1,100,TL
1700520773.381875,104223.000,11745,2,RD,1,100,TU
1700520776.001783,106785.000,12536,2,RD,1,100,TL
1700520778.621692,109347.000,12536,2,RD,1,100,TU
1700520781.233931,111901.500,13359,2,RD,1,100,TL
1700520783.846170,114456.000,13359,2,RD,1,100,TU
1700520786.471192,117023.000,14179,2,RD,1,100,TL
1700520789.096213,119590.000,14179,2,RD,1,100,TU
1700520791.698226,122134.500,14996,2,RD,1,100,TL
1700520794.300240,124679.000,14996,2,RD,1,100,TU
1700520796.917592,127238.500,15801,2,RD,1,100,TL
1700520799.534944,129798.000,15801,2,RD,1,100,TU
1700520802.162522,132367.500,16624,2,RD,1,100,TL
1700520804.790100,134937.000,16624,2,RD,1,100,TU
1700520807.402851,137492.000,17444,2,RD,1,100,TL
1700520810.015601,140047.000,17444,2,RD,1,100,TU
1700520812.631419,142605.000,18261,2,RD,1,100,TL
1700520815.247237,145163.000,18261,2,RD,1,100,TU
1700520817.884019,147741.500,19083,2,RD,1,100,TL
1700520820.520801,150320.000,19083,2,RD,1,100,TU
1700520823.135596,152877.000,19904,2,RD,1,100,TL
1700520825.750392,155434.000,19904,2,RD,1,100,TU
1700520828.363654,157989.500,20723,2,RD,1,100,TL
1700520830.976916,160545.000,20723,2,RD,1,100,TU
1700520833.613186,163123.000,21538,2,RD,1,100,TL
1700520836.249456,165701.000,21538,2,RD,1,100,TU
1700520838.871921,168265.500,22359,2,RD,1,100,TL
1700520841.494386,170830.000,22359,2,RD,1,100,TU
1700520844.106114,173384.000,23173,2,RD,1,100,TL
1700520846.717842,175938.000,23173,2,RD,1,100,TU
1700520849.344909,178507.000,23994,2,RD,1,100,TL
1700520851.971976,181076.000,23994,2,RD,1,100,TU
1700520854.599554,183645.500,24818,2,RD,1,100,TL
1700520857.227132,186215.000,24818,2,RD,1,100,TU
1700520859.848063,188778.000,25642,2,RD,1,100,TL
1700520862.468995,191341.000,25642,2,RD,1,100,TU
1700520865.089415,193903.500,26455,2,RD,1,100,TL
1700520867.709835,196466.000,26455,2,RD,1,100,TU
1700520870.321563,199020.000,27252,2,RD,1,100,TL
1700520872.933290,201574.000,27252,2,RD,1,100,TU
1700520875.569561,204152.000,28075,2,RD,1,100,TL
1700520878.205831,206730.000,28075,2,RD,1,100,TU
1700520880.832386,209298.500,28877,2,RD,1,100,TL
1700520883.458942,211867.000,28877,2,RD,1,100,TU
1700520886.061466,214412.000,29650,2,RD,1,100,TL
1700520888.663991,216957.000,29650,2,RD,1,100,TU
1700520891.277764,219513.000,30469,2,RD,1,100,TL
1700520893.891537,222069.000,30469,2,RD,1,100,TU
1700520896.519115,224638.500,31288,2,RD,1,100,TL
1700520899.146693,227208.000,31288,2,RD,1,100,TU
1700520901.778362,229781.500,32103,2,RD,1,100,TL
1700520904.410030,232355.000,32103,2,RD,1,100,TU
1700520907.017668,234905.000,32920,2,RD,1,100,TL
1700520909.625305,237455.000,32920,2,RD,1,100,TU
1700520912.246748,240018.500,33739,2,RD,1,100,TL
1700520914.868190,242582.000,33739,2,RD,1,100,TU
1700520917.482986,245139.000,34562,2,RD,1,100,TL
1700520920.097782,247696.000,34562,2,RD,1,100,TU
1700520922.709509,250250.000,35377,2,RD,1,100,TL
1700520925.321237,252804.000,35377,2,RD,1,100,TU
1700520927.935010,255360.000,36198,2,RD,1,100,TL
1700520930.548783,257916.000,36198,2,RD,1,100,TU
1700520933.161022,260470.500,37021,2,RD,1,100,TL
1700520935.773262,263025.000,37021,2,RD,1,100,TU
1700520938.384478,265578.500,37827,2,RD,1,100,TL
1700520940.995695,268132.000,37827,2,RD,1,100,TU
1700520943.601798,270680.500,38648,2,RD,1,100,TL
1700520946.207902,273229.000,38648,2,RD,1,100,TU
1700520948.841615,275804.500,39471,2,RD,1,100,TL
1700520951.475329,278380.000,39471,2,RD,1,100,TU
1700520954.091148,280938.000,40292,2,RD,1,100,TL
1700520956.706966,283496.000,40292,2,RD,1,100,TU
1700520959.319716,286051.000,41120,2,RD,1,100,TL
1700520961.932467,288606.000,41120,2,RD,1,100,TU
1700520964.542660,291158.500,41944,2,RD,1,100,TL
1700520967.152854,293711.000,41944,2,RD,1,100,TU
1700520969.780944,296281.000,42762,2,RD,1,100,TL
1700520972.409034,298851.000,42762,2,RD,1,100,TU
1700520975.029965,301414.000,43565,2,RD,1,100,TL
1700520977.650896,303977.000,43565,2,RD,1,100,TU
1700520980.248307,306517.000,44372,2,RD,1,100,TL
1700520982.845719,309057.000,44372,2,RD,1,100,TU
1700520985.481989,311635.000,45190,2,RD,1,100,TL
1700520988.118259,314213.000,45190,2,RD,1,100,TU
1700520990.738679,316775.500,45984,2,RD,1,100,TL
1700520993.359099,319338.000,45984,2,RD,1,100,TU
1700520995.991791,321912.500,46810,2,RD,1,100,TL
1700520998.624482,324487.000,46810,2,RD,1,100,TU
1700521001.235698,327040.500,47629,2,RD,1,100,TL
1700521003.846915,329594.000,47629,2,RD,1,100,TU
1700521006.474493,332163.500,48458,2,RD,1,100,TL
1700521009.102071,334733.000,48458,2,RD,1,100,TU
1700521011.697948,337271.500,49261,2,RD,1,100,TL
1700521014.293826,339810.000,49261,2,RD,1,100,TU
1700521016.905554,342364.000,50070,2,RD,1,100,TL
1700521019.517282,344918.000,50070,2,RD,1,100,TU
1700521022.129009,347472.000,50880,2,RD,1,100,TL
1700521024.740737,350026.000,50880,2,RD,1,100,TU
1700521027.367293,352594.500,51698,2,RD,1,100,TL
1700521029.993849,355163.000,51698,2,RD,1,100,TU
1700521032.619893,357731.000,52515,2,RD,1,100,TL
1700521035.245937,360299.000,52515,2,RD,1,100,TU
1700521037.858176,362853.500,53324,2,RD,1,100,TL
1700521040.470415,365408.000,53324,2,RD,1,100,TU
1700521043.086745,367966.500,54116,2,RD,1,100,TL
1700521045.703074,370525.000,54116,2,RD,1,100,TU
1700521048.313268,373077.500,54931,2,RD,1,100,TL
1700521050.923462,375630.000,54931,2,RD,1,100,TU
1700521053.535190,378184.000,55738,2,RD,1,100,TL
1700521056.146918,380738.000,55738,2,RD,1,100,TU
1700521058.758646,383292.000,56541,2,RD,1,100,TL
1700521061.370373,385846.000,56541,2,RD,1,100,TU
1700521063.988237,388406.000,57359,2,RD,1,100,TL
1700521066.606100,390966.000,57359,2,RD,1,100,TU
1700521069.217828,393520.000,58170,2,RD,1,100,TL
1700521071.829556,396074.000,58170,2,RD,1,100,TU
1700521074.457134,398643.500,58975,2,RD,1,100,TL
1700521077.084713,401213.000,58975,2,RD,1,100,TU
1700521079.687237,403758.000,59763,2,RD,1,100,TL
1700521082.289761,406303.000,59763,2,RD,1,100,TU
1700521084.928077,408883.000,60571,2,RD,1,100,TL
1700521087.566392,411463.000,60571,2,RD,1,100,TU
1700521090.168917,414008.000,61361,2,RD,1,100,TL
1700521092.771441,416553.000,61361,2,RD,1,100,TU
1700521095.495144,419216.500,62133,2,RD,1,100,TL
1700521098.218847,421880.000,62133,2,RD,1,100,TU
