LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1672252025.123008,58858.000,7271,1,T1,1,100,29.023
1672252025.256080,58988.000,7287,1,T1,1,100,28.939
1672252025.389153,59118.000,7322,1,T1,1,100,28.903
1672252025.521202,59247.000,7339,1,T1,1,100,28.852
1672252025.652227,59375.000,7355,1,T1,1,100,28.865
1672252025.785300,59505.000,7371,1,T1,1,100,28.942
1672252025.922467,59639.000,7401,1,T1,1,100,28.975
1672252026.056563,59770.000,7417,1,T1,1,100,28.918
1672252026.188612,59899.000,7433,1,T1,1,100,28.894
1672252026.321685,60029.000,7463,1,T1,1,100,28.848
1672252026.453734,60158.000,7480,1,T1,1,100,28.899
1672252026.588854,60290.000,7497,1,T1,1,100,28.850
1672252026.721926,60420.000,7513,1,T1,1,100,28.900
1672252026.854999,60550.000,7544,1,T1,1,100,28.921
1672252026.988071,60680.000,7559,1,T1,1,100,28.859
1672252027.121144,60810.000,7576,1,T1,1,100,28.868
1672252027.255240,60941.000,7608,1,T1,1,100,28.872
1672252027.388313,61071.000,7623,1,T1,1,100,28.945
1672252027.523432,61203.000,7642,1,T1,1,100,28.976
1672252027.658552,61335.000,7672,1,T1,1,100,29.025
1672252027.791625,61465.000,7688,1,T1,1,100,29.082
1672252027.923674,61594.000,7706,1,T1,1,100,29.000
1672252028.055723,61723.000,7721,1,T1,1,100,29.000
1672252028.192890,61857.000,7752,1,T1,1,100,29.000
1672252028.326986,61988.000,7768,1,T1,1,100,29.071
1672252028.459035,62117.000,7786,1,T1,1,100,29.137
1672252028.590060,62245.000,7820,1,T1,1,100,29.166
1672252028.723133,62375.000,7840,1,T1,1,100,29.001
1672252028.859277,62508.000,7855,1,T1,1,100,29.000
1672252028.992349,62638.000,7871,1,T1,1,100,29.036
1672252029.124398,62767.000,7887,1,T1,1,100,29.051
1672252029.258494,62898.000,7903,1,T1,1,100,29.022
1672252029.390543,63027.000,7934,1,T1,1,100,29.045
1672252029.522592,63156.000,7951,1,T1,1,100,29.161
1672252029.655665,63286.000,7967,1,T1,1,100,29.105
1672252029.788738,63416.000,7998,1,T1,1,100,29.081
