LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1672252025.129150,58864.000,7265,1,SF,1,100,36.5380
1672252025.461831,59189.000,7316,1,SF,1,100,38.1976
1672252025.792465,59512.000,7365,1,SF,1,100,37.7557
1672252026.194754,59905.000,7427,1,SF,1,100,37.3190
1672252026.460899,60165.000,7474,1,SF,1,100,36.8872
1672252026.794604,60491.000,7523,1,SF,1,100,36.4605
1672252027.127286,60816.000,7570,1,SF,1,100,36.0387
1672252027.530598,61210.000,7636,1,SF,1,100,35.6218
1672252027.798790,61472.000,7682,1,SF,1,100,35.2098
1672252028.131472,61797.000,7732,1,SF,1,100,36.8847
1672252028.465177,62123.000,7780,1,SF,1,100,38.5403
1672252028.797858,62448.000,7834,1,SF,1,100,38.0944
1672252029.131564,62774.000,7881,1,SF,1,100,37.6538
1672252029.463221,63098.000,7928,1,SF,1,100,37.2182
1672252029.861416,63487.000,7992,1,SF,1,100,36.7876
1672252030.193073,63811.000,8039,1,SF,1,100,36.3621
1672252030.460242,64072.000,8086,1,SF,1,100,35.9414
1672252030.793947,64398.000,8136,1,SF,1,100,37.6079
1672252031.129700,64726.000,8190,1,SF,1,100,41.3374
1672252031.528917,65116.000,8254,1,SF,1,100,40.8592
1672252031.795063,65376.000,8302,1,SF,1,100,42.4688
1672252032.127744,65701.000,8350,1,SF,1,100,41.9775
1672252032.459402,66025.000,8398,1,SF,1,100,43.5741
1672252032.860667,66417.000,8462,1,SF,1,100,43.0701
1672252033.195396,66744.000,8511,1,SF,1,100,44.6541
1672252033.461541,67004.000,8560,1,SF,1,100,46.2198
1672252033.794222,67329.000,8609,1,SF,1,100,45.6851
1672252034.128951,67656.000,8660,1,SF,1,100,45.1566
1672252034.525098,68043.000,8727,1,SF,1,100,46.7165
1672252034.858803,68369.000,8774,1,SF,1,100,46.1761
1672252035.124948,68629.000,8822,1,SF,1,100,45.6419
1672252035.457629,68954.000,8870,1,SF,1,100,45.1139
1672252035.791335,69280.000,8918,1,SF,1,100,44.5920
1672252036.187481,69667.000,8984,1,SF,1,100,46.1585
1672252036.520163,69992.000,9033,1,SF,1,100,45.6245
1672252036.784261,70250.000,9080,1,SF,1,100,45.0967
1672252037.116942,70575.000,9127,1,SF,1,100,44.5750
1672252037.448600,70899.000,9175,1,SF,1,100,46.1416
1672252037.845771,71287.000,9239,1,SF,1,100,45.6079
1672252038.179476,71613.000,9289,1,SF,1,100,47.1625
1672252038.445621,71873.000,9337,1,SF,1,100,48.6992
1672252038.778302,72198.000,9388,1,SF,1,100,48.1358
1672252039.179567,72590.000,9453,1,SF,1,100,49.6612
1672252039.510202,72913.000,9506,1,SF,1,100,49.0868
1672252039.777370,73174.000,9555,1,SF,1,100,50.6012
1672252040.111075,73500.000,9604,1,SF,1,100,50.0158
1672252040.443757,73825.000,9655,1,SF,1,100,53.6017
1672252040.845022,74217.000,9719,1,SF,1,100,52.9817
1672252041.178727,74543.000,9767,1,SF,1,100,54.4510
1672252041.445896,74804.000,9817,1,SF,1,100,55.9034
1672252041.775506,75126.000,9867,1,SF,1,100,55.2567
1672252042.108188,75451.000,9914,1,SF,1,100,54.6175
1672252042.504335,75838.000,9978,1,SF,1,100,53.9857
1672252042.772527,76100.000,10031,1,SF,1,100,57.5257
1672252043.105209,76425.000,10080,1,SF,1,100,58.9424
1672252043.438914,76751.000,10128,1,SF,1,100,60.3428
1672252043.837108,77140.000,10195,1,SF,1,100,59.6448
1672252044.168766,77464.000,10242,1,SF,1,100,58.9548
1672252044.433887,77723.000,10292,1,SF,1,100,60.3551
1672252044.834129,78114.000,10349,1,SF,1,100,63.8214
1672252045.165787,78438.000,10397,1,SF,1,100,65.1654
1672252045.430908,78697.000,10445,1,SF,1,100,64.4115
1672252045.765637,79024.000,10497,1,SF,1,100,65.7486
1672252046.099342,79350.000,10546,1,SF,1,100,67.0703
1672252046.498560,79740.000,10612,1,SF,1,100,68.3767
1672252046.828170,80062.000,10661,1,SF,1,100,69.6680
1672252047.095339,80323.000,10710,1,SF,1,100,68.8620
1672252047.429044,80649.000,10756,1,SF,1,100,68.0654
1672252047.762749,80975.000,10810,1,SF,1,100,69.3603
1672252048.159920,81363.000,10876,1,SF,1,100,70.6402
1672252048.492601,81688.000,10924,1,SF,1,100,69.8230
1672252048.757723,81947.000,10974,1,SF,1,100,71.0976
1672252049.089381,82271.000,11022,1,SF,1,100,70.2751
1672252049.421038,82595.000,11071,1,SF,1,100,71.5444
1672252049.883721,83047.000,11142,1,SF,1,100,70.7168
1672252050.081283,83240.000,11176,1,SF,1,100,71.9810
1672252050.413965,83565.000,11222,1,SF,1,100,71.1483
1672252050.748693,83892.000,11271,1,SF,1,100,70.3252
1672252051.149958,84284.000,11335,1,SF,1,100,71.5940
1672252051.480592,84607.000,11386,1,SF,1,100,72.8480
1672252051.745714,84866.000,11435,1,SF,1,100,72.0053
1672252052.078395,85191.000,11485,1,SF,1,100,73.2546
1672252052.412101,85517.000,11535,1,SF,1,100,74.4894
1672252052.812342,85908.000,11599,1,SF,1,100,73.6277
1672252053.078487,86168.000,11647,1,SF,1,100,72.7760
1672252053.410145,86492.000,11695,1,SF,1,100,71.9341
