RD,TS_received,TS_sent,AK,RoundTrip,
385326,385345,2022-12-28_20-32-39-349310,385347,19,
390433,390454,2022-12-28_20-32-44-574213,390457,21,
395554,395575,2022-12-28_20-32-49-811341,395578,21,
400674,400696,2022-12-28_20-32-55-053640,400699,22,
405819,405839,2022-12-28_20-33-00-322805,405843,20,
410940,411014,2022-12-28_20-33-05-611810,411017,74,
416077,416105,2022-12-28_20-33-10-832461,416108,28,
421200,421232,2022-12-28_20-33-16-067171,421236,32,
426332,426366,2022-12-28_20-33-21-322491,426368,34,
431447,431473,2022-12-28_20-33-26-561881,431476,26,
436555,436617,2022-12-28_20-33-31-821693,436621,62,
441711,441730,2022-12-28_20-33-37-064929,441733,19,
446823,446921,2022-12-28_20-33-42-373570,446926,98,
451944,452019,2022-12-28_20-33-47-599499,452022,75,
457043,457065,2022-12-28_20-33-52-759152,457068,22,
462186,462208,2022-12-28_20-33-58-020600,462210,22,
467303,467326,2022-12-28_20-34-03-261838,467331,23,
472453,472569,2022-12-28_20-34-08-616602,477549,116,
477567,477628,2022-12-28_20-34-13-806454,477631,61,
482665,482731,2022-12-28_20-34-19-028765,482733,66,
487767,487787,2022-12-28_20-34-24-207798,487790,20,
492884,492937,2022-12-28_20-34-29-474187,492940,53,
497991,498040,2022-12-28_20-34-34-702217,498046,49,
503101,503146,2022-12-28_20-34-39-923560,503151,45,
508209,508249,2022-12-28_20-34-45-148646,508255,40,
513329,513351,2022-12-28_20-34-50-377210,513354,22,
518437,518530,2022-12-28_20-34-55-683552,518533,93,
523551,523571,2022-12-28_20-35-00-841893,523575,20,
528666,528761,2022-12-28_20-35-06-133592,528768,95,
533788,533847,2022-12-28_20-35-11-350819,533851,59,
538896,538955,2022-12-28_20-35-16-578355,538958,59,
544005,544068,2022-12-28_20-35-21-810064,544074,63,
549111,549161,2022-12-28_20-35-27-026083,549164,50,
554218,559338,2022-12-28_20-35-32-247191,559349,5120,
559361,559452,2022-12-28_20-35-37-565232,559455,91,
564460,564544,2022-12-28_20-35-42-772186,564548,84,
569567,569665,2022-12-28_20-35-47-942808,569669,98,
574698,574771,2022-12-28_20-35-53-243872,574776,73,
579795,579816,2022-12-28_20-35-58-409404,579818,21,
584903,584924,2022-12-28_20-36-03-644256,584927,21,
590021,590061,2022-12-28_20-36-08-901688,590065,40,
595119,595139,2022-12-28_20-36-14-103020,595142,20,
600262,600284,2022-12-28_20-36-19-363082,600287,22,
605414,605434,2022-12-28_20-36-24-631371,605436,20,
610530,610591,2022-12-28_20-36-29-901404,610596,61,
615636,615656,2022-12-28_20-36-35-100231,615660,20,
620778,620863,2022-12-28_20-36-40-432809,620865,85,
625885,625906,2022-12-28_20-36-45-590226,625909,21,
631001,631079,2022-12-28_20-36-50-884818,631082,78,
636102,636123,2022-12-28_20-36-56-046731,636126,21,
641227,641336,2022-12-28_20-37-01-382130,646375,109,
646386,646407,2022-12-28_20-37-06-591344,646409,21,
651480,651504,2022-12-28_20-37-11-806789,651507,24,
656588,656608,2022-12-28_20-37-17-028179,656611,20,
661703,661731,2022-12-28_20-37-22-261341,661733,28,
666821,666868,2022-12-28_20-37-27-527846,666871,47,
671927,671947,2022-12-28_20-37-32-729445,671950,20,
677039,677062,2022-12-28_20-37-37-968486,677065,23,
682171,682199,2022-12-28_20-37-43-223118,682202,28,
687277,687307,2022-12-28_20-37-48-444804,687312,30,
692384,692406,2022-12-28_20-37-53-662282,692409,22,
697504,697524,2022-12-28_20-37-58-903732,697527,20,
702613,702633,2022-12-28_20-38-04-137907,702637,20,
707722,707743,2022-12-28_20-38-09-370022,707745,21,
712829,712849,2022-12-28_20-38-14-597745,712852,20,
717936,717957,2022-12-28_20-38-19-825743,717960,21,
723054,723114,2022-12-28_20-38-25-099192,723118,60,
728184,728216,2022-12-28_20-38-30-328422,728222,32,
733303,738413,2022-12-28_20-38-35-702292,738418,5110,
738418,738500,2022-12-28_20-38-40-862245,738509,82,
743557,743616,2022-12-28_20-38-46-098638,743622,59,
748686,748724,2022-12-28_20-38-51-321388,748729,38,
753816,753836,2022-12-28_20-38-56-557080,753839,20,
758923,758943,2022-12-28_20-39-01-784731,758946,20,
764030,764051,2022-12-28_20-39-07-015230,764054,21,
769139,769160,2022-12-28_20-39-12-242637,769163,21,
774272,779381,2022-12-28_20-39-17-536777,779397,5109,
779411,779432,2022-12-28_20-39-22-756751,779434,21,
784494,784542,2022-12-28_20-39-27-980151,784547,48,
789625,0,,794743,-789625,
794764,794826,2022-12-28_20-39-38-516214,794829,62,
799853,799922,2022-12-28_20-39-43-739381,799926,69,
805000,805034,2022-12-28_20-39-48-971496,805040,34,
810128,810160,2022-12-28_20-39-54-216494,810163,32,
815266,815352,2022-12-28_20-39-59-522375,815357,86,
820387,820436,2022-12-28_20-40-04-733852,820439,49,
825520,825542,2022-12-28_20-40-09-964902,825544,22,
830626,830650,2022-12-28_20-40-15-187828,830652,24,
835757,835777,2022-12-28_20-40-20-437428,835781,20,
840873,840959,2022-12-28_20-40-25-731961,840964,86,
845977,845998,2022-12-28_20-40-30-901745,846001,21,
851092,851158,2022-12-28_20-40-36-174236,851160,66,
856202,856257,2022-12-28_20-40-41-398622,856260,55,
861300,861323,2022-12-28_20-40-46-588149,861326,23,
866417,871537,2022-12-28_20-40-51-824409,871545,5120,
871560,871670,2022-12-28_20-40-57-170129,876670,110,
876682,876766,2022-12-28_20-41-02-389568,876771,84,
881787,881808,2022-12-28_20-41-07-554822,881812,21,
886948,886974,2022-12-28_20-41-12-841069,886979,26,
892105,892184,2022-12-28_20-41-18-167386,892189,79,
897211,897292,2022-12-28_20-41-23-391969,897297,81,
902319,902376,2022-12-28_20-41-28-599159,902379,57,
907418,907439,2022-12-28_20-41-33-789240,907441,21,
912569,912589,2022-12-28_20-41-39-061926,912592,20,
917741,917788,2022-12-28_20-41-44-379502,917793,47,
922842,922863,2022-12-28_20-41-49-569080,922866,21,
927985,928007,2022-12-28_20-41-54-832120,928010,22,
933092,933113,2022-12-28_20-42-00-062076,933116,21,
938200,938221,2022-12-28_20-42-05-297567,938224,21,
943317,943386,2022-12-28_20-42-10-583729,943390,69,
948405,948425,2022-12-28_20-42-15-737031,948427,20,
953532,953595,2022-12-28_20-42-21-028727,953598,63,
958641,958705,2022-12-28_20-42-26-256304,958707,64,
963760,963802,2022-12-28_20-42-31-474072,963805,42,
968865,968907,2022-12-28_20-42-36-701321,968913,42,
973975,974005,2022-12-28_20-42-41-925615,974011,30,
979111,979203,2022-12-28_20-42-47-243369,979206,92,
984219,984238,2022-12-28_20-42-52-395440,984241,19,
989333,989414,2022-12-28_20-42-57-688334,989417,81,
994435,994455,2022-12-28_20-43-02-851350,994458,20,
999552,999624,2022-12-28_20-43-08-133402,999628,72,
1004650,1004670,2022-12-28_20-43-13-299432,1004673,20,
1009800,1009834,2022-12-28_20-43-18-587019,1009837,34,
1014903,1014935,2022-12-28_20-43-23-805823,1014938,32,
1020028,1020049,2022-12-28_20-43-29-044839,1020051,21,
1025141,1025163,2022-12-28_20-43-34-280300,1025165,22,
1030259,1030341,2022-12-28_20-43-39-584626,1030343,82,
1035385,1035430,2022-12-28_20-43-44-797267,1035433,45,
1040494,1040541,2022-12-28_20-43-50-023562,1040547,47,
1045627,1045649,2022-12-28_20-43-55-252055,1045652,22,
1050772,1050802,2022-12-28_20-44-00-528326,1050805,30,
1055896,1055916,2022-12-28_20-44-05-772349,1055920,20,
1061032,1061053,2022-12-28_20-44-11-018820,1061056,21,
1066152,1066171,2022-12-28_20-44-16-259056,1066174,19,
1071279,1071359,2022-12-28_20-44-21-566847,1071364,80,
1076387,1076450,2022-12-28_20-44-26-786404,1076456,63,
1081522,1081554,2022-12-28_20-44-32-004256,1081557,32,
1086638,1086658,2022-12-28_20-44-37-230665,1086661,20,
1091766,1091793,2022-12-28_20-44-42-484019,1091796,27,
1096889,1096965,2022-12-28_20-44-47-780150,1096970,76,
1102022,1102080,2022-12-28_20-44-53-011962,1102084,58,
1107125,1112242,2022-12-28_20-44-58-330693,1112250,5117,
1112263,1112282,2022-12-28_20-45-03-464027,1112285,19,
1117380,1117400,2022-12-28_20-45-08-702924,1117402,20,
1122499,1122595,2022-12-28_20-45-14-000988,1122601,96,
1127601,1127622,2022-12-28_20-45-19-166097,1127626,21,
1132710,1132732,2022-12-28_20-45-24-392726,1132735,22,
1137859,1137885,2022-12-28_20-45-29-665254,1137891,26,
1142980,1143074,2022-12-28_20-45-34-977556,1143077,94,
1148093,1148113,2022-12-28_20-45-40-134255,1148116,20,
1153217,1153303,2022-12-28_20-45-45-436405,1153309,86,
1158342,1158361,2022-12-28_20-45-50-624202,1158364,19,
1163475,1163496,2022-12-28_20-45-55-878513,1163500,21,
1168602,1168622,2022-12-28_20-46-01-126059,1168625,20,
1173733,1173806,2022-12-28_20-46-06-426632,1173812,73,
1178869,1178898,2022-12-28_20-46-11-642692,1178904,29,
1183997,1184019,2022-12-28_20-46-16-892546,1184022,22,
1189107,1189127,2022-12-28_20-46-22-117176,1189130,20,
1194215,1194234,2022-12-28_20-46-27-348349,1194237,19,
1199323,1199344,2022-12-28_20-46-32-579162,1199346,21,
1204430,1209535,2022-12-28_20-46-37-807285,1209545,5105,
1209566,1209615,2022-12-28_20-46-43-079727,1209618,49,
1214655,1214715,2022-12-28_20-46-48-305442,1214718,60,
1219796,1219816,2022-12-28_20-46-53-537966,1219820,20,
1224914,1224935,2022-12-28_20-46-58-777553,1224938,21,
1230039,1230126,2022-12-28_20-47-04-080127,1230131,87,
1235161,1235223,2022-12-28_20-47-09-299845,1235226,62,
1240294,1240319,2022-12-28_20-47-14-524818,1240325,25,
1245441,1245463,2022-12-28_20-47-19-789094,1245465,22,
1250548,1250569,2022-12-28_20-47-25-015886,1250572,21,
1255692,1255728,2022-12-28_20-47-30-293008,1255733,36,
1260799,1265904,2022-12-28_20-47-35-524043,1265913,5105,
1265925,1265966,2022-12-28_20-47-40-781279,1265969,41,
1271010,1271030,2022-12-28_20-47-45-961256,1271033,20,
1276158,1276239,2022-12-28_20-47-51-287001,1276245,81,
1281262,1281286,2022-12-28_20-47-56-455167,1281290,24,
1286379,1286422,2022-12-28_20-48-01-720115,1286425,43,
1291503,1291536,2022-12-28_20-48-06-952759,1291539,33,
1296611,1296634,2022-12-28_20-48-12-167665,1296637,23,
1301744,1301765,2022-12-28_20-48-17-418948,1301767,21,
1306851,1306872,2022-12-28_20-48-22-648913,1306875,21,
1311976,1311997,2022-12-28_20-48-27-890385,1312000,21,
1317083,1317104,2022-12-28_20-48-33-124449,1317106,21,
1322227,1322251,2022-12-28_20-48-38-389486,1322254,24,
1327372,1327393,2022-12-28_20-48-43-658836,1327396,21,
1332489,1332556,2022-12-28_20-48-48-931938,1332559,67,
1337598,1337680,2022-12-28_20-48-54-171914,1337683,82,
1342696,1342716,2022-12-28_20-48-59-340392,1342718,20,
1347813,1347854,2022-12-28_20-49-04-599102,1347859,41,
1352922,1352948,2022-12-28_20-49-09-815453,1352951,26,
1358058,1358151,2022-12-28_20-49-15-141277,1358154,93,
1363195,1363266,2022-12-28_20-49-20-377078,1363269,71,
1368281,1368302,2022-12-28_20-49-25-528334,1368305,21,
1373409,1373458,2022-12-28_20-49-30-808719,1373461,49,
1378516,1378584,2022-12-28_20-49-36-036753,1378587,68,
1383625,1383673,2022-12-28_20-49-41-258960,1383676,48,
1388734,1388766,2022-12-28_20-49-46-481611,1388770,32,
1393854,1393904,2022-12-28_20-49-51-738524,1393907,50,
1398963,1404090,2022-12-28_20-49-57-141597,1404093,5127,
1404093,1404118,2022-12-28_20-50-02-200236,1404121,25,
1409200,1409221,2022-12-28_20-50-07-433623,1409224,21,
1414349,1414376,2022-12-28_20-50-12-695676,1414379,27,
1419449,1424558,2022-12-28_20-50-18-128600,1424561,5109,
1424561,1424593,2022-12-28_20-50-23-156525,1424596,32,
1429675,1429766,2022-12-28_20-50-28-460016,1429769,91,
1434782,0,,1434881,-1434782,
1439901,1439921,2022-12-28_20-50-38-843756,1439924,20,
1445011,1445101,2022-12-28_20-50-44-133518,1445106,90,
1450137,1450191,2022-12-28_20-50-49-354681,1450194,54,
1455245,1455286,2022-12-28_20-50-54-567305,1455289,41,
1460355,1460395,2022-12-28_20-50-59-795703,1460398,40,
1465461,1465500,2022-12-28_20-51-05-026232,1465506,39,
1470570,1470611,2022-12-28_20-51-10-245574,1470614,41,
1475699,1475721,2022-12-28_20-51-15-488390,1475724,22,
1480825,1480901,2022-12-28_20-51-20-796584,1480904,76,
1485954,1485997,2022-12-28_20-51-26-011435,1486000,43,
1491078,1491113,2022-12-28_20-51-31-242318,1491119,35,
1496209,1496230,2022-12-28_20-51-36-480152,1496233,21,
1501334,1501419,2022-12-28_20-51-41-790524,1501425,85,
1506435,1506522,2022-12-28_20-51-47-008150,1506527,87,
1511550,1511616,2022-12-28_20-51-52-225728,1511619,66,
1516657,1516721,2022-12-28_20-51-57-453463,1516726,64,
1521789,1521812,2022-12-28_20-52-02-668016,1521815,23,
1526913,1526934,2022-12-28_20-52-07-909790,1526938,21,
1532038,1532058,2022-12-28_20-52-13-145867,1532061,20,
1537145,1537231,2022-12-28_20-52-18-445500,1537237,86,
1542268,1542292,2022-12-28_20-52-23-634455,1542295,24,
1547385,0,,1552514,-1547385,
1552527,1552547,2022-12-28_20-52-34-128605,1552550,20,
1557646,1557666,2022-12-28_20-52-39-372854,1557669,20,
1562773,1562900,2022-12-28_20-52-44-713475,1567874,127,
1567895,1567936,2022-12-28_20-52-49-879071,1567939,41,
1573024,1573044,2022-12-28_20-52-55-108637,1573047,20,
1578155,1578178,2022-12-28_20-53-00-361058,1578181,23,
1583273,1583295,2022-12-28_20-53-05-601292,1583298,22,
1588391,1588460,2022-12-28_20-53-10-884610,1588465,69,
1593520,1593560,2022-12-28_20-53-16-102406,1593563,40,
1598628,1598652,2022-12-28_20-53-21-318623,1598655,24,
1603759,1603781,2022-12-28_20-53-26-568528,1603784,22,
1608888,1608908,2022-12-28_20-53-31-817088,1608911,20,
1613997,1614018,2022-12-28_20-53-37-046282,1614021,21,
1619114,1619134,2022-12-28_20-53-42-285899,1619137,20,
1624233,1624253,2022-12-28_20-53-47-521504,1624256,20,
1629368,1629388,2022-12-28_20-53-52-780586,1629391,20,
1634503,0,,1634573,-1634503,
1639607,1639667,2022-12-28_20-54-03-304982,1639670,60,
1644737,1644781,2022-12-28_20-54-08-530828,1644787,44,
1649875,0,,1649896,-1649875,
1655000,1655020,2022-12-28_20-54-19-018400,1655023,20,
1660123,1660190,2022-12-28_20-54-24-303487,1660195,67,
1665255,1665288,2022-12-28_20-54-29-522300,1665291,33,
1670382,1670415,2022-12-28_20-54-34-751114,1670420,33,
1675508,1675534,2022-12-28_20-54-40-009649,1675538,26,
1680625,1680688,2022-12-28_20-54-45-283613,1680691,63,
1685725,1690846,2022-12-28_20-54-50-458572,1690862,5121,
1690880,1690901,2022-12-28_20-54-55-730252,1690904,21,
1695961,1696006,2022-12-28_20-55-00-962867,1696011,45,
1701068,1701109,2022-12-28_20-55-06-185030,1701112,41,
1706172,1706200,2022-12-28_20-55-11-401758,1706203,28,
1711333,1711403,2022-12-28_20-55-16-721306,1711407,70,
1716432,1716500,2022-12-28_20-55-21-949360,1716504,68,
1721548,1721608,2022-12-28_20-55-27-172041,1721613,60,
1726656,1726711,2022-12-28_20-55-32-397540,1726715,55,
1731764,1731824,2022-12-28_20-55-37-622205,1731830,60,
1736872,1736908,2022-12-28_20-55-42-839594,1736911,36,
1741980,1742016,2022-12-28_20-55-48-061668,1742018,36,
1747087,1747111,2022-12-28_20-55-53-276265,1747114,24,
1752221,1752315,2022-12-28_20-55-58-603068,1752318,94,
1757335,1757357,2022-12-28_20-56-03-766664,1757360,22,
1762447,1762533,2022-12-28_20-56-09-054458,1762538,86,
1767559,1767640,2022-12-28_20-56-14-282216,1767645,81,
1772657,1772727,2022-12-28_20-56-19-498896,1772730,70,
1777775,1777818,2022-12-28_20-56-24-714885,1777821,43,
1782880,1782926,2022-12-28_20-56-29-944897,1782928,46,
1787989,1788019,2022-12-28_20-56-35-160034,1788023,30,
1793090,1793140,2022-12-28_20-56-40-389006,1793143,50,
1798207,1798237,2022-12-28_20-56-45-610296,1798240,30,
1803359,1803444,2022-12-28_20-56-50-941310,1803450,85,
1808469,1808564,2022-12-28_20-56-56-183700,1808568,95,
1813572,1813592,2022-12-28_20-57-01-332022,1813595,20,
1818678,1818699,2022-12-28_20-57-06-559076,1818703,21,
1823829,1823857,2022-12-28_20-57-11-831200,1823859,28,
1828934,1834067,2022-12-28_20-57-17-153886,1834077,5133,
1834089,1834109,2022-12-28_20-57-22-332067,1834114,20,
1839180,1839251,2022-12-28_20-57-27-596392,1839254,71,
1844295,1844348,2022-12-28_20-57-32-814663,1844351,53,
1849403,1849452,2022-12-28_20-57-38-041284,1849455,49,
1854547,1854573,2022-12-28_20-57-43-281941,1854575,26,
1859691,1859726,2022-12-28_20-57-48-546083,1859729,35,
1864822,1864864,2022-12-28_20-57-53-813843,1864867,42,
1869929,1869962,2022-12-28_20-57-59-038528,1869967,33,
1875038,1875063,2022-12-28_20-58-04-260115,1875065,25,
1880185,1880209,2022-12-28_20-58-09-527527,1880211,24,
1885295,1885363,2022-12-28_20-58-14-803569,1885366,68,
1890411,1890467,2022-12-28_20-58-20-028625,1890470,56,
1895552,1895573,2022-12-28_20-58-25-254232,1895576,21,
1900694,1900762,2022-12-28_20-58-30-569638,1900765,68,
1905803,1905822,2022-12-28_20-58-35-744770,1905825,19,
1910930,1910951,2022-12-28_20-58-40-993621,1910954,21,
1916067,1916087,2022-12-28_20-58-46-252206,1916090,20,
1921173,1921193,2022-12-28_20-58-51-486688,1921197,20,
1926287,1926309,2022-12-28_20-58-56-718333,1926312,22,
1931415,1931482,2022-12-28_20-59-02-015759,1931485,67,
1936541,1936584,2022-12-28_20-59-07-242076,1936587,43,
1941648,1941676,2022-12-28_20-59-12-456247,1941679,28,
1946784,1946805,2022-12-28_20-59-17-699014,1946807,21,
1951892,1951912,2022-12-28_20-59-22-931456,1951915,20,
1957008,1957099,2022-12-28_20-59-28-232856,1957104,91,
1962119,1962140,2022-12-28_20-59-33-397220,1962142,21,
1967262,1967298,2022-12-28_20-59-38-674619,1967301,36,
1972383,1972403,2022-12-28_20-59-43-902956,1972407,20,
1977503,1977594,2022-12-28_20-59-49-212137,1977597,91,
1982617,1982639,2022-12-28_20-59-54-367535,1982641,22,
1987739,1987813,2022-12-28_20-59-59-666461,1987816,74,
1992846,1992913,2022-12-28_21-00-04-885652,1992918,67,
1997948,1998004,2022-12-28_21-00-10-067622,1998006,56,
2003097,2003118,2022-12-28_21-00-15-334123,2003121,21,
2008197,2008216,2022-12-28_21-00-20-562253,2008220,19,
2013313,2013335,2022-12-28_21-00-25-802728,2013339,22,
2018444,2018514,2022-12-28_21-00-31-101145,2018516,70,
2023582,2023617,2022-12-28_21-00-36-325612,2023619,35,
2028686,2033816,2022-12-28_21-00-41-545221,2033825,5130,
2033837,2033857,2022-12-28_21-00-46-806307,2033860,20,
2038959,2039028,2022-12-28_21-00-52-096164,2039031,69,
2044094,2044117,2022-12-28_21-00-57-310585,2044120,23,
2049234,2049255,2022-12-28_21-01-02-559214,2049258,21,
2054356,2054376,2022-12-28_21-01-07-806894,2054379,20,
2059486,2059506,2022-12-28_21-01-13-057718,2059510,20,
2064602,2064639,2022-12-28_21-01-18-310101,2064642,37,
2069725,2069745,2022-12-28_21-01-23-538807,2069748,20,
2074869,2074889,2022-12-28_21-01-28-806226,2074892,20,
2080006,2080042,2022-12-28_21-01-34-081881,2080045,36,
2085147,2085167,2022-12-28_21-01-39-330324,2085170,20,
2090260,2090280,2022-12-28_21-01-44-561862,2090283,20,
2095399,2095419,2022-12-28_21-01-49-821399,2095423,20,
2100540,2100561,2022-12-28_21-01-55-088568,2100563,21,
2105656,2105744,2022-12-28_21-02-00-395062,2105746,88,
2110868,2110963,2022-12-28_21-02-05-722106,2110967,95,
2115964,2115985,2022-12-28_21-02-10-870801,2115988,21,
2121103,2121124,2022-12-28_21-02-16-133881,2121127,21,
2126260,2126281,2022-12-28_21-02-21-408497,2126284,21,
2131359,2131380,2022-12-28_21-02-26-621713,2131383,21,
2136513,2136535,2022-12-28_21-02-31-906836,2136537,22,
2141661,2141682,2022-12-28_21-02-37-177389,2141684,21,
2146814,2146835,2022-12-28_21-02-42-449959,2146837,21,
2151929,2151965,2022-12-28_21-02-47-704101,2151968,36,
2157036,2157076,2022-12-28_21-02-52-930193,2157082,40,
2162146,2162182,2022-12-28_21-02-58-149627,2162187,36,
2167251,2167284,2022-12-28_21-03-03-377730,2167289,33,
2172356,2172377,2022-12-28_21-03-08-608724,2172380,21,
2177484,2177504,2022-12-28_21-03-13-848865,2177507,20,
2182592,2182689,2022-12-28_21-03-19-141683,2182694,97,
2187716,2187790,2022-12-28_21-03-24-368588,2187795,74,
2192824,2192889,2022-12-28_21-03-29-590802,2192892,65,
2197933,2197989,2022-12-28_21-03-34-809044,2197994,56,
2203074,2203096,2022-12-28_21-03-40-033906,2203100,22,
2208180,2208206,2022-12-28_21-03-45-266834,2208209,26,
2213340,2213385,2022-12-28_21-03-50-574824,2213388,45,
2218440,2218459,2022-12-28_21-03-55-764831,2218462,19,
2223587,2223607,2022-12-28_21-04-01-036508,2223610,20,
2228693,2228720,2022-12-28_21-04-06-266226,2228723,27,
2233820,2233847,2022-12-28_21-04-11-512751,2233850,27,
2238936,2239001,2022-12-28_21-04-16-793950,2239004,65,
2244045,2249163,2022-12-28_21-04-22-131305,2249168,5118,
2249169,2249216,2022-12-28_21-04-27-243956,2249220,47,
2254276,2254299,2022-12-28_21-04-32-456304,2254302,23,
2259417,2259440,2022-12-28_21-04-37-716447,2259443,23,
2264524,2264621,2022-12-28_21-04-43-008636,2264627,97,
2269650,2269727,2022-12-28_21-04-48-237449,2269732,77,
2274750,2274770,2022-12-28_21-04-53-405928,2274773,20,
2279898,2279918,2022-12-28_21-04-58-679035,2279920,20,
2285015,2285037,2022-12-28_21-05-03-913905,2285040,22,
2290169,2290220,2022-12-28_21-05-09-218976,2290223,51,
2295277,2295327,2022-12-28_21-05-14-450920,2295332,50,
2300382,2300423,2022-12-28_21-05-19-668220,2300425,41,
2305484,2305506,2022-12-28_21-05-24-869607,2305508,22,
2310630,2310651,2022-12-28_21-05-30-142276,2310654,21,
2315737,2315760,2022-12-28_21-05-35-366488,2315762,23,
2320872,2320933,2022-12-28_21-05-40-663969,2320937,61,
2326010,2326036,2022-12-28_21-05-45-886557,2326038,26,
2331142,2331162,2022-12-28_21-05-51-134417,2331165,20,
2336268,2336345,2022-12-28_21-05-56-438997,2336349,77,
2341390,2341451,2022-12-28_21-06-01-663045,2341456,61,
2346501,2346542,2022-12-28_21-06-06-876276,2346548,41,
2351641,2351661,2022-12-28_21-06-12-118155,2351664,20,
2356762,2356834,2022-12-28_21-06-17-416535,2356837,72,
2361906,2361945,2022-12-28_21-06-22-649588,2361948,39,
2367047,2367069,2022-12-28_21-06-27-892057,2367072,22,
2372172,2372246,2022-12-28_21-06-33-196362,2372249,74,
2377301,2377349,2022-12-28_21-06-38-418930,2377354,48,
2382430,2382451,2022-12-28_21-06-43-647725,2382454,21,
2387556,2387585,2022-12-28_21-06-48-895438,2387589,29,
2392679,2392763,2022-12-28_21-06-54-195091,2392768,84,
2397815,2397856,2022-12-28_21-06-59-410928,2397862,41,
2402921,2402955,2022-12-28_21-07-04-630188,2402959,34,
2408057,2408078,2022-12-28_21-07-09-871915,2408081,21,
2413212,2413276,2022-12-28_21-07-15-182941,2413281,64,
2418310,2418372,2022-12-28_21-07-20-400150,2418375,62,
2423461,2423482,2022-12-28_21-07-25-637969,2423485,21,
2428563,2428584,2022-12-28_21-07-30-853859,2428587,21,
2433685,2433706,2022-12-28_21-07-36-096082,2433710,21,
2438806,2438877,2022-12-28_21-07-41-395295,2438880,71,
2443944,2443975,2022-12-28_21-07-46-614636,2443978,31,
2449051,2449075,2022-12-28_21-07-51-840246,2449077,24,
2454174,2454194,2022-12-28_21-07-57-075558,2454198,20,
2459288,2459311,2022-12-28_21-08-02-317433,2459314,23,
