LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1672252024.453550,58204,7299,1,SA,1,100,0.003730
1672252027.664694,61341,7699,1,SA,1,100,0.000202
1672252028.062888,61730,7778,1,SA,1,100,0.001999
1672252030.392682,64006,8120,1,SA,1,100,0.000229
1672252030.726387,64332,8168,1,SA,1,100,0.000161
1672252030.996627,64596,8188,1,SA,1,100,0.000088
1672252031.329309,64921,8300,1,SA,1,100,0.000459
1672252032.127744,65701,8365,1,SA,1,100,0.000087
1672252032.860667,66417,8509,1,SA,1,100,0.000222
1672252033.195396,66744,8543,1,SA,1,100,0.000059
1672252034.061391,67590,8692,1,SA,1,100,0.000159
1672252034.858803,68369,8949,1,SA,1,100,0.002934
1672252037.116942,70575,9143,1,SA,1,100,0.000104
1672252037.845771,71287,9271,1,SA,1,100,0.000109
1672252038.044356,71481,9290,1,SA,1,100,0.000087
1672252038.778302,72198,9420,1,SA,1,100,0.000067
1672252039.378153,72784,9523,1,SA,1,100,0.000141
1672252039.777370,73174,9620,1,SA,1,100,0.000361
1672252040.308637,73693,9653,1,SA,1,100,0.000096
1672252040.777462,74151,9751,1,SA,1,100,0.000200
1672252041.043607,74411,9815,1,SA,1,100,0.000383
1672252042.174724,75516,9979,1,SA,1,100,0.000234
1672252042.569847,75902,10029,1,SA,1,100,0.000127
1672252042.839063,76165,10062,1,SA,1,100,0.000226
1672252043.240329,76557,10126,1,SA,1,100,0.000133
1672252043.901597,77203,10243,1,SA,1,100,0.000139
1672252044.367351,77658,10314,1,SA,1,100,0.000034
1672252044.564913,77851,10331,1,SA,1,100,0.000061
1672252044.766569,78048,10381,1,SA,1,100,0.000184
1672252045.363348,78631,10495,1,SA,1,100,0.000195
1672252045.765637,79024,10514,1,SA,1,100,0.000064
1672252046.099342,79350,10578,1,SA,1,100,0.000154
1672252046.366511,79611,10644,1,SA,1,100,0.000258
1672252047.095339,80323,10790,1,SA,1,100,0.000270
1672252047.627629,80843,10841,1,SA,1,100,0.000379
1672252048.292992,81493,10925,1,SA,1,100,0.000136
1672252049.089381,82271,11069,1,SA,1,100,0.000144
1672252049.816162,82981,11158,1,SA,1,100,0.000058
1672252050.280892,83435,11303,1,SA,1,100,0.000688
1672252051.013815,84151,11384,1,SA,1,100,0.000538
1672252051.612641,84736,11467,1,SA,1,100,0.000345
1672252052.146979,85258,11533,1,SA,1,100,0.000204
1672252053.142976,86231,11745,1,SA,1,100,0.000553
1672252053.809363,86882,11778,1,SA,1,100,0.000124
1672252054.072437,87139,11827,1,SA,1,100,0.000318
1672252054.939456,87986,12015,1,SA,1,100,0.000551
1672252055.607890,88639,12093,1,SA,1,100,0.000415
1672252056.138133,89157,12127,1,SA,1,100,0.000046
1672252056.470814,89482,12243,1,SA,1,100,0.000631
1672252057.805635,90786,12402,1,SA,1,100,0.000116
1672252058.337925,91306,12500,1,SA,1,100,0.000172
1672252059.072895,92024,12629,1,SA,1,100,0.000334
1672252059.937867,92869,12724,1,SA,1,100,0.000073
1672252060.405668,93326,12923,1,SA,1,100,0.001162
1672252061.466155,94362,12988,1,SA,1,100,0.000487
1672252061.936003,94821,13021,1,SA,1,100,0.000127
1672252062.131517,95012,13104,1,SA,1,100,0.000569
1672252062.799951,95665,13152,1,SA,1,100,0.000106
1672252062.999560,95860,13280,1,SA,1,100,0.001860
1672252065.524868,98327,13571,1,SA,1,100,0.000108
1672252065.857550,98652,13620,1,SA,1,100,0.000090
