LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1672252025.129150,58864.000,7269,2,EA,1,100,0.112003
1672252025.129150,58864.000,7269,2,EA,1,100,0.112922
1672252025.196198,58929.500,7285,2,EA,1,100,0.112876
1672252025.263246,58995.000,7285,2,EA,1,100,0.112865
1672252025.328758,59059.000,7304,1,EA,1,100,0.112913
1672252025.395295,59124.000,7320,2,EA,1,100,0.112971
1672252025.461831,59189.000,7320,2,EA,1,100,0.113024
1672252025.528368,59254.000,7337,1,EA,1,100,0.113065
1672252025.593880,59318.000,7353,2,EA,1,100,0.113066
1672252025.659393,59382.000,7353,2,EA,1,100,0.113083
1672252025.725929,59447.000,7369,2,EA,1,100,0.113121
1672252025.792465,59512.000,7369,2,EA,1,100,0.113178
1672252025.861049,59579.000,7385,1,EA,1,100,0.113208
1672252025.928609,59645.000,7399,2,EA,1,100,0.113191
1672252025.996169,59711.000,7399,2,EA,1,100,0.113263
1672252026.062705,59776.000,7415,1,EA,1,100,0.113340
1672252026.128730,59840.500,7431,2,EA,1,100,0.113383
1672252026.194754,59905.000,7431,2,EA,1,100,0.113440
1672252026.262314,59971.000,7447,1,EA,1,100,0.113505
1672252026.327826,60035.000,7461,2,EA,1,100,0.113542
1672252026.393339,60099.000,7461,2,EA,1,100,0.113601
1672252026.460899,60165.000,7478,1,EA,1,100,0.113697
1672252026.528459,60231.000,7495,2,EA,1,100,0.113731
1672252026.596019,60297.000,7495,2,EA,1,100,0.113738
1672252026.662555,60362.000,7511,1,EA,1,100,0.113790
1672252026.728580,60426.500,7527,2,EA,1,100,0.113846
1672252026.794604,60491.000,7527,2,EA,1,100,0.113909
1672252026.861652,60556.500,7542,2,EA,1,100,0.114053
1672252026.928700,60622.000,7542,2,EA,1,100,0.114090
1672252026.994213,60686.000,7557,1,EA,1,100,0.114139
1672252027.060750,60751.000,7574,2,EA,1,100,0.114197
1672252027.127286,60816.000,7574,2,EA,1,100,0.114262
1672252027.195869,60883.000,7589,1,EA,1,100,0.114326
1672252027.262406,60948.000,7606,2,EA,1,100,0.114369
1672252027.328942,61013.000,7606,2,EA,1,100,0.114461
1672252027.395478,61078.000,7621,1,EA,1,100,0.114521
1672252027.463038,61144.000,7640,2,EA,1,100,0.114548
1672252027.530598,61210.000,7640,2,EA,1,100,0.114602
1672252027.598158,61276.000,7655,1,EA,1,100,0.114667
1672252027.665206,61341.500,7670,2,EA,1,100,0.114723
1672252027.732254,61407.000,7670,2,EA,1,100,0.114835
1672252027.798790,61472.000,7686,1,EA,1,100,0.114926
1672252027.864815,61536.500,7704,2,EA,1,100,0.114926
1672252027.930839,61601.000,7704,2,EA,1,100,0.114954
1672252027.996864,61665.500,7719,2,EA,1,100,0.115021
1672252028.062888,61730.000,7719,2,EA,1,100,0.115079
1672252028.131472,61797.000,7736,1,EA,1,100,0.115795
1672252028.199032,61863.000,7750,2,EA,1,100,0.116741
1672252028.266592,61929.000,7750,2,EA,1,100,0.117032
1672252028.333128,61994.000,7766,1,EA,1,100,0.117106
1672252028.399153,62058.500,7784,2,EA,1,100,0.117079
1672252028.465177,62123.000,7784,2,EA,1,100,0.117122
1672252028.530690,62187.000,7804,1,EA,1,100,0.117171
1672252028.596714,62251.500,7818,2,EA,1,100,0.117201
1672252028.662739,62316.000,7818,2,EA,1,100,0.117258
1672252028.730299,62382.000,7838,2,EA,1,100,0.117343
1672252028.797858,62448.000,7838,2,EA,1,100,0.117398
1672252028.865418,62514.000,7853,2,EA,1,100,0.117430
1672252028.932978,62580.000,7853,2,EA,1,100,0.117466
1672252028.999515,62645.000,7869,1,EA,1,100,0.117488
1672252029.065539,62709.500,7885,2,EA,1,100,0.117501
1672252029.131564,62774.000,7885,2,EA,1,100,0.117591
1672252029.198100,62839.000,7901,2,EA,1,100,0.117674
1672252029.264636,62904.000,7901,2,EA,1,100,0.117708
1672252029.330149,62968.000,7916,1,EA,1,100,0.117766
1672252029.396685,63033.000,7932,2,EA,1,100,0.117825
1672252029.463221,63098.000,7932,2,EA,1,100,0.117917
1672252029.528734,63162.000,7949,1,EA,1,100,0.118015
1672252029.595782,63227.500,7965,2,EA,1,100,0.118029
1672252029.662830,63293.000,7965,2,EA,1,100,0.118081
1672252029.728343,63357.000,7980,1,EA,1,100,0.118145
1672252029.794879,63422.000,7996,2,EA,1,100,0.118203
1672252029.861416,63487.000,7996,2,EA,1,100,0.118255
1672252029.927440,63551.500,8011,2,EA,1,100,0.118340
1672252029.993464,63616.000,8011,2,EA,1,100,0.118352
1672252030.060001,63681.000,8027,1,EA,1,100,0.118396
1672252030.126537,63746.000,8043,2,EA,1,100,0.118400
1672252030.193073,63811.000,8043,2,EA,1,100,0.118430
1672252030.259610,63876.000,8059,1,EA,1,100,0.118503
1672252030.326146,63941.000,8073,2,EA,1,100,0.118577
1672252030.392682,64006.000,8073,2,EA,1,100,0.118646
1672252030.460242,64072.000,8090,1,EA,1,100,0.118737
1672252030.527802,64138.000,8107,2,EA,1,100,0.118820
1672252030.595362,64204.000,8107,2,EA,1,100,0.118875
1672252030.661898,64269.000,8125,1,EA,1,100,0.118917
1672252030.727923,64333.500,8140,2,EA,1,100,0.118994
1672252030.793947,64398.000,8140,2,EA,1,100,0.119080
1672252030.861507,64464.000,8156,1,EA,1,100,0.119155
1672252030.929067,64530.000,8173,2,EA,1,100,0.119163
1672252030.996627,64596.000,8173,2,EA,1,100,0.119255
1672252031.063163,64661.000,8194,2,EA,1,100,0.119343
1672252031.129700,64726.000,8194,2,EA,1,100,0.119363
1672252031.195212,64790.000,8209,1,EA,1,100,0.119404
1672252031.262260,64855.500,8224,2,EA,1,100,0.119433
