LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1672252061.466155,94362,12989,1,SR,1,100,0.333333
1672252061.936003,94821,13022,1,SR,1,100,0.066667
1672252062.131517,95012,13105,1,SR,1,100,0.400000
1672252062.799951,95665,13153,1,SR,1,100,0.066667
1672252062.999560,95860,13281,1,SR,1,100,0.666667
1672252065.524868,98327,13572,1,SR,1,100,0.066667
1672252065.857550,98652,13621,1,SR,1,100,0.066667
1672252068.520025,101253,14083,1,SR,1,100,0.466667
1672252069.122947,101842,14150,1,SR,1,100,0.333333
1672252069.590748,102299,14230,1,SR,1,100,0.400000
1672252070.124062,102820,14280,1,SR,1,100,0.200000
1672252070.456743,103145,14324,1,SR,1,100,0.466667
1672252071.189666,103861,14358,1,SR,1,100,0.066667
1672252071.387228,104054,14424,1,SR,1,100,0.200000
1672252071.722980,104382,14458,1,SR,1,100,0.066667
1672252071.922589,104577,14475,1,SR,1,100,0.066667
1672252072.388343,105032,14575,1,SR,1,100,0.133333
1672252072.654488,105292,14609,1,SR,1,100,0.066667
1672252072.986146,105616,14657,1,SR,1,100,0.066667
1672252073.185755,105811,14725,1,SR,1,100,0.266667
1672252073.588043,106204,14758,1,SR,1,100,0.066667
1672252073.919701,106528,14808,1,SR,1,100,0.133333
1672252074.451992,107048,14889,1,SR,1,100,0.066667
1672252074.651601,107243,15002,1,SR,1,100,0.600000
1672252076.045792,108605,15203,1,SR,1,100,0.466667
1672252076.778715,109321,15267,1,SR,1,100,0.133333
1672252077.175885,109709,15349,1,SR,1,100,0.200000
1672252077.511637,110037,15398,1,SR,1,100,0.266667
1672252077.910855,110427,15462,1,SR,1,100,0.266667
1672252078.573147,111074,15543,1,SR,1,100,0.066667
1672252078.908900,111402,15672,1,SR,1,100,0.533333
1672252079.577333,112055,15690,1,SR,1,100,0.066667
1672252079.908991,112379,15787,1,SR,1,100,0.266667
1672252080.307185,112768,15869,1,SR,1,100,0.466667
1672252081.571375,114003,15989,1,SR,1,100,0.066667
1672252082.306345,114721,16118,1,SR,1,100,0.133333
1672252082.568396,114977,16182,1,SR,1,100,0.266667
1672252082.966590,115366,16246,1,SR,1,100,0.266667
1672252083.369902,115760,16282,1,SR,1,100,0.066667
1672252083.569511,115955,16314,1,SR,1,100,0.066667
1672252083.769120,116150,16380,1,SR,1,100,0.333333
1672252084.502043,116866,16461,1,SR,1,100,0.133333
1672252084.770235,117128,16510,1,SR,1,100,0.133333
1672252085.298431,117644,16577,1,SR,1,100,0.066667
1672252086.368130,118689,16935,1,SR,1,100,1.333333
1672252087.825786,120113,16967,1,SR,1,100,0.133333
1672252088.090908,120372,17052,1,SR,1,100,0.400000
1672252089.553683,121801,17260,1,SR,1,100,0.266667
1672252090.345977,122575,17374,1,SR,1,100,0.133333
1672252090.616216,122839,17407,1,SR,1,100,0.066667
1672252091.349139,123555,17536,1,SR,1,100,0.200000
1672252091.948989,124141,17703,1,SR,1,100,0.600000
1672252092.677818,124853,17738,1,SR,1,100,0.066667
1672252093.545860,125701,17929,1,SR,1,100,0.533333
1672252094.474298,126608,18010,1,SR,1,100,0.066667
1672252094.672883,126802,18106,1,SR,1,100,0.533333
1672252095.603367,127711,18189,1,SR,1,100,0.066667
1672252096.068098,128165,18253,1,SR,1,100,0.066667
1672252096.403850,128493,18334,1,SR,1,100,0.200000
1672252096.866533,128945,18403,1,SR,1,100,0.266667
1672252097.400871,129467,18453,1,SR,1,100,0.066667
1672252097.599456,129661,18502,1,SR,1,100,0.133333
1672252097.869696,129925,18536,1,SR,1,100,0.133333
1672252098.131746,130181,18586,1,SR,1,100,0.200000
1672252098.600571,130639,18652,1,SR,1,100,0.066667
1672252099.395936,131416,18828,1,SR,1,100,0.400000
1672252100.991783,132975,19034,1,SR,1,100,0.200000
1672252101.457537,133430,19100,1,SR,1,100,0.133333
1672252101.722659,133689,19203,1,SR,1,100,0.466667
1672252103.118897,135053,19367,1,SR,1,100,0.133333
1672252103.518115,135443,19432,1,SR,1,100,0.133333
1672252103.916309,135832,19483,1,SR,1,100,0.066667
1672252104.652303,136551,19611,1,SR,1,100,0.200000
1672252105.119081,137007,19676,1,SR,1,100,0.133333
1672252108.713064,140518,20257,1,SR,1,100,0.333333
1672252109.307796,141099,20309,1,SR,1,100,0.066667
1672252109.643549,141427,20359,1,SR,1,100,0.066667
1672252109.840087,141619,20487,1,SR,1,100,0.733333
1672252110.707106,142466,20551,1,SR,1,100,0.200000
1672252111.439005,143181,20636,1,SR,1,100,0.066667
1672252112.170904,143896,20811,1,SR,1,100,0.400000
1672252112.839338,144549,20879,1,SR,1,100,0.266667
1672252113.237532,144938,20979,1,SR,1,100,0.466667
1672252113.966360,145650,21043,1,SR,1,100,0.133333
1672252114.631723,146300,21252,1,SR,1,100,0.800000
1672252117.033172,148646,21508,1,SR,1,100,0.066667
1672252117.364830,148970,21558,1,SR,1,100,0.066667
1672252117.698534,149296,21608,1,SR,1,100,0.066667
1672252118.032240,149622,21663,1,SR,1,100,0.066667
1672252119.097844,150663,21856,1,SR,1,100,0.266667
1672252119.765254,151315,21983,1,SR,1,100,0.333333
1672252120.631250,152161,22096,1,SR,1,100,0.266667
1672252121.425591,152937,22210,1,SR,1,100,0.133333
1672252123.224118,154694,22488,1,SR,1,100,0.133333
1672252123.491287,154955,22521,1,SR,1,100,0.066667
1672252125.488399,156906,22839,1,SR,1,100,0.200000
1672252126.218251,157619,22985,1,SR,1,100,0.400000
1672252126.885661,158271,23035,1,SR,1,100,0.066667
1672252128.284971,159638,23296,1,SR,1,100,0.466667
1672252130.419250,161723,23677,1,SR,1,100,0.733333
1672252131.955727,163224,23887,1,SR,1,100,0.600000
1672252135.080885,166277,24323,1,SR,1,100,0.266667
1672252135.611128,166795,24389,1,SR,1,100,0.200000
1672252136.074835,167248,24437,1,SR,1,100,0.066667
1672252136.275467,167444,24489,1,SR,1,100,0.133333
1672252137.874386,169006,24808,1,SR,1,100,0.666667
1672252138.811012,169921,24879,1,SR,1,100,0.200000
1672252139.276766,170376,24960,1,SR,1,100,0.200000
1672252139.874569,170960,25055,1,SR,1,100,0.266667
1672252140.404812,171478,25122,1,SR,1,100,0.133333
1672252140.668910,171736,25173,1,SR,1,100,0.133333
1672252140.939150,172000,25206,1,SR,1,100,0.066667
1672252141.406951,172457,25319,1,SR,1,100,0.333333
1672252141.870658,172910,25368,1,SR,1,100,0.200000
1672252142.205387,173237,25404,1,SR,1,100,0.066667
1672252142.537045,173561,25468,1,SR,1,100,0.200000
1672252142.869726,173886,25534,1,SR,1,100,0.200000
1672252143.204455,174213,25584,1,SR,1,100,0.266667
1672252143.602649,174602,25680,1,SR,1,100,0.466667
1672252144.338643,175321,25767,1,SR,1,100,0.200000
1672252144.670300,175645,25800,1,SR,1,100,0.066667
1672252145.000935,175968,25849,1,SR,1,100,0.066667
1672252145.470783,176427,25946,1,SR,1,100,0.200000
1672252145.801417,176750,25979,1,SR,1,100,0.066667
1672252146.135123,177076,26031,1,SR,1,100,0.133333
1672252146.533317,177465,26095,1,SR,1,100,0.133333
1672252147.063560,177983,26193,1,SR,1,100,0.200000
1672252147.792388,178695,26288,1,SR,1,100,0.066667
1672252147.991997,178890,26355,1,SR,1,100,0.266667
1672252148.394285,179283,26389,1,SR,1,100,0.066667
1672252148.726967,179608,26438,1,SR,1,100,0.133333
1672252148.994136,179869,26521,1,SR,1,100,0.333333
1672252149.592963,180454,26607,1,SR,1,100,0.266667
1672252150.258325,181104,26705,1,SR,1,100,0.200000
1672252150.723056,181558,26756,1,SR,1,100,0.133333
1672252151.126368,181952,26822,1,SR,1,100,0.066667
1672252151.458026,182276,26902,1,SR,1,100,0.333333
1672252152.188901,182990,27017,1,SR,1,100,0.266667
1672252152.724263,183513,27113,1,SR,1,100,0.333333
1672252153.191040,183969,27148,1,SR,1,100,0.133333
1672252153.458209,184230,27181,1,SR,1,100,0.066667
1672252153.924987,184686,27295,1,SR,1,100,0.266667
1672252154.454206,185203,27367,1,SR,1,100,0.266667
1672252154.985473,185722,27465,1,SR,1,100,0.333333
1672252155.717372,186437,27531,1,SR,1,100,0.066667
1672252156.053125,186765,27628,1,SR,1,100,0.333333
1672252156.785024,187480,27709,1,SR,1,100,0.066667
1672252156.985656,187676,27776,1,SR,1,100,0.266667
1672252157.515899,188194,27856,1,SR,1,100,0.266667
1672252158.582527,189236,28034,1,SR,1,100,0.400000
1672252159.912230,190535,28216,1,SR,1,100,0.133333
1672252160.308376,190922,28284,1,SR,1,100,0.133333
1672252160.579640,191187,28318,1,SR,1,100,0.066667
1672252160.778225,191381,28335,1,SR,1,100,0.066667
1672252160.980905,191579,28368,1,SR,1,100,0.066667
1672252161.180514,191774,28420,1,SR,1,100,0.133333
1672252161.444612,192032,28468,1,SR,1,100,0.200000
1672252161.776269,192356,28519,1,SR,1,100,0.133333
1672252162.042415,192616,28552,1,SR,1,100,0.066667
1672252162.241000,192810,28572,1,SR,1,100,0.066667
1672252162.440609,193005,28604,1,SR,1,100,0.066667
1672252162.643288,193203,28654,1,SR,1,100,0.133333
1672252162.907386,193461,28703,1,SR,1,100,0.133333
1672252163.175579,193723,28739,1,SR,1,100,0.133333
1672252163.706846,194242,28818,1,SR,1,100,0.133333
1672252164.108111,194634,28887,1,SR,1,100,0.133333
1672252164.378350,194898,28905,1,SR,1,100,0.066667
1672252164.575912,195091,28953,1,SR,1,100,0.133333
1672252165.509467,196003,29087,1,SR,1,100,0.066667
1672252165.974198,196457,29201,1,SR,1,100,0.266667
1672252166.636490,197104,29282,1,SR,1,100,0.200000
1672252167.369412,197820,29395,1,SR,1,100,0.133333
1672252168.032728,198468,29525,1,SR,1,100,0.266667
1672252168.432970,198859,29575,1,SR,1,100,0.200000
1672252168.764627,199183,29607,1,SR,1,100,0.066667
1672252169.094238,199505,29657,1,SR,1,100,0.066667
1672252169.425896,199829,29754,1,SR,1,100,0.333333
1672252169.892673,200285,29788,1,SR,1,100,0.066667
1672252170.491500,200870,29875,1,SR,1,100,0.066667
1672252170.691109,201065,29908,1,SR,1,100,0.133333
1672252171.356472,201715,30037,1,SR,1,100,0.200000
1672252171.692224,202043,30055,1,SR,1,100,0.066667
1672252172.157978,202498,30169,1,SR,1,100,0.266667
1672252172.555149,202886,30203,1,SR,1,100,0.066667
1672252173.024997,203345,30300,1,SR,1,100,0.200000
1672252173.355632,203668,30333,1,SR,1,100,0.133333
1672252173.885875,204186,30447,1,SR,1,100,0.333333
1672252174.351629,204641,30514,1,SR,1,100,0.200000
1672252174.685334,204967,30530,1,SR,1,100,0.066667
1672252175.020062,205294,30594,1,SR,1,100,0.066667
1672252175.218648,205488,30662,1,SR,1,100,0.333333
1672252175.815427,206071,30746,1,SR,1,100,0.200000
1672252176.279134,206524,30861,1,SR,1,100,0.533333
1672252176.945520,207175,30894,1,SR,1,100,0.066667
1672252177.279226,207501,30994,1,SR,1,100,0.333333
1672252178.013172,208218,31074,1,SR,1,100,0.066667
1672252178.211757,208412,31124,1,SR,1,100,0.200000
1672252178.810584,208997,31189,1,SR,1,100,0.066667
1672252179.010193,209192,31256,1,SR,1,100,0.266667
1672252179.544530,209714,31322,1,SR,1,100,0.133333
1672252180.272335,210425,31505,1,SR,1,100,0.600000
1672252183.798759,213870,32030,1,SR,1,100,0.533333
1672252186.328161,216341,32448,1,SR,1,100,0.733333
1672252189.717418,219652,32908,1,SR,1,100,0.333333
1672252190.778928,220689,33109,1,SR,1,100,0.466667
1672252195.038274,224850,33681,1,SR,1,100,0.133333
1672252195.304419,225110,33745,1,SR,1,100,0.200000
1672252195.637100,225435,33777,1,SR,1,100,0.066667
1672252195.835686,225629,33795,1,SR,1,100,0.066667
1672252196.037342,225826,33847,1,SR,1,100,0.133333
1672252196.301440,226084,33918,1,SR,1,100,0.333333
1672252196.901290,226670,34000,1,SR,1,100,0.266667
1672252197.434604,227191,34050,1,SR,1,100,0.066667
1672252198.032407,227775,34178,1,SR,1,100,0.266667
1672252198.568792,228299,34274,1,SR,1,100,0.400000
1672252199.233131,228948,34340,1,SR,1,100,0.133333
1672252199.764398,229467,34405,1,SR,1,100,0.066667
1672252200.095032,229790,34473,1,SR,1,100,0.133333
1672252200.492203,230178,34521,1,SR,1,100,0.066667
1672252200.960004,230635,34618,1,SR,1,100,0.133333
1672252201.227173,230896,34667,1,SR,1,100,0.200000
1672252201.689856,231348,34754,1,SR,1,100,0.400000
1672252202.487268,232127,34836,1,SR,1,100,0.133333
1672252203.282632,232904,34964,1,SR,1,100,0.133333
1672252203.814923,233424,35079,1,SR,1,100,0.333333
1672252204.282724,233881,35111,1,SR,1,100,0.133333
1672252204.679894,234269,35175,1,SR,1,100,0.066667
1672252204.880527,234465,35209,1,SR,1,100,0.066667
1672252205.083207,234663,35244,1,SR,1,100,0.133333
1672252205.480377,235051,35387,1,SR,1,100,0.600000
1672252206.215348,235769,35440,1,SR,1,100,0.266667
1672252206.615589,236160,35504,1,SR,1,100,0.200000
1672252206.945199,236482,35541,1,SR,1,100,0.066667
1672252207.144808,236677,35561,1,SR,1,100,0.066667
1672252207.342370,236870,35656,1,SR,1,100,0.466667
1672252208.208365,237716,35753,1,SR,1,100,0.200000
1672252208.809239,238303,35851,1,SR,1,100,0.266667
1672252209.206410,238691,35886,1,SR,1,100,0.066667
1672252209.671140,239145,35950,1,SR,1,100,0.066667
1672252209.870749,239340,36016,1,SR,1,100,0.200000
1672252210.334456,239793,36131,1,SR,1,100,0.466667
1672252211.067379,240509,36197,1,SR,1,100,0.133333
1672252211.600693,241030,36277,1,SR,1,100,0.200000
1672252212.199519,241615,36366,1,SR,1,100,0.133333
1672252212.598737,242005,36430,1,SR,1,100,0.133333
1672252212.867953,242268,36464,1,SR,1,100,0.066667
1672252213.330636,242720,36546,1,SR,1,100,0.133333
1672252213.597805,242981,36578,1,SR,1,100,0.133333
1672252213.864974,243242,36646,1,SR,1,100,0.266667
1672252214.261121,243629,36695,1,SR,1,100,0.200000
1672252214.592778,243953,36774,1,SR,1,100,0.400000
1672252215.124045,244472,36825,1,SR,1,100,0.133333
1672252216.058624,245385,36954,1,SR,1,100,0.066667
1672252216.257210,245579,37018,1,SR,1,100,0.200000
1672252216.589891,245904,37051,1,SR,1,100,0.066667
1672252217.052574,246356,37166,1,SR,1,100,0.400000
1672252217.856128,247141,37235,1,SR,1,100,0.066667
1672252218.189833,247467,37286,1,SR,1,100,0.066667
1672252218.523538,247793,37351,1,SR,1,100,0.133333
1672252219.055828,248313,37432,1,SR,1,100,0.066667
1672252219.254414,248507,37465,1,SR,1,100,0.133333
1672252221.119477,250329,37786,1,SR,1,100,0.333333
1672252221.581136,250780,37818,1,SR,1,100,0.066667
1672252222.312012,251494,37932,1,SR,1,100,0.066667
1672252222.645717,251820,37980,1,SR,1,100,0.066667
1672252222.845326,252015,38019,1,SR,1,100,0.066667
1672252225.308192,254421,38436,1,SR,1,100,0.333333
1672252226.041116,255137,38503,1,SR,1,100,0.066667
1672252229.366906,258386,39098,1,SR,1,100,0.600000
1672252233.227035,262157,39658,1,SR,1,100,0.466667
1672252236.224239,265085,40057,1,SR,1,100,0.066667
1672252236.426919,265283,40121,1,SR,1,100,0.200000
1672252237.026769,265869,40188,1,SR,1,100,0.066667
1672252237.359451,266194,40237,1,SR,1,100,0.066667
1672252237.694179,266521,40288,1,SR,1,100,0.066667
1672252238.025837,266845,40338,1,SR,1,100,0.066667
1672252238.488520,267297,40455,1,SR,1,100,0.400000
1672252239.558219,268342,40570,1,SR,1,100,0.066667
1672252239.759875,268539,40604,1,SR,1,100,0.066667
1672252239.959484,268734,40654,1,SR,1,100,0.266667
1672252240.621776,269381,40750,1,SR,1,100,0.133333
1672252240.892016,269645,40783,1,SR,1,100,0.133333
1672252241.289186,270033,40897,1,SR,1,100,0.466667
1672252242.021086,270748,40965,1,SR,1,100,0.200000
1672252242.486840,271203,41061,1,SR,1,100,0.333333
1672252242.949523,271655,41111,1,SR,1,100,0.200000
1672252243.282204,271980,41144,1,SR,1,100,0.066667
1672252243.740793,272428,41230,1,SR,1,100,0.266667
1672252244.282296,272957,41313,1,SR,1,100,0.266667
1672252244.815610,273478,41361,1,SR,1,100,0.066667
1672252245.477902,274125,41475,1,SR,1,100,0.133333
1672252245.880191,274518,41539,1,SR,1,100,0.133333
1672252246.479017,275103,41653,1,SR,1,100,0.266667
1672252247.146427,275755,41719,1,SR,1,100,0.066667
1672252247.478085,276079,41783,1,SR,1,100,0.066667
1672252247.943839,276534,41866,1,SR,1,100,0.133333
1672252248.341010,276922,41914,1,SR,1,100,0.066667
1672252248.876371,277445,42018,1,SR,1,100,0.266667
1672252249.412756,277969,42114,1,SR,1,100,0.333333
1672252249.875439,278421,42147,1,SR,1,100,0.066667
1672252250.473242,279005,42260,1,SR,1,100,0.266667
1672252251.339237,279851,42361,1,SR,1,100,0.200000
1672252251.939088,280437,42474,1,SR,1,100,0.400000
1672252255.727562,284138,43117,1,SR,1,100,0.800000
1672252259.319498,287647,43547,1,SR,1,100,0.066667
1672252259.654227,287974,43601,1,SR,1,100,0.066667
1672252259.983837,288296,43825,1,SR,1,100,1.200000
1672252268.501507,296617,45064,1,SR,1,100,0.800000
1672252273.292120,301297,45737,1,SR,1,100,0.466667
1672252274.823478,302793,45913,1,SR,1,100,0.066667
1672252276.886103,304808,46334,1,SR,1,100,0.733333
1672252280.752373,308585,46879,1,SR,1,100,0.400000
1672252282.883582,310667,47180,1,SR,1,100,0.333333
1672252283.348312,311121,47214,1,SR,1,100,0.066667
1672252283.679970,311445,47280,1,SR,1,100,0.066667
1672252284.415964,312164,47393,1,SR,1,100,0.133333
1672252284.681086,312423,47460,1,SR,1,100,0.200000
1672252285.014791,312749,47479,1,SR,1,100,0.066667
1672252285.214400,312944,47543,1,SR,1,100,0.200000
1672252285.545034,313267,47576,1,SR,1,100,0.066667
1672252285.743619,313461,47600,1,SR,1,100,0.133333
1672252286.010788,313722,47666,1,SR,1,100,0.200000
1672252286.606544,314304,47732,1,SR,1,100,0.066667
1672252286.940249,314630,47846,1,SR,1,100,0.400000
1672252288.003806,315669,47990,1,SR,1,100,0.266667
1672252289.540282,317170,48199,1,SR,1,100,0.133333
1672252290.070525,317688,48327,1,SR,1,100,0.400000
1672252290.601792,318207,48361,1,SR,1,100,0.133333
1672252290.866914,318466,48393,1,SR,1,100,0.066667
1672252291.599836,319182,48514,1,SR,1,100,0.066667
1672252291.930471,319505,48614,1,SR,1,100,0.400000
1672252292.461737,320024,48647,1,SR,1,100,0.066667
1672252294.791531,322300,49013,1,SR,1,100,0.133333
1672252295.456894,322950,49128,1,SR,1,100,0.133333
1672252296.125328,323603,49231,1,SR,1,100,0.133333
1672252296.589035,324056,49311,1,SR,1,100,0.200000
1672252297.055812,324512,49362,1,SR,1,100,0.066667
1672252297.857319,325295,49508,1,SR,1,100,0.200000
1672252298.186929,325617,49541,1,SR,1,100,0.066667
1672252298.655754,326075,49608,1,SR,1,100,0.066667
1672252299.123556,326532,49706,1,SR,1,100,0.200000
1672252299.721359,327116,49786,1,SR,1,100,0.066667
1672252299.985456,327374,49821,1,SR,1,100,0.066667
1672252301.650911,329001,50097,1,SR,1,100,0.266667
1672252302.184225,329522,50164,1,SR,1,100,0.133333
1672252302.983684,330303,50292,1,SR,1,100,0.133333
1672252303.247782,330561,50326,1,SR,1,100,0.066667
1672252304.379923,331667,50535,1,SR,1,100,0.266667
1672252304.776070,332054,50552,1,SR,1,100,0.066667
1672252304.976702,332250,50587,1,SR,1,100,0.066667
1672252305.178358,332447,50651,1,SR,1,100,0.200000
1672252305.644112,332902,50716,1,SR,1,100,0.133333
1672252307.703666,334914,51059,1,SR,1,100,0.333333
1672252308.968880,336150,51205,1,SR,1,100,0.066667
1672252309.635266,336801,51317,1,SR,1,100,0.066667
1672252309.832828,336994,51383,1,SR,1,100,0.266667
1672252310.366142,337515,51463,1,SR,1,100,0.266667
1672252311.697891,338816,51726,1,SR,1,100,0.733333
1672252314.686906,341736,52155,1,SR,1,100,0.466667
1672252317.150796,344143,52478,1,SR,1,100,0.066667
1672252317.487572,344472,52543,1,SR,1,100,0.200000
1672252317.953326,344927,52593,1,SR,1,100,0.133333
1672252318.617666,345576,52691,1,SR,1,100,0.066667
1672252318.817275,345771,52757,1,SR,1,100,0.266667
1672252319.216492,346161,52806,1,SR,1,100,0.200000
1672252319.686341,346620,52871,1,SR,1,100,0.133333
1672252320.284144,347204,52952,1,SR,1,100,0.066667
1672252320.879900,347786,53068,1,SR,1,100,0.133333
1672252322.208578,349084,53314,1,SR,1,100,0.466667
1672252323.539304,350384,53459,1,SR,1,100,0.133333
1672252323.940569,350776,53525,1,SR,1,100,0.066667
1672252324.141202,350972,53558,1,SR,1,100,0.066667
1672252324.337740,351164,53591,1,SR,1,100,0.066667
1672252324.673492,351492,53640,1,SR,1,100,0.066667
1672252325.206806,352013,53738,1,SR,1,100,0.133333
1672252325.737049,352531,53820,1,SR,1,100,0.200000
1672252326.337923,353118,53899,1,SR,1,100,0.066667
1672252327.137382,353899,54027,1,SR,1,100,0.066667
1672252327.869281,354614,54131,1,SR,1,100,0.066667
1672252329.531665,356238,54400,1,SR,1,100,0.133333
1672252334.783938,361369,55222,1,SR,1,100,0.200000
1672252335.314181,361887,55271,1,SR,1,100,0.066667
1672252337.109637,363641,55575,1,SR,1,100,0.200000
1672252337.441295,363965,55608,1,SR,1,100,0.066667
1672252340.040305,366504,56049,1,SR,1,100,0.333333
1672252341.905368,368326,56367,1,SR,1,100,0.533333
1672252345.501399,371839,56869,1,SR,1,100,0.266667
1672252346.302905,372622,56983,1,SR,1,100,0.133333
1672252347.232366,373530,57127,1,SR,1,100,0.133333
1672252347.832217,374116,57212,1,SR,1,100,0.066667
1672252348.168993,374445,57276,1,SR,1,100,0.133333
1672252348.434114,374704,57309,1,SR,1,100,0.133333
1672252349.628696,375871,57475,1,SR,1,100,0.066667
1672252350.157916,376388,57573,1,SR,1,100,0.066667
1672252350.891862,377105,57685,1,SR,1,100,0.066667
1672252353.152049,379313,58021,1,SR,1,100,0.066667
1672252354.283166,380418,58203,1,SR,1,100,0.066667
1672252355.682475,381785,58427,1,SR,1,100,0.133333
1672252355.946573,382043,58463,1,SR,1,100,0.133333
1672252356.610913,382692,58558,1,SR,1,100,0.066667
1672252367.465541,393296,60245,1,SR,1,100,0.200000
1672252368.000902,393819,60343,1,SR,1,100,0.266667
1672252370.392114,396155,60797,1,SR,1,100,0.800000
1672252374.716973,400380,61405,1,SR,1,100,0.466667
1672252378.909783,404476,62086,1,SR,1,100,0.800000
1672252380.503583,406033,62254,1,SR,1,100,0.333333
1672252381.905964,407403,62429,1,SR,1,100,0.066667
1672252382.906055,408380,62589,1,SR,1,100,0.066667
1672252383.242831,408709,62700,1,SR,1,100,0.400000
1672252384.437414,409876,62859,1,SR,1,100,0.333333
1672252384.904191,410332,62927,1,SR,1,100,0.200000
1672252385.636091,411047,63014,1,SR,1,100,0.066667
1672252385.833652,411240,63083,1,SR,1,100,0.333333
1672252387.823599,413184,63371,1,SR,1,100,0.133333
1672252388.356913,413705,63453,1,SR,1,100,0.133333
1672252392.285625,417543,64051,1,SR,1,100,0.200000
1672252392.751379,417998,64119,1,SR,1,100,0.133333
1672252393.017525,418258,64230,1,SR,1,100,0.600000
1672252398.542084,423655,65051,1,SR,1,100,0.400000
1672252400.409195,425479,65441,1,SR,1,100,1.066667
1672252403.736010,428729,320,1,SR,1,100,0.466667
1672252404.335860,429315,384,1,SR,1,100,0.200000
1672252404.671612,429643,420,1,SR,1,100,0.133333
1672252405.069806,430032,484,1,SR,1,100,0.133333
1672252405.998244,430939,612,1,SR,1,100,0.066667
1672252406.993217,431911,793,1,SR,1,100,0.133333
1672252409.785694,434639,1210,1,SR,1,100,0.066667
1672252410.119399,434965,1274,1,SR,1,100,0.200000
1672252410.453104,435291,1326,1,SR,1,100,0.133333
1672252410.983347,435809,1392,1,SR,1,100,0.066667
1672252415.911128,440623,2179,1,SR,1,100,0.266667
1672252418.705652,443353,2648,1,SR,1,100,0.533333
1672252425.488259,449979,3709,1,SR,1,100,0.733333
1672252426.755520,451217,3807,1,SR,1,100,0.066667
1672252426.953081,451410,3839,1,SR,1,100,0.066667
1672252427.955220,452389,3990,1,SR,1,100,0.066667
1672252429.086337,453494,4213,1,SR,1,100,0.333333
1672252429.949262,454337,4311,1,SR,1,100,0.133333
1672252430.753839,455123,4424,1,SR,1,100,0.066667
1672252431.085497,455447,4519,1,SR,1,100,0.266667
1672252431.552274,455903,4570,1,SR,1,100,0.200000
1672252432.285197,456619,4667,1,SR,1,100,0.066667
