LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1672252028.856206,62505.000,7833,2,AK,1,100,7831
1672252028.856206,62505.000,7833,2,AK,1,100,RD
1672252031.435766,65025.000,8641,2,AK,1,100,7831
1672252034.015327,67545.000,8641,2,AK,1,100,RD
1672252034.027611,67557.000,8644,2,AK,1,100,8642
1672252034.039895,67569.000,8644,2,AK,1,100,RD
1672252036.657330,70126.000,9469,2,AK,1,100,8642
1672252039.274765,72683.000,9469,2,AK,1,100,RD
1672252039.287561,72695.500,9472,2,AK,1,100,9470
1672252039.300356,72708.000,9472,2,AK,1,100,RD
1672252041.925469,75272.500,10311,2,AK,1,100,9470
1672252044.550582,77837.000,10311,2,AK,1,100,RD
1672252047.175183,80401.000,11135,2,AK,1,100,10312
1672252049.799783,82965.000,11135,2,AK,1,100,RD
1672252049.805413,82970.500,11137,2,AK,1,100,10312
1672252049.811043,82976.000,11137,2,AK,1,100,RD
1672252052.423872,85528.500,11941,2,AK,1,100,11138
1672252055.036701,88081.000,11941,2,AK,1,100,RD
1672252055.044890,88089.000,11943,2,AK,1,100,11138
1672252055.053080,88097.000,11943,2,AK,1,100,RD
1672252057.657208,90641.000,12743,2,AK,1,100,11944
1672252060.261336,93185.000,12743,2,AK,1,100,RD
1672252060.299722,93222.500,12746,2,AK,1,100,12744
1672252060.338109,93260.000,12746,2,AK,1,100,RD
1672252062.928929,95791.000,13553,2,AK,1,100,12744
1672252065.519750,98322.000,13553,2,AK,1,100,RD
1672252068.172501,100913.500,14300,2,AK,1,100,13554
1672252070.825252,103505.000,14300,2,AK,1,100,RD
1672252070.836000,103515.500,14302,2,AK,1,100,13554
1672252070.846748,103526.000,14302,2,AK,1,100,RD
1672252070.884623,103563.000,14305,2,AK,1,100,14303
1672252070.922497,103600.000,14305,2,AK,1,100,RD
1672252073.485168,106103.500,15117,2,AK,1,100,14303
1672252076.047839,108607.000,15117,2,AK,1,100,RD
1672252076.061146,108620.000,15120,2,AK,1,100,15118
1672252076.074454,108633.000,15120,2,AK,1,100,RD
1672252078.687283,111185.500,15934,2,AK,1,100,15118
1672252081.300112,113738.000,15934,2,AK,1,100,RD
1672252083.939043,116316.000,16753,2,AK,1,100,15935
1672252086.577975,118894.000,16753,2,AK,1,100,RD
1672252086.585140,118901.000,16755,2,AK,1,100,15935
1672252086.592306,118908.000,16755,2,AK,1,100,RD
1672252089.208206,121463.500,17568,2,AK,1,100,16756
1672252091.824106,124019.000,17568,2,AK,1,100,RD
1672252091.850720,124045.000,17571,2,AK,1,100,17569
1672252091.877335,124071.000,17571,2,AK,1,100,RD
1672252094.464573,126598.500,18383,2,AK,1,100,17569
1672252097.051811,129126.000,18383,2,AK,1,100,RD
1672252099.671806,131685.500,19196,2,AK,1,100,18384
1672252102.291800,134245.000,19196,2,AK,1,100,RD
1672252102.297942,134251.000,19198,2,AK,1,100,18384
1672252102.304084,134257.000,19198,2,AK,1,100,RD
