LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1666618222.601234,339915.000,49840,1,TL,1,100,2022-10-24_15-30-17-555744
1666618222.632961,339946.000,49842,1,TL,1,100,2022-10-24_15-30-17-559560
1666618227.858760,345052.000,50659,1,TL,1,100,2022-10-24_15-30-22-778713
1666618227.879229,345072.000,50661,1,TL,1,100,2022-10-24_15-30-22-984113
1666618227.903792,345096.000,50664,1,TL,1,100,2022-10-24_15-30-27-912506
1666618233.083535,350157.000,51475,1,TL,1,100,2022-10-24_15-30-28-103783
1666618238.319569,355273.000,52262,1,TL,1,100,2022-10-24_15-30-33-223689
1666618238.336968,355290.000,52264,1,TL,1,100,2022-10-24_15-30-33-422216
1666618238.363578,355316.000,52267,1,TL,1,100,2022-10-24_15-30-38-372102
1666618243.573002,360406.000,53085,1,TL,1,100,2022-10-24_15-30-38-688400
1666618243.651808,360483.000,53088,1,TL,1,100,2022-10-24_15-30-43-668621
1666618248.836669,365549.000,53914,1,TL,1,100,2022-10-24_15-30-43-822787
1666618254.076796,370669.000,54736,1,TL,1,100,2022-10-24_15-30-48-993690
1666618254.095218,370687.000,54738,1,TL,1,100,2022-10-24_15-30-49-095499
1666618254.119781,370711.000,54741,1,TL,1,100,2022-10-24_15-30-54-135130
1666618259.308736,375781.000,55547,1,TL,1,100,2022-10-24_15-30-54-423806
1666618264.552957,380905.000,56362,1,TL,1,100,2022-10-24_15-30-59-463341
1666618264.570356,380922.000,56364,1,TL,1,100,2022-10-24_15-30-59-540487
1666618264.650186,381000.000,56367,1,TL,1,100,2022-10-24_15-31-04-660433
1666618269.779779,386012.000,57128,1,TL,1,100,2022-10-24_15-31-04-867181
1666618269.803319,386035.000,57131,1,TL,1,100,2022-10-24_15-31-09-817190
1666618275.018883,391131.000,57960,1,TL,1,100,2022-10-24_15-31-10-091495
1666618275.145793,391255.000,57963,1,TL,1,100,2022-10-24_15-31-15-139927
1666618280.297903,396289.000,58785,1,TL,1,100,2022-10-24_15-31-15-413545
1666618280.320419,396311.000,58788,1,TL,1,100,2022-10-24_15-31-20-333834
1666618285.545194,401416.000,59610,1,TL,1,100,2022-10-24_15-31-20-635821
1666618290.781228,406532.000,60446,1,TL,1,100,2022-10-24_15-31-25-653588
1666618290.812955,406563.000,60448,1,TL,1,100,2022-10-24_15-31-25-790799
1666618290.870269,406619.000,60451,1,TL,1,100,2022-10-24_15-31-30-876090
1666618296.000886,411632.000,61255,1,TL,1,100,2022-10-24_15-31-31-081013
1666618301.229755,416741.000,62068,1,TL,1,100,2022-10-24_15-31-36-303325
1666618301.258412,416769.000,62070,1,TL,1,100,2022-10-24_15-31-36-303459
1666618301.356665,416865.000,62073,1,TL,1,100,2022-10-24_15-31-41-354242
1666618306.461695,421853.000,62873,1,TL,1,100,2022-10-24_15-31-41-428972
1666618306.537431,421927.000,62876,1,TL,1,100,2022-10-24_15-31-46-543957
1666618311.690564,426962.000,63702,1,TL,1,100,2022-10-24_15-31-46-748318
1666618316.946044,432097.000,64532,1,TL,1,100,2022-10-24_15-31-51-766097
1666618316.968560,432119.000,64534,1,TL,1,100,2022-10-24_15-31-51-947702
1666618317.082164,432230.000,64537,1,TL,1,100,2022-10-24_15-31-57-056743
1666618322.186171,437217.000,65354,1,TL,1,100,2022-10-24_15-31-57-193130
1666618327.399689,442311.000,632,1,TL,1,100,2022-10-24_15-32-02-415026
1666618327.417088,442328.000,634,1,TL,1,100,2022-10-24_15-32-02-415673
1666618327.441651,442352.000,637,1,TL,1,100,2022-10-24_15-32-07-445586
1666618332.627535,447419.000,1464,1,TL,1,100,2022-10-24_15-32-07-637802
1666618337.871756,452543.000,2273,1,TL,1,100,2022-10-24_15-32-12-801684
1666618337.895296,452566.000,2275,1,TL,1,100,2022-10-24_15-32-12-898666
1666618337.984337,452653.000,2278,1,TL,1,100,2022-10-24_15-32-17-982170
1666618343.130306,457681.000,3098,1,TL,1,100,2022-10-24_15-32-18-082605
1666618343.214230,457763.000,3101,1,TL,1,100,2022-10-24_15-32-23-207511
1666618348.360198,462791.000,3905,1,TL,1,100,2022-10-24_15-32-23-305543
1666618353.608514,467919.000,4708,1,TL,1,100,2022-10-24_15-32-28-527965
1666618353.636147,467946.000,4710,1,TL,1,100,2022-10-24_15-32-28-543605
1666618358.869110,473059.000,5518,1,TL,1,100,2022-10-24_15-32-33-755149
1666618358.886509,473076.000,5520,1,TL,1,100,2022-10-24_15-32-33-957291
1666618358.974527,473162.000,5523,1,TL,1,100,2022-10-24_15-32-38-969607
1666618364.107191,478177.000,6329,1,TL,1,100,2022-10-24_15-32-39-079934
1666618364.131754,478201.000,6332,1,TL,1,100,2022-10-24_15-32-44-140541
1666618369.342201,483292.000,7131,1,TL,1,100,2022-10-24_15-32-44-199707
1666618374.604845,488434.000,7950,1,TL,1,100,2022-10-24_15-32-49-519887
1666618374.624290,488453.000,7952,1,TL,1,100,2022-10-24_15-32-49-523940
1666618379.867488,493576.000,8775,1,TL,1,100,2022-10-24_15-32-54-742948
1666618379.900239,493608.000,8777,1,TL,1,100,2022-10-24_15-32-54-952520
1666618385.103522,498692.000,9597,1,TL,1,100,2022-10-24_15-33-00-068480
1666618385.134226,498722.000,9599,1,TL,1,100,2022-10-24_15-33-00-169704
1666618385.176188,498763.000,9602,1,TL,1,100,2022-10-24_15-33-05-187704
1666618390.329321,503798.000,10434,1,TL,1,100,2022-10-24_15-33-05-291347
1666618390.399940,503867.000,10437,1,TL,1,100,2022-10-24_15-33-10-415164
1666618395.558190,508907.000,11262,1,TL,1,100,2022-10-24_15-33-10-475799
1666618395.618575,508966.000,11265,1,TL,1,100,2022-10-24_15-33-15-635762
1666618400.823904,514052.000,12093,1,TL,1,100,2022-10-24_15-33-15-736928
1666618406.054821,519163.000,12921,1,TL,1,100,2022-10-24_15-33-20-957780
1666618406.074266,519182.000,12923,1,TL,1,100,2022-10-24_15-33-21-162668
1666618411.315417,524303.000,13754,1,TL,1,100,2022-10-24_15-33-26-384476
1666618411.348168,524335.000,13756,1,TL,1,100,2022-10-24_15-33-26-385244
1666618416.543263,529411.000,14552,1,TL,1,100,2022-10-24_15-33-31-607827
1666618416.574991,529442.000,14554,1,TL,1,100,2022-10-24_15-33-31-607961
