LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1666618220.011874,337385.000,49439,1,BV,1,100,4.06
1666618221.011796,338362.000,49606,1,BV,1,100,4.06
1666618222.008649,339336.000,49774,1,BV,1,100,4.06
1666618223.005501,340310.000,49912,1,BV,1,100,4.06
1666618224.007471,341289.000,50076,1,BV,1,100,4.06
1666618225.003300,342262.000,50228,1,BV,1,100,4.06
1666618226.003223,343239.000,50378,1,BV,1,100,4.06
1666618227.000075,344213.000,50543,1,BV,1,100,4.06
1666618227.999998,345190.000,50702,1,BV,1,100,4.06
1666618228.995827,346163.000,50851,1,BV,1,100,4.06
1666618229.992679,347137.000,51000,1,BV,1,100,4.06
1666618230.991578,348113.000,51167,1,BV,1,100,4.06
1666618231.986384,349085.000,51327,1,BV,1,100,4.06
1666618232.988353,350064.000,51473,1,BV,1,100,4.06
1666618233.987253,351040.000,51629,1,BV,1,100,4.06
1666618234.988199,352018.000,51794,1,BV,1,100,4.06
1666618235.985051,352992.000,51941,1,BV,1,100,4.06
1666618236.981904,353966.000,52096,1,BV,1,100,4.06
1666618237.984897,354946.000,52228,1,BV,1,100,4.06
1666618238.980726,355919.000,52386,1,BV,1,100,4.06
1666618239.979625,356895.000,52530,1,BV,1,100,4.06
1666618240.976477,357869.000,52691,1,BV,1,100,4.06
1666618241.975377,358845.000,52857,1,BV,1,100,4.06
1666618242.973253,359820.000,53003,1,BV,1,100,4.06
1666618243.974199,360798.000,53160,1,BV,1,100,4.06
1666618244.970028,361771.000,53319,1,BV,1,100,4.06
1666618245.964833,362743.000,53467,1,BV,1,100,4.06
1666618246.966803,363722.000,53634,1,BV,1,100,4.06
1666618247.964679,364697.000,53798,1,BV,1,100,4.06
1666618248.968695,365678.000,53950,1,BV,1,100,4.06
1666618249.966571,366653.000,54102,1,BV,1,100,4.06
1666618250.964447,367628.000,54251,1,BV,1,100,4.06
1666618251.961299,368602.000,54417,1,BV,1,100,4.06
1666618252.955081,369573.000,54567,1,BV,1,100,4.06
1666618253.952957,370548.000,54734,1,BV,1,100,4.06
1666618254.947762,371520.000,54888,1,BV,1,100,4.06
1666618255.946662,372496.000,55039,1,BV,1,100,4.05
1666618256.947608,373474.000,55198,1,BV,1,100,4.06
1666618257.950601,374454.000,55347,1,BV,1,100,4.06
1666618258.949501,375430.000,55512,1,BV,1,100,4.06
1666618259.943283,376401.000,55650,1,BV,1,100,4.06
1666618260.942182,377377.000,55816,1,BV,1,100,4.06
1666618261.940058,378352.000,55982,1,BV,1,100,4.06
1666618262.937933,379327.000,56131,1,BV,1,100,4.06
1666618263.936833,380303.000,56283,1,BV,1,100,4.06
1666618264.936755,381280.000,56436,1,BV,1,100,4.06
1666618265.939749,382260.000,56602,1,BV,1,100,4.06
1666618266.935578,383233.000,56738,1,BV,1,100,4.05
1666618267.936524,384211.000,56861,1,BV,1,100,4.05
1666618268.932353,385184.000,57010,1,BV,1,100,4.05
1666618269.927158,386156.000,57167,1,BV,1,100,4.06
1666618270.930151,387136.000,57329,1,BV,1,100,4.06
1666618271.927004,388110.000,57477,1,BV,1,100,4.06
1666618272.924880,389085.000,57643,1,BV,1,100,4.06
1666618273.921732,390059.000,57792,1,BV,1,100,4.06
1666618274.925748,391040.000,57958,1,BV,1,100,4.05
1666618275.920554,392012.000,58110,1,BV,1,100,4.06
1666618276.915359,392984.000,58274,1,BV,1,100,4.06
1666618277.915282,393961.000,58420,1,BV,1,100,4.06
1666618278.909064,394932.000,58587,1,BV,1,100,4.06
1666618279.912057,395912.000,58733,1,BV,1,100,4.06
1666618280.914027,396891.000,58886,1,BV,1,100,4.06
1666618281.911903,397866.000,59049,1,BV,1,100,4.06
1666618282.908755,398840.000,59214,1,BV,1,100,4.06
1666618283.907655,399816.000,59365,1,BV,1,100,4.06
1666618284.908601,400794.000,59529,1,BV,1,100,4.06
1666618285.906476,401769.000,59681,1,BV,1,100,4.06
1666618286.902305,402742.000,59847,1,BV,1,100,4.06
1666618287.900181,403717.000,59997,1,BV,1,100,4.05
1666618288.903174,404697.000,60161,1,BV,1,100,4.05
1666618289.899003,405670.000,60331,1,BV,1,100,4.06
1666618290.900973,406649.000,60469,1,BV,1,100,4.05
1666618291.900896,407626.000,60636,1,BV,1,100,4.06
1666618292.894678,408597.000,60781,1,BV,1,100,4.06
1666618293.896647,409576.000,60941,1,BV,1,100,4.06
1666618294.894523,410551.000,61105,1,BV,1,100,4.06
1666618295.893422,411527.000,61253,1,BV,1,100,4.06
1666618296.890275,412501.000,61404,1,BV,1,100,4.06
1666618297.887127,413475.000,61566,1,BV,1,100,4.06
1666618298.886027,414451.000,61709,1,BV,1,100,4.06
1666618299.884926,415427.000,61872,1,BV,1,100,4.06
