LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1666618222.636031,339949.000,49844,2,RD,1,100,TL
1666618222.636031,339949.000,49844,2,RD,1,100,TU
1666618225.259166,342512.000,50663,2,RD,1,100,TL
1666618227.882300,345075.000,50663,2,RD,1,100,TU
1666618230.484453,347617.500,51477,2,RD,1,100,TL
1666618233.086606,350160.000,51477,2,RD,1,100,TU
1666618235.713834,352727.000,52266,2,RD,1,100,TL
1666618238.341062,355294.000,52266,2,RD,1,100,TU
1666618240.960102,357853.000,53087,2,RD,1,100,TL
1666618243.579142,360412.000,53087,2,RD,1,100,TU
1666618246.210464,362983.000,53916,2,RD,1,100,TL
1666618248.841786,365554.000,53916,2,RD,1,100,TU
1666618251.470549,368122.500,54740,2,RD,1,100,TL
1666618254.099312,370691.000,54740,2,RD,1,100,TU
1666618256.707606,373239.500,55549,2,RD,1,100,TL
1666618259.315900,375788.000,55549,2,RD,1,100,TU
1666618261.945175,378357.000,56366,2,RD,1,100,TL
1666618264.574450,380926.000,56366,2,RD,1,100,TU
1666618267.178650,383470.500,57130,2,RD,1,100,TL
1666618269.782850,386015.000,57130,2,RD,1,100,TU
1666618272.403937,388576.000,57962,2,RD,1,100,TL
1666618275.025024,391137.000,57962,2,RD,1,100,TU
1666618277.662999,393714.500,58787,2,RD,1,100,TL
1666618280.300973,396292.000,58787,2,RD,1,100,TU
1666618282.924619,398855.500,59612,2,RD,1,100,TL
1666618285.548265,401419.000,59612,2,RD,1,100,TU
1666618288.183680,403994.000,60450,2,RD,1,100,TL
1666618290.819096,406569.000,60450,2,RD,1,100,TU
1666618293.411526,409102.000,61257,2,RD,1,100,TL
1666618296.003956,411635.000,61257,2,RD,1,100,TU
1666618298.634255,414205.000,62072,2,RD,1,100,TL
1666618301.264553,416775.000,62072,2,RD,1,100,TU
1666618303.866194,419317.000,62875,2,RD,1,100,TL
1666618306.467836,421859.000,62875,2,RD,1,100,TU
1666618309.080735,424412.000,63704,2,RD,1,100,TL
1666618311.693635,426965.000,63704,2,RD,1,100,TU
1666618314.333144,429544.000,64536,2,RD,1,100,TL
1666618316.972654,432123.000,64536,2,RD,1,100,TU
1666618319.580948,434671.500,65356,2,RD,1,100,TL
1666618322.189242,437220.000,65356,2,RD,1,100,TU
1666618324.805212,439776.000,636,2,RD,1,100,TL
1666618327.421181,442332.000,636,2,RD,1,100,TU
1666618330.025893,444877.000,1466,2,RD,1,100,TL
1666618332.630605,447422.000,1466,2,RD,1,100,TU
1666618335.266021,449997.000,2277,2,RD,1,100,TL
1666618337.901436,452572.000,2277,2,RD,1,100,TU
1666618340.518430,455129.000,3100,2,RD,1,100,TL
1666618343.135423,457686.000,3100,2,RD,1,100,TU
1666618345.750881,460241.500,3907,2,RD,1,100,TL
1666618348.366339,462797.000,3907,2,RD,1,100,TU
1666618351.002779,465373.000,4712,2,RD,1,100,TL
1666618353.639218,467949.000,4712,2,RD,1,100,TU
1666618356.266446,470516.000,5522,2,RD,1,100,TL
1666618358.893673,473083.000,5522,2,RD,1,100,TU
1666618361.501967,475631.500,6331,2,RD,1,100,TL
1666618364.110261,478180.000,6331,2,RD,1,100,TU
1666618366.728790,480738.500,7133,2,RD,1,100,TL
1666618369.347318,483297.000,7133,2,RD,1,100,TU
1666618371.987340,485876.500,7954,2,RD,1,100,TL
1666618374.627361,488456.000,7954,2,RD,1,100,TU
1666618377.266359,491034.500,8779,2,RD,1,100,TL
1666618379.905356,493613.000,8779,2,RD,1,100,TU
1666618382.522350,496170.000,9601,2,RD,1,100,TL
1666618385.139343,498727.000,9601,2,RD,1,100,TU
1666618387.737402,501265.500,10436,2,RD,1,100,TL
1666618390.335462,503804.000,10436,2,RD,1,100,TU
1666618392.949385,506358.000,11264,2,RD,1,100,TL
1666618395.563308,508912.000,11264,2,RD,1,100,TU
1666618398.195653,511484.000,12095,2,RD,1,100,TL
1666618400.827998,514056.000,12095,2,RD,1,100,TU
1666618403.452667,516620.500,12925,2,RD,1,100,TL
1666618406.077337,519185.000,12925,2,RD,1,100,TU
1666618408.715311,521762.500,13758,2,RD,1,100,TL
1666618411.353285,524340.000,13758,2,RD,1,100,TU
1666618413.967208,526894.000,14556,2,RD,1,100,TL
