LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1666618219.778524,337157.000,49393,1,SF,1,100,107.7566
1666618220.110126,337481.000,49441,1,SF,1,100,106.5101
1666618220.377250,337742.000,49493,1,SF,1,100,107.3602
1666618220.710899,338068.000,49539,1,SF,1,100,106.1183
1666618221.045571,338395.000,49590,1,SF,1,100,109.0552
1666618221.444721,338785.000,49658,1,SF,1,100,109.8759
1666618221.708774,339043.000,49707,1,SF,1,100,110.6871
1666618222.041400,339368.000,49758,1,SF,1,100,111.4889
1666618222.373002,339692.000,49808,1,SF,1,100,112.2815
1666618222.707674,340019.000,49846,1,SF,1,100,110.9826
1666618223.040299,340344.000,49896,1,SF,1,100,111.7810
1666618223.441496,340736.000,49960,1,SF,1,100,110.4879
1666618223.775145,341062.000,50010,1,SF,1,100,111.2920
1666618224.041245,341322.000,50060,1,SF,1,100,112.0868
1666618224.372847,341646.000,50112,1,SF,1,100,112.8725
1666618224.704449,341970.000,50164,1,SF,1,100,115.7312
1666618225.101552,342358.000,50230,1,SF,1,100,116.4747
1666618225.368676,342619.000,50262,1,SF,1,100,115.1273
1666618225.703348,342946.000,50315,1,SF,1,100,117.9600
1666618226.104545,343338.000,50381,1,SF,1,100,118.6777
1666618226.370646,343598.000,50432,1,SF,1,100,119.3871
1666618226.700201,343920.000,50479,1,SF,1,100,118.0060
1666618227.033849,344246.000,50527,1,SF,1,100,116.6409
1666618227.434023,344637.000,50593,1,SF,1,100,117.3738
1666618227.769719,344965.000,50643,1,SF,1,100,118.0983
1666618228.099274,345287.000,50684,1,SF,1,100,116.7321
1666618228.365374,345547.000,50736,1,SF,1,100,117.4640
1666618228.697999,345872.000,50786,1,SF,1,100,118.1874
1666618229.029601,346196.000,50835,1,SF,1,100,118.9025
1666618229.427728,346585.000,50903,1,SF,1,100,119.6093
1666618229.690758,346842.000,50952,1,SF,1,100,120.3079
1666618230.092978,347235.000,51003,1,SF,1,100,120.9984
1666618230.358055,347494.000,51054,1,SF,1,100,121.6809
1666618230.692727,347821.000,51103,1,SF,1,100,122.3556
1666618231.024329,348145.000,51151,1,SF,1,100,120.9401
1666618231.421432,348533.000,51215,1,SF,1,100,119.5411
1666618231.753034,348857.000,51265,1,SF,1,100,118.1582
1666618232.020158,349118.000,51311,1,SF,1,100,116.7914
1666618232.354830,349445.000,51362,1,SF,1,100,117.5226
1666618232.688479,349771.000,51411,1,SF,1,100,116.1631
1666618233.154154,350226.000,51481,1,SF,1,100,116.9015
1666618233.355777,350423.000,51515,1,SF,1,100,115.5492
1666618233.687378,350747.000,51566,1,SF,1,100,118.3770
1666618234.020004,351072.000,51613,1,SF,1,100,117.0076
1666618234.422224,351465.000,51681,1,SF,1,100,117.7363
1666618234.751779,351787.000,51727,1,SF,1,100,116.3744
1666618235.021973,352051.000,51779,1,SF,1,100,117.1104
1666618235.353575,352375.000,51829,1,SF,1,100,117.8379
1666618235.686200,352700.000,51878,1,SF,1,100,118.5570
1666618236.084327,353089.000,51944,1,SF,1,100,117.1855
1666618236.349404,353348.000,51995,1,SF,1,100,119.9944
1666618236.685100,353676.000,52044,1,SF,1,100,118.6063
1666618237.082203,354064.000,52078,1,SF,1,100,119.3165
1666618237.417899,354392.000,52116,1,SF,1,100,120.0185
1666618237.685022,354653.000,52166,1,SF,1,100,120.7124
1666618238.018671,354979.000,52212,1,SF,1,100,119.3159
1666618238.415775,355367.000,52272,1,SF,1,100,120.0179
1666618238.748400,355692.000,52320,1,SF,1,100,120.7118
1666618239.012453,355950.000,52370,1,SF,1,100,121.3977
1666618239.346102,356276.000,52418,1,SF,1,100,119.9933
1666618239.679751,356602.000,52467,1,SF,1,100,120.6875
1666618240.079924,356993.000,52533,1,SF,1,100,121.3736
1666618240.412550,357318.000,52580,1,SF,1,100,119.9696
1666618240.675580,357575.000,52629,1,SF,1,100,120.6640
1666618241.010252,357902.000,52675,1,SF,1,100,119.2682
1666618241.341854,358226.000,52729,1,SF,1,100,119.9707
1666618241.744074,358619.000,52793,1,SF,1,100,120.6651
1666618242.008127,358877.000,52841,1,SF,1,100,119.2693
1666618242.343823,359205.000,52893,1,SF,1,100,119.9718
