RD,TS_received,TS_sent,AK,RoundTrip,
621555,626660,2022-10-24_15-35-10-938356,626670,5105,
626686,626724,2022-10-24_15-35-16-160015,626727,38,
631780,631837,2022-10-24_15-35-21-382285,631840,57,
636891,636936,2022-10-24_15-35-26-605994,636939,45,
641991,647104,2022-10-24_15-35-31-829200,647119,5113,
647134,647155,2022-10-24_15-35-37-053450,647158,21,
652217,652255,2022-10-24_15-35-42-272617,652258,38,
657335,657361,2022-10-24_15-35-47-494694,657365,26,
662450,662472,2022-10-24_15-35-52-722103,662474,22,
667575,667597,2022-10-24_15-35-57-971379,667600,22,
672697,677804,2022-10-24_15-36-03-367471,677812,5107,
677832,682911,2022-10-24_15-36-08-591354,682920,5079,
682932,682978,2022-10-24_15-36-13-711268,682981,46,
688036,688074,2022-10-24_15-36-18-927379,688077,38,
693143,693193,2022-10-24_15-36-24-156114,693198,50,
698252,698290,2022-10-24_15-36-29-379190,698295,38,
703374,703397,2022-10-24_15-36-34-610300,703400,23,
708494,708513,2022-10-24_15-36-39-840427,708516,19,
713642,713701,2022-10-24_15-36-45-148588,713706,59,
718775,718798,2022-10-24_15-36-50-364347,718801,23,
723882,729001,2022-10-24_15-36-55-693962,729010,5119,
729022,729102,2022-10-24_15-37-00-913042,729105,80,
734136,734201,2022-10-24_15-37-06-131624,734204,65,
739238,739310,2022-10-24_15-37-11-360562,739312,72,
744370,744413,2022-10-24_15-37-16-579662,744416,43,
749494,749519,2022-10-24_15-37-21-806414,749524,25,
754619,754638,2022-10-24_15-37-27-048308,754641,19,
759745,759813,2022-10-24_15-37-32-346550,759816,68,
764851,764871,2022-10-24_15-37-37-520931,764874,20,
769972,769994,2022-10-24_15-37-42-758518,769997,22,
775084,775104,2022-10-24_15-37-47-987859,775107,20,
780204,780224,2022-10-24_15-37-53-227766,780227,20,
785329,785349,2022-10-24_15-37-58-467234,785351,20,
790451,790470,2022-10-24_15-38-03-709798,790474,19,
795559,795581,2022-10-24_15-38-08-937899,795584,22,
800686,800751,2022-10-24_15-38-14-236709,800757,65,
805824,805856,2022-10-24_15-38-19-460016,805860,32,
810950,810970,2022-10-24_15-38-24-697994,810973,20,
816061,816081,2022-10-24_15-38-29-925134,816084,20,
821171,821192,2022-10-24_15-38-35-156629,821194,21,
826280,826300,2022-10-24_15-38-40-382783,826302,20,
831394,831475,2022-10-24_15-38-45-665473,831478,81,
836540,836584,2022-10-24_15-38-50-899865,836587,44,
841676,841696,2022-10-24_15-38-56-133276,841699,20,
846789,846809,2022-10-24_15-39-01-360439,846812,20,
851918,851992,2022-10-24_15-39-06-666587,851997,74,
857025,857092,2022-10-24_15-39-11-888870,857097,67,
862126,862145,2022-10-24_15-39-17-058795,862148,19,
867268,867291,2022-10-24_15-39-22-332164,867294,23,
872375,872398,2022-10-24_15-39-27-551338,872401,23,
877509,877529,2022-10-24_15-39-32-808009,877532,20,
882617,882665,2022-10-24_15-39-38-066569,882669,48,
887724,892840,2022-10-24_15-39-43-419480,892843,5116,
892843,892863,2022-10-24_15-39-48-503559,892867,20,
897960,897993,2022-10-24_15-39-53-761558,897996,33,
903069,903172,2022-10-24_15-39-59-055509,903175,103,
908213,908235,2022-10-24_15-40-04-239255,908237,22,
913363,913416,2022-10-24_15-40-09-543974,913421,53,
918469,918503,2022-10-24_15-40-14-753358,918505,34,
923579,923614,2022-10-24_15-40-19-984387,923617,35,
928686,928728,2022-10-24_15-40-25-222432,928731,42,
933795,933819,2022-10-24_15-40-30-430345,933822,24,
938936,939010,2022-10-24_15-40-35-748522,939013,74,
944043,944112,2022-10-24_15-40-40-971316,944115,69,
949155,949218,2022-10-24_15-40-46-192415,949221,63,
954263,954328,2022-10-24_15-40-51-423948,954330,65,
959365,959385,2022-10-24_15-40-56-597563,959388,20,
964480,964531,2022-10-24_15-41-01-860999,964534,51,
969588,969632,2022-10-24_15-41-07-080495,969635,44,
974696,974745,2022-10-24_15-41-12-311756,974748,49,
979797,979817,2022-10-24_15-41-17-504890,979820,20,
984914,984950,2022-10-24_15-41-22-752854,984954,36,
990012,990034,2022-10-24_15-41-27-958471,990036,22,
995129,995161,2022-10-24_15-41-33-204065,995164,32,
1000238,1000265,2022-10-24_15-41-38-427228,1000272,27,
1005360,1005452,2022-10-24_15-41-43-740249,1005455,92,
1010462,1010487,2022-10-24_15-41-48-893177,1010490,25,
1015578,1015675,2022-10-24_15-41-54-193982,1015678,97,
1020694,1020714,2022-10-24_15-41-59-356874,1020717,20,
1025812,1025884,2022-10-24_15-42-04-631320,1025887,72,
1030909,1030929,2022-10-24_15-42-09-805217,1030932,20,
1036060,1036098,2022-10-24_15-42-15-090538,1036103,38,
1041197,1041216,2022-10-24_15-42-20-328948,1041219,19,
1046305,1046327,2022-10-24_15-42-25-560736,1046330,22,
1051456,1051502,2022-10-24_15-42-30-857273,1051507,46,
1056564,1056588,2022-10-24_15-42-36-067690,1056591,24,
1061696,1061717,2022-10-24_15-42-41-320908,1061720,21,
1066814,1066834,2022-10-24_15-42-46-564783,1066837,20,
1071922,1071945,2022-10-24_15-42-51-794238,1071948,23,
1077029,1077049,2022-10-24_15-42-57-025823,1077052,20,
1082157,1082190,2022-10-24_15-43-02-286437,1082193,33,
1087286,1087308,2022-10-24_15-43-07-520427,1087310,22,
1092419,1092440,2022-10-24_15-43-12-776011,1092443,21,
1097536,1097564,2022-10-24_15-43-18-012143,1097567,28,
1102659,0,,1107788,-1102659,
1107803,1107836,2022-10-24_15-43-28-518262,1107840,33,
1112939,1113015,2022-10-24_15-43-33-826554,1113018,76,
1118047,1118070,2022-10-24_15-43-39-001699,1118073,23,
1123335,1123429,2022-10-24_15-43-44-482733,1123433,94,
1128436,1128496,2022-10-24_15-43-49-668661,1128499,60,
1133553,1133572,2022-10-24_15-43-54-868950,1133577,19,
1138671,1138692,2022-10-24_15-44-00-107666,1138695,21,
1143805,1143845,2022-10-24_15-44-05-376390,1143850,40,
1148911,1148943,2022-10-24_15-44-10-601746,1148946,32,
1154029,1154047,2022-10-24_15-44-15-825718,1154050,18,
1159233,1159253,2022-10-24_15-44-21-153035,1159255,20,
1164367,1164446,2022-10-24_15-44-26-466146,1164450,79,
1169512,1169616,2022-10-24_15-44-31-755126,1174636,104,
1174648,1174667,2022-10-24_15-44-36-932867,1174671,19,
1179739,1179760,2022-10-24_15-44-42-143858,1179762,21,
1184851,1184941,2022-10-24_15-44-47-448150,1184944,90,
1189978,1190044,2022-10-24_15-44-52-672907,1190048,66,
1195116,1195154,2022-10-24_15-44-57-904998,1195157,38,
1200246,1200265,2022-10-24_15-45-03-137683,1200269,19,
1205377,1205465,2022-10-24_15-45-08-454867,1205470,88,
1210504,1210553,2022-10-24_15-45-13-669245,1210556,49,
1215603,1215623,2022-10-24_15-45-18-859433,1215627,20,
1220722,1220755,2022-10-24_15-45-24-113091,1220759,33,
1225852,1225873,2022-10-24_15-45-29-351248,1225876,21,
1230977,1230999,2022-10-24_15-45-34-595398,1231002,22,
1236094,1236114,2022-10-24_15-45-39-827582,1236117,20,
1241211,0,,1246324,-1241211,
1246336,1246356,2022-10-24_15-45-50-312979,1246359,20,
1251467,1251486,2022-10-24_15-45-55-561614,1251489,19,
1256590,1256611,2022-10-24_15-46-00-809896,1256614,21,
1261713,1261735,2022-10-24_15-46-06-055220,1261737,22,
1266835,1266897,2022-10-24_15-46-11-331044,1266902,62,
1271980,1272004,2022-10-24_15-46-16-561445,1272008,24,
1277137,1277158,2022-10-24_15-46-21-837654,1277160,21,
1282284,1282313,2022-10-24_15-46-27-116823,1282316,29,
1287398,1287462,2022-10-24_15-46-32-385550,1287465,64,
1292513,1292588,2022-10-24_15-46-37-633281,1292592,75,
1297614,1297702,2022-10-24_15-46-42-864097,1297705,88,
1302723,1302743,2022-10-24_15-46-48-037305,1302746,20,
1307832,1307851,2022-10-24_15-46-53-259942,1307855,19,
1312990,1313011,2022-10-24_15-46-58-543700,1313014,21,
1318125,1318144,2022-10-24_15-47-03-799571,1318147,19,
1323271,1323304,2022-10-24_15-47-09-074075,1323306,33,
1328370,1328388,2022-10-24_15-47-14-281758,1328391,18,
1333510,1333530,2022-10-24_15-47-19-541962,1333533,20,
1338672,1338720,2022-10-24_15-47-24-845034,1338723,48,
1343779,1343823,2022-10-24_15-47-30-075287,1343826,44,
1348877,1348897,2022-10-24_15-47-35-264424,1348900,20,
1354019,1354038,2022-10-24_15-47-40-525004,1354042,19,
1359143,1359163,2022-10-24_15-47-45-770067,1359166,20,
1364249,1364345,2022-10-24_15-47-51-063753,1364348,96,
1369373,1369394,2022-10-24_15-47-56-239260,1369397,21,
1374491,1374533,2022-10-24_15-48-01-501302,1374535,42,
1379589,1379635,2022-10-24_15-48-06-694331,1379639,46,
1384706,1384784,2022-10-24_15-48-11-989519,1384787,78,
1389916,1389950,2022-10-24_15-48-17-278971,1389953,34,
1395016,1395036,2022-10-24_15-48-22-483447,1395039,20,
1400151,1400170,2022-10-24_15-48-27-742332,1400173,19,
1405256,1405361,2022-10-24_15-48-33-048325,1410380,105,
1410401,1410475,2022-10-24_15-48-38-278446,1410479,74,
1415484,1415505,2022-10-24_15-48-43-445649,1415508,21,
1420592,1420614,2022-10-24_15-48-48-671754,1420617,22,
1425720,1425773,2022-10-24_15-48-53-942871,1425778,53,
1430819,1430839,2022-10-24_15-48-59-140892,1430842,20,
1435962,1435981,2022-10-24_15-49-04-399859,1435984,19,
1441120,1441179,2022-10-24_15-49-09-717835,1441182,59,
1446226,1446282,2022-10-24_15-49-14-935196,1446285,56,
1451326,1451347,2022-10-24_15-49-20-123535,1451350,21,
1456477,1456498,2022-10-24_15-49-25-395188,1456501,21,
1461584,1461611,2022-10-24_15-49-30-629162,1461614,27,
1466729,1466773,2022-10-24_15-49-35-910429,1466777,44,
1471821,0,,1471911,-1471821,
1476946,1476989,2022-10-24_15-49-46-374457,1476992,43,
1482053,1482092,2022-10-24_15-49-51-589861,1482097,39,
1487188,1487218,2022-10-24_15-49-56-844959,1487221,30,
1492296,1492348,2022-10-24_15-50-02-097934,1492350,52,
1497406,1497489,2022-10-24_15-50-07-363575,1497492,83,
1502532,1502600,2022-10-24_15-50-12-587953,1502605,68,
1507662,1507686,2022-10-24_15-50-17-798421,1507689,24,
1512795,1512825,2022-10-24_15-50-23-039598,1512830,30,
1517909,1517930,2022-10-24_15-50-28-279613,1517934,21,
1523031,1523051,2022-10-24_15-50-33-523603,1523055,20,
1528147,1528188,2022-10-24_15-50-38-759332,1528192,41,
1533270,1533304,2022-10-24_15-50-44-014224,1533307,34,
1538378,1538407,2022-10-24_15-50-49-232884,1538410,29,
1543492,1543533,2022-10-24_15-50-54-487635,1543536,41,
1548598,1548618,2022-10-24_15-50-59-700710,1548621,20,
1553709,1553730,2022-10-24_15-51-04-928889,1553733,21,
1558828,1558849,2022-10-24_15-51-10-171773,1558852,21,
1563973,1564027,2022-10-24_15-51-15-466573,1564030,54,
1569118,1569137,2022-10-24_15-51-20-698379,1569141,19,
1574231,1574251,2022-10-24_15-51-25-933791,1574254,20,
1579366,1579441,2022-10-24_15-51-31-245817,1579443,75,
1584498,1584520,2022-10-24_15-51-36-444091,1584523,22,
1589628,1589647,2022-10-24_15-51-41-685094,1589650,19,
1594786,1594869,2022-10-24_15-51-47-033945,1594872,83,
1599912,1599954,2022-10-24_15-51-52-226611,1599959,42,
1605032,1605061,2022-10-24_15-51-57-451066,1605066,29,
1610143,1610231,2022-10-24_15-52-02-759108,1610235,88,
1615263,1615288,2022-10-24_15-52-07-934645,1615291,25,
1620368,1620458,2022-10-24_15-52-13-226677,1620461,90,
1625492,1625564,2022-10-24_15-52-18-448481,1625567,72,
1630621,1630662,2022-10-24_15-52-23-660491,1630667,41,
1635766,1635787,2022-10-24_15-52-28-909288,1635790,21,
1640879,1640899,2022-10-24_15-52-34-144727,1640903,20,
1645985,1646006,2022-10-24_15-52-39-366325,1646009,21,
1651102,1651166,2022-10-24_15-52-44-651406,1651169,64,
1656236,1656279,2022-10-24_15-52-49-879960,1656284,43,
1661384,1661406,2022-10-24_15-52-55-131932,1661409,22,
1666523,1666584,2022-10-24_15-53-00-433403,1666588,61,
1671667,1671689,2022-10-24_15-53-05-658309,1671692,22,
1676794,1676814,2022-10-24_15-53-10-907060,1676817,20,
1681914,1681985,2022-10-24_15-53-16-196834,1681987,71,
1687038,1687085,2022-10-24_15-53-21-417279,1687090,47,
1692147,1692175,2022-10-24_15-53-26-631327,1692178,28,
1697247,1697286,2022-10-24_15-53-31-858560,1697289,39,
1702364,1702390,2022-10-24_15-53-37-081829,1702393,26,
1707464,1707488,2022-10-24_15-53-42-305242,1707491,24,
1712613,1712704,2022-10-24_15-53-47-629823,1712707,91,
1717711,1717732,2022-10-24_15-53-52-784619,1717736,21,
1722818,1722838,2022-10-24_15-53-58-010889,1722841,20,
1727959,1727982,2022-10-24_15-54-03-276877,1727985,23,
1733102,1733150,2022-10-24_15-54-08-571837,1733154,48,
1738216,1738240,2022-10-24_15-54-13-775672,1738244,24,
1743371,1743395,2022-10-24_15-54-19-058205,1743398,24,
1748479,1748514,2022-10-24_15-54-24-294766,1748517,35,
1753587,1753612,2022-10-24_15-54-29-513637,1753615,25,
1758693,1758821,2022-10-24_15-54-34-829920,1763842,128,
1763864,1763942,2022-10-24_15-54-40-086526,1763945,78,
1768966,1769083,2022-10-24_15-54-45-320107,1774067,117,
1774088,1774137,2022-10-24_15-54-50-507460,1774140,49,
1779198,1779221,2022-10-24_15-54-55-725561,1779224,23,
1784349,1784369,2022-10-24_15-55-00-996229,1784372,20,
1789460,1789536,2022-10-24_15-55-06-272286,1789541,76,
1794567,1794624,2022-10-24_15-55-11-497019,1794627,57,
1799675,1799726,2022-10-24_15-55-16-719619,1799728,51,
1804783,1804840,2022-10-24_15-55-21-934790,1804846,57,
1809890,1809939,2022-10-24_15-55-27-161626,1809942,49,
1815021,1815044,2022-10-24_15-55-32-388627,1815048,23,
1820134,1820164,2022-10-24_15-55-37-625004,1820167,30,
1825277,1825339,2022-10-24_15-55-42-924193,1825342,62,
1830374,1830397,2022-10-24_15-55-48-095559,1830400,23,
1835530,1835556,2022-10-24_15-55-53-384286,1835559,26,
1840680,1840750,2022-10-24_15-55-58-691039,1840753,70,
1845812,1850906,2022-10-24_15-56-04-121954,1850909,5094,
1850909,1850931,2022-10-24_15-56-09-122297,1850933,22,
1856064,1856091,2022-10-24_15-56-14-398834,1856094,27,
1861219,1861264,2022-10-24_15-56-19-682267,1861267,45,
1866309,1866329,2022-10-24_15-56-24-870671,1866332,20,
1871460,1871485,2022-10-24_15-56-30-142295,1871490,25,
1876568,1876589,2022-10-24_15-56-35-374977,1876594,21,
1881673,1881693,2022-10-24_15-56-40-597083,1881696,20,
1886817,1886842,2022-10-24_15-56-45-860072,1886845,25,
1891934,1891980,2022-10-24_15-56-51-122044,1891984,46,
1897067,1897100,2022-10-24_15-56-56-357820,1897102,33,
1902198,1902270,2022-10-24_15-57-01-662682,1902273,72,
1907299,1907323,2022-10-24_15-57-06-829951,1907326,24,
1912420,1912448,2022-10-24_15-57-12-067786,1912451,28,
1917538,1917598,2022-10-24_15-57-17-349342,1917601,60,
1922682,1922718,2022-10-24_15-57-22-573191,1922721,36,
1927814,1927900,2022-10-24_15-57-27-883732,1927904,86,
1932922,1932942,2022-10-24_15-57-33-044845,1932945,20,
1938047,1938124,2022-10-24_15-57-38-344192,1938126,77,
1943155,1943234,2022-10-24_15-57-43-561600,1943239,79,
1948303,1948323,2022-10-24_15-57-48-786672,1948326,20,
1953424,1953449,2022-10-24_15-57-54-036462,1953452,25,
1958550,1958611,2022-10-24_15-57-59-322940,1958619,61,
1963654,1963731,2022-10-24_15-58-04-555113,1963734,77,
1968757,1968777,2022-10-24_15-58-09-718359,1968780,20,
1973864,1973887,2022-10-24_15-58-14-938776,1973890,23,
1978986,1979066,2022-10-24_15-58-20-229986,1979071,80,
1984095,1984127,2022-10-24_15-58-25-417369,1984130,32,
1989202,1989247,2022-10-24_15-58-30-658201,1989250,45,
1994335,1994362,2022-10-24_15-58-35-891927,1994367,27,
1999452,1999472,2022-10-24_15-58-41-124628,1999475,20,
2004576,2004645,2022-10-24_15-58-46-424434,2004648,69,
2009703,2009780,2022-10-24_15-58-51-663281,2009785,77,
2014844,2014866,2022-10-24_15-58-56-879765,2014870,22,
2020064,2020084,2022-10-24_15-59-02-221125,2020086,20,
2025195,2025264,2022-10-24_15-59-07-519019,2025267,69,
2030311,2030375,2022-10-24_15-59-12-753544,2030378,64,
2035434,2035487,2022-10-24_15-59-17-968001,2035490,53,
2040570,2045688,2022-10-24_15-59-23-416251,2045693,5118,
2045693,2045791,2022-10-24_15-59-28-529098,2045794,98,
2050807,2050882,2022-10-24_15-59-33-735337,2050886,75,
2055906,2055993,2022-10-24_15-59-38-968649,2055999,87,
2061029,2061051,2022-10-24_15-59-44-153399,2061054,22,
2066177,2066201,2022-10-24_15-59-49-415979,2066203,24,
2071297,2071323,2022-10-24_15-59-54-659685,2071326,26,
2076425,2076445,2022-10-24_15-59-59-904497,2076449,20,
2081548,2081620,2022-10-24_16-00-05-198791,2081623,72,
2086673,2086702,2022-10-24_16-00-10-397443,2086704,29,
2091781,2091811,2022-10-24_16-00-15-628421,2091813,30,
2096921,2096940,2022-10-24_16-00-20-884593,2096944,19,
2102051,2102136,2022-10-24_16-00-26-184193,2102141,85,
2107151,2107172,2022-10-24_16-00-31-348487,2107175,21,
2112268,2112314,2022-10-24_16-00-36-610645,2112318,46,
2117377,2117424,2022-10-24_16-00-41-845940,2117427,47,
2122483,2122519,2022-10-24_16-00-47-057224,2122522,36,
2127576,2127628,2022-10-24_16-00-52-286894,2127631,52,
2132713,2132734,2022-10-24_16-00-57-513786,2132737,21,
2137819,2137839,2022-10-24_16-01-02-743862,2137842,20,
2142940,2142960,2022-10-24_16-01-07-977035,2142964,20,
2148047,2148070,2022-10-24_16-01-13-207621,2148073,23,
2153188,2153207,2022-10-24_16-01-18-461966,2153210,19,
2158304,2158372,2022-10-24_16-01-23-724037,2158375,68,
2163445,2163476,2022-10-24_16-01-28-956879,2163481,31,
2168552,2168645,2022-10-24_16-01-34-262438,2168648,93,
2173667,2173746,2022-10-24_16-01-39-483767,2173750,79,
2178771,2178857,2022-10-24_16-01-44-706423,2178860,86,
2183884,2183905,2022-10-24_16-01-49-879054,2183909,21,
2189000,2189052,2022-10-24_16-01-55-152279,2189055,52,
2194108,2194164,2022-10-24_16-02-00-374977,2194167,56,
2199220,2199290,2022-10-24_16-02-05-613420,2199296,70,
2204327,2204382,2022-10-24_16-02-10-829453,2204386,55,
2209436,2209478,2022-10-24_16-02-16-042255,2209481,42,
2214542,2214598,2022-10-24_16-02-21-277027,2214603,56,
2219655,2219701,2022-10-24_16-02-26-498891,2219706,46,
2224763,2224797,2022-10-24_16-02-31-722544,2224803,34,
2229870,2229908,2022-10-24_16-02-36-953572,2229911,38,
2235007,2235026,2022-10-24_16-02-42-195551,2235029,19,
2240157,2240195,2022-10-24_16-02-47-488156,2240199,38,
2245266,2245303,2022-10-24_16-02-52-709698,2245308,37,
2250365,2250385,2022-10-24_16-02-57-911618,2250389,20,
2255514,2255533,2022-10-24_16-03-03-179577,2255536,19,
2260621,2260713,2022-10-24_16-03-08-479607,2260717,92,
2265741,2265819,2022-10-24_16-03-13-703747,2265825,78,
2270846,2275967,2022-10-24_16-03-19-027851,2275983,5121,
2276002,2276026,2022-10-24_16-03-24-149364,2276028,24,
2281080,2286201,2022-10-24_16-03-29-472846,2286212,5121,
2286224,2291327,2022-10-24_16-03-34-695448,2291337,5103,
2291341,2296444,2022-10-24_16-03-40-122132,2296453,5103,
2296472,2301607,2022-10-24_16-03-45-242559,2301622,5135,
2301635,2306717,2022-10-24_16-03-50-464609,2306735,5082,
2306757,2311823,2022-10-24_16-03-55-789951,2311832,5066,
2311844,2311883,2022-10-24_16-04-00-848656,2311886,39,
2316953,2322066,2022-10-24_16-04-06-132772,2322082,5113,
2322105,2327167,2022-10-24_16-04-11-457449,2327176,5062,
2327197,2327254,2022-10-24_16-04-16-578494,2327256,57,
2332287,2332354,2022-10-24_16-04-21-800445,2332356,67,
2337395,2342534,2022-10-24_16-04-27-022432,2342543,5139,
2342555,2342576,2022-10-24_16-04-32-267320,2342579,21,
2347692,2352806,2022-10-24_16-04-37-672306,2352820,5114,
2352842,2352959,2022-10-24_16-04-42-822789,2357907,117,
2357919,2357959,2022-10-24_16-04-48-014685,2357963,40,
2363050,2368165,2022-10-24_16-04-53-339843,2368174,5115,
2368186,2368310,2022-10-24_16-04-58-594958,2373302,124,
2373314,2378449,2022-10-24_16-05-03-787358,2378465,5135,
2378483,2378588,2022-10-24_16-05-09-111568,2383549,105,
2383564,2388662,2022-10-24_16-05-14-332049,2388671,5098,
2388689,2388709,2022-10-24_16-05-19-475009,2388712,20,
2393773,2398910,2022-10-24_16-05-24-846141,2398920,5137,
2398932,2398991,2022-10-24_16-05-29-999346,2398994,59,
2404072,2409196,2022-10-24_16-05-35-325242,2409211,5124,
2409223,2414340,2022-10-24_16-05-40-546221,2414355,5117,
2414377,2419449,2022-10-24_16-05-45-871829,2419463,5072,
2419486,2424556,2022-10-24_16-05-51-095137,2424572,5070,
2424592,2429662,2022-10-24_16-05-56-377568,2429678,5070,
2429696,2434772,2022-10-24_16-06-01-641096,2434788,5076,
2434804,2439873,2022-10-24_16-06-06-863382,2439882,5069,
2439894,2439923,2022-10-24_16-06-11-881888,2439925,29,
2445003,2445034,2022-10-24_16-06-17-113321,2445037,31,
2450123,2450215,2022-10-24_16-06-22-420397,2450218,92,
2455252,2460370,2022-10-24_16-06-27-754206,2460385,5118,
2460406,2465477,2022-10-24_16-06-32-978956,2465492,5071,
2465513,2470584,2022-10-24_16-06-38-142016,2470599,5071,
2470618,2475692,2022-10-24_16-06-43-523259,2475708,5074,
2475727,2475747,2022-10-24_16-06-48-550640,2475749,20,
2480838,2480874,2022-10-24_16-06-53-796845,2480877,36,
2485971,2491093,2022-10-24_16-06-59-186950,2491102,5122,
2491114,2491136,2022-10-24_16-07-04-301640,2491140,22,
2496236,2496262,2022-10-24_16-07-09-544601,2496265,26,
2501356,2506472,2022-10-24_16-07-14-858807,2506488,5116,
2506509,2511571,2022-10-24_16-07-20-184774,2511585,5062,
2511605,2511658,2022-10-24_16-07-25-304359,2511660,53,
2516694,2521795,2022-10-24_16-07-30-630729,2521805,5101,
2521824,2521881,2022-10-24_16-07-35-752114,2521887,57,
2526925,2532053,2022-10-24_16-07-41-075606,2532061,5128,
2532074,2537190,2022-10-24_16-07-46-297944,2537205,5116,
2537226,2542296,2022-10-24_16-07-51-578457,2542312,5070,
2542332,2542369,2022-10-24_16-07-56-743841,2542373,37,
2547412,2552513,2022-10-24_16-08-02-067653,2552529,5101,
2552551,2552578,2022-10-24_16-08-07-188210,2552581,27,
2557652,2557685,2022-10-24_16-08-12-410939,2557688,33,
2562782,2562883,2022-10-24_16-08-17-735283,2562886,101,
2567884,2567907,2022-10-24_16-08-22-877813,2567910,23,
2573028,2573051,2022-10-24_16-08-28-145211,2573053,23,
2578145,2578187,2022-10-24_16-08-33-401177,2578190,42,
2583245,2583285,2022-10-24_16-08-38-624902,2583289,40,
2588394,2588414,2022-10-24_16-08-43-868329,2588418,20,
2593550,2598671,2022-10-24_16-08-49-274840,2598685,5121,
2598706,2598798,2022-10-24_16-08-54-496622,2598801,92,
2603806,2603827,2022-10-24_16-08-59-636951,2603830,21,
2608914,2608934,2022-10-24_16-09-04-863748,2608937,20,
2614035,2619180,2022-10-24_16-09-10-169932,2619189,5145,
2619201,2624324,2022-10-24_16-09-15-488570,2624339,5123,
2624359,2624410,2022-10-24_16-09-20-700350,2624413,51,
2629432,2629453,2022-10-24_16-09-25-853554,2629456,21,
2634539,2634561,2022-10-24_16-09-31-084659,2634564,22,
2639679,2639732,2022-10-24_16-09-36-378862,2639735,53,
2644797,2649905,2022-10-24_16-09-41-703679,2649913,5108,
2649926,2655015,2022-10-24_16-09-47-027728,2655030,5089,
2655052,2660120,2022-10-24_16-09-52-250446,2660133,5068,
2660154,2665257,2022-10-24_16-09-57-473503,2665266,5103,
2665278,2665334,2022-10-24_16-10-02-592656,2665337,56,
2670374,2675488,2022-10-24_16-10-07-918750,2675497,5114,
2675516,2675558,2022-10-24_16-10-13-042994,2675560,42,
2680612,2685750,2022-10-24_16-10-18-365208,2685759,5138,
2685771,2690881,2022-10-24_16-10-23-721471,2690897,5110,
2690919,2690966,2022-10-24_16-10-28-808023,2690968,47,
2695994,2701119,2022-10-24_16-10-34-134037,2701135,5125,
2701149,2701168,2022-10-24_16-10-39-256133,2701171,19,
