LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1666618219.506283,336891.000,49367,1,T1,1,100,34.352
1666618219.638310,337020.000,49382,1,T1,1,100,34.365
1666618219.772384,337151.000,49399,1,T1,1,100,34.335
1666618219.906457,337282.000,49414,1,T1,1,100,34.358
1666618220.038484,337411.000,49447,1,T1,1,100,34.403
1666618220.169487,337539.000,49467,1,T1,1,100,34.493
1666618220.302537,337669.000,49482,1,T1,1,100,34.462
1666618220.438658,337802.000,49513,1,T1,1,100,34.413
1666618220.571708,337932.000,49529,1,T1,1,100,34.391
1666618220.703734,338061.000,49545,1,T1,1,100,34.347
1666618220.836785,338191.000,49563,1,T1,1,100,34.398
1666618220.970858,338322.000,49596,1,T1,1,100,34.456
1666618221.106979,338455.000,49613,1,T1,1,100,34.339
1666618221.239005,338584.000,49631,1,T1,1,100,34.430
1666618221.372055,338714.000,49664,1,T1,1,100,34.364
1666618221.503058,338842.000,49681,1,T1,1,100,34.370
1666618221.636109,338972.000,49697,1,T1,1,100,34.408
1666618221.769159,339102.000,49713,1,T1,1,100,34.496
1666618221.901185,339231.000,49745,1,T1,1,100,34.392
1666618222.035259,339362.000,49764,1,T1,1,100,34.311
1666618222.167286,339491.000,49781,1,T1,1,100,34.347
1666618222.299312,339620.000,49814,1,T1,1,100,34.469
1666618222.432362,339750.000,49830,1,T1,1,100,34.487
1666618222.566436,339881.000,49852,2,T1,1,100,34.388
1666618222.700510,340012.000,49852,2,T1,1,100,34.451
1666618222.834583,340143.000,49869,1,T1,1,100,34.550
1666618222.966610,340272.000,49902,1,T1,1,100,34.415
1666618223.101707,340404.000,49920,1,T1,1,100,34.463
1666618223.235780,340535.000,49935,1,T1,1,100,34.520
1666618223.367807,340664.000,49966,1,T1,1,100,34.402
1666618223.500857,340794.000,49982,1,T1,1,100,34.316
1666618223.631860,340922.000,49999,1,T1,1,100,34.456
1666618223.767981,341055.000,50016,1,T1,1,100,34.481
1666618223.901031,341185.000,50050,1,T1,1,100,34.456
1666618224.034081,341315.000,50066,1,T1,1,100,34.339
1666618224.167131,341445.000,50086,1,T1,1,100,34.466
1666618224.300181,341575.000,50101,1,T1,1,100,34.450
1666618224.433231,341705.000,50134,1,T1,1,100,34.407
1666618224.564234,341833.000,50152,1,T1,1,100,34.495
1666618224.697285,341963.000,50170,1,T1,1,100,34.463
1666618224.830335,342093.000,50202,1,T1,1,100,34.413
1666618224.963385,342223.000,50218,1,T1,1,100,34.356
1666618225.094388,342351.000,50236,1,T1,1,100,34.367
1666618225.226415,342480.000,50252,1,T1,1,100,34.478
