LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1666618219.552339,336936,49359,1,HR,1,100,72
1666618220.161299,337531,49459,1,HR,1,100,75
1666618221.178621,338525,49625,1,HR,1,100,73
1666618222.055728,339382,49757,1,HR,1,100,73
1666618222.947164,340253,49881,1,HR,1,100,72
1666618223.868280,341153,50027,1,HR,1,100,71
1666618224.598009,341866,50146,1,HR,1,100,73
1666618225.490468,342738,50280,1,HR,1,100,72
1666618226.249877,343480,50414,1,HR,1,100,73
1666618227.020544,344233,50526,1,HR,1,100,74
1666618227.939614,345131,50668,1,HR,1,100,73
1666618228.671389,345846,50785,1,HR,1,100,74
1666618229.386789,346545,50902,1,HR,1,100,75
1666618230.199419,347339,51020,1,HR,1,100,75
1666618230.971109,348093,51150,1,HR,1,100,75
1666618231.648641,348755,51248,1,HR,1,100,77
1666618232.497092,349584,51395,1,HR,1,100,76
1666618233.341448,350409,51514,1,HR,1,100,76
1666618234.030238,351082,51632,1,HR,1,100,77
1666618234.872548,351905,51762,1,HR,1,100,77
1666618235.803899,352815,51911,1,HR,1,100,75
1666618236.535674,353530,52027,1,HR,1,100,76
1666618237.376960,354352,52115,1,HR,1,100,76
1666618238.265326,355220,52271,1,HR,1,100,75
1666618241.327525,358212,52728,1,HR,1,100,68
1666618242.062371,358930,52840,1,HR,1,100,70
1666618242.898540,359747,52987,1,HR,1,100,70
1666618243.708099,360538,53110,1,HR,1,100,71
1666618244.512540,361324,53226,1,HR,1,100,71
1666618245.362014,362154,53356,1,HR,1,100,71
1666618246.038522,362815,53470,1,HR,1,100,73
1666618246.894137,363651,53602,1,HR,1,100,73
1666618247.707790,364446,53734,1,HR,1,100,73
1666618248.306515,365031,53832,1,HR,1,100,76
1666618249.079229,365786,53954,1,HR,1,100,77
1666618249.920515,366608,54087,1,HR,1,100,76
1666618250.531522,367205,54186,1,HR,1,100,79
1666618251.372808,368027,54302,1,HR,1,100,78
1666618252.180320,368816,54436,1,HR,1,100,78
1666618252.894697,369514,54551,1,HR,1,100,78
1666618253.665364,370267,54668,1,HR,1,100,78
1666618254.554753,371136,54810,1,HR,1,100,77
1666618255.073648,371643,54891,1,HR,1,100,82
1666618255.967131,372516,55020,1,HR,1,100,80
1666618257.579084,374091,55281,1,HR,1,100,75
1666618258.422417,374915,55414,1,HR,1,100,75
1666618259.073339,375551,55515,1,HR,1,100,77
1666618259.710957,376174,55601,1,HR,1,100,79
1666618260.521539,376966,55733,1,HR,1,100,78
1666618261.204188,377633,55835,1,HR,1,100,80
1666618261.816219,378231,55933,1,HR,1,100,82
1666618262.569487,378967,56050,1,HR,1,100,82
1666618263.260324,379642,56165,1,HR,1,100,82
1666618263.942974,380309,56267,1,HR,1,100,83
1666618264.679867,381029,56371,1,HR,1,100,83
1666618265.528317,381858,56521,1,HR,1,100,82
1666618266.448410,382757,56672,1,HR,1,100,80
1666618267.177115,383469,56742,1,HR,1,100,80
1666618267.942665,384217,56844,1,HR,1,100,80
1666618268.833077,385087,56977,1,HR,1,100,79
1666618269.466600,385706,57096,1,HR,1,100,80
1666618270.319144,386539,57217,1,HR,1,100,79
1666618271.095952,387298,57333,1,HR,1,100,79
1666618272.507307,388677,57562,1,HR,1,100,75
1666618273.387485,389537,57698,1,HR,1,100,74
1666618274.037383,390172,57812,1,HR,1,100,77
1666618274.878669,390994,57942,1,HR,1,100,76
