LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1700121928.093173,115711.000,13584,1,B%,1,100,47
1700121929.093507,116688.000,13749,1,B%,1,100,46
1700121930.087698,117659.000,13882,1,B%,1,100,47
1700121931.091103,118639.000,14042,1,B%,1,100,47
1700121932.090413,119615.000,14190,1,B%,1,100,46
1700121933.089723,120591.000,14353,1,B%,1,100,46
1700121934.091081,121569.000,14498,1,B%,1,100,46
1700121935.089367,122544.000,14671,1,B%,1,100,46
1700121936.086629,123518.000,14799,1,B%,1,100,46
1700121937.081844,124490.000,14966,1,B%,1,100,47
1700121938.076035,125461.000,15113,1,B%,1,100,47
1700121939.077392,126439.000,15269,1,B%,1,100,45
1700121940.075678,127414.000,15415,1,B%,1,100,45
1700121941.076012,128391.000,15590,1,B%,1,100,45
1700121942.072251,129364.000,15736,1,B%,1,100,45
1700121943.071561,130340.000,15901,1,B%,1,100,45
1700121944.069847,131315.000,16048,1,B%,1,100,44
1700121945.068133,132290.000,16211,1,B%,1,100,44
1700121946.068467,133267.000,16363,1,B%,1,100,43
1700121947.065729,134241.000,16507,1,B%,1,100,43
1700121948.067087,135219.000,16672,1,B%,1,100,44
1700121949.060254,136189.000,16834,1,B%,1,100,44
1700121950.056492,137162.000,16979,1,B%,1,100,43
1700121951.054778,138137.000,17134,1,B%,1,100,44
1700121952.051017,139110.000,17297,1,B%,1,100,43
1700121953.050327,140086.000,17443,1,B%,1,100,42
1700121954.046565,141059.000,17608,1,B%,1,100,42
1700121955.049970,142039.000,17768,1,B%,1,100,43
1700121956.044161,143010.000,17915,1,B%,1,100,43
1700121957.038352,143981.000,18072,1,B%,1,100,43
1700121958.039709,144959.000,18233,1,B%,1,100,42
1700121959.035948,145932.000,18374,1,B%,1,100,41
1700121960.037306,146910.000,18537,1,B%,1,100,39
1700121961.031496,147881.000,18699,1,B%,1,100,40
1700121962.027735,148854.000,18849,1,B%,1,100,40
1700121963.028069,149831.000,18990,1,B%,1,100,39
1700121964.022259,150802.000,19153,1,B%,1,100,40
1700121965.023617,151780.000,19313,1,B%,1,100,41
1700121966.023951,152757.000,19459,1,B%,1,100,39
1700121967.022237,153732.000,19604,1,B%,1,100,38
1700121968.019499,154706.000,19765,1,B%,1,100,38
1700121969.016761,155680.000,19923,1,B%,1,100,38
1700121970.017095,156657.000,20067,1,B%,1,100,39
1700121971.011286,157628.000,20226,1,B%,1,100,38
1700121972.007524,158601.000,20371,1,B%,1,100,38
1700121973.004786,159575.000,20531,1,B%,1,100,39
1700121974.007168,160554.000,20677,1,B%,1,100,37
1700121975.004431,161528.000,20836,1,B%,1,100,40
1700121975.996573,162497.000,20998,1,B%,1,100,40
1700121976.998955,163476.000,21138,1,B%,1,100,41
1700121977.994169,164448.000,21283,1,B%,1,100,40
1700121978.994503,165425.000,21446,1,B%,1,100,39
1700121979.994837,166402.000,21604,1,B%,1,100,39
1700121980.990052,167374.000,21748,1,B%,1,100,39
1700121981.988338,168349.000,21905,1,B%,1,100,38
1700121982.982528,169320.000,22052,1,B%,1,100,38
