LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1700122671.027955,841316.000,60921,1,TL,1,100,2023-11-16_09-17-46-024364
1700122671.046385,841334.000,60923,1,TL,1,100,2023-11-16_09-17-46-047933
1700122671.069934,841357.000,60926,1,TL,1,100,2023-11-16_09-17-51-059934
1700122676.256926,846423.000,61711,1,TL,1,100,2023-11-16_09-17-51-285974
1700122676.353171,846517.000,61714,1,TL,1,100,2023-11-16_09-17-56-339085
1700122681.487946,851532.000,62453,1,TL,1,100,2023-11-16_09-17-56-415872
1700122681.514567,851558.000,62456,1,TL,1,100,2023-11-16_09-18-01-506045
1700122686.730228,856652.000,63256,1,TL,1,100,2023-11-16_09-18-01-655784
1700122691.967390,861767.000,64059,1,TL,1,100,2023-11-16_09-18-07-028425
1700122691.984796,861784.000,64061,1,TL,1,100,2023-11-16_09-18-07-028575
1700122697.336634,867011.000,64860,1,TL,1,100,2023-11-16_09-18-12-056977
1700122697.362231,867036.000,64863,1,TL,1,100,2023-11-16_09-18-17-353279
1700122702.575844,872128.000,127,1,TL,1,100,2023-11-16_09-18-17-622330
1700122702.600418,872152.000,130,1,TL,1,100,2023-11-16_09-18-22-592593
1700122707.804816,877235.000,933,1,TL,1,100,2023-11-16_09-18-22-663706
1700122713.059385,882367.000,1736,1,TL,1,100,2023-11-16_09-18-28-168911
1700122713.078838,882386.000,1738,1,TL,1,100,2023-11-16_09-18-28-169060
1700122713.105459,882412.000,1741,1,TL,1,100,2023-11-16_09-18-33-097746
1700122718.289380,887475.000,2542,1,TL,1,100,2023-11-16_09-18-33-151532
1700122718.322144,887507.000,2545,1,TL,1,100,2023-11-16_09-18-38-314688
1700122723.566474,892629.000,3364,1,TL,1,100,2023-11-16_09-18-38-380009
1700122723.592071,892654.000,3367,1,TL,1,100,2023-11-16_09-18-43-583080
1700122728.798517,897739.000,4168,1,TL,1,100,2023-11-16_09-18-43-650510
1700122739.316870,908012.000,5777,1,TL,1,100,2023-11-16_09-18-55-694642
1700122739.334276,908029.000,5779,1,TL,1,100,2023-11-16_09-18-55-694745
1700122765.518041,933602.000,9789,1,TL,1,100,2023-11-16_09-19-22-011982
1700122765.536471,933620.000,9791,1,TL,1,100,2023-11-16_09-19-22-023573
1700122770.769538,938731.000,10585,1,TL,1,100,2023-11-16_09-19-26-464137
1700122770.786944,938748.000,10587,1,TL,1,100,2023-11-16_09-19-26-629765
1700122776.006701,943846.000,11381,1,TL,1,100,2023-11-16_09-19-30-813987
1700122776.024107,943863.000,11383,1,TL,1,100,2023-11-16_09-19-30-949423
1700122781.236696,948954.000,12191,1,TL,1,100,2023-11-16_09-19-37-083846
1700122786.465668,954061.000,12986,1,TL,1,100,2023-11-16_09-19-43-131061
1700122786.483074,954078.000,12988,1,TL,1,100,2023-11-16_09-19-43-131258
1700122791.722284,959195.000,13831,1,TL,1,100,2023-11-16_09-19-48-349634
1700122796.954328,964305.000,14676,1,TL,1,100,2023-11-16_09-19-52-703121
1700122796.972758,964323.000,14678,1,TL,1,100,2023-11-16_09-19-52-964294
1700122802.183299,969412.000,15506,1,TL,1,100,2023-11-16_09-19-57-549800
1700122802.201729,969430.000,15508,1,TL,1,100,2023-11-16_09-19-57-550017
1700122802.309237,969535.000,15511,1,TL,1,100,2023-11-16_09-20-02-264119
1700122807.441963,974548.000,16352,1,TL,1,100,2023-11-16_09-20-02-362855
1700122812.684246,979668.000,17195,1,TL,1,100,2023-11-16_09-20-07-976184
1700122817.923456,984785.000,18040,1,TL,1,100,2023-11-16_09-20-13-731380
1700122823.177001,989916.000,18883,1,TL,1,100,2023-11-16_09-20-18-623628
1700122823.196455,989935.000,18885,1,TL,1,100,2023-11-16_09-20-18-623875
1700122828.442832,995059.000,19728,1,TL,1,100,2023-11-16_09-20-23-875944
1700122833.691257,1000185.000,20570,1,TL,1,100,2023-11-16_09-20-29-294284
1700122833.710711,1000204.000,20572,1,TL,1,100,2023-11-16_09-20-29-294649
1700122838.921253,1005293.000,21402,1,TL,1,100,2023-11-16_09-20-34-666051
1700122844.151248,1010401.000,22229,1,TL,1,100,2023-11-16_09-20-39-619709
1700122844.168654,1010418.000,22231,1,TL,1,100,2023-11-16_09-20-39-896529
1700122854.634789,1020640.000,23918,1,TL,1,100,2023-11-16_09-20-51-049143
1700122854.653219,1020658.000,23920,1,TL,1,100,2023-11-16_09-20-51-049406
1700122859.882190,1025765.000,24762,1,TL,1,100,2023-11-16_09-20-55-932425
1700122859.900620,1025783.000,24764,1,TL,1,100,2023-11-16_09-20-55-937533
1700122865.151093,1030911.000,25607,1,TL,1,100,2023-11-16_09-21-00-245601
1700122865.169523,1030929.000,25609,1,TL,1,100,2023-11-16_09-21-00-245839
1700122870.381089,1036019.000,26435,1,TL,1,100,2023-11-16_09-21-05-356043
1700122870.398495,1036036.000,26437,1,TL,1,100,2023-11-16_09-21-05-356212
1700122875.651016,1041166.000,27271,1,TL,1,100,2023-11-16_09-21-10-511576
1700122875.670469,1041185.000,27273,1,TL,1,100,2023-11-16_09-21-10-635008
1700122880.882035,1046275.000,28051,1,TL,1,100,2023-11-16_09-21-15-685696
1700122880.900465,1046293.000,28053,1,TL,1,100,2023-11-16_09-21-15-826568
1700122886.112031,1051383.000,28831,1,TL,1,100,2023-11-16_09-21-21-332391
1700122886.130460,1051401.000,28833,1,TL,1,100,2023-11-16_09-21-21-332551
1700122886.154010,1051424.000,28836,1,TL,1,100,2023-11-16_09-21-26-143493
1700122891.342026,1056491.000,29632,1,TL,1,100,2023-11-16_09-21-26-406424
1700122917.558556,1082096.000,33599,1,TL,1,100,2023-11-16_09-21-50-181069
1700122933.282330,1097453.000,36001,1,TL,1,100,2023-11-16_09-22-09-823764
1700122943.751536,1107678.000,37596,1,TL,1,100,2023-11-16_09-22-19-301173
1700122985.878187,1148822.000,44012,1,TL,1,100,2023-11-16_09-23-02-450225
1700122985.896617,1148840.000,44014,1,TL,1,100,2023-11-16_09-23-02-450467
1700122991.107159,1153929.000,44797,1,TL,1,100,2023-11-16_09-23-08-390603
1700123001.608105,1164185.000,46366,1,TL,1,100,2023-11-16_09-23-18-633655
1700123006.840148,1169295.000,47171,1,TL,1,100,2023-11-16_09-23-23-789555
1700123006.857554,1169312.000,47173,1,TL,1,100,2023-11-16_09-23-24-116052
1700123022.584400,1184672.000,49599,1,TL,1,100,2023-11-16_09-23-39-501523
1700123022.602830,1184690.000,49601,1,TL,1,100,2023-11-16_09-23-39-501622
1700123038.277459,1199999.000,51992,1,TL,1,100,2023-11-16_09-23-54-606978
1700123038.295888,1200017.000,51994,1,TL,1,100,2023-11-16_09-23-54-607079
1700123043.534075,1205133.000,52793,1,TL,1,100,2023-11-16_09-24-00-308685
1700123059.239420,1220472.000,55197,1,TL,1,100,2023-11-16_09-24-15-181004
1700123059.257849,1220490.000,55199,1,TL,1,100,2023-11-16_09-24-15-321158
1700123064.504227,1225614.000,56001,1,TL,1,100,2023-11-16_09-24-19-679877
1700123064.523681,1225633.000,56003,1,TL,1,100,2023-11-16_09-24-19-680120
1700123069.746509,1230734.000,56800,1,TL,1,100,2023-11-16_09-24-24-966599
1700123069.763915,1230751.000,56802,1,TL,1,100,2023-11-16_09-24-24-966881
1700123074.991863,1235857.000,57598,1,TL,1,100,2023-11-16_09-24-31-742216
1700123080.229026,1240972.000,58397,1,TL,1,100,2023-11-16_09-24-36-937675
1700123080.247456,1240990.000,58399,1,TL,1,100,2023-11-16_09-24-37-258521
1700123085.503048,1246123.000,59203,1,TL,1,100,2023-11-16_09-24-42-350519
1700123090.750450,1251248.000,60012,1,TL,1,100,2023-11-16_09-24-47-956761
1700123096.034711,1256409.000,60812,1,TL,1,100,2023-11-16_09-24-53-672861
1700123096.069523,1256443.000,60815,1,TL,1,100,2023-11-16_09-24-53-672994
1700123106.591971,1266720.000,62372,1,TL,1,100,2023-11-16_09-25-03-370644
1700123111.821966,1271828.000,63179,1,TL,1,100,2023-11-16_09-25-08-430569
1700123111.839372,1271845.000,63181,1,TL,1,100,2023-11-16_09-25-08-430710
1700123132.833074,1292349.000,839,1,TL,1,100,2023-11-16_09-25-29-974416
1700123132.850480,1292366.000,841,1,TL,1,100,2023-11-16_09-25-29-974568
1700123138.095833,1297489.000,1640,1,TL,1,100,2023-11-16_09-25-34-885893
1700123148.593708,1307742.000,3238,1,TL,1,100,2023-11-16_09-25-45-502599
1700123148.611114,1307759.000,3240,1,TL,1,100,2023-11-16_09-25-45-502777
1700123153.834966,1312861.000,4037,1,TL,1,100,2023-11-16_09-25-50-806422
1700123153.853396,1312879.000,4039,1,TL,1,100,2023-11-16_09-25-51-095731
1700123159.096702,1318000.000,4832,1,TL,1,100,2023-11-16_09-25-55-054417
1700123159.114108,1318017.000,4834,1,TL,1,100,2023-11-16_09-25-55-054536
1700123164.324650,1323106.000,5626,1,TL,1,100,2023-11-16_09-26-00-359966
1700123164.343080,1323124.000,5628,1,TL,1,100,2023-11-16_09-26-00-360192
1700123185.287635,1343580.000,8830,1,TL,1,100,2023-11-16_09-26-21-987115
1700123185.313232,1343605.000,8832,1,TL,1,100,2023-11-16_09-26-21-987219
1700123195.783462,1353831.000,10426,1,TL,1,100,2023-11-16_09-26-33-415229
1700123201.012433,1358938.000,11209,1,TL,1,100,2023-11-16_09-26-38-101651
1700123206.243453,1364047.000,11997,1,TL,1,100,2023-11-16_09-26-43-022811
1700123206.261882,1364065.000,11999,1,TL,1,100,2023-11-16_09-26-43-029154
1700123211.514403,1369195.000,12786,1,TL,1,100,2023-11-16_09-26-47-851791
1700123216.737232,1374296.000,13549,1,TL,1,100,2023-11-16_09-26-53-527768
1700123221.971323,1379408.000,14356,1,TL,1,100,2023-11-16_09-26-59-011879
1700123227.206438,1384521.000,15163,1,TL,1,100,2023-11-16_09-27-04-614493
1700123237.704312,1394774.000,16760,1,TL,1,100,2023-11-16_09-27-10-042708
1700123237.722742,1394792.000,16762,1,TL,1,100,2023-11-16_09-27-12-437157
1700123237.741172,1394810.000,16764,1,TL,1,100,2023-11-16_09-27-12-593577
1700123242.932260,1399880.000,17568,1,TL,1,100,2023-11-16_09-27-20-143947
1700123248.174542,1405000.000,18374,1,TL,1,100,2023-11-16_09-27-25-462988
1700123253.425015,1410128.000,19175,1,TL,1,100,2023-11-16_09-27-30-484282
1700123258.664226,1415245.000,19978,1,TL,1,100,2023-11-16_09-27-35-169522
1700123258.688799,1415269.000,19980,1,TL,1,100,2023-11-16_09-27-35-169717
1700123263.930057,1420388.000,20779,1,TL,1,100,2023-11-16_09-27-38-809563
1700123263.948487,1420406.000,20781,1,TL,1,100,2023-11-16_09-27-39-391166
1700123269.161076,1425497.000,21569,1,TL,1,100,2023-11-16_09-27-44-555185
1700123279.620043,1435712.000,23160,1,TL,1,100,2023-11-16_09-27-56-858417
1700123284.880755,1440850.000,23965,1,TL,1,100,2023-11-16_09-28-01-674281
1700123284.900209,1440869.000,23967,1,TL,1,100,2023-11-16_09-28-01-887605
1700123290.159897,1446006.000,24772,1,TL,1,100,2023-11-16_09-28-07-316090
1700123290.184470,1446030.000,24774,1,TL,1,100,2023-11-16_09-28-07-316211
1700123300.658796,1456260.000,26372,1,TL,1,100,2023-11-16_09-28-17-211605
1700123300.678249,1456279.000,26374,1,TL,1,100,2023-11-16_09-28-17-211726
1700123305.903126,1461382.000,27157,1,TL,1,100,2023-11-16_09-28-22-948829
1700123326.876349,1481866.000,30312,1,TL,1,100,2023-11-16_09-28-44-304586
1700123332.114536,1486982.000,31115,1,TL,1,100,2023-11-16_09-28-49-547197
1700123337.357842,1492103.000,31917,1,TL,1,100,2023-11-16_09-28-54-605534
1700123337.375248,1492120.000,31919,1,TL,1,100,2023-11-16_09-28-54-605655
1700123342.607291,1497230.000,32719,1,TL,1,100,2023-11-16_09-28-59-076570
1700123342.625721,1497248.000,32721,1,TL,1,100,2023-11-16_09-28-59-239887
1700123353.092879,1507471.000,34317,1,TL,1,100,2023-11-16_09-29-06-649949
1700123353.110285,1507488.000,34319,1,TL,1,100,2023-11-16_09-29-06-650037
1700123353.128715,1507506.000,34321,1,TL,1,100,2023-11-16_09-29-06-671847
1700123353.148169,1507525.000,34323,1,TL,1,100,2023-11-16_09-29-06-672227
1700123353.165575,1507542.000,34325,1,TL,1,100,2023-11-16_09-29-07-866729
1700123353.184005,1507560.000,34327,1,TL,1,100,2023-11-16_09-29-07-998918
1700123363.569252,1517703.000,35921,1,TL,1,100,2023-11-16_09-29-20-396991
1700123363.586658,1517720.000,35923,1,TL,1,100,2023-11-16_09-29-20-397139
1700123411.739886,1564750.000,43224,1,TL,1,100,2023-11-16_09-30-11-716192
1700123416.945308,1569834.000,44011,1,TL,1,100,2023-11-16_09-30-11-859455
1700123427.454445,1580098.000,45561,1,TL,1,100,2023-11-16_09-30-22-477099
1700123432.688536,1585210.000,46315,1,TL,1,100,2023-11-16_09-30-28-457577
1700123443.151599,1595429.000,47911,1,TL,1,100,2023-11-16_09-30-40-869256
1700123448.380571,1600536.000,48693,1,TL,1,100,2023-11-16_09-30-45-507552
1700123453.611590,1605645.000,49488,1,TL,1,100,2023-11-16_09-30-50-083653
1700123453.628996,1605662.000,49490,1,TL,1,100,2023-11-16_09-30-50-200627
1700123458.873326,1610784.000,50285,1,TL,1,100,2023-11-16_09-30-55-693889
1700123458.891756,1610802.000,50287,1,TL,1,100,2023-11-16_09-30-55-694190
1700123474.621674,1626165.000,52674,1,TL,1,100,2023-11-16_09-31-11-851308
1700123474.640104,1626183.000,52676,1,TL,1,100,2023-11-16_09-31-12-130582
1700123479.878290,1631299.000,53479,1,TL,1,100,2023-11-16_09-31-17-023510
1700123485.108285,1636407.000,54264,1,TL,1,100,2023-11-16_09-31-22-419007
1700123490.348520,1641525.000,55064,1,TL,1,100,2023-11-16_09-31-27-122169
1700123490.365926,1641542.000,55066,1,TL,1,100,2023-11-16_09-31-27-507886
1700123500.846394,1651778.000,56667,1,TL,1,100,2023-11-16_09-31-37-579673
1700123506.092772,1656902.000,57464,1,TL,1,100,2023-11-16_09-31-43-173244
1700123511.323791,1662011.000,58264,1,TL,1,100,2023-11-16_09-31-48-668444
1700123511.342221,1662029.000,58266,1,TL,1,100,2023-11-16_09-31-48-668648
1700123521.830881,1672273.000,59853,1,TL,1,100,2023-11-16_09-31-59-154636
1700123527.111047,1677430.000,60651,1,TL,1,100,2023-11-16_09-32-04-534483
1700123527.129477,1677448.000,60653,1,TL,1,100,2023-11-16_09-32-04-534607
1700123537.519844,1687596.000,62206,1,TL,1,100,2023-11-16_09-32-14-118420
1700123537.537250,1687613.000,62208,1,TL,1,100,2023-11-16_09-32-14-118586
1700123548.031029,1697862.000,63807,1,TL,1,100,2023-11-16_09-32-25-461875
1700123558.518664,1708105.000,65433,1,TL,1,100,2023-11-16_09-32-35-974969
1700123563.758899,1713223.000,742,1,TL,1,100,2023-11-16_09-32-41-225064
1700123568.988894,1718331.000,1585,1,TL,1,100,2023-11-16_09-32-45-845622
1700123569.006300,1718348.000,1587,1,TL,1,100,2023-11-16_09-32-46-018054
1700123574.218890,1723439.000,2413,1,TL,1,100,2023-11-16_09-32-50-885574
1700123579.448885,1728547.000,3256,1,TL,1,100,2023-11-16_09-32-55-766154
1700123579.467315,1728565.000,3258,1,TL,1,100,2023-11-16_09-32-55-766420
1700123584.709597,1733685.000,4103,1,TL,1,100,2023-11-16_09-33-01-430855
1700123584.727003,1733702.000,4105,1,TL,1,100,2023-11-16_09-33-01-431031
1700123589.937545,1738791.000,4933,1,TL,1,100,2023-11-16_09-33-06-282930
1700123589.955975,1738809.000,4935,1,TL,1,100,2023-11-16_09-33-06-819777
