LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1700122680.344268,850415,62460,1,SR,1,100,1.066667
1700122700.178934,869787,65330,1,SR,1,100,0.133333
1700122703.308945,872844,405,1,SR,1,100,1.000000
1700122706.037594,875509,710,1,SR,1,100,0.200000
1700122707.571371,877007,1002,1,SR,1,100,0.666667
1700122709.629376,879017,1320,1,SR,1,100,0.666667
1700122710.961448,880318,1560,1,SR,1,100,0.933333
1700122716.618403,885843,2333,1,SR,1,100,0.200000
1700122717.943308,887137,2643,1,SR,1,100,0.933333
1700122719.409508,888569,2822,1,SR,1,100,0.600000
1700122728.659269,897603,4172,1,SR,1,100,0.133333
1700122730.858571,899751,4543,1,SR,1,100,0.333333
1700122731.856857,900726,4673,1,SR,1,100,0.133333
1700122732.723062,901572,4819,1,SR,1,100,0.266667
1700122735.584816,904367,5235,1,SR,1,100,0.133333
1700122741.706613,910346,6261,1,SR,1,100,0.733333
1700122743.637657,912232,6517,1,SR,1,100,0.466667
1700122744.369733,912947,6584,1,SR,1,100,0.200000
1700122744.700448,913270,6636,1,SR,1,100,0.133333
1700122746.100096,914637,6858,1,SR,1,100,0.266667
1700122747.095310,915609,7082,1,SR,1,100,0.666667
1700122754.156009,922505,8220,1,SR,1,100,1.066667
1700122755.620162,923935,8350,1,SR,1,100,0.400000
1700122762.876423,931022,9487,1,SR,1,100,0.600000
1700122767.338506,935380,10181,1,SR,1,100,0.733333
1700122768.608121,936620,10408,1,SR,1,100,1.000000
1700122769.998554,937978,10489,1,SR,1,100,0.066667
1700122770.462373,938431,10570,1,SR,1,100,0.133333
1700122770.722440,938685,10627,1,SR,1,100,0.266667
1700122771.259978,939210,10691,1,SR,1,100,0.133333
1700122773.588289,941484,11080,1,SR,1,100,0.333333
1700122776.321033,944153,11468,1,SR,1,100,0.266667
1700122776.720347,944543,11534,1,SR,1,100,0.200000
1700122857.247739,1023192,24377,1,SR,1,100,0.200000
1700122865.705014,1031452,25731,1,SR,1,100,0.133333
1700122870.165049,1035808,26442,1,SR,1,100,0.066667
1700122873.834647,1039392,27079,1,SR,1,100,0.533333
1700122874.498123,1040040,27129,1,SR,1,100,0.133333
1700122875.565009,1041082,27309,1,SR,1,100,0.266667
1700122876.231557,1041733,27374,1,SR,1,100,0.133333
1700122900.722844,1065653,31174,1,SR,1,100,0.800000
1700122901.786659,1066692,31337,1,SR,1,100,0.800000
1700122919.688233,1084176,33958,1,SR,1,100,0.133333
1700122920.222700,1084698,34073,1,SR,1,100,0.333333
1700122952.178095,1115908,38907,1,SR,1,100,0.133333
1700122952.576385,1116297,38988,1,SR,1,100,0.200000
1700122958.438117,1122022,39869,1,SR,1,100,0.066667
1700122975.537991,1138723,42572,1,SR,1,100,0.800000
1700122979.262878,1142361,43130,1,SR,1,100,0.666667
1700122980.065602,1143145,43164,1,SR,1,100,0.133333
1700122985.652933,1148602,43996,1,SR,1,100,0.066667
1700122985.855662,1148800,44034,1,SR,1,100,0.133333
1700123000.504359,1163107,46236,1,SR,1,100,0.133333
1700123001.834383,1164406,46449,1,SR,1,100,0.266667
1700123003.032327,1165576,46660,1,SR,1,100,0.466667
1700123005.830599,1168309,47210,1,SR,1,100,1.266667
1700123007.891676,1170322,47436,1,SR,1,100,0.666667
1700123009.614872,1172005,47853,1,SR,1,100,1.533333
1700123011.277658,1173629,47998,1,SR,1,100,0.866667
1700123012.411097,1174736,48050,1,SR,1,100,0.066667
1700123013.277302,1175582,48276,1,SR,1,100,0.600000
1700123014.012450,1176300,48324,1,SR,1,100,0.200000
1700123014.744527,1177015,48535,1,SR,1,100,0.800000
1700123015.676260,1177925,48569,1,SR,1,100,0.066667
1700123016.405265,1178637,48681,1,SR,1,100,0.066667
1700123016.606970,1178834,48813,1,SR,1,100,0.800000
1700123018.871800,1181046,49148,1,SR,1,100,0.733333
1700123020.268377,1182410,49501,1,SR,1,100,1.666667
1700123022.200444,1184297,49566,1,SR,1,100,0.066667
1700123022.929449,1185009,49782,1,SR,1,100,0.800000
1700123023.860159,1185918,49831,1,SR,1,100,0.133333
1700123025.458441,1187479,50136,1,SR,1,100,0.533333
1700123026.126013,1188131,50221,1,SR,1,100,0.400000
1700123033.716059,1195544,51421,1,SR,1,100,0.800000
1700123035.581574,1197366,51787,1,SR,1,100,1.266667
1700123043.828953,1205421,53004,1,SR,1,100,1.000000
1700123044.957273,1206523,53053,1,SR,1,100,0.266667
1700123046.552483,1208081,53278,1,SR,1,100,0.133333
1700123050.018327,1211466,53867,1,SR,1,100,0.466667
1700123050.619347,1212053,53950,1,SR,1,100,0.400000
1700123051.815243,1213221,54079,1,SR,1,100,0.066667
1700123056.002925,1217311,54958,1,SR,1,100,1.666667
1700123059.139079,1220374,55317,1,SR,1,100,0.866667
1700123060.669785,1221869,55605,1,SR,1,100,1.200000
1700123070.986432,1231945,57124,1,SR,1,100,0.866667
1700123074.778895,1235649,57603,1,SR,1,100,0.133333
1700123076.647482,1237474,57937,1,SR,1,100,0.466667
1700123077.379559,1238189,58003,1,SR,1,100,0.200000
1700123084.098280,1244751,59056,1,SR,1,100,0.400000
1700123084.630700,1245271,59105,1,SR,1,100,0.133333
1700123086.433758,1247032,59414,1,SR,1,100,0.400000
1700123086.966177,1247552,59499,1,SR,1,100,0.400000
1700123087.767878,1248335,59578,1,SR,1,100,0.066667
1700123087.966511,1248529,59597,1,SR,1,100,0.066667
1700123094.222438,1254639,60575,1,SR,1,100,0.133333
1700123099.408406,1259704,61524,1,SR,1,100,1.200000
1700123107.062957,1267180,62636,1,SR,1,100,1.200000
1700123109.325739,1269390,62811,1,SR,1,100,0.066667
1700123109.659525,1269716,62937,1,SR,1,100,0.533333
1700123110.324025,1270365,62972,1,SR,1,100,0.066667
1700123112.990217,1272969,63490,1,SR,1,100,0.800000
1700123121.572406,1281351,64815,1,SR,1,100,0.933333
1700123140.086262,1299433,2090,1,SR,1,100,0.933333
1700123141.153149,1300475,2127,1,SR,1,100,0.066667
1700123158.988170,1317894,4937,1,SR,1,100,0.733333
1700123173.163834,1331739,7086,1,SR,1,100,0.666667
1700123173.960415,1332517,7152,1,SR,1,100,0.266667
1700123174.763139,1333301,7282,1,SR,1,100,0.400000
1700123175.292487,1333818,7333,1,SR,1,100,0.133333
1700123209.378583,1367109,12658,1,SR,1,100,1.200000
1700123211.506212,1369187,12838,1,SR,1,100,0.333333
1700123211.975151,1369645,12921,1,SR,1,100,0.333333
1700123213.233503,1370874,13099,1,SR,1,100,0.266667
1700123213.634866,1371266,13117,1,SR,1,100,0.133333
1700123215.034514,1372633,13437,1,SR,1,100,0.866667
1700123216.570339,1374133,13584,1,SR,1,100,0.400000
1700123217.104806,1374655,13667,1,SR,1,100,0.400000
1700123217.901387,1375433,13748,1,SR,1,100,0.066667
1700123218.502406,1376020,13846,1,SR,1,100,0.066667
1700123218.702064,1376215,13959,1,SR,1,100,0.666667
1700123225.285633,1382645,14983,1,SR,1,100,0.733333
1700123226.149790,1383489,15050,1,SR,1,100,0.266667
1700123227.813600,1385114,15390,1,SR,1,100,0.800000
1700123239.321024,1396353,17072,1,SR,1,100,0.333333
1700123239.792010,1396813,17106,1,SR,1,100,0.066667
1700123239.990643,1397007,17191,1,SR,1,100,0.400000
1700123240.788248,1397786,17255,1,SR,1,100,0.066667
1700123240.986882,1397980,17307,1,SR,1,100,0.133333
1700123241.524420,1398505,17421,1,SR,1,100,0.333333
1700123242.255473,1399219,17552,1,SR,1,100,0.466667
1700123242.854445,1399804,17573,1,SR,1,100,0.066667
1700123243.188231,1400130,17624,1,SR,1,100,0.066667
1700123255.563907,1412217,19658,1,SR,1,100,0.933333
1700123257.822593,1414423,19914,1,SR,1,100,0.400000
1700123258.358084,1414946,19948,1,SR,1,100,0.066667
1700123264.950868,1421385,21024,1,SR,1,100,0.533333
1700123265.751545,1422167,21090,1,SR,1,100,0.133333
1700123282.658929,1438680,23725,1,SR,1,100,0.533333
1700123283.857896,1439851,23870,1,SR,1,100,0.266667
1700123284.255162,1440239,23949,1,SR,1,100,0.400000
1700123284.922734,1440891,24022,1,SR,1,100,0.266667
1700123285.855492,1441802,24136,1,SR,1,100,0.066667
1700123310.156336,1465536,27847,1,SR,1,100,0.266667
1700123310.555651,1465926,27881,1,SR,1,100,0.066667
1700123310.887389,1466250,27947,1,SR,1,100,0.066667
1700123322.395836,1477490,29656,1,SR,1,100,0.133333
1700123322.992760,1478073,29802,1,SR,1,100,0.466667
1700123323.723813,1478787,29868,1,SR,1,100,0.133333
1700123349.082329,1503554,33821,1,SR,1,100,0.733333
1700123351.544768,1505959,34203,1,SR,1,100,0.800000
1700123359.932419,1514151,35387,1,SR,1,100,0.133333
1700123360.462790,1514669,35452,1,SR,1,100,0.066667
1700123360.862105,1515059,35533,1,SR,1,100,0.133333
1700123361.263467,1515451,35644,1,SR,1,100,0.466667
1700123361.996567,1516167,35775,1,SR,1,100,0.600000
1700123362.861749,1517012,35841,1,SR,1,100,0.066667
1700123363.060382,1517206,35875,1,SR,1,100,0.133333
1700123364.063788,1518186,36039,1,SR,1,100,0.200000
1700123364.394502,1518509,36072,1,SR,1,100,0.066667
1700123364.594159,1518704,36141,1,SR,1,100,0.333333
1700123365.056954,1519156,36237,1,SR,1,100,0.466667
1700123671.905540,1818847,18028,1,SR,1,100,0.200000
1700123672.305878,1819238,18078,1,SR,1,100,0.133333
1700123672.705192,1819628,18189,1,SR,1,100,0.400000
1700123673.369693,1820277,18271,1,SR,1,100,0.333333
1700123682.883615,1829569,19755,1,SR,1,100,0.066667
1700123688.470946,1835026,20662,1,SR,1,100,0.200000
1700123689.337151,1835872,20827,1,SR,1,100,0.400000
1700123694.458615,1840874,21601,1,SR,1,100,0.066667
1700123695.857240,1842240,21854,1,SR,1,100,0.400000
1700123697.253816,1843604,22061,1,SR,1,100,0.333333
1700123712.175890,1858178,24363,1,SR,1,100,0.533333
1700123713.905229,1859867,24619,1,SR,1,100,0.400000
1700123715.832177,1861749,24862,1,SR,1,100,0.133333
1700123716.769031,1862664,25052,1,SR,1,100,0.400000
1700123717.432507,1863312,25104,1,SR,1,100,0.066667
1700123721.415412,1867202,25745,1,SR,1,100,0.266667
1700123722.480251,1868242,25907,1,SR,1,100,0.200000
1700123795.771859,1939824,37000,1,SR,1,100,0.133333
1700123866.859047,2009253,47770,1,SR,1,100,0.133333
1700123867.256314,2009641,47821,1,SR,1,100,0.066667
1700123888.817247,2030699,51115,1,SR,1,100,0.133333
1700123891.150677,2032978,51453,1,SR,1,100,0.066667
1700123893.282402,2035060,51806,1,SR,1,100,0.200000
1700123897.278618,2038963,52417,1,SR,1,100,0.200000
1700123897.874518,2039545,52498,1,SR,1,100,0.066667
1700123898.603523,2040257,52627,1,SR,1,100,0.133333
1700123900.530471,2042139,52950,1,SR,1,100,0.400000
1700123902.666291,2044225,53237,1,SR,1,100,0.066667
1700123903.999387,2045527,53449,1,SR,1,100,0.133333
1700123916.909531,2058136,55405,1,SR,1,100,0.066667
1700123922.297204,2063398,56254,1,SR,1,100,0.266667
1700123926.365092,2067371,56867,1,SR,1,100,0.133333
1700123927.630612,2068607,57076,1,SR,1,100,0.266667
1700124025.290641,2163989,6390,1,SR,1,100,0.066667
1700124062.372619,2200206,12008,1,SR,1,100,0.133333
1700124082.270766,2219640,15016,1,SR,1,100,0.200000
1700124082.742776,2220101,15082,1,SR,1,100,0.066667
1700124083.077586,2220428,15117,1,SR,1,100,0.066667
1700124088.997679,2226210,16032,1,SR,1,100,0.066667
1700124089.599722,2226798,16128,1,SR,1,100,0.066667
1700124090.866265,2228035,16306,1,SR,1,100,0.066667
1700124091.329061,2228487,16388,1,SR,1,100,0.133333
1700124091.725303,2228874,16438,1,SR,1,100,0.066667
1700124091.994585,2229137,16488,1,SR,1,100,0.133333
1700124092.258746,2229395,16568,1,SR,1,100,0.400000
1700124093.190480,2230305,16682,1,SR,1,100,0.133333
1700124093.457714,2230566,16723,1,SR,1,100,0.133333
1700124093.990133,2231086,16790,1,SR,1,100,0.066667
1700124095.921177,2232972,17097,1,SR,1,100,0.133333
1700124096.386020,2233426,17176,1,SR,1,100,0.200000
1700124097.252225,2234272,17355,1,SR,1,100,0.400000
1700124097.782596,2234790,17389,1,SR,1,100,0.066667
1700124097.982254,2234985,17437,1,SR,1,100,0.266667
1700124098.378496,2235372,17471,1,SR,1,100,0.066667
1700124098.578154,2235567,17538,1,SR,1,100,0.266667
1700124099.113645,2236090,17590,1,SR,1,100,0.066667
1700124099.447431,2236416,17672,1,SR,1,100,0.266667
1700124101.381546,2238305,17943,1,SR,1,100,0.133333
1700124122.013817,2258456,21089,1,SR,1,100,0.200000
1700124124.543832,2260927,21474,1,SR,1,100,0.200000
1700124124.879666,2261255,21510,1,SR,1,100,0.133333
1700124125.144851,2261514,21558,1,SR,1,100,0.133333
1700124125.542118,2261902,21609,1,SR,1,100,0.066667
1700124125.741776,2262097,21660,1,SR,1,100,0.133333
1700124126.538357,2262875,21884,1,SR,1,100,0.800000
1700124127.471114,2263786,21917,1,SR,1,100,0.133333
1700124127.872476,2264178,22000,1,SR,1,100,0.200000
1700124128.469400,2264761,22064,1,SR,1,100,0.066667
1700124128.801138,2265085,22130,1,SR,1,100,0.133333
1700124129.336629,2265608,22261,1,SR,1,100,0.466667
1700124129.936625,2266194,22310,1,SR,1,100,0.133333
1700124130.333892,2266582,22362,1,SR,1,100,0.066667
1700124131.468354,2267690,22603,1,SR,1,100,0.466667
1700124132.337631,2268539,22684,1,SR,1,100,0.133333
1700124133.134212,2269317,22846,1,SR,1,100,0.400000
1700124133.663560,2269834,22881,1,SR,1,100,0.066667
1700124134.732494,2270878,23119,1,SR,1,100,0.600000
1700124136.324632,2272433,23313,1,SR,1,100,0.266667
1700124136.725995,2272825,23364,1,SR,1,100,0.133333
1700124138.194243,2274259,23619,1,SR,1,100,0.400000
1700124139.527339,2275561,23799,1,SR,1,100,0.133333
1700124139.793549,2275821,23831,1,SR,1,100,0.133333
1700124140.058734,2276080,23881,1,SR,1,100,0.133333
1700124141.189101,2277184,24047,1,SR,1,100,0.133333
1700124141.719473,2277702,24128,1,SR,1,100,0.133333
1700124142.912297,2278867,24417,1,SR,1,100,0.733333
1700124143.909559,2279841,24563,1,SR,1,100,0.666667
1700124145.041974,2280947,24676,1,SR,1,100,0.333333
1700124146.175413,2282054,24809,1,SR,1,100,0.066667
1700124146.374046,2282248,24858,1,SR,1,100,0.200000
1700124155.627903,2291286,26264,1,SR,1,100,0.133333
1700124155.897184,2291549,26298,1,SR,1,100,0.066667
1700124156.228922,2291873,26364,1,SR,1,100,0.133333
1700124156.495132,2292133,26415,1,SR,1,100,0.200000
1700124156.825846,2292456,26449,1,SR,1,100,0.066667
1700124157.024479,2292650,26483,1,SR,1,100,0.066667
1700124157.623451,2293235,26738,1,SR,1,100,1.200000
1700124158.957571,2294538,26790,1,SR,1,100,0.200000
1700124159.288285,2294861,26855,1,SR,1,100,0.266667
1700124162.424439,2297924,27307,1,SR,1,100,0.066667
1700124164.820326,2300264,27694,1,SR,1,100,0.200000
