LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1700121930.292474,117859,13899,1,BI,1,100,6000
1700121931.578472,119115,14092,1,BI,1,100,1280
1700121932.148775,119672,14191,1,BI,1,100,560
1700121934.775035,122237,14596,1,BI,1,100,2600
1700121936.306764,123733,14817,1,BI,1,100,1520
1700121938.748726,126118,15214,1,BI,1,100,2440
1700121939.519710,126871,15317,1,BI,1,100,760
1700121941.137445,128451,15569,1,BI,1,100,1600
1700121942.542213,129823,15802,1,BI,1,100,1400
1700121943.227191,130492,15902,1,BI,1,100,680
1700121948.269816,135417,16689,1,BI,1,100,5000
1700121949.424756,136545,16866,1,BI,1,100,1160
1700121951.007679,138091,17113,1,BI,1,100,1560
1700121952.043849,139103,17279,1,BI,1,100,1040
1700121953.214148,140246,17461,1,BI,1,100,1160
1700121955.598772,142575,17833,1,BI,1,100,2360
1700121956.595010,143548,17989,1,BI,1,100,1000
1700121957.286131,144223,18088,1,BI,1,100,680
1700121959.255059,146146,18394,1,BI,1,100,1960
1700121960.307611,147174,18570,1,BI,1,100,1040
1700121961.952991,148781,18815,1,BI,1,100,1640
1700121963.645470,150434,19070,1,BI,1,100,1680
1700121965.175152,151928,19315,1,BI,1,100,1520
1700121972.308546,158895,20404,1,BI,1,100,7080
1700121975.817394,162322,20948,1,BI,1,100,3480
1700121978.310549,164757,21315,1,BI,1,100,2480
1700121984.958623,171250,22335,1,BI,1,100,6600
1700121986.809804,173058,22622,1,BI,1,100,1840
1700121987.941195,174163,22787,1,BI,1,100,1120
1700121988.992723,175190,22949,1,BI,1,100,1040
1700121990.144592,176315,23144,1,BI,1,100,1160
1700121998.927462,184893,24469,1,BI,1,100,8720
1700121999.940082,185882,24629,1,BI,1,100,1000
1700122001.552698,187457,24868,1,BI,1,100,1600
1700122003.655755,189511,25177,1,BI,1,100,2080
1700122005.580655,191391,25479,1,BI,1,100,1920
1700122009.571752,195289,26073,1,BI,1,100,3960
1700122010.783005,196472,26264,1,BI,1,100,1200
1700122017.585686,203116,27276,1,BI,1,100,6760
1700122028.433728,213711,28883,1,BI,1,100,10760
1700122031.417324,216625,29321,1,BI,1,100,2960
1700122034.999892,220124,29867,1,BI,1,100,3560
1700122040.002585,225010,30648,1,BI,1,100,4960
1700122041.023396,226007,30792,1,BI,1,100,1000
1700122042.751711,227695,31061,1,BI,1,100,1720
1700122043.231912,228164,31142,1,BI,1,100,480
1700122046.333255,231193,31605,1,BI,1,100,3080
1700122048.606276,233413,31938,1,BI,1,100,2240
1700122049.640398,234423,32097,1,BI,1,100,1040
1700122053.554703,238246,32689,1,BI,1,100,3880
1700122054.291899,238966,32804,1,BI,1,100,720
1700122063.916401,248366,34280,1,BI,1,100,9560
1700122065.212637,249632,34471,1,BI,1,100,1280
1700122066.666552,251052,34680,1,BI,1,100,1440
1700122067.679172,252041,34840,1,BI,1,100,1000
1700122068.970289,253302,35049,1,BI,1,100,1280
1700122070.384272,254683,35255,1,BI,1,100,1400
1700122071.590406,255861,35434,1,BI,1,100,1200
1700122072.549784,256798,35578,1,BI,1,100,960
1700122074.239192,258448,35851,1,BI,1,100,1680
1700122075.653175,259829,36057,1,BI,1,100,1400
1700122078.236432,262352,36459,1,BI,1,100,2560
1700122080.424470,264489,36791,1,BI,1,100,2160
1700122082.153809,266178,37037,1,BI,1,100,1720
1700122086.425450,270350,37687,1,BI,1,100,4240
1700122087.680731,271576,37884,1,BI,1,100,1240
1700122089.053758,272917,38092,1,BI,1,100,1360
1700122089.849315,273694,38220,1,BI,1,100,800
1700122091.141456,274956,38411,1,BI,1,100,1280
1700122095.612754,279323,39082,1,BI,1,100,4440
1700122100.120912,283726,39774,1,BI,1,100,4480
1700122102.023287,285584,40061,1,BI,1,100,1880
1700122103.876515,287394,40338,1,BI,1,100,1840
1700122106.656358,290109,40764,1,BI,1,100,2760
1700122107.869660,291294,40942,1,BI,1,100,1200
1700122108.801394,292204,41074,1,BI,1,100,920
1700122109.880567,293258,41236,1,BI,1,100,1080
1700122111.093868,294443,41427,1,BI,1,100,1200
1700122113.197948,296498,41745,1,BI,1,100,2080
1700122115.207831,298461,42050,1,BI,1,100,2000
1700122118.670604,301843,42573,1,BI,1,100,3440
1700122119.566502,302718,42707,1,BI,1,100,880
1700122122.028941,305123,43089,1,BI,1,100,2440
1700122123.600602,306658,43327,1,BI,1,100,1560
1700122124.849739,307878,43511,1,BI,1,100,1240
1700122126.337441,309331,43734,1,BI,1,100,1480
1700122127.588627,310553,43925,1,BI,1,100,1240
1700122130.651062,313544,44377,1,BI,1,100,3040
1700122131.942178,314805,44586,1,BI,1,100,1280
1700122134.640110,317440,44940,1,BI,1,100,2680
1700122137.940086,320663,45450,1,BI,1,100,3280
1700122139.152364,321847,45640,1,BI,1,100,1200
1700122140.523344,323186,45848,1,BI,1,100,1360
1700122141.525725,324165,45992,1,BI,1,100,1000
1700122142.690904,325303,46184,1,BI,1,100,1160
1700122144.506249,327076,46454,1,BI,1,100,1800
1700122147.008620,329520,46838,1,BI,1,100,2480
1700122148.342740,330823,47045,1,BI,1,100,1320
1700122149.352288,331809,47205,1,BI,1,100,1000
1700122150.688456,333114,47400,1,BI,1,100,1320
1700122151.858755,334257,47577,1,BI,1,100,1160
1700122153.787750,336141,47880,1,BI,1,100,1920
1700122154.676481,337009,48006,1,BI,1,100,880
1700122155.275453,337594,48104,1,BI,1,100,600
1700122156.207187,338504,48249,1,BI,1,100,920
1700122157.045747,339323,48378,1,BI,1,100,840
1700122157.976457,340232,48523,1,BI,1,100,920
1700122159.665864,341882,48776,1,BI,1,100,1680
1700122161.236501,343416,49005,1,BI,1,100,1560
1700122162.887001,345028,49260,1,BI,1,100,1640
1700122164.050132,346164,49450,1,BI,1,100,1160
1700122165.346368,347430,49648,1,BI,1,100,1280
1700122167.769900,349797,50014,1,BI,1,100,2400
1700122169.422447,351411,50267,1,BI,1,100,1640
1700122172.606724,354521,50749,1,BI,1,100,3160
1700122174.514219,356384,51036,1,BI,1,100,1880
1700122174.951417,356811,51102,1,BI,1,100,440
1700122178.173577,359958,51598,1,BI,1,100,3200
1700122180.599157,362327,51978,1,BI,1,100,2400
1700122182.013139,363708,52176,1,BI,1,100,1400
1700122184.908681,366536,52620,1,BI,1,100,2880
1700122187.155081,368730,52971,1,BI,1,100,2240
1700122189.617520,371135,53335,1,BI,1,100,2440
1700122191.878254,373343,53686,1,BI,1,100,2240
1700122194.777891,376175,54120,1,BI,1,100,2880
1700122198.775131,380079,54726,1,BI,1,100,3960
1700122201.307194,382552,55106,1,BI,1,100,2520
1700122203.132778,384335,55383,1,BI,1,100,1800
1700122204.539594,385709,55605,1,BI,1,100,1400
1700122206.591456,387713,55907,1,BI,1,100,2040
1700122210.063444,391104,56437,1,BI,1,100,3440
1700122211.232718,392246,56615,1,BI,1,100,1160
1700122216.475001,397366,57417,1,BI,1,100,5200
1700122217.725162,398587,57609,1,BI,1,100,1240
1700122218.770547,399608,57774,1,BI,1,100,1040
1700122220.502957,401300,58043,1,BI,1,100,1720
1700122222.159600,402918,58283,1,BI,1,100,1640
1700122223.244916,403978,58459,1,BI,1,100,1080
1700122225.493364,406174,58798,1,BI,1,100,2240
1700122226.586871,407242,58975,1,BI,1,100,1080
1700122229.375929,409966,59382,1,BI,1,100,2760
1700122236.749936,417168,60494,1,BI,1,100,7320
1700122241.395294,421705,61184,1,BI,1,100,4600
1700122242.710984,422990,61347,1,BI,1,100,1320
1700122243.481968,423743,61474,1,BI,1,100,760
1700122245.011650,425237,61699,1,BI,1,100,1520
1700122247.351223,427522,62068,1,BI,1,100,2320
1700122248.526641,428670,62245,1,BI,1,100,1160
1700122250.497616,430595,62555,1,BI,1,100,1960
1700122251.907503,431972,62764,1,BI,1,100,1400
1700122253.198620,433233,62955,1,BI,1,100,1280
1700122253.754588,433776,63053,1,BI,1,100,560
1700122255.050825,435042,63246,1,BI,1,100,1280
1700122255.584268,435563,63332,1,BI,1,100,520
1700122256.860026,436809,63525,1,BI,1,100,1280
1700122260.063757,439938,64016,1,BI,1,100,3160
1700122260.619725,440481,64099,1,BI,1,100,560
1700122261.468525,441310,64229,1,BI,1,100,840
1700122263.000254,442806,64468,1,BI,1,100,1520
1700122263.918677,443703,64612,1,BI,1,100,920
1700122269.399524,449056,65444,1,BI,1,100,5440
1700122273.754099,453309,563,1,BI,1,100,4320
1700122274.965353,454492,740,1,BI,1,100,1200
1700122276.300497,455796,940,1,BI,1,100,1320
1700122277.751339,457213,1186,1,BI,1,100,1440
1700122279.205254,458633,1412,1,BI,1,100,1440
1700122280.335621,459737,1575,1,BI,1,100,1120
1700122281.584758,460957,1775,1,BI,1,100,1240
1700122283.512730,462840,2077,1,BI,1,100,1920
1700122286.498374,465756,2522,1,BI,1,100,2960
1700122287.272429,466512,2639,1,BI,1,100,760
1700122289.729749,468912,3026,1,BI,1,100,2440
1700122291.102777,470253,3232,1,BI,1,100,1360
1700122292.871023,471980,3509,1,BI,1,100,1760
1700122294.568621,473638,3764,1,BI,1,100,1680
1700122296.506832,475531,4065,1,BI,1,100,1920
1700122298.124568,477111,4294,1,BI,1,100,1600
1700122299.609198,478561,4535,1,BI,1,100,1480
1700122302.191432,481083,4935,1,BI,1,100,2560
1700122311.379760,490057,6324,1,BI,1,100,9120
1700122312.910465,491552,6552,1,BI,1,100,1520
1700122318.758886,497264,7432,1,BI,1,100,5800
1700122319.967068,498444,7623,1,BI,1,100,1200
1700122321.417911,499861,7845,1,BI,1,100,1440
1700122328.353696,506635,8898,1,BI,1,100,6880
1700122329.126728,507390,9016,1,BI,1,100,760
1700122330.003172,508246,9147,1,BI,1,100,880
1700122330.738320,508964,9261,1,BI,1,100,720
1700122331.616812,509822,9407,1,BI,1,100,880
1700122333.246834,511414,9664,1,BI,1,100,1600
1700122334.165257,512311,9784,1,BI,1,100,920
1700122334.934193,513062,9913,1,BI,1,100,760
1700122335.815757,513923,10043,1,BI,1,100,880
1700122336.703463,514790,10188,1,BI,1,100,880
1700122337.640316,515705,10332,1,BI,1,100,920
1700122339.443375,517466,10603,1,BI,1,100,1800
1700122341.014012,519000,10843,1,BI,1,100,1560
1700122342.148474,520108,11005,1,BI,1,100,1120
1700122342.826285,520770,11120,1,BI,1,100,680
1700122344.320131,522229,11329,1,BI,1,100,1480
1700122346.662776,524517,11695,1,BI,1,100,2320
1700122347.671300,525502,11856,1,BI,1,100,1000
1700122349.523505,527311,12129,1,BI,1,100,1840
1700122350.215650,527987,12241,1,BI,1,100,680
1700122351.132026,528882,12354,1,BI,1,100,920
