RD,TS_received,TS_sent,AK,RoundTrip,
3744041,3749160,2023-11-16_10-07-24-808142,3749163,5119,
3749163,
3754287,
3759395,
3764513,0,,3769623,-3764513,
3769623,3774742,2023-11-16_10-07-51-409536,3774750,5119,
3774763,3779849,2023-11-16_10-07-55-982008,3779858,5086,
3779871,3784996,2023-11-16_10-08-01-935080,3784999,5125,
3784999,3790108,2023-11-16_10-08-06-552852,3790117,5109,
3790130,3795255,2023-11-16_10-08-12-219141,3795258,5125,
3795259,3800382,2023-11-16_10-08-17-653559,3800392,5123,
3800404,
3805507,3810623,2023-11-16_10-08-27-823888,3810625,5116,
3810626,
3815739,3820855,2023-11-16_10-08-38-606396,3820858,5116,
3820858,3825997,2023-11-16_10-08-43-937930,3826006,5139,
3826018,3831145,2023-11-16_10-08-49-106810,3831149,5127,
3831150,3836255,2023-11-16_10-08-54-926062,3836258,5105,
3836259,
3841376,3846502,2023-11-16_10-09-04-857710,3846517,5126,
3846529,
3851632,
3856740,3861855,2023-11-16_10-09-20-242915,3861859,5115,
3861859,3866970,2023-11-16_10-09-25-668802,3866979,5111,
3866997,
3872093,
3877201,3882339,2023-11-16_10-09-41-550486,3882342,5138,
3882343,3887447,2023-11-16_10-09-46-776229,3887450,5104,
3887450,3892558,2023-11-16_10-09-51-668346,3892561,5108,
3892561,3897682,2023-11-16_10-09-56-990120,3897690,5121,
3897703,3902790,2023-11-16_10-10-01-667563,3902792,5087,
3902793,0,,3907897,-3902793,
3907900,0,,3913015,-3907900,
3913015,3918138,2023-11-16_10-10-18-098426,3918140,5123,
3918141,3923246,2023-11-16_10-10-22-890621,3923249,5105,
3923249,
3928359,
3933467,3938606,2023-11-16_10-10-39-786254,3938609,5139,
3938609,
3943713,
3948817,3953933,2023-11-16_10-10-54-858888,3953936,5116,
3953936,3959057,2023-11-16_10-10-59-757984,3959060,5121,
3959060,3964169,2023-11-16_10-11-05-035393,3964172,5109,
3964172,
3969268,3974385,2023-11-16_10-11-15-958608,3974393,5117,
3974405,0,,3979511,-3974405,
3979523,
3984652,
3989787,3994911,2023-11-16_10-11-36-537045,3994920,5124,
3994932,4000065,2023-11-16_10-11-41-765777,4000074,5133,
4000086,0,,4005209,-4000086,
4005222,
4010308,4015427,2023-11-16_10-11-58-144783,4015430,5119,
4015431,4020534,2023-11-16_10-12-02-994703,4020538,5103,
4020538,0,,4025645,-4020538,
4025646,4030776,2023-11-16_10-12-13-849544,4030779,5130,
4030779,
4035896,4041012,2023-11-16_10-12-24-236977,4041027,5116,
4041039,4046124,2023-11-16_10-12-29-816304,4046127,5085,
4046127,
4051222,4056360,2023-11-16_10-12-40-032944,4056363,5138,
4056363,
4061472,4066595,2023-11-16_10-12-50-458928,4066603,5123,
4066604,4071716,2023-11-16_10-12-56-109746,4071725,5112,
4071737,
4076842,4081962,2023-11-16_10-13-06-141362,4081971,5120,
4081983,
4087061,4092201,2023-11-16_10-13-16-488405,4092204,5140,
4092204,4097341,2023-11-16_10-13-21-328734,4097344,5137,
4097345,
4102445,4107568,2023-11-16_10-13-32-471539,4107571,5123,
4107571,4112674,2023-11-16_10-13-38-124875,4112678,5103,
4112678,4117784,2023-11-16_10-13-43-115645,4117787,5106,
4117787,4122897,2023-11-16_10-13-48-373071,4122906,5110,
4122918,
