LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1700121929.921829,117497.000,13846,2,RD,1,100,TL
1700121929.921829,117497.000,13846,2,RD,1,100,TU
1700121932.551672,120065.500,14650,2,RD,1,100,TL
1700121935.181517,122634.000,14650,2,RD,1,100,TU
1700121937.797026,125188.500,15453,2,RD,1,100,TL
1700121940.412536,127743.000,15453,2,RD,1,100,TU
1700121943.017807,130287.500,16279,2,RD,1,100,TL
1700121945.623078,132832.000,16279,2,RD,1,100,TU
1700121948.254457,135402.000,17096,2,RD,1,100,TL
1700121950.885837,137972.000,17096,2,RD,1,100,TU
1700121953.515682,140540.500,17920,2,RD,1,100,TL
1700121956.145525,143109.000,17920,2,RD,1,100,TU
1700121958.762571,145665.000,18733,2,RD,1,100,TL
1700121961.379616,148221.000,18733,2,RD,1,100,TU
1700121963.997686,150778.000,19540,2,RD,1,100,TL
1700121966.615755,153335.000,19540,2,RD,1,100,TU
1700121969.231265,155889.500,20337,2,RD,1,100,TL
1700121971.846775,158444.000,20337,2,RD,1,100,TU
1700121974.456653,160993.000,21140,2,RD,1,100,TL
1700121977.066531,163542.000,21140,2,RD,1,100,TU
1700121979.692280,166106.500,21939,2,RD,1,100,TL
1700121982.318028,168671.000,21939,2,RD,1,100,TU
1700121984.934050,171226.000,22736,2,RD,1,100,TL
1700121987.550071,173781.000,22736,2,RD,1,100,TU
1700121990.170701,176340.500,23545,2,RD,1,100,TL
1700121992.791330,178900.000,23545,2,RD,1,100,TU
1700121995.427829,181475.000,24342,2,RD,1,100,TL
1700121998.064328,184050.000,24342,2,RD,1,100,TU
1700122000.709531,186633.500,25143,2,RD,1,100,TL
1700122003.354733,189217.000,25143,2,RD,1,100,TU
1700122005.979970,191781.000,25943,2,RD,1,100,TL
1700122008.605206,194345.000,25943,2,RD,1,100,TU
1700122011.233514,196912.000,26714,2,RD,1,100,TL
1700122013.861822,199479.000,26714,2,RD,1,100,TU
1700122016.479892,202036.000,27507,2,RD,1,100,TL
1700122019.097961,204593.000,27507,2,RD,1,100,TU
1700122021.703232,207137.500,28290,2,RD,1,100,TL
1700122024.308503,209682.000,28290,2,RD,1,100,TU
1700122026.933228,212245.500,29049,2,RD,1,100,TL
1700122029.557952,214809.000,29049,2,RD,1,100,TU
1700122032.175509,217365.500,29848,2,RD,1,100,TL
1700122034.793067,219922.000,29848,2,RD,1,100,TU
1700122037.403969,222472.000,30646,2,RD,1,100,TL
1700122040.014871,225022.000,30646,2,RD,1,100,TU
1700122042.629869,227576.000,31444,2,RD,1,100,TL
1700122045.244867,230130.000,31444,2,RD,1,100,TU
1700122047.859865,232684.000,32227,2,RD,1,100,TL
1700122050.474862,235238.000,32227,2,RD,1,100,TU
1700122053.100611,237802.500,33030,2,RD,1,100,TL
1700122055.726359,240367.000,33030,2,RD,1,100,TU
1700122058.369514,242948.500,33835,2,RD,1,100,TL
1700122061.012668,245530.000,33835,2,RD,1,100,TU
1700122063.635857,248092.000,34631,2,RD,1,100,TL
1700122066.259046,250654.000,34631,2,RD,1,100,TU
1700122068.879163,253213.000,35432,2,RD,1,100,TL
1700122071.499280,255772.000,35432,2,RD,1,100,TU
1700122074.130660,258342.000,36233,2,RD,1,100,TL
1700122076.762040,260912.000,36233,2,RD,1,100,TU
1700122079.382669,263471.500,37020,2,RD,1,100,TL
1700122082.003298,266031.000,37020,2,RD,1,100,TU
1700122084.630583,268597.000,37818,2,RD,1,100,TL
1700122087.257867,271163.000,37818,2,RD,1,100,TU
1700122089.886175,273730.000,38619,2,RD,1,100,TL
1700122092.514483,276297.000,38619,2,RD,1,100,TU
1700122095.156102,278877.000,39422,2,RD,1,100,TL
1700122097.797721,281457.000,39422,2,RD,1,100,TU
1700122100.412207,284010.500,40209,2,RD,1,100,TL
1700122103.026692,286564.000,40209,2,RD,1,100,TU
1700122105.642202,289118.500,40994,2,RD,1,100,TL
1700122108.257712,291673.000,40994,2,RD,1,100,TU
1700122110.871174,294225.500,41794,2,RD,1,100,TL
1700122113.484636,296778.000,41794,2,RD,1,100,TU
1700122116.115504,299347.500,42593,2,RD,1,100,TL
