LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1700121927.919113,115541.000,13557,1,T1,1,100,30.164
1700121928.052218,115671.000,13573,1,T1,1,100,30.106
1700121928.188394,115804.000,13591,1,T1,1,100,30.152
1700121928.321499,115934.000,13607,1,T1,1,100,30.137
1700121928.453580,116063.000,13640,1,T1,1,100,30.024
1700121928.585661,116192.000,13655,1,T1,1,100,30.081
1700121928.719790,116323.000,13671,1,T1,1,100,30.106
1700121928.855966,116456.000,13704,1,T1,1,100,30.081
1700121928.988047,116585.000,13719,1,T1,1,100,30.142
1700121929.121152,116715.000,13738,1,T1,1,100,30.168
1700121929.253233,116844.000,13755,1,T1,1,100,30.179
1700121929.385314,116973.000,13786,1,T1,1,100,30.113
1700121929.518419,117103.000,13802,1,T1,1,100,30.120
1700121929.651523,117233.000,13819,1,T1,1,100,30.229
1700121929.784628,117363.000,13836,1,T1,1,100,30.205
1700121929.916709,117492.000,13855,1,T1,1,100,30.302
1700121930.047766,117620.000,13871,1,T1,1,100,30.414
1700121930.180871,117750.000,13889,1,T1,1,100,30.321
1700121930.313976,117880.000,13906,1,T1,1,100,30.245
1700121930.449128,118012.000,13937,1,T1,1,100,30.248
1700121930.583257,118143.000,13953,1,T1,1,100,30.285
1700121930.715338,118272.000,13968,1,T1,1,100,30.230
1700121930.850491,118404.000,13985,1,T1,1,100,30.277
1700121930.985643,118536.000,14015,1,T1,1,100,30.332
1700121931.117724,118665.000,14031,1,T1,1,100,30.215
1700121931.250829,118795.000,14051,1,T1,1,100,30.164
1700121931.381886,118923.000,14082,1,T1,1,100,30.177
1700121931.518062,119056.000,14101,1,T1,1,100,30.219
1700121931.651167,119186.000,14117,1,T1,1,100,30.165
1700121931.784272,119316.000,14132,1,T1,1,100,30.178
1700121931.917377,119446.000,14163,1,T1,1,100,30.254
1700121932.050482,119576.000,14179,1,T1,1,100,30.216
1700121932.183587,119706.000,14199,1,T1,1,100,30.129
1700121932.314644,119834.000,14215,1,T1,1,100,30.162
1700121932.447748,119964.000,14248,1,T1,1,100,30.177
1700121932.583925,120097.000,14263,1,T1,1,100,30.183
1700121932.717030,120227.000,14279,1,T1,1,100,30.221
1700121932.849111,120356.000,14295,1,T1,1,100,30.202
1700121932.982215,120486.000,14325,1,T1,1,100,30.123
1700121933.117368,120618.000,14342,1,T1,1,100,30.124
1700121933.252521,120750.000,14359,1,T1,1,100,30.160
1700121933.384602,120879.000,14392,1,T1,1,100,30.211
1700121933.517706,121009.000,14408,1,T1,1,100,30.269
1700121933.649787,121138.000,14423,1,T1,1,100,30.258
1700121933.783916,121269.000,14439,1,T1,1,100,30.289
1700121933.918045,121400.000,14472,1,T1,1,100,30.231
1700121934.051150,121530.000,14487,1,T1,1,100,30.171
1700121934.184254,121660.000,14506,1,T1,1,100,30.145
1700121934.316335,121789.000,14538,1,T1,1,100,30.169
1700121934.448416,121918.000,14554,1,T1,1,100,30.286
1700121934.581521,122048.000,14570,1,T1,1,100,30.301
1700121934.714626,122178.000,14585,1,T1,1,100,30.308
1700121934.849778,122310.000,14606,1,T1,1,100,30.275
1700121934.982883,122440.000,14636,1,T1,1,100,30.261
1700121935.114964,122569.000,14660,2,T1,1,100,30.255
1700121935.247045,122698.000,14660,2,T1,1,100,30.323
1700121935.381174,122829.000,14677,1,T1,1,100,30.352
1700121935.517350,122962.000,14708,1,T1,1,100,30.330
1700121935.649431,123091.000,14724,1,T1,1,100,30.214
1700121935.781512,123220.000,14742,1,T1,1,100,30.305
1700121935.914617,123350.000,14772,1,T1,1,100,30.274
1700121936.046698,123479.000,14788,1,T1,1,100,30.331
1700121936.179803,123609.000,14806,1,T1,1,100,30.250
1700121936.312907,123739.000,14826,1,T1,1,100,30.214
1700121936.446012,123869.000,14859,1,T1,1,100,30.199
1700121936.578093,123998.000,14874,1,T1,1,100,30.228
1700121936.709150,124126.000,14892,1,T1,1,100,30.205
1700121936.842255,124256.000,14923,1,T1,1,100,30.195
1700121936.975360,124386.000,14938,1,T1,1,100,30.226
1700121937.107441,124515.000,14955,1,T1,1,100,30.275
1700121937.239522,124644.000,14972,1,T1,1,100,30.261
1700121937.372627,124774.000,15005,1,T1,1,100,30.290
1700121937.505732,124904.000,15021,1,T1,1,100,30.267
1700121937.638836,125034.000,15036,1,T1,1,100,30.258
1700121937.771941,125164.000,15069,1,T1,1,100,30.218
1700121937.905046,125294.000,15085,1,T1,1,100,30.201
1700121938.036103,125422.000,15102,1,T1,1,100,30.229
1700121938.171256,125554.000,15121,1,T1,1,100,30.312
1700121938.304360,125684.000,15153,1,T1,1,100,30.277
1700121938.437465,125814.000,15170,1,T1,1,100,30.332
1700121938.570570,125944.000,15186,1,T1,1,100,30.286
1700121938.702651,126073.000,15203,1,T1,1,100,30.301
1700121938.838827,126206.000,15222,1,T1,1,100,30.307
1700121938.970908,126335.000,15239,1,T1,1,100,30.346
1700121939.104013,126465.000,15258,1,T1,1,100,30.256
1700121939.237118,126595.000,15275,1,T1,1,100,30.359
1700121939.369199,126724.000,15291,1,T1,1,100,30.368
1700121939.501280,126853.000,15324,1,T1,1,100,30.372
1700121939.634385,126983.000,15341,1,T1,1,100,30.338
1700121939.768513,127114.000,15358,1,T1,1,100,30.359
1700121939.903666,127246.000,15373,1,T1,1,100,30.333
1700121940.035747,127375.000,15404,1,T1,1,100,30.392
1700121940.166804,127503.000,15422,1,T1,1,100,30.382
1700121940.299909,127633.000,15439,1,T1,1,100,30.272
1700121940.435061,127765.000,15462,1,T1,1,100,30.224
1700121940.569190,127896.000,15495,1,T1,1,100,30.310
1700121940.702295,128026.000,15510,1,T1,1,100,30.276
1700121940.835400,128156.000,15529,1,T1,1,100,30.297
1700121940.968504,128286.000,15559,1,T1,1,100,30.341
1700121941.103657,128418.000,15579,1,T1,1,100,30.289
1700121941.236762,128548.000,15597,1,T1,1,100,30.267
1700121941.369867,128678.000,15612,1,T1,1,100,30.293
1700121941.501948,128807.000,15643,1,T1,1,100,30.304
1700121941.633005,128935.000,15661,1,T1,1,100,30.273
1700121941.766109,129065.000,15677,1,T1,1,100,30.296
1700121941.899215,129195.000,15709,1,T1,1,100,30.376
1700121942.032319,129325.000,15725,1,T1,1,100,30.269
1700121942.166448,129456.000,15743,1,T1,1,100,30.329
1700121942.298529,129585.000,15759,1,T1,1,100,30.320
1700121942.430610,129714.000,15792,1,T1,1,100,30.351
1700121942.563715,129844.000,15809,1,T1,1,100,30.329
1700121942.698867,129976.000,15825,1,T1,1,100,30.355
1700121942.834020,130108.000,15858,1,T1,1,100,30.402
1700121942.967125,130238.000,15873,1,T1,1,100,30.280
1700121943.099205,130367.000,15890,1,T1,1,100,30.334
1700121943.234358,130499.000,15909,1,T1,1,100,30.428
1700121943.366439,130628.000,15942,1,T1,1,100,30.363
1700121943.499544,130758.000,15958,1,T1,1,100,30.405
1700121943.632649,130888.000,15973,1,T1,1,100,30.388
1700121943.764729,131017.000,15991,1,T1,1,100,30.381
1700121943.896811,131146.000,16022,1,T1,1,100,30.307
1700121944.029915,131276.000,16037,1,T1,1,100,30.310
1700121944.163020,131406.000,16056,1,T1,1,100,30.311
1700121944.296125,131536.000,16086,1,T1,1,100,30.241
1700121944.429230,131666.000,16104,1,T1,1,100,30.317
1700121944.560287,131794.000,16120,1,T1,1,100,30.314
1700121944.693392,131924.000,16135,1,T1,1,100,30.349
1700121944.828544,132056.000,16168,1,T1,1,100,30.293
1700121944.961649,132186.000,16184,1,T1,1,100,30.233
1700121945.094754,132316.000,16200,1,T1,1,100,30.349
1700121945.227859,132446.000,16234,1,T1,1,100,30.328
1700121945.359940,132575.000,16250,1,T1,1,100,30.390
1700121945.496116,132708.000,16266,1,T1,1,100,30.382
1700121945.628197,132837.000,16287,1,T1,1,100,30.236
1700121945.761302,132967.000,16304,1,T1,1,100,30.279
1700121945.894407,133097.000,16319,1,T1,1,100,30.369
1700121946.027512,133227.000,16335,1,T1,1,100,30.443
1700121946.162664,133359.000,16370,1,T1,1,100,30.475
1700121946.296793,133490.000,16385,1,T1,1,100,30.454
1700121946.428874,133619.000,16402,1,T1,1,100,30.409
1700121946.560955,133748.000,16432,1,T1,1,100,30.390
1700121946.693036,133877.000,16447,1,T1,1,100,30.452
1700121946.824093,134005.000,16466,1,T1,1,100,30.444
1700121946.957197,134135.000,16481,1,T1,1,100,30.440
1700121947.092350,134267.000,16514,1,T1,1,100,30.581
1700121947.226479,134398.000,16530,1,T1,1,100,30.499
1700121947.359584,134528.000,16547,1,T1,1,100,30.429
1700121947.491664,134657.000,16578,1,T1,1,100,30.398
1700121947.625793,134788.000,16594,1,T1,1,100,30.350
1700121947.761970,134921.000,16612,1,T1,1,100,30.293
1700121947.895075,135051.000,16628,1,T1,1,100,30.269
1700121948.027155,135180.000,16661,1,T1,1,100,30.364
1700121948.160260,135310.000,16678,1,T1,1,100,30.335
1700121948.290293,135437.000,16696,1,T1,1,100,30.322
1700121948.423398,135567.000,16714,1,T1,1,100,30.388
1700121948.556503,135697.000,16744,1,T1,1,100,30.345
1700121948.689608,135827.000,16760,1,T1,1,100,30.397
1700121948.822713,135957.000,16776,1,T1,1,100,30.349
1700121948.953770,136085.000,16806,1,T1,1,100,30.364
1700121949.086874,136215.000,16823,1,T1,1,100,30.477
1700121949.219979,136345.000,16840,1,T1,1,100,30.454
1700121949.352060,136474.000,16856,1,T1,1,100,30.480
1700121949.484141,136603.000,16889,1,T1,1,100,30.421
1700121949.618270,136734.000,16904,1,T1,1,100,30.430
1700121949.748303,136861.000,16923,1,T1,1,100,30.434
1700121949.881408,136991.000,16953,1,T1,1,100,30.507
1700121950.016561,137123.000,16968,1,T1,1,100,30.539
1700121950.149665,137253.000,16989,1,T1,1,100,30.481
1700121950.281746,137382.000,17004,1,T1,1,100,30.456
1700121950.415875,137513.000,17035,1,T1,1,100,30.410
1700121950.550004,137644.000,17051,1,T1,1,100,30.426
1700121950.683109,137774.000,17066,1,T1,1,100,30.574
1700121950.816213,137904.000,17103,2,T1,1,100,30.532
1700121950.949318,138034.000,17103,2,T1,1,100,30.478
1700121951.082423,138164.000,17123,1,T1,1,100,30.491
1700121951.213480,138292.000,17155,1,T1,1,100,30.461
1700121951.346585,138422.000,17173,1,T1,1,100,30.412
1700121951.479690,138552.000,17189,1,T1,1,100,30.462
1700121951.611771,138681.000,17205,1,T1,1,100,30.519
1700121951.743851,138810.000,17236,1,T1,1,100,30.437
1700121951.875932,138939.000,17251,1,T1,1,100,30.366
1700121952.010061,139070.000,17269,1,T1,1,100,30.407
1700121952.146238,139203.000,17304,1,T1,1,100,30.389
1700121952.278319,139332.000,17319,1,T1,1,100,30.416
1700121952.409376,139460.000,17336,1,T1,1,100,30.464
1700121952.542480,139590.000,17351,1,T1,1,100,30.413
