LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1700121928.093173,115711.000,13583,1,BV,1,100,3.82
1700121929.093507,116688.000,13748,1,BV,1,100,3.81
1700121930.087698,117659.000,13881,1,BV,1,100,3.81
1700121931.091103,118639.000,14041,1,BV,1,100,3.81
1700121932.090413,119615.000,14189,1,BV,1,100,3.81
1700121933.089723,120591.000,14352,1,BV,1,100,3.81
1700121934.091081,121569.000,14497,1,BV,1,100,3.81
1700121935.089367,122544.000,14670,1,BV,1,100,3.81
1700121936.086629,123518.000,14798,1,BV,1,100,3.81
1700121937.081844,124490.000,14965,1,BV,1,100,3.82
1700121938.076035,125461.000,15112,1,BV,1,100,3.81
1700121939.077392,126439.000,15268,1,BV,1,100,3.81
1700121940.075678,127414.000,15414,1,BV,1,100,3.80
1700121941.076012,128391.000,15589,1,BV,1,100,3.81
1700121942.072251,129364.000,15735,1,BV,1,100,3.81
1700121943.071561,130340.000,15900,1,BV,1,100,3.81
1700121944.069847,131315.000,16047,1,BV,1,100,3.80
1700121945.068133,132290.000,16210,1,BV,1,100,3.80
1700121946.068467,133267.000,16362,1,BV,1,100,3.80
1700121947.065729,134241.000,16506,1,BV,1,100,3.80
1700121948.067087,135219.000,16671,1,BV,1,100,3.80
1700121949.060254,136189.000,16833,1,BV,1,100,3.80
1700121950.056492,137162.000,16978,1,BV,1,100,3.80
1700121951.054778,138137.000,17133,1,BV,1,100,3.80
1700121952.051017,139110.000,17296,1,BV,1,100,3.79
1700121953.050327,140086.000,17442,1,BV,1,100,3.79
1700121954.046565,141059.000,17607,1,BV,1,100,3.79
1700121955.049970,142039.000,17767,1,BV,1,100,3.79
1700121956.044161,143010.000,17914,1,BV,1,100,3.80
1700121957.038352,143981.000,18071,1,BV,1,100,3.80
1700121958.039709,144959.000,18232,1,BV,1,100,3.79
1700121959.035948,145932.000,18373,1,BV,1,100,3.78
1700121960.037306,146910.000,18536,1,BV,1,100,3.78
1700121961.031496,147881.000,18698,1,BV,1,100,3.78
1700121962.027735,148854.000,18848,1,BV,1,100,3.78
1700121963.028069,149831.000,18989,1,BV,1,100,3.77
1700121964.022259,150802.000,19152,1,BV,1,100,3.78
1700121965.023617,151780.000,19312,1,BV,1,100,3.78
1700121966.023951,152757.000,19458,1,BV,1,100,3.77
1700121967.022237,153732.000,19603,1,BV,1,100,3.77
1700121968.019499,154706.000,19764,1,BV,1,100,3.77
1700121969.016761,155680.000,19922,1,BV,1,100,3.77
1700121970.017095,156657.000,20066,1,BV,1,100,3.77
1700121971.011286,157628.000,20225,1,BV,1,100,3.77
1700121972.007524,158601.000,20370,1,BV,1,100,3.77
1700121973.004786,159575.000,20530,1,BV,1,100,3.77
1700121974.007168,160554.000,20676,1,BV,1,100,3.76
1700121975.004431,161528.000,20835,1,BV,1,100,3.78
1700121975.996573,162497.000,20997,1,BV,1,100,3.78
1700121976.998955,163476.000,21137,1,BV,1,100,3.78
1700121977.994169,164448.000,21282,1,BV,1,100,3.78
1700121978.994503,165425.000,21445,1,BV,1,100,3.77
1700121979.994837,166402.000,21603,1,BV,1,100,3.77
1700121980.990052,167374.000,21747,1,BV,1,100,3.77
1700121981.988338,168349.000,21904,1,BV,1,100,3.77
1700121982.982528,169320.000,22051,1,BV,1,100,3.77
1700121983.979791,170294.000,22209,1,BV,1,100,3.77
1700121984.979101,171270.000,22353,1,BV,1,100,3.77
1700121985.975339,172243.000,22510,1,BV,1,100,3.77
1700121986.976697,173221.000,22654,1,BV,1,100,3.77
1700121987.973959,174195.000,22821,1,BV,1,100,3.77
1700121988.972245,175170.000,22966,1,BV,1,100,3.76
1700121989.968484,176143.000,23126,1,BV,1,100,3.76
1700121990.965746,177117.000,23270,1,BV,1,100,3.76
1700121991.966080,178094.000,23431,1,BV,1,100,3.77
1700121992.966414,179071.000,23578,1,BV,1,100,3.77
1700121993.961628,180043.000,23737,1,BV,1,100,3.76
1700121994.955819,181014.000,23879,1,BV,1,100,3.77
1700121995.956153,181991.000,24038,1,BV,1,100,3.77
1700121996.953415,182965.000,24196,1,BV,1,100,3.77
1700121997.949653,183938.000,24338,1,BV,1,100,3.77
1700121998.947939,184913.000,24487,1,BV,1,100,3.77
1700121999.948273,185890.000,24647,1,BV,1,100,3.76
1700122000.949631,186868.000,24787,1,BV,1,100,3.76
1700122001.944846,187840.000,24948,1,BV,1,100,3.76
1700122002.945179,188817.000,25090,1,BV,1,100,3.77
1700122003.940394,189789.000,25241,1,BV,1,100,3.77
1700122004.935609,190761.000,25399,1,BV,1,100,3.77
1700122005.936966,191739.000,25543,1,BV,1,100,3.77
1700122006.935252,192714.000,25704,1,BV,1,100,3.77
1700122007.932515,193688.000,25862,1,BV,1,100,3.76
1700122008.927729,194660.000,26007,1,BV,1,100,3.76
1700122009.927039,195636.000,26136,1,BV,1,100,3.76
1700122010.924301,196610.000,26299,1,BV,1,100,3.77
1700122011.923611,197586.000,26441,1,BV,1,100,3.77
1700122012.921898,198561.000,26600,1,BV,1,100,3.77
1700122013.918136,199534.000,26732,1,BV,1,100,3.77
1700122014.922565,200515.000,26892,1,BV,1,100,3.76
1700122015.916756,201486.000,27036,1,BV,1,100,3.76
1700122016.911971,202458.000,27196,1,BV,1,100,3.76
1700122017.912304,203435.000,27341,1,BV,1,100,3.76
1700122018.904447,204404.000,27484,1,BV,1,100,3.77
1700122019.907853,205384.000,27632,1,BV,1,100,3.77
1700122020.906139,206359.000,27793,1,BV,1,100,3.77
1700122021.906473,207336.000,27937,1,BV,1,100,3.76
1700122022.903735,208310.000,28098,1,BV,1,100,3.77
1700122023.897926,209281.000,28239,1,BV,1,100,3.76
1700122024.901331,210261.000,28385,1,BV,1,100,3.76
1700122025.899617,211236.000,28516,1,BV,1,100,3.76
1700122026.899951,212213.000,28659,1,BV,1,100,3.75
1700122027.897213,213187.000,28802,1,BV,1,100,3.76
1700122028.896523,214163.000,28965,1,BV,1,100,3.76
1700122029.892762,215136.000,29113,1,BV,1,100,3.76
1700122030.890024,216110.000,29255,1,BV,1,100,3.76
1700122031.889334,217086.000,29418,1,BV,1,100,3.77
1700122032.887620,218061.000,29578,1,BV,1,100,3.77
1700122033.888978,219039.000,29719,1,BV,1,100,3.77
1700122034.886240,220013.000,29865,1,BV,1,100,3.77
1700122035.888622,220992.000,30026,1,BV,1,100,3.77
1700122036.887932,221968.000,30184,1,BV,1,100,3.76
1700122037.882123,222939.000,30325,1,BV,1,100,3.76
1700122038.881433,223915.000,30484,1,BV,1,100,3.76
1700122039.880743,224891.000,30644,1,BV,1,100,3.77
1700122040.882101,225869.000,30790,1,BV,1,100,3.77
1700122041.880387,226844.000,30933,1,BV,1,100,3.76
1700122042.877649,227818.000,31094,1,BV,1,100,3.76
1700122043.880031,228797.000,31253,1,BV,1,100,3.75
1700122044.876269,229770.000,31395,1,BV,1,100,3.76
1700122045.876603,230747.000,31556,1,BV,1,100,3.77
1700122046.877961,231725.000,31700,1,BV,1,100,3.76
1700122047.877271,232701.000,31842,1,BV,1,100,3.75
1700122048.876581,233677.000,32003,1,BV,1,100,3.76
1700122049.875891,234653.000,32162,1,BV,1,100,3.76
1700122050.871105,235625.000,32292,1,BV,1,100,3.76
1700122051.868367,236599.000,32451,1,BV,1,100,3.77
1700122052.867677,237575.000,32609,1,BV,1,100,3.77
1700122053.868011,238552.000,32753,1,BV,1,100,3.76
1700122054.872441,239533.000,32918,1,BV,1,100,3.76
1700122055.869703,240507.000,33062,1,BV,1,100,3.76
1700122056.864918,241479.000,33210,1,BV,1,100,3.76
1700122057.868323,242459.000,33371,1,BV,1,100,3.76
1700122058.865585,243433.000,33529,1,BV,1,100,3.75
1700122059.866943,244411.000,33670,1,BV,1,100,3.75
1700122060.865229,245386.000,33829,1,BV,1,100,3.75
1700122061.862492,246360.000,33977,1,BV,1,100,3.76
1700122062.863849,247338.000,34118,1,BV,1,100,3.76
1700122063.858040,248309.000,34277,1,BV,1,100,3.76
1700122064.861445,249289.000,34437,1,BV,1,100,3.76
1700122065.859732,250264.000,34581,1,BV,1,100,3.76
1700122066.856994,251238.000,34727,1,BV,1,100,3.76
1700122067.860399,252218.000,34888,1,BV,1,100,3.76
1700122068.859710,253194.000,35046,1,BV,1,100,3.76
1700122069.859020,254170.000,35190,1,BV,1,100,3.76
1700122070.854234,255142.000,35351,1,BV,1,100,3.77
1700122071.849448,256114.000,35498,1,BV,1,100,3.76
1700122072.850806,257092.000,35642,1,BV,1,100,3.76
1700122073.849092,258067.000,35801,1,BV,1,100,3.76
1700122074.848402,259043.000,35961,1,BV,1,100,3.76
1700122075.845665,260017.000,36104,1,BV,1,100,3.76
1700122076.848046,260996.000,36250,1,BV,1,100,3.76
1700122077.845309,261970.000,36409,1,BV,1,100,3.76
1700122078.843595,262945.000,36569,1,BV,1,100,3.75
1700122079.843929,263922.000,36711,1,BV,1,100,3.75
1700122080.842215,264897.000,36871,1,BV,1,100,3.76
1700122081.844596,265876.000,37014,1,BV,1,100,3.76
1700122082.837763,266846.000,37147,1,BV,1,100,3.76
1700122083.836049,267821.000,37306,1,BV,1,100,3.75
1700122084.838431,268800.000,37464,1,BV,1,100,3.75
1700122085.831598,269770.000,37606,1,BV,1,100,3.76
1700122086.833979,270749.000,37767,1,BV,1,100,3.76
1700122087.835337,271727.000,37916,1,BV,1,100,3.76
1700122088.831575,272700.000,38074,1,BV,1,100,3.76
1700122089.830885,273676.000,38218,1,BV,1,100,3.75
1700122090.829172,274651.000,38379,1,BV,1,100,3.75
1700122091.827458,275626.000,38539,1,BV,1,100,3.76
1700122092.821648,276597.000,38667,1,BV,1,100,3.76
1700122093.817887,277570.000,38826,1,BV,1,100,3.76
1700122094.816173,278545.000,38986,1,BV,1,100,3.76
1700122095.819578,279525.000,39129,1,BV,1,100,3.76
1700122096.816841,280499.000,39290,1,BV,1,100,3.76
1700122097.811031,281470.000,39440,1,BV,1,100,3.76
1700122098.811365,282447.000,39582,1,BV,1,100,3.76
1700122099.805556,283418.000,39740,1,BV,1,100,3.76
1700122100.809985,284399.000,39900,1,BV,1,100,3.76
1700122101.808271,285374.000,40043,1,BV,1,100,3.76
1700122102.806557,286349.000,40203,1,BV,1,100,3.76
1700122103.803820,287323.000,40335,1,BV,1,100,3.76
1700122104.801082,288297.000,40495,1,BV,1,100,3.76
1700122105.802440,289275.000,40637,1,BV,1,100,3.77
1700122106.797654,290247.000,40798,1,BV,1,100,3.78
1700122107.794916,291221.000,40939,1,BV,1,100,3.77
1700122108.795250,292198.000,41092,1,BV,1,100,3.76
1700122109.797632,293177.000,41234,1,BV,1,100,3.76
1700122110.794894,294151.000,41395,1,BV,1,100,3.76
1700122111.792156,295125.000,41555,1,BV,1,100,3.76
1700122112.789419,296099.000,41696,1,BV,1,100,3.76
1700122113.787705,297074.000,41843,1,BV,1,100,3.76
1700122114.787015,298050.000,42002,1,BV,1,100,3.76
1700122115.786325,299026.000,42161,1,BV,1,100,3.75
1700122116.787683,300004.000,42302,1,BV,1,100,3.75
1700122117.790064,300983.000,42461,1,BV,1,100,3.75
1700122118.783231,301953.000,42611,1,BV,1,100,3.76
1700122119.785613,302932.000,42754,1,BV,1,100,3.75
1700122120.783899,303907.000,42913,1,BV,1,100,3.75
1700122121.783209,304883.000,43055,1,BV,1,100,3.75
1700122122.784567,305861.000,43216,1,BV,1,100,3.75
1700122123.780805,306834.000,43359,1,BV,1,100,3.76
