LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1700426839.636105,27356,2058,1,SA,1,100,0.000124
1700426841.498555,29179,2235,1,SA,1,100,0.000021
1700426842.296456,29960,2349,1,SA,1,100,0.000016
1700426842.828731,30481,2413,1,SA,1,100,0.000009
1700426843.159742,30805,2573,1,SA,1,100,0.000089
1700426844.290698,31912,2671,1,SA,1,100,0.000042
1700426844.818886,32429,2735,1,SA,1,100,0.000009
1700426845.019128,32625,2769,1,SA,1,100,0.000015
1700426845.354226,32953,2851,1,SA,1,100,0.000041
1700426846.153149,33735,2996,1,SA,1,100,0.000061
1700426846.815171,34383,3049,1,SA,1,100,0.000005
1700426847.410788,34966,3149,1,SA,1,100,0.000020
1700426848.079962,35621,3310,1,SA,1,100,0.000075
1700426848.877863,36402,3500,1,SA,1,100,0.000159
1700426850.008819,37509,3534,1,SA,1,100,0.000013
1700426850.474687,37965,3680,1,SA,1,100,0.000094
1700426851.075412,38553,3747,1,SA,1,100,0.000062
1700426851.735392,39199,3813,1,SA,1,100,0.000014
1700426851.933590,39393,3867,1,SA,1,100,0.000028
1700426852.198195,39652,3903,1,SA,1,100,0.000040
1700426852.534314,39981,3983,1,SA,1,100,0.000084
1700426854.126030,41539,4416,1,SA,1,100,0.000624
1700426856.788425,44145,4591,1,SA,1,100,0.000016
1700426857.386085,44730,4721,1,SA,1,100,0.000082
1700426858.317821,45642,4912,1,SA,1,100,0.000392
1700426859.443668,46744,5057,1,SA,1,100,0.000317
1700426860.444876,47724,5188,1,SA,1,100,0.000050
1700426861.175349,48439,5302,1,SA,1,100,0.000064
1700426862.303240,49543,5484,1,SA,1,100,0.000095
1700426863.038821,50263,5629,1,SA,1,100,0.000152
1700426864.034920,51238,5776,1,SA,1,100,0.000118
1700426865.029998,52212,5938,1,SA,1,100,0.000104
1700426865.893284,53057,6084,1,SA,1,100,0.000139
1700426866.956812,54098,6231,1,SA,1,100,0.000123
1700426867.819076,54942,6380,1,SA,1,100,0.000141
1700426868.750812,55854,6527,1,SA,1,100,0.000139
1700426869.818426,56899,6689,1,SA,1,100,0.000112
1700426870.813504,57873,6835,1,SA,1,100,0.000088
1700426871.611405,58654,6948,1,SA,1,100,0.000108
1700426872.544163,59567,7111,1,SA,1,100,0.000127
1700426873.603604,60604,7273,1,SA,1,100,0.000146
1700426874.534318,61515,7419,1,SA,1,100,0.000203
1700426875.600911,62559,7564,1,SA,1,100,0.000080
1700426876.530604,63469,7741,1,SA,1,100,0.000112
1700426877.328505,64250,7858,1,SA,1,100,0.000162
1700426878.386924,65286,8009,1,SA,1,100,0.000105
1700426879.386089,66264,8202,1,SA,1,100,0.000235
1700426880.383209,67240,8255,1,SA,1,100,0.000014
1700426880.716264,67566,8335,1,SA,1,100,0.000064
1700426881.247517,68086,8417,1,SA,1,100,0.000049
1700426881.711342,68540,8499,1,SA,1,100,0.000094
1700426882.646143,69455,8644,1,SA,1,100,0.000070
1700426883.312253,70107,8763,1,SA,1,100,0.000106
1700426885.304451,72057,9022,1,SA,1,100,0.000008
1700426885.768276,72511,9118,1,SA,1,100,0.000022
1700426886.103374,72839,9138,1,SA,1,100,0.000008
1700426886.301572,73033,9170,1,SA,1,100,0.000004
1700426886.499771,73227,9237,1,SA,1,100,0.000035
1700426887.033067,73749,9304,1,SA,1,100,0.000014
1700426887.297672,74008,9336,1,SA,1,100,0.000008
1700426887.761496,74462,9403,1,SA,1,100,0.000005
1700426887.960716,74657,9500,1,SA,1,100,0.000042
1700426888.623761,75306,9568,1,SA,1,100,0.000017
1700426888.954772,75630,9603,1,SA,1,100,0.000030
1700426889.554475,76217,9685,1,SA,1,100,0.000007
1700426889.752674,76411,9719,1,SA,1,100,0.000012
1700426889.953937,76608,9800,1,SA,1,100,0.000041
1700426890.485190,77128,9866,1,SA,1,100,0.000035
1700426891.019508,77651,9915,1,SA,1,100,0.000004
1700426891.215662,77843,9938,1,SA,1,100,0.000012
1700426891.553826,78174,10035,1,SA,1,100,0.000087
1700426892.347640,78951,10117,1,SA,1,100,0.000035
1700426892.677630,79274,10152,1,SA,1,100,0.000024
1700426892.942235,79533,10185,1,SA,1,100,0.000014
1700426893.144520,79731,10236,1,SA,1,100,0.000022
1700426893.810629,80383,10416,1,SA,1,100,0.000119
1700426894.872113,81422,10482,1,SA,1,100,0.000014
1700426895.207211,81750,10564,1,SA,1,100,0.000032
1700426895.804871,82335,10679,1,SA,1,100,0.000074
1700426896.602772,83116,10806,1,SA,1,100,0.000065
1700426897.065575,83569,10872,1,SA,1,100,0.000084
1700426897.666300,84157,10939,1,SA,1,100,0.000022
1700426898.199596,84679,11021,1,SA,1,100,0.000023
1700426898.462158,84936,11100,1,SA,1,100,0.000045
1700426898.925982,85390,11133,1,SA,1,100,0.000015
1700426899.125202,85585,11161,1,SA,1,100,0.000022
1700426899.521599,85973,11272,1,SA,1,100,0.000085
1700426900.451292,86883,11419,1,SA,1,100,0.000125
1700426901.181764,87598,11487,1,SA,1,100,0.000017
1700426901.515841,87925,11535,1,SA,1,100,0.000045
1700426902.577325,88964,11711,1,SA,1,100,0.000020
1700426903.244456,89617,11887,1,SA,1,100,0.000065
1700426904.238513,90590,11955,1,SA,1,100,0.000004
1700426904.436711,90784,12005,1,SA,1,100,0.000034
1700426904.973072,91309,12105,1,SA,1,100,0.000057
1700426905.438940,91765,12185,1,SA,1,100,0.000046
1700426905.904808,92221,12217,1,SA,1,100,0.000021
1700426906.104028,92416,12332,1,SA,1,100,0.000099
1700426907.031677,93324,12400,1,SA,1,100,0.000010
1700426907.228854,93517,12448,1,SA,1,100,0.000026
1700426908.094183,94364,12610,1,SA,1,100,0.000045
1700426908.760293,95016,12708,1,SA,1,100,0.000053
