LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1700426847.731924,35280.333,3178,3,MX,1,100,51
1700426847.772449,35320.000,3178,3,MX,1,100,51
1700426847.813314,35360.000,3194,2,MX,1,100,51
1700426847.854180,35400.000,3194,2,MX,1,100,52
1700426847.894024,35439.000,3210,3,MX,1,100,52
1700426847.933868,35478.000,3210,3,MX,1,100,50
1700426847.973712,35517.000,3210,3,MX,1,100,51
1700426848.013556,35556.000,3226,3,MX,1,100,51
1700426848.053400,35595.000,3226,3,MX,1,100,51
1700426848.093244,35634.000,3226,3,MX,1,100,51
1700426848.133088,35673.000,3240,2,MX,1,100,52
1700426848.172932,35712.000,3240,2,MX,1,100,51
1700426848.212435,35750.667,3257,3,MX,1,100,51
1700426848.251938,35789.333,3257,3,MX,1,100,51
1700426848.291442,35828.000,3257,3,MX,1,100,50
1700426848.331286,35867.000,3274,2,MX,1,100,48
1700426848.371130,35906.000,3274,2,MX,1,100,49
1700426848.411655,35945.667,3290,3,MX,1,100,48
1700426848.452180,35985.333,3290,3,MX,1,100,46
1700426848.492705,36025.000,3290,3,MX,1,100,44
1700426848.532549,36064.000,3306,3,MX,1,100,44
1700426848.572393,36103.000,3306,3,MX,1,100,42
1700426848.612237,36142.000,3306,3,MX,1,100,42
1700426848.652081,36181.000,3323,2,MX,1,100,39
1700426848.691925,36220.000,3323,2,MX,1,100,37
1700426848.731769,36259.000,3338,3,MX,1,100,36
1700426848.771613,36298.000,3338,3,MX,1,100,35
1700426848.811457,36337.000,3338,3,MX,1,100,35
1700426848.851301,36376.000,3354,2,MX,1,100,34
1700426848.891145,36415.000,3354,2,MX,1,100,35
1700426848.930648,36453.667,3370,3,MX,1,100,35
1700426848.970152,36492.333,3370,3,MX,1,100,35
1700426849.009655,36531.000,3370,3,MX,1,100,36
1700426849.050180,36570.667,3385,3,MX,1,100,37
1700426849.090705,36610.333,3385,3,MX,1,100,38
1700426849.131230,36650.000,3385,3,MX,1,100,40
1700426849.171074,36689.000,3400,2,MX,1,100,41
1700426849.210918,36728.000,3400,2,MX,1,100,43
1700426849.250762,36767.000,3417,3,MX,1,100,41
1700426849.290606,36806.000,3417,3,MX,1,100,41
1700426849.330450,36845.000,3417,3,MX,1,100,43
1700426849.366208,36880.000,3434,3,MX,1,100,43
1700426849.401965,36915.000,3434,3,MX,1,100,42
1700426849.437722,36950.000,3434,3,MX,1,100,42
1700426849.478588,36990.000,3450,2,MX,1,100,41
1700426849.519454,37030.000,3450,2,MX,1,100,41
1700426849.559298,37069.000,3465,3,MX,1,100,40
1700426849.599142,37108.000,3465,3,MX,1,100,39
1700426849.638986,37147.000,3465,3,MX,1,100,38
1700426849.678829,37186.000,3481,2,MX,1,100,38
1700426849.718673,37225.000,3481,2,MX,1,100,36
1700426849.757836,37263.333,3496,3,MX,1,100,35
1700426849.796999,37301.667,3496,3,MX,1,100,34
1700426849.836162,37340.000,3496,3,MX,1,100,35
1700426849.876006,37379.000,3515,3,MX,1,100,35
1700426849.915850,37418.000,3515,3,MX,1,100,36
1700426849.955694,37457.000,3515,3,MX,1,100,37
1700426849.996049,37496.500,3530,2,MX,1,100,38
1700426850.036404,37536.000,3530,2,MX,1,100,38
1700426850.076929,37575.667,3548,3,MX,1,100,38
1700426850.117454,37615.333,3548,3,MX,1,100,38
1700426850.157979,37655.000,3548,3,MX,1,100,39
1700426850.197823,37694.000,3563,2,MX,1,100,39
1700426850.237667,37733.000,3563,2,MX,1,100,39
1700426850.277511,37772.000,3584,3,MX,1,100,39
1700426850.317355,37811.000,3584,3,MX,1,100,39
1700426850.357199,37850.000,3584,3,MX,1,100,40
1700426850.396362,37888.333,3599,3,MX,1,100,40
1700426850.435524,37926.667,3599,3,MX,1,100,41
1700426850.474687,37965.000,3599,3,MX,1,100,41
1700426850.514531,38004.000,3614,2,MX,1,100,42
1700426850.554375,38043.000,3614,2,MX,1,100,41
1700426850.594560,38082.333,3630,3,MX,1,100,41
1700426850.634744,38121.667,3630,3,MX,1,100,42
1700426850.674929,38161.000,3630,3,MX,1,100,42
1700426850.715795,38201.000,3646,2,MX,1,100,43
1700426850.756660,38241.000,3646,2,MX,1,100,43
1700426850.796504,38280.000,3661,3,MX,1,100,42
1700426850.836348,38319.000,3661,3,MX,1,100,42
1700426850.876192,38358.000,3661,3,MX,1,100,44
1700426850.916036,38397.000,3677,2,MX,1,100,45
1700426850.955880,38436.000,3677,2,MX,1,100,44
1700426850.995724,38475.000,3694,3,MX,1,100,45
1700426851.035568,38514.000,3694,3,MX,1,100,44
1700426851.075412,38553.000,3694,3,MX,1,100,45
1700426851.110829,38587.667,3710,3,MX,1,100,45
1700426851.146246,38622.333,3710,3,MX,1,100,43
1700426851.181663,38657.000,3710,3,MX,1,100,41
1700426851.220825,38695.333,3726,3,MX,1,100,41
1700426851.259988,38733.667,3726,3,MX,1,100,40
1700426851.299151,38772.000,3726,3,MX,1,100,37
1700426851.338995,38811.000,3744,2,MX,1,100,34
1700426851.378839,38850.000,3744,2,MX,1,100,32
1700426851.418683,38889.000,3760,3,MX,1,100,29
1700426851.458527,38928.000,3760,3,MX,1,100,26
1700426851.498371,38967.000,3760,3,MX,1,100,23
1700426851.538215,39006.000,3777,2,MX,1,100,21
1700426851.578059,39045.000,3777,2,MX,1,100,17
1700426851.617903,39084.000,3794,3,MX,1,100,15
1700426851.657747,39123.000,3794,3,MX,1,100,16
1700426851.697591,39162.000,3794,3,MX,1,100,18
1700426851.737094,39200.667,3810,3,MX,1,100,20
1700426851.776598,39239.333,3810,3,MX,1,100,23
1700426851.816101,39278.000,3810,3,MX,1,100,24
1700426851.855434,39316.500,3826,2,MX,1,100,25
1700426851.894768,39355.000,3826,2,MX,1,100,26
1700426851.934612,39394.000,3843,3,MX,1,100,26
1700426851.974455,39433.000,3843,3,MX,1,100,26
1700426852.014299,39472.000,3843,3,MX,1,100,26
1700426852.054143,39511.000,3858,2,MX,1,100,26
1700426852.093987,39550.000,3858,2,MX,1,100,26
1700426852.133831,39589.000,3882,5,MX,1,100,25
1700426852.173675,39628.000,3882,5,MX,1,100,25
1700426852.213519,39667.000,3882,5,MX,1,100,24
1700426852.253363,39706.000,3882,5,MX,1,100,24
1700426852.293207,39745.000,3882,5,MX,1,100,24
1700426852.334073,39785.000,3899,2,MX,1,100,24
1700426852.374938,39825.000,3899,2,MX,1,100,23
1700426852.415123,39864.333,3917,3,MX,1,100,26
1700426852.455307,39903.667,3917,3,MX,1,100,27
1700426852.495492,39943.000,3917,3,MX,1,100,29
1700426852.535336,39982.000,3933,2,MX,1,100,30
1700426852.575180,40021.000,3933,2,MX,1,100,33
1700426852.614683,40059.667,3948,3,MX,1,100,35
1700426852.654187,40098.333,3948,3,MX,1,100,36
1700426852.693690,40137.000,3948,3,MX,1,100,38
1700426852.733194,40175.667,3963,3,MX,1,100,41
1700426852.772697,40214.333,3963,3,MX,1,100,42
1700426852.812201,40253.000,3963,3,MX,1,100,43
1700426852.847617,40287.667,3979,3,MX,1,100,45
1700426852.883034,40322.333,3979,3,MX,1,100,46
1700426852.918451,40357.000,3979,3,MX,1,100,46
1700426852.958295,40396.000,3997,2,MX,1,100,46
1700426852.998139,40435.000,3997,2,MX,1,100,47
1700426853.037983,40474.000,4015,3,MX,1,100,47
1700426853.077827,40513.000,4015,3,MX,1,100,48
1700426853.117671,40552.000,4015,3,MX,1,100,47
1700426853.157515,40591.000,4029,2,MX,1,100,47
1700426853.197359,40630.000,4029,2,MX,1,100,48
1700426853.236522,40668.333,4048,3,MX,1,100,47
1700426853.275685,40706.667,4048,3,MX,1,100,46
1700426853.314848,40745.000,4048,3,MX,1,100,45
1700426853.355713,40785.000,4063,3,MX,1,100,44
1700426853.396579,40825.000,4063,3,MX,1,100,42
1700426853.437444,40865.000,4063,3,MX,1,100,41
1700426853.477288,40904.000,4079,2,MX,1,100,39
1700426853.517133,40943.000,4079,2,MX,1,100,38
1700426853.556976,40982.000,4094,3,MX,1,100,38
1700426853.596820,41021.000,4094,3,MX,1,100,38
1700426853.636664,41060.000,4094,3,MX,1,100,37
1700426853.676508,41099.000,4110,2,MX,1,100,37
1700426853.716352,41138.000,4110,2,MX,1,100,38
1700426853.756196,41177.000,4125,3,MX,1,100,39
1700426853.796040,41216.000,4125,3,MX,1,100,37
1700426853.835884,41255.000,4125,3,MX,1,100,38
1700426853.875728,41294.000,4142,3,MX,1,100,36
1700426853.915572,41333.000,4142,3,MX,1,100,38
1700426853.955416,41372.000,4142,3,MX,1,100,35
1700426853.995260,41411.000,4157,2,MX,1,100,34
1700426854.035104,41450.000,4157,2,MX,1,100,31
1700426854.074267,41488.333,4172,3,MX,1,100,28
1700426854.113430,41526.667,4172,3,MX,1,100,26
1700426854.152593,41565.000,4172,3,MX,1,100,23
1700426854.192437,41604.000,4188,2,MX,1,100,22
1700426854.232281,41643.000,4188,2,MX,1,100,20
1700426854.272125,41682.000,4206,3,MX,1,100,19
1700426854.311969,41721.000,4206,3,MX,1,100,17
1700426854.351813,41760.000,4206,3,MX,1,100,17
1700426854.391657,41799.000,4221,3,MX,1,100,17
1700426854.431501,41838.000,4221,3,MX,1,100,17
1700426854.471344,41877.000,4221,3,MX,1,100,19
1700426854.511189,41916.000,4236,2,MX,1,100,19
1700426854.551033,41955.000,4236,2,MX,1,100,20
1700426854.586109,41989.333,4252,3,MX,1,100,19
1700426854.621185,42023.667,4252,3,MX,1,100,20
1700426854.656261,42058.000,4252,3,MX,1,100,22
1700426854.695765,42096.667,4268,3,MX,1,100,24
1700426854.735268,42135.333,4268,3,MX,1,100,24
1700426854.774772,42174.000,4268,3,MX,1,100,25
1700426854.814105,42212.500,4283,2,MX,1,100,23
1700426854.853438,42251.000,4283,2,MX,1,100,23
1700426854.893282,42290.000,4300,3,MX,1,100,24
1700426854.933126,42329.000,4300,3,MX,1,100,24
1700426854.972970,42368.000,4300,3,MX,1,100,24
1700426855.013836,42408.000,4314,2,MX,1,100,25
1700426855.054701,42448.000,4314,2,MX,1,100,26
1700426855.094886,42487.333,4330,3,MX,1,100,28
1700426855.135070,42526.667,4330,3,MX,1,100,28
1700426855.175255,42566.000,4330,3,MX,1,100,29
1700426855.215099,42605.000,4348,3,MX,1,100,29
1700426855.254943,42644.000,4348,3,MX,1,100,29
1700426855.294787,42683.000,4348,3,MX,1,100,32
1700426855.334631,42722.000,4366,2,MX,1,100,34
1700426855.374475,42761.000,4366,2,MX,1,100,35
1700426855.414319,42800.000,4380,3,MX,1,100,39
1700426855.454163,42839.000,4380,3,MX,1,100,40
1700426855.494007,42878.000,4380,3,MX,1,100,42
1700426855.533340,42916.500,4397,2,MX,1,100,45
1700426855.572673,42955.000,4397,2,MX,1,100,46
1700426855.612857,42994.333,4412,3,MX,1,100,47
1700426855.653042,43033.667,4412,3,MX,1,100,48
1700426855.693226,43073.000,4412,3,MX,1,100,49
1700426855.733411,43112.333,4430,3,MX,1,100,48
1700426855.773596,43151.667,4430,3,MX,1,100,48
1700426855.813780,43191.000,4430,3,MX,1,100,48
1700426855.853624,43230.000,4445,2,MX,1,100,48
1700426855.893468,43269.000,4445,2,MX,1,100,47
1700426855.933312,43308.000,4461,3,MX,1,100,48
1700426855.973156,43347.000,4461,3,MX,1,100,47
1700426856.013000,43386.000,4461,3,MX,1,100,48
1700426856.052844,43425.000,4476,2,MX,1,100,48
1700426856.092688,43464.000,4476,2,MX,1,100,48
1700426856.132191,43502.667,4492,3,MX,1,100,48
1700426856.171695,43541.333,4492,3,MX,1,100,48
1700426856.211198,43580.000,4492,3,MX,1,100,48
1700426856.252064,43620.000,4510,2,MX,1,100,48
1700426856.292929,43660.000,4510,2,MX,1,100,47
1700426856.328687,43695.000,4525,3,MX,1,100,46
1700426856.364444,43730.000,4525,3,MX,1,100,46
1700426856.400202,43765.000,4525,3,MX,1,100,46
1700426856.440046,43804.000,4540,3,MX,1,100,46
1700426856.479890,43843.000,4540,3,MX,1,100,45
1700426856.519733,43882.000,4540,3,MX,1,100,45
1700426856.559577,43921.000,4557,3,MX,1,100,45
1700426856.599422,43960.000,4557,3,MX,1,100,44
1700426856.639266,43999.000,4557,3,MX,1,100,44
1700426856.680131,44039.000,4572,2,MX,1,100,44
1700426856.720997,44079.000,4572,2,MX,1,100,44
1700426856.761181,44118.333,4588,3,MX,1,100,45
1700426856.801366,44157.667,4588,3,MX,1,100,44
1700426856.841550,44197.000,4588,3,MX,1,100,45
1700426856.881394,44236.000,4605,2,MX,1,100,45
1700426856.921238,44275.000,4605,2,MX,1,100,45
1700426856.960742,44313.667,4621,3,MX,1,100,45
1700426857.000245,44352.333,4621,3,MX,1,100,45
1700426857.039748,44391.000,4621,3,MX,1,100,46
1700426857.079082,44429.500,4636,2,MX,1,100,48
1700426857.118415,44468.000,4636,2,MX,1,100,47
1700426857.158259,44507.000,4653,3,MX,1,100,47
1700426857.198103,44546.000,4653,3,MX,1,100,46
1700426857.237947,44585.000,4653,3,MX,1,100,46
1700426857.278472,44624.667,4669,3,MX,1,100,46
1700426857.318997,44664.333,4669,3,MX,1,100,46
1700426857.359522,44704.000,4669,3,MX,1,100,45
1700426857.399706,44743.333,4686,3,MX,1,100,44
1700426857.439891,44782.667,4686,3,MX,1,100,42
1700426857.480076,44822.000,4686,3,MX,1,100,42
1700426857.519919,44861.000,4702,3,MX,1,100,42
1700426857.559763,44900.000,4702,3,MX,1,100,41
1700426857.599607,44939.000,4702,3,MX,1,100,42
1700426857.638941,44977.500,4718,2,MX,1,100,41
1700426857.678274,45016.000,4718,2,MX,1,100,42
1700426857.717777,45054.667,4735,3,MX,1,100,43
1700426857.757281,45093.333,4735,3,MX,1,100,44
1700426857.796784,45132.000,4735,3,MX,1,100,45
1700426857.836968,45171.333,4752,3,MX,1,100,45
1700426857.877153,45210.667,4752,3,MX,1,100,44
1700426857.917338,45250.000,4752,3,MX,1,100,44
1700426857.958203,45290.000,4766,2,MX,1,100,43
1700426857.999069,45330.000,4766,2,MX,1,100,41
1700426858.039253,45369.333,4782,3,MX,1,100,42
1700426858.079438,45408.667,4782,3,MX,1,100,40
1700426858.119622,45448.000,4782,3,MX,1,100,40
1700426858.155039,45482.667,4797,3,MX,1,100,40
1700426858.190456,45517.333,4797,3,MX,1,100,38
1700426858.225873,45552.000,4797,3,MX,1,100,39
1700426858.265717,45591.000,4816,2,MX,1,100,39
1700426858.305561,45630.000,4816,2,MX,1,100,39
1700426858.345405,45669.000,4830,3,MX,1,100,41
1700426858.385249,45708.000,4830,3,MX,1,100,42
1700426858.425093,45747.000,4830,3,MX,1,100,43
1700426858.463915,45785.000,4846,2,MX,1,100,45
1700426858.502738,45823.000,4846,2,MX,1,100,46
1700426858.542582,45862.000,4862,3,MX,1,100,46
1700426858.582425,45901.000,4862,3,MX,1,100,46
1700426858.622269,45940.000,4862,3,MX,1,100,47
1700426858.662113,45979.000,4878,3,MX,1,100,48
1700426858.701957,46018.000,4878,3,MX,1,100,46
1700426858.741801,46057.000,4878,3,MX,1,100,46
1700426858.781645,46096.000,4893,2,MX,1,100,46
1700426858.821489,46135.000,4893,2,MX,1,100,44
1700426858.861333,46174.000,4909,3,MX,1,100,45
1700426858.901177,46213.000,4909,3,MX,1,100,45
1700426858.941021,46252.000,4909,3,MX,1,100,46
1700426858.980865,46291.000,4926,2,MX,1,100,44
1700426859.020709,46330.000,4926,2,MX,1,100,42
1700426859.059872,46368.333,4942,3,MX,1,100,42
1700426859.099035,46406.667,4942,3,MX,1,100,41
1700426859.138198,46445.000,4942,3,MX,1,100,41
1700426859.178042,46484.000,4958,3,MX,1,100,41
1700426859.217886,46523.000,4958,3,MX,1,100,41
1700426859.257730,46562.000,4958,3,MX,1,100,42
1700426859.297574,46601.000,4975,2,MX,1,100,41
1700426859.337418,46640.000,4975,2,MX,1,100,40
1700426859.377262,46679.000,4990,3,MX,1,100,40
1700426859.417106,46718.000,4990,3,MX,1,100,40
1700426859.456950,46757.000,4990,3,MX,1,100,41
1700426859.496794,46796.000,5006,2,MX,1,100,41
1700426859.536638,46835.000,5006,2,MX,1,100,41
1700426859.577503,46875.000,5022,3,MX,1,100,42
1700426859.618369,46915.000,5022,3,MX,1,100,41
1700426859.659235,46955.000,5022,3,MX,1,100,42
1700426859.699419,46994.333,5038,3,MX,1,100,42
1700426859.739604,47033.667,5038,3,MX,1,100,42
1700426859.779788,47073.000,5038,3,MX,1,100,42
1700426859.819632,47112.000,5052,2,MX,1,100,42
1700426859.859476,47151.000,5052,2,MX,1,100,43
1700426859.894212,47185.000,5071,3,MX,1,100,43
