LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1700426840.229678,27937.000,1999,1,T1,1,100,30.513
1700426840.362491,28067.000,2032,1,T1,1,100,30.576
1700426840.495304,28197.000,2048,1,T1,1,100,30.639
1700426840.627096,28326.000,2066,1,T1,1,100,30.667
1700426840.760931,28457.000,2096,1,T1,1,100,30.608
1700426840.892722,28586.000,2112,1,T1,1,100,30.511
1700426841.025536,28716.000,2128,1,T1,1,100,30.576
1700426841.159370,28847.000,2144,1,T1,1,100,30.568
1700426841.293205,28978.000,2177,1,T1,1,100,30.459
1700426841.426018,29108.000,2192,1,T1,1,100,30.518
1700426841.558832,29238.000,2208,1,T1,1,100,30.508
1700426841.692667,29369.000,2242,2,T1,1,100,30.539
1700426841.826502,29500.000,2242,2,T1,1,100,30.517
1700426841.959315,29630.000,2275,1,T1,1,100,30.578
1700426842.091106,29759.000,2290,1,T1,1,100,30.640
1700426842.223920,29889.000,2306,1,T1,1,100,30.632
1700426842.355711,30018.000,2322,1,T1,1,100,30.592
1700426842.487503,30147.000,2356,1,T1,1,100,30.646
1700426842.619294,30276.000,2373,1,T1,1,100,30.528
1700426842.753129,30407.000,2388,1,T1,1,100,30.548
1700426842.889008,30540.000,2421,1,T1,1,100,30.521
1700426843.022842,30671.000,2437,1,T1,1,100,30.438
1700426843.153612,30799.000,2452,1,T1,1,100,30.473
1700426843.285404,30928.000,2485,1,T1,1,100,30.453
1700426843.420260,31060.000,2501,1,T1,1,100,30.480
1700426843.554096,31191.000,2516,1,T1,1,100,30.527
1700426843.686909,31321.000,2533,1,T1,1,100,30.512
1700426843.819722,31451.000,2563,1,T1,1,100,30.611
1700426843.950492,31579.000,2581,1,T1,1,100,30.584
1700426844.085348,31711.000,2597,1,T1,1,100,30.678
1700426844.217140,31840.000,2612,1,T1,1,100,30.648
1700426844.349953,31970.000,2645,1,T1,1,100,30.493
1700426844.482767,32100.000,2661,1,T1,1,100,30.462
1700426844.613537,32228.000,2679,1,T1,1,100,30.590
1700426844.746350,32358.000,2709,1,T1,1,100,30.610
1700426844.879163,32488.000,2725,1,T1,1,100,30.689
1700426845.011976,32618.000,2743,1,T1,1,100,30.724
1700426845.148876,32752.000,2759,1,T1,1,100,30.668
1700426845.281689,32882.000,2792,1,T1,1,100,30.608
1700426845.412459,33010.000,2809,1,T1,1,100,30.582
1700426845.544251,33139.000,2825,1,T1,1,100,30.713
1700426845.678086,33270.000,2858,1,T1,1,100,30.592
1700426845.812942,33402.000,2875,1,T1,1,100,30.504
1700426845.945755,33532.000,2892,1,T1,1,100,30.466
1700426846.077547,33661.000,2907,1,T1,1,100,30.415
1700426846.213425,33794.000,2937,1,T1,1,100,30.463
1700426846.347260,33925.000,2956,1,T1,1,100,30.661
1700426846.479052,34054.000,2971,1,T1,1,100,30.605
1700426846.611865,34184.000,3004,1,T1,1,100,30.652
1700426846.744678,34314.000,3020,1,T1,1,100,30.672
1700426846.875448,34442.000,3035,1,T1,1,100,30.610
1700426847.008262,34572.000,3057,1,T1,1,100,30.618
1700426847.141075,34702.000,3074,1,T1,1,100,30.551
1700426847.272866,34831.000,3107,1,T1,1,100,30.558
1700426847.406701,34962.000,3123,1,T1,1,100,30.525
1700426847.538493,35091.000,3138,1,T1,1,100,30.546
1700426847.670285,35220.000,3157,1,T1,1,100,30.626
1700426847.806163,35353.000,3187,1,T1,1,100,30.732
1700426847.939998,35484.000,3203,1,T1,1,100,30.636
1700426848.072811,35614.000,3219,1,T1,1,100,30.772
1700426848.205624,35744.000,3250,1,T1,1,100,30.759
1700426848.336394,35872.000,3267,1,T1,1,100,30.789
1700426848.473294,36006.000,3283,1,T1,1,100,30.732
1700426848.606107,36136.000,3299,1,T1,1,100,30.707
1700426848.737899,36265.000,3331,1,T1,1,100,30.554
1700426848.870712,36395.000,3347,1,T1,1,100,30.523
1700426849.002504,36524.000,3363,1,T1,1,100,30.581
1700426849.137360,36656.000,3393,1,T1,1,100,30.571
1700426849.270173,36786.000,3410,1,T1,1,100,30.601
1700426849.402987,36916.000,3427,1,T1,1,100,30.579
1700426849.538865,37049.000,3443,1,T1,1,100,30.676
1700426849.672700,37180.000,3474,1,T1,1,100,30.683
1700426849.803470,37308.000,3489,1,T1,1,100,30.685
1700426849.935261,37437.000,3508,1,T1,1,100,30.722
1700426850.070118,37569.000,3541,1,T1,1,100,30.702
1700426850.203953,37700.000,3556,1,T1,1,100,30.659
1700426850.336766,37830.000,3577,1,T1,1,100,30.639
1700426850.467536,37958.000,3592,1,T1,1,100,30.560
1700426850.599328,38087.000,3623,1,T1,1,100,30.632
1700426850.736227,38221.000,3639,1,T1,1,100,30.699
1700426850.870062,38352.000,3654,1,T1,1,100,30.763
1700426851.001854,38481.000,3687,1,T1,1,100,30.649
1700426851.134667,38611.000,3703,1,T1,1,100,30.636
1700426851.265437,38739.000,3719,1,T1,1,100,30.771
1700426851.398250,38869.000,3737,1,T1,1,100,30.653
1700426851.531064,38999.000,3770,1,T1,1,100,30.708
1700426851.662855,39128.000,3787,1,T1,1,100,30.696
1700426851.796690,39259.000,3803,1,T1,1,100,30.656
1700426851.928482,39388.000,3836,1,T1,1,100,30.567
1700426852.060273,39517.000,3851,1,T1,1,100,30.565
1700426852.193086,39647.000,3875,1,T1,1,100,30.528
1700426852.326921,39778.000,3892,1,T1,1,100,30.583
1700426852.461778,39910.000,3910,1,T1,1,100,30.607
1700426852.594591,40040.000,3926,1,T1,1,100,30.653
1700426852.725361,40168.000,3956,1,T1,1,100,30.637
1700426852.857153,40297.000,3972,1,T1,1,100,30.666
1700426852.992009,40429.000,3990,1,T1,1,100,30.465
1700426853.123801,40558.000,4008,1,T1,1,100,30.485
1700426853.256614,40688.000,4041,1,T1,1,100,30.564
1700426853.389427,40818.000,4056,1,T1,1,100,30.634
1700426853.523262,40949.000,4072,1,T1,1,100,30.594
1700426853.656075,41079.000,4103,1,T1,1,100,30.611
1700426853.788889,41209.000,4118,1,T1,1,100,30.548
1700426853.920680,41338.000,4135,1,T1,1,100,30.592
1700426854.054515,41469.000,4150,1,T1,1,100,30.611
1700426854.186307,41598.000,4181,1,T1,1,100,30.690
1700426854.318099,41727.000,4199,1,T1,1,100,30.795
1700426854.450912,41857.000,4214,1,T1,1,100,30.628
1700426854.583725,41987.000,4245,1,T1,1,100,30.626
1700426854.715517,42116.000,4261,1,T1,1,100,30.590
1700426854.846287,42244.000,4276,1,T1,1,100,30.574
1700426854.979100,42374.000,4293,1,T1,1,100,30.674
1700426855.116000,42508.000,4323,1,T1,1,100,30.682
1700426855.248813,42638.000,4341,1,T1,1,100,30.756
1700426855.380605,42767.000,4359,1,T1,1,100,30.575
1700426855.513418,42897.000,4390,1,T1,1,100,30.497
1700426855.645209,43026.000,4405,1,T1,1,100,30.534
1700426855.780066,43158.000,4423,1,T1,1,100,30.692
1700426855.912879,43288.000,4438,1,T1,1,100,30.725
1700426856.045692,43418.000,4469,1,T1,1,100,30.846
1700426856.177484,43547.000,4485,1,T1,1,100,30.720
1700426856.313362,43680.000,4503,1,T1,1,100,30.666
1700426856.446175,43810.000,4533,1,T1,1,100,30.749
1700426856.578989,43940.000,4550,1,T1,1,100,30.537
1700426856.713845,44072.000,4565,1,T1,1,100,30.516
1700426856.847680,44203.000,4581,1,T1,1,100,30.507
1700426856.980493,44333.000,4614,1,T1,1,100,30.645
1700426857.111263,44461.000,4629,1,T1,1,100,30.563
1700426857.243055,44590.000,4646,1,T1,1,100,30.598
1700426857.379955,44724.000,4679,1,T1,1,100,30.613
1700426857.513790,44855.000,4695,1,T1,1,100,30.584
1700426857.645581,44984.000,4711,1,T1,1,100,30.607
1700426857.776351,45112.000,4728,1,T1,1,100,30.653
1700426857.910186,45243.000,4745,1,T1,1,100,30.566
1700426858.046064,45376.000,4775,1,T1,1,100,30.564
1700426858.178878,45506.000,4790,1,T1,1,100,30.492
1700426858.310669,45635.000,4809,1,T1,1,100,30.532
1700426858.444504,45766.000,4839,1,T1,1,100,30.620
1700426858.576296,45895.000,4855,1,T1,1,100,30.587
1700426858.708087,46024.000,4871,1,T1,1,100,30.609
1700426858.840900,46154.000,4886,1,T1,1,100,30.618
1700426858.973714,46284.000,4919,1,T1,1,100,30.516
1700426859.104484,46412.000,4935,1,T1,1,100,30.578
1700426859.237297,46542.000,4951,1,T1,1,100,30.640
1700426859.370110,46672.000,4983,1,T1,1,100,30.702
1700426859.501902,46801.000,4999,1,T1,1,100,30.694
1700426859.638802,46935.000,5015,1,T1,1,100,30.690
1700426859.773658,47067.000,5031,1,T1,1,100,30.547
1700426859.905450,47196.000,5064,1,T1,1,100,30.414
1700426860.038263,47326.000,5079,1,T1,1,100,30.569
1700426860.172098,47457.000,5095,1,T1,1,100,30.636
1700426860.304911,47587.000,5130,1,T1,1,100,30.701
1700426860.437724,47717.000,5145,1,T1,1,100,30.622
1700426860.568494,47845.000,5162,1,T1,1,100,30.659
1700426860.704373,47978.000,5177,1,T1,1,100,30.675
1700426860.838207,48109.000,5210,1,T1,1,100,30.647
1700426860.969999,48238.000,5228,1,T1,1,100,30.670
1700426861.102812,48368.000,5243,1,T1,1,100,30.573
1700426861.235626,48498.000,5276,1,T1,1,100,30.638
1700426861.367417,48627.000,5292,1,T1,1,100,30.666
1700426861.499209,48756.000,5309,1,T1,1,100,30.501
1700426861.632022,48886.000,5326,1,T1,1,100,30.607
1700426861.766879,49018.000,5356,1,T1,1,100,30.653
1700426861.899692,49148.000,5372,1,T1,1,100,30.672
1700426862.030462,49276.000,5390,1,T1,1,100,30.681
1700426862.162253,49405.000,5421,1,T1,1,100,30.685
1700426862.296088,49536.000,5438,1,T1,1,100,30.580
1700426862.430945,49668.000,5454,1,T1,1,100,30.676
1700426862.563758,49798.000,5469,1,T1,1,100,30.576
1700426862.696571,49928.000,5491,1,T1,1,100,30.710
1700426862.828363,50057.000,5506,1,T1,1,100,30.626
1700426862.964241,50190.000,5539,1,T1,1,100,30.590
1700426863.099097,50322.000,5555,1,T1,1,100,30.468
1700426863.230889,50451.000,5571,1,T1,1,100,30.486
1700426863.363703,50581.000,5603,1,T1,1,100,30.529
1700426863.494473,50709.000,5619,1,T1,1,100,30.690
1700426863.627286,50839.000,5637,1,T1,1,100,30.724
1700426863.760099,50969.000,5653,1,T1,1,100,30.739
1700426863.891891,51098.000,5686,1,T1,1,100,30.674
1700426864.028790,51232.000,5701,1,T1,1,100,30.717
1700426864.162625,51363.000,5717,1,T1,1,100,30.629
1700426864.294417,51492.000,5750,1,T1,1,100,30.698
1700426864.425187,51620.000,5765,1,T1,1,100,30.727
1700426864.559022,51751.000,5784,1,T1,1,100,30.634
1700426864.694900,51884.000,5799,1,T1,1,100,30.593
1700426864.827713,52014.000,5832,1,T1,1,100,30.682
1700426864.958483,52142.000,5848,1,T1,1,100,30.614
1700426865.091296,52272.000,5863,1,T1,1,100,30.656
1700426865.225131,52403.000,5896,1,T1,1,100,30.780
1700426865.356923,52532.000,5912,1,T1,1,100,30.728
1700426865.489736,52662.000,5927,1,T1,1,100,30.811
1700426865.622549,52792.000,5946,1,T1,1,100,30.776
