LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1700426840.269522,27976.000,2026,1,B%,1,100,75
1700426841.266643,28952.000,2169,1,B%,1,100,74
1700426842.263764,29928.000,2333,1,B%,1,100,73
1700426843.258841,30902.000,2478,1,B%,1,100,73
1700426844.256984,31879.000,2639,1,B%,1,100,73
1700426845.254105,32855.000,2803,1,B%,1,100,72
1700426846.253269,33833.000,2948,1,B%,1,100,71
1700426847.247325,34806.000,3100,1,B%,1,100,70
1700426848.245468,35783.000,3261,1,B%,1,100,70
1700426849.244632,36761.000,3421,1,B%,1,100,70
1700426850.243797,37739.000,3567,1,B%,1,100,70
1700426851.238874,38713.000,3730,1,B%,1,100,70
1700426852.232930,39686.000,3886,1,B%,1,100,70
1700426853.230052,40662.000,4033,1,B%,1,100,69
1700426854.226151,41637.000,4192,1,B%,1,100,70
1700426855.221229,42611.000,4352,1,B%,1,100,69
1700426856.217328,43586.000,4496,1,B%,1,100,68
1700426857.217514,44565.000,4657,1,B%,1,100,69
1700426858.218721,45545.000,4801,1,B%,1,100,69
1700426859.211756,46517.000,4962,1,B%,1,100,69
1700426860.211942,47496.000,5123,1,B%,1,100,69
1700426861.208041,48471.000,5269,1,B%,1,100,69
1700426862.202097,49444.000,5432,1,B%,1,100,69
1700426863.204327,50425.000,5582,1,B%,1,100,68
1700426864.202469,51402.000,5743,1,B%,1,100,69
1700426865.197547,52376.000,5889,1,B%,1,100,69
1700426866.190581,53348.000,6052,1,B%,1,100,69
1700426867.188724,54325.000,6214,1,B%,1,100,68
1700426868.188910,55304.000,6363,1,B%,1,100,68
1700426869.186031,56280.000,6509,1,B%,1,100,68
1700426870.182130,57255.000,6672,1,B%,1,100,68
1700426871.178230,58230.000,6834,1,B%,1,100,68
1700426872.179437,59210.000,6981,1,B%,1,100,68
1700426873.174515,60184.000,7145,1,B%,1,100,67
1700426874.169593,61158.000,7292,1,B%,1,100,68
1700426875.166714,62134.000,7454,1,B%,1,100,69
1700426876.161792,63108.000,7597,1,B%,1,100,68
1700426877.162999,64088.000,7760,1,B%,1,100,67
1700426878.155012,65059.000,7906,1,B%,1,100,67
1700426879.154176,66037.000,8057,1,B%,1,100,67
1700426880.154362,67016.000,8220,1,B%,1,100,67
1700426881.145353,67986.000,8368,1,B%,1,100,67
1700426882.146561,68966.000,8533,1,B%,1,100,68
1700426883.147768,69946.000,8676,1,B%,1,100,69
1700426884.144889,70922.000,8829,1,B%,1,100,68
1700426885.139967,71896.000,8990,1,B%,1,100,68
1700426886.135045,72870.000,9136,1,B%,1,100,68
1700426887.132166,73846.000,9303,1,B%,1,100,68
1700426888.125200,74818.000,9468,1,B%,1,100,68
1700426889.122321,75794.000,9601,1,B%,1,100,68
1700426890.120464,76771.000,9768,1,B%,1,100,67
