LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1700426840.269522,27976.000,2025,1,BV,1,100,3.97
1700426841.266643,28952.000,2168,1,BV,1,100,3.96
1700426842.263764,29928.000,2332,1,BV,1,100,3.96
1700426843.258841,30902.000,2477,1,BV,1,100,3.96
1700426844.256984,31879.000,2638,1,BV,1,100,3.96
1700426845.254105,32855.000,2802,1,BV,1,100,3.95
1700426846.253269,33833.000,2947,1,BV,1,100,3.94
1700426847.247325,34806.000,3099,1,BV,1,100,3.94
1700426848.245468,35783.000,3260,1,BV,1,100,3.94
1700426849.244632,36761.000,3420,1,BV,1,100,3.94
1700426850.243797,37739.000,3566,1,BV,1,100,3.94
1700426851.238874,38713.000,3729,1,BV,1,100,3.94
1700426852.232930,39686.000,3885,1,BV,1,100,3.94
1700426853.230052,40662.000,4032,1,BV,1,100,3.94
1700426854.226151,41637.000,4191,1,BV,1,100,3.94
1700426855.221229,42611.000,4351,1,BV,1,100,3.94
1700426856.217328,43586.000,4495,1,BV,1,100,3.93
1700426857.217514,44565.000,4656,1,BV,1,100,3.93
1700426858.218721,45545.000,4800,1,BV,1,100,3.93
1700426859.211756,46517.000,4961,1,BV,1,100,3.93
1700426860.211942,47496.000,5122,1,BV,1,100,3.94
1700426861.208041,48471.000,5268,1,BV,1,100,3.94
1700426862.202097,49444.000,5431,1,BV,1,100,3.94
1700426863.204327,50425.000,5581,1,BV,1,100,3.93
1700426864.202469,51402.000,5742,1,BV,1,100,3.93
1700426865.197547,52376.000,5888,1,BV,1,100,3.94
1700426866.190581,53348.000,6051,1,BV,1,100,3.94
1700426867.188724,54325.000,6213,1,BV,1,100,3.93
1700426868.188910,55304.000,6362,1,BV,1,100,3.93
1700426869.186031,56280.000,6508,1,BV,1,100,3.93
1700426870.182130,57255.000,6671,1,BV,1,100,3.93
1700426871.178230,58230.000,6833,1,BV,1,100,3.93
1700426872.179437,59210.000,6980,1,BV,1,100,3.93
1700426873.174515,60184.000,7144,1,BV,1,100,3.93
1700426874.169593,61158.000,7291,1,BV,1,100,3.93
1700426875.166714,62134.000,7453,1,BV,1,100,3.94
1700426876.161792,63108.000,7596,1,BV,1,100,3.93
1700426877.162999,64088.000,7759,1,BV,1,100,3.93
1700426878.155012,65059.000,7905,1,BV,1,100,3.93
1700426879.154176,66037.000,8056,1,BV,1,100,3.93
1700426880.154362,67016.000,8219,1,BV,1,100,3.92
1700426881.145353,67986.000,8367,1,BV,1,100,3.93
1700426882.146561,68966.000,8532,1,BV,1,100,3.93
1700426883.147768,69946.000,8675,1,BV,1,100,3.94
1700426884.144889,70922.000,8828,1,BV,1,100,3.93
1700426885.139967,71896.000,8989,1,BV,1,100,3.93
1700426886.135045,72870.000,9135,1,BV,1,100,3.93
1700426887.132166,73846.000,9302,1,BV,1,100,3.93
1700426888.125200,74818.000,9467,1,BV,1,100,3.93
1700426889.122321,75794.000,9600,1,BV,1,100,3.93
1700426890.120464,76771.000,9767,1,BV,1,100,3.92
1700426891.118607,77748.000,9933,1,BV,1,100,3.93
1700426892.114706,78723.000,10052,1,BV,1,100,3.92
1700426893.111827,79699.000,10201,1,BV,1,100,3.92
1700426894.108948,80675.000,10367,1,BV,1,100,3.92
1700426895.105047,81650.000,10515,1,BV,1,100,3.93
1700426896.104212,82628.000,10675,1,BV,1,100,3.92
1700426897.098268,83601.000,10839,1,BV,1,100,3.92
1700426898.099475,84581.000,10986,1,BV,1,100,3.92
1700426899.092510,85553.000,11151,1,BV,1,100,3.92
1700426900.084523,86524.000,11305,1,BV,1,100,3.92
1700426901.082665,87501.000,11450,1,BV,1,100,3.93
1700426902.079786,88477.000,11615,1,BV,1,100,3.92
1700426903.077929,89454.000,11775,1,BV,1,100,3.92
1700426904.075050,90430.000,11920,1,BV,1,100,3.92
1700426905.070128,91404.000,12068,1,BV,1,100,3.92
1700426906.070314,92383.000,12235,1,BV,1,100,3.92
1700426907.064370,93356.000,12397,1,BV,1,100,3.92
1700426908.061491,94332.000,12545,1,BV,1,100,3.92
1700426909.058612,95308.000,12706,1,BV,1,100,3.92
1700426910.054711,96283.000,12857,1,BV,1,100,3.92
1700426911.052854,97260.000,13019,1,BV,1,100,3.92
1700426912.050997,98237.000,13167,1,BV,1,100,3.92
1700426913.048117,99213.000,13313,1,BV,1,100,3.92
1700426914.042174,100186.000,13478,1,BV,1,100,3.92
1700426915.039295,101162.000,13617,1,BV,1,100,3.92
1700426916.038459,102140.000,13782,1,BV,1,100,3.92
1700426917.038645,103119.000,13946,1,BV,1,100,3.92
1700426918.034744,104094.000,14095,1,BV,1,100,3.92
1700426919.027779,105066.000,14256,1,BV,1,100,3.92
1700426920.024900,106042.000,14417,1,BV,1,100,3.93
1700426921.019977,107016.000,14552,1,BV,1,100,3.92
1700426922.017098,107992.000,14717,1,BV,1,100,3.92
1700426923.014220,108968.000,14877,1,BV,1,100,3.92
1700426924.009297,109942.000,15025,1,BV,1,100,3.91
1700426925.010505,110922.000,15190,1,BV,1,100,3.92
1700426926.002517,111893.000,15339,1,BV,1,100,3.93
1700426927.001682,112871.000,15501,1,BV,1,100,3.93
1700426927.998803,113847.000,15647,1,BV,1,100,3.92
1700426928.993881,114821.000,15810,1,BV,1,100,3.92
1700426929.995088,115801.000,15969,1,BV,1,100,3.92
1700426930.990166,116775.000,16123,1,BV,1,100,3.92
1700426931.985244,117749.000,16271,1,BV,1,100,3.92
1700426932.978278,118721.000,16432,1,BV,1,100,3.92
1700426933.971313,119693.000,16595,1,BV,1,100,3.92
1700426934.970477,120671.000,16738,1,BV,1,100,3.91
1700426935.967598,121647.000,16891,1,BV,1,100,3.91
1700426936.964719,122623.000,17056,1,BV,1,100,3.91
1700426937.959797,123597.000,17219,1,BV,1,100,3.91
1700426938.957939,124574.000,17362,1,BV,1,100,3.92
1700426939.953017,125548.000,17525,1,BV,1,100,3.92
1700426940.949116,126523.000,17687,1,BV,1,100,3.92
1700426941.946237,127499.000,17837,1,BV,1,100,3.92
1700426942.941315,128473.000,18001,1,BV,1,100,3.92
1700426943.942523,129453.000,18146,1,BV,1,100,3.91
1700426944.934536,130424.000,18309,1,BV,1,100,3.92
1700426945.930635,131399.000,18457,1,BV,1,100,3.92
1700426946.930821,132378.000,18607,1,BV,1,100,3.92
1700426947.922834,133349.000,18772,1,BV,1,100,3.91
1700426948.924041,134329.000,18918,1,BV,1,100,3.91
1700426949.924227,135308.000,19081,1,BV,1,100,3.92
1700426950.919305,136282.000,19245,1,BV,1,100,3.92
1700426951.917448,137259.000,19374,1,BV,1,100,3.92
1700426952.914568,138235.000,19541,1,BV,1,100,3.92
1700426953.910668,139210.000,19702,1,BV,1,100,3.92
1700426954.902681,140181.000,19847,1,BV,1,100,3.92
1700426955.898780,141156.000,20009,1,BV,1,100,3.92
1700426956.897944,142134.000,20161,1,BV,1,100,3.92
1700426957.899152,143114.000,20328,1,BV,1,100,3.92
1700426958.895251,144089.000,20470,1,BV,1,100,3.92
1700426959.889307,145062.000,20635,1,BV,1,100,3.91
1700426960.887450,146039.000,20797,1,BV,1,100,3.92
1700426961.884571,147015.000,20942,1,BV,1,100,3.91
1700426962.885779,147995.000,21090,1,BV,1,100,3.91
1700426963.881878,148970.000,21255,1,BV,1,100,3.91
1700426964.880021,149947.000,21417,1,BV,1,100,3.91
1700426965.874077,150920.000,21562,1,BV,1,100,3.91
1700426966.866090,151891.000,21725,1,BV,1,100,3.91
1700426967.866276,152870.000,21875,1,BV,1,100,3.91
1700426968.863396,153846.000,22037,1,BV,1,100,3.91
1700426969.859496,154821.000,22182,1,BV,1,100,3.91
1700426970.857639,155798.000,22345,1,BV,1,100,3.91
1700426971.855781,156775.000,22506,1,BV,1,100,3.91
1700426972.855967,157754.000,22655,1,BV,1,100,3.91
1700426973.849002,158726.000,22817,1,BV,1,100,3.91
1700426974.844079,159700.000,22962,1,BV,1,100,3.91
1700426975.843244,160678.000,23124,1,BV,1,100,3.91
1700426976.839343,161653.000,23288,1,BV,1,100,3.91
1700426977.835442,162628.000,23422,1,BV,1,100,3.91
1700426978.830520,163602.000,23587,1,BV,1,100,3.90
1700426979.828663,164579.000,23748,1,BV,1,100,3.91
1700426980.824762,165554.000,23892,1,BV,1,100,3.91
1700426981.821883,166530.000,24057,1,BV,1,100,3.91
1700426982.820026,167507.000,24220,1,BV,1,100,3.91
1700426983.819190,168485.000,24352,1,BV,1,100,3.91
1700426984.818354,169463.000,24514,1,BV,1,100,3.91
1700426985.809345,170433.000,24660,1,BV,1,100,3.90
1700426986.805445,171408.000,24822,1,BV,1,100,3.91
1700426987.801544,172383.000,24968,1,BV,1,100,3.90
1700426988.794579,173355.000,25117,1,BV,1,100,3.91
1700426989.792721,174332.000,25282,1,BV,1,100,3.91
1700426990.789842,175308.000,25442,1,BV,1,100,3.91
1700426991.790028,176287.000,25588,1,BV,1,100,3.91
1700426992.782041,177258.000,25731,1,BV,1,100,3.91
1700426993.779162,178234.000,25887,1,BV,1,100,3.91
1700426994.777305,179211.000,26051,1,BV,1,100,3.91
1700426995.772382,180185.000,26201,1,BV,1,100,3.91
1700426996.771547,181163.000,26365,1,BV,1,100,3.91
1700426997.766624,182137.000,26512,1,BV,1,100,3.91
1700426998.761702,183111.000,26661,1,BV,1,100,3.91
1700426999.753715,184082.000,26793,1,BV,1,100,3.91
1700427000.748793,185056.000,26943,1,BV,1,100,3.91
1700427001.746935,186033.000,27104,1,BV,1,100,3.91
1700427002.742013,187007.000,27250,1,BV,1,100,3.91
1700427003.737091,187981.000,27418,1,BV,1,100,3.91
1700427004.731147,188954.000,27564,1,BV,1,100,3.91
1700427005.732355,189934.000,27728,1,BV,1,100,3.90
1700427006.725389,190906.000,27873,1,BV,1,100,3.91
1700427007.715358,191875.000,28036,1,BV,1,100,3.91
1700427008.712480,192851.000,28179,1,BV,1,100,3.90
1700427009.703471,193821.000,28345,1,BV,1,100,3.90
1700427010.702635,194799.000,28491,1,BV,1,100,3.91
1700427011.697713,195773.000,28654,1,BV,1,100,3.90
1700427012.691769,196746.000,28816,1,BV,1,100,3.91
1700427013.687868,197721.000,28962,1,BV,1,100,3.90
1700427014.679881,198692.000,29113,1,BV,1,100,3.90
1700427015.679045,199670.000,29274,1,BV,1,100,3.90
1700427016.676166,200646.000,29419,1,BV,1,100,3.91
1700427017.673287,201622.000,29582,1,BV,1,100,3.91
1700427018.668365,202596.000,29744,1,BV,1,100,3.91
1700427019.664464,203571.000,29892,1,BV,1,100,3.90
1700427020.655456,204541.000,30038,1,BV,1,100,3.90
1700427021.649512,205514.000,30199,1,BV,1,100,3.90
1700427022.646633,206490.000,30345,1,BV,1,100,3.90
1700427023.640689,207463.000,30508,1,BV,1,100,3.90
1700427024.641896,208443.000,30658,1,BV,1,100,3.91
1700427025.636974,209417.000,30804,1,BV,1,100,3.91
1700427026.630009,210389.000,30966,1,BV,1,100,3.91
1700427027.631216,211369.000,31112,1,BV,1,100,3.90
1700427028.624251,212341.000,31275,1,BV,1,100,3.90
1700427029.622393,213318.000,31438,1,BV,1,100,3.90
1700427030.618493,214293.000,31573,1,BV,1,100,3.90
1700427031.613570,215267.000,31738,1,BV,1,100,3.90
1700427032.611713,216244.000,31900,1,BV,1,100,3.90
1700427033.607812,217219.000,32045,1,BV,1,100,3.90
1700427034.605955,218196.000,32208,1,BV,1,100,3.90
1700427035.598989,219168.000,32355,1,BV,1,100,3.90
1700427036.597132,220145.000,32518,1,BV,1,100,3.90
