LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1700426840.223548,27931.000,1996,3,PG,1,100,8633
1700426840.223548,27931.000,1996,3,PG,1,100,8639
1700426840.223548,27931.000,1996,3,PG,1,100,8645
1700426840.263392,27970.000,2013,3,PG,1,100,8643
1700426840.303236,28009.000,2013,3,PG,1,100,8643
1700426840.343080,28048.000,2013,3,PG,1,100,8653
1700426840.382924,28087.000,2029,2,PG,1,100,8647
1700426840.422768,28126.000,2029,2,PG,1,100,8665
1700426840.462612,28165.000,2045,3,PG,1,100,8661
1700426840.502456,28204.000,2045,3,PG,1,100,8660
1700426840.542300,28243.000,2045,3,PG,1,100,8661
1700426840.588273,28288.000,2063,2,PG,1,100,8657
1700426840.634247,28333.000,2063,2,PG,1,100,8666
1700426840.674091,28372.000,2079,3,PG,1,100,8658
1700426840.713935,28411.000,2079,3,PG,1,100,8658
1700426840.753779,28450.000,2079,3,PG,1,100,8656
1700426840.793623,28489.000,2093,2,PG,1,100,8672
1700426840.833467,28528.000,2093,2,PG,1,100,8673
1700426840.873311,28567.000,2109,3,PG,1,100,8671
1700426840.913155,28606.000,2109,3,PG,1,100,8671
1700426840.952999,28645.000,2109,3,PG,1,100,8675
1700426840.992332,28683.500,2125,2,PG,1,100,8676
1700426841.031665,28722.000,2125,2,PG,1,100,8680
1700426841.071850,28761.333,2141,3,PG,1,100,8691
1700426841.112034,28800.667,2141,3,PG,1,100,8695
1700426841.152219,28840.000,2141,3,PG,1,100,8691
1700426841.192744,28879.667,2156,3,PG,1,100,8694
1700426841.233269,28919.333,2156,3,PG,1,100,8698
1700426841.273794,28959.000,2156,3,PG,1,100,8704
1700426841.313638,28998.000,2174,2,PG,1,100,8701
1700426841.353482,29037.000,2174,2,PG,1,100,8711
1700426841.393326,29076.000,2189,3,PG,1,100,8718
1700426841.433170,29115.000,2189,3,PG,1,100,8721
1700426841.473014,29154.000,2189,3,PG,1,100,8718
1700426841.512858,29193.000,2205,2,PG,1,100,8726
1700426841.552702,29232.000,2205,2,PG,1,100,8724
1700426841.591865,29270.333,2221,3,PG,1,100,8731
1700426841.631028,29308.667,2221,3,PG,1,100,8730
1700426841.670191,29347.000,2221,3,PG,1,100,8732
1700426841.710801,29386.750,2239,4,PG,1,100,8737
1700426841.751411,29426.500,2239,4,PG,1,100,8733
1700426841.792021,29466.250,2239,4,PG,1,100,8743
1700426841.832631,29506.000,2239,4,PG,1,100,8748
1700426841.872475,29545.000,2256,2,PG,1,100,8764
1700426841.912319,29584.000,2256,2,PG,1,100,8757
1700426841.956590,29627.333,2272,3,PG,1,100,8749
1700426842.000861,29670.667,2272,3,PG,1,100,8761
1700426842.045133,29714.000,2272,3,PG,1,100,8763
1700426842.084977,29753.000,2287,2,PG,1,100,8774
1700426842.124820,29792.000,2287,2,PG,1,100,8773
1700426842.164665,29831.000,2303,3,PG,1,100,8774
1700426842.204509,29870.000,2303,3,PG,1,100,8777
1700426842.244353,29909.000,2303,3,PG,1,100,8794
1700426842.284196,29948.000,2319,2,PG,1,100,8792
1700426842.324040,29987.000,2319,2,PG,1,100,8788
1700426842.363544,30025.667,2337,3,PG,1,100,8802
1700426842.403047,30064.333,2337,3,PG,1,100,8804
