LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1700426841.912319,29584,2253,1,HR,1,100, 7
1700426845.859938,33448,2869,1,HR,1,100, 8
1700426847.066495,34629,3068,1,HR,1,100,13
1700426850.369458,37862,3570,1,HR,1,100,14
1700426851.697591,39162,3781,1,HR,1,100,17
1700426853.063524,40499,4002,1,HR,1,100,21
1700426855.199774,42590,4334,1,HR,1,100,22
1700426860.272219,47555,5106,1,HR,1,100,20
1700426861.003713,48271,5222,1,HR,1,100,28
1700426862.036592,49282,5384,1,HR,1,100,31
1700426863.011236,50236,5533,1,HR,1,100,35
1700426863.939908,51145,5679,1,HR,1,100,39
1700426864.859384,52045,5825,1,HR,1,100,42
1700426865.864678,53029,5987,1,HR,1,100,44
1700426866.793349,53938,6134,1,HR,1,100,46
1700426867.832357,54955,6299,1,HR,1,100,48
1700426868.681341,55786,6431,1,HR,1,100,51
1700426869.698895,56782,6577,1,HR,1,100,52
1700426870.653106,57716,6738,1,HR,1,100,53
1700426871.664531,58706,6885,1,HR,1,100,54
1700426872.558466,59581,7030,1,HR,1,100,55
1700426873.473856,60477,7163,1,HR,1,100,57
1700426874.439306,61422,7325,1,HR,1,100,57
1700426876.372249,63314,7616,1,HR,1,100,54
1700426877.379587,64300,7778,1,HR,1,100,55
1700426878.304171,65205,7930,1,HR,1,100,56
1700426879.307422,66187,8076,1,HR,1,100,57
1700426880.437356,67293,8238,1,HR,1,100,56
1700426882.127150,68947,8498,1,HR,1,100,54
1700426883.176374,69974,8679,1,HR,1,100,54
1700426883.895609,70678,8782,1,HR,1,100,58
1700426884.670013,71436,8895,1,HR,1,100,60
1700426886.710228,73433,9221,1,HR,1,100,57
1700426887.640943,74344,9371,1,HR,1,100,58
1700426889.645401,76306,9684,1,HR,1,100,54
1700426890.578159,77219,9818,1,HR,1,100,56
1700426891.256528,77883,9937,1,HR,1,100,59
1700426892.743015,79338,10135,1,HR,1,100,57
1700426893.597106,80174,10271,1,HR,1,100,59
1700426894.765863,81318,10449,1,HR,1,100,58
1700426896.257458,82778,10678,1,HR,1,100,56
1700426897.783788,84272,10922,1,HR,1,100,54
1700426899.309098,85765,11160,1,HR,1,100,52
1700426900.358322,86792,11324,1,HR,1,100,53
1700426901.313556,87727,11486,1,HR,1,100,54
1700426904.133284,90487,11923,1,HR,1,100,50
1700426905.100777,91434,12072,1,HR,1,100,52
1700426907.067435,93359,12380,1,HR,1,100,49
1700426907.960348,94233,12513,1,HR,1,100,51
1700426909.568410,95807,12773,1,HR,1,100,50
1700426910.541012,96759,12923,1,HR,1,100,51
1700426911.907967,98097,13135,1,HR,1,100,50
1700426913.066507,99231,13317,1,HR,1,100,51
1700426914.353774,100491,13515,1,HR,1,100,50
1700426916.538041,102629,13849,1,HR,1,100,48
1700426917.947905,104009,14079,1,HR,1,100,47
1700426920.471357,106479,14458,1,HR,1,100,44
1700426921.517516,107503,14619,1,HR,1,100,46
1700426922.287833,108257,14752,1,HR,1,100,50
1700426923.403464,109349,14929,1,HR,1,100,50
1700426924.574264,110495,15109,1,HR,1,100,50
1700426925.384425,111288,15244,1,HR,1,100,53
1700426926.380524,112263,15390,1,HR,1,100,54
1700426927.633056,113489,15584,1,HR,1,100,53
1700426929.120564,114945,15813,1,HR,1,100,52
1700426931.937227,117702,16255,1,HR,1,100,48
1700426933.380804,119115,16483,1,HR,1,100,48
1700426935.242233,120937,16776,1,HR,1,100,46
1700426936.236289,121910,16925,1,HR,1,100,47
1700426937.886239,123525,17185,1,HR,1,100,46
1700426940.620148,126201,17624,1,HR,1,100,43
1700426941.633615,127193,17771,1,HR,1,100,45
1700426943.123167,128651,18004,1,HR,1,100,45
1700426943.935371,129446,18130,1,HR,1,100,48
1700426945.419815,130899,18377,1,HR,1,100,47
1700426946.499689,131956,18530,1,HR,1,100,48
1700426947.784912,133214,18725,1,HR,1,100,48
1700426949.315329,134712,18971,1,HR,1,100,47
1700426950.803859,136169,19212,1,HR,1,100,46
1700426952.372077,137704,19443,1,HR,1,100,45
1700426954.313194,139604,19753,1,HR,1,100,44
1700426956.121498,141374,20028,1,HR,1,100,43
1700426957.012368,142246,20165,1,HR,1,100,46
1700426957.732625,142951,20279,1,HR,1,100,50
1700426959.139423,144328,20507,1,HR,1,100,49
1700426960.070138,145239,20654,1,HR,1,100,51
