LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1700426840.236829,27944.000,1997,2,EA,1,100,0.032180
1700426840.236829,27944.000,1997,2,EA,1,100,0.032210
1700426840.303236,28009.000,2014,1,EA,1,100,0.032223
1700426840.369132,28073.500,2030,2,EA,1,100,0.032232
1700426840.435027,28138.000,2030,2,EA,1,100,0.032243
1700426840.502456,28204.000,2046,1,EA,1,100,0.032254
1700426840.568352,28268.500,2064,2,EA,1,100,0.032263
1700426840.634247,28333.000,2064,2,EA,1,100,0.032271
1700426840.700654,28398.000,2080,1,EA,1,100,0.032279
1700426840.767061,28463.000,2094,2,EA,1,100,0.032285
1700426840.833467,28528.000,2094,2,EA,1,100,0.032292
1700426840.898852,28592.000,2110,1,EA,1,100,0.032300
1700426840.965259,28657.000,2126,2,EA,1,100,0.032302
1700426841.031665,28722.000,2126,2,EA,1,100,0.032308
1700426841.099094,28788.000,2142,2,EA,1,100,0.032316
1700426841.166522,28854.000,2142,2,EA,1,100,0.032327
1700426841.233950,28920.000,2157,1,EA,1,100,0.032334
1700426841.300357,28985.000,2175,2,EA,1,100,0.032339
1700426841.366763,29050.000,2175,2,EA,1,100,0.032343
1700426841.433170,29115.000,2190,1,EA,1,100,0.032349
1700426841.499577,29180.000,2206,2,EA,1,100,0.032363
1700426841.565983,29245.000,2206,2,EA,1,100,0.032374
1700426841.631368,29309.000,2222,1,EA,1,100,0.032384
1700426841.698456,29374.667,2240,3,EA,1,100,0.032388
1700426841.765544,29440.333,2240,3,EA,1,100,0.032394
1700426841.832631,29506.000,2240,3,EA,1,100,0.032399
1700426841.899038,29571.000,2257,1,EA,1,100,0.032400
1700426841.965445,29636.000,2273,2,EA,1,100,0.032406
1700426842.031851,29701.000,2273,2,EA,1,100,0.032411
1700426842.097236,29765.000,2288,1,EA,1,100,0.032414
1700426842.164154,29830.500,2304,2,EA,1,100,0.032424
1700426842.231071,29896.000,2304,2,EA,1,100,0.032429
1700426842.296456,29960.000,2320,1,EA,1,100,0.032437
1700426842.362863,30025.000,2338,2,EA,1,100,0.032448
1700426842.429269,30090.000,2338,2,EA,1,100,0.032453
1700426842.494143,30153.500,2354,2,EA,1,100,0.032459
1700426842.559018,30217.000,2354,2,EA,1,100,0.032462
1700426842.626446,30283.000,2371,1,EA,1,100,0.032468
1700426842.693363,30348.500,2386,2,EA,1,100,0.032474
1700426842.760281,30414.000,2386,2,EA,1,100,0.032480
1700426842.828731,30481.000,2402,1,EA,1,100,0.032488
1700426842.895648,30546.500,2419,2,EA,1,100,0.032496
1700426842.962566,30612.000,2419,2,EA,1,100,0.032500
1700426843.028972,30677.000,2435,1,EA,1,100,0.032506
1700426843.094357,30741.000,2450,2,EA,1,100,0.032509
1700426843.159742,30805.000,2450,2,EA,1,100,0.032514
1700426843.226149,30870.000,2466,1,EA,1,100,0.032526
1700426843.292556,30935.000,2483,2,EA,1,100,0.032535
1700426843.358962,31000.000,2483,2,EA,1,100,0.032540
1700426843.427412,31067.000,2499,1,EA,1,100,0.032546
1700426843.494329,31132.500,2514,2,EA,1,100,0.032553
1700426843.561247,31198.000,2514,2,EA,1,100,0.032563
1700426843.627654,31263.000,2531,2,EA,1,100,0.032580
1700426843.694060,31328.000,2531,2,EA,1,100,0.032584
1700426843.759445,31392.000,2546,1,EA,1,100,0.032589
1700426843.826363,31457.500,2561,2,EA,1,100,0.032597
1700426843.893280,31523.000,2561,2,EA,1,100,0.032604
1700426843.957643,31586.000,2579,1,EA,1,100,0.032610
1700426844.024561,31651.500,2595,2,EA,1,100,0.032615
1700426844.091478,31717.000,2595,2,EA,1,100,0.032622
1700426844.157885,31782.000,2610,1,EA,1,100,0.032626
1700426844.224292,31847.000,2627,2,EA,1,100,0.032625
1700426844.290698,31912.000,2627,2,EA,1,100,0.032634
1700426844.356594,31976.500,2643,2,EA,1,100,0.032648
1700426844.422490,32041.000,2643,2,EA,1,100,0.032664
1700426844.489918,32107.000,2659,1,EA,1,100,0.032675
1700426844.555303,32171.000,2677,2,EA,1,100,0.032676
1700426844.620688,32235.000,2677,2,EA,1,100,0.032682
1700426844.687095,32300.000,2693,1,EA,1,100,0.032691
1700426844.752990,32364.500,2707,2,EA,1,100,0.032694
1700426844.818886,32429.000,2707,2,EA,1,100,0.032704
1700426844.886314,32495.000,2723,1,EA,1,100,0.032713
1700426844.952721,32560.000,2741,2,EA,1,100,0.032715
1700426845.019128,32625.000,2741,2,EA,1,100,0.032725
1700426845.087578,32692.000,2757,1,EA,1,100,0.032740
1700426845.154495,32757.500,2774,2,EA,1,100,0.032741
1700426845.221412,32823.000,2774,2,EA,1,100,0.032741
1700426845.287819,32888.000,2790,2,EA,1,100,0.032747
1700426845.354226,32953.000,2790,2,EA,1,100,0.032757
1700426845.418589,33016.000,2807,1,EA,1,100,0.032771
1700426845.484996,33081.000,2823,2,EA,1,100,0.032788
1700426845.551402,33146.000,2823,2,EA,1,100,0.032793
1700426845.616787,33210.000,2839,1,EA,1,100,0.032798
1700426845.684726,33276.500,2856,2,EA,1,100,0.032804
1700426845.752666,33343.000,2856,2,EA,1,100,0.032807
1700426845.820094,33409.000,2873,1,EA,1,100,0.032814
1700426845.886500,33474.000,2890,2,EA,1,100,0.032818
1700426845.952907,33539.000,2890,2,EA,1,100,0.032819
1700426846.018292,33603.000,2905,1,EA,1,100,0.032828
1700426846.085720,33669.000,2921,2,EA,1,100,0.032837
1700426846.153149,33735.000,2921,2,EA,1,100,0.032848
1700426846.220577,33801.000,2935,1,EA,1,100,0.032860
1700426846.286983,33866.000,2954,2,EA,1,100,0.032865
1700426846.353390,33931.000,2954,2,EA,1,100,0.032874
1700426846.419286,33995.500,2969,2,EA,1,100,0.032890
1700426846.485182,34060.000,2969,2,EA,1,100,0.032902
1700426846.552610,34126.000,2985,1,EA,1,100,0.032908
1700426846.618506,34190.500,3002,2,EA,1,100,0.032910
1700426846.684402,34255.000,3002,2,EA,1,100,0.032915
1700426846.751830,34321.000,3018,1,EA,1,100,0.032922
1700426846.817215,34385.000,3033,2,EA,1,100,0.032936
1700426846.882600,34449.000,3033,2,EA,1,100,0.032942
1700426846.949006,34514.000,3055,2,EA,1,100,0.032944
1700426847.015413,34579.000,3055,2,EA,1,100,0.032955
1700426847.081820,34644.000,3072,2,EA,1,100,0.032962
1700426847.148226,34709.000,3072,2,EA,1,100,0.032967
1700426847.214633,34774.000,3088,1,EA,1,100,0.032970
1700426847.281039,34839.000,3105,2,EA,1,100,0.032983
1700426847.347446,34904.000,3105,2,EA,1,100,0.032988
1700426847.412831,34968.000,3121,2,EA,1,100,0.032991
1700426847.478216,35032.000,3121,2,EA,1,100,0.033003
1700426847.544623,35097.000,3136,1,EA,1,100,0.033010
1700426847.610518,35161.500,3155,2,EA,1,100,0.033015
1700426847.676414,35226.000,3155,2,EA,1,100,0.033019
1700426847.744864,35293.000,3170,1,EA,1,100,0.033025
1700426847.812803,35359.500,3185,2,EA,1,100,0.033024
1700426847.880743,35426.000,3185,2,EA,1,100,0.033033
1700426847.947149,35491.000,3201,1,EA,1,100,0.033041
1700426848.013556,35556.000,3217,2,EA,1,100,0.033045
1700426848.079962,35621.000,3217,2,EA,1,100,0.033053
1700426848.145347,35685.000,3232,1,EA,1,100,0.033062
1700426848.211754,35750.000,3248,2,EA,1,100,0.033073
1700426848.278161,35815.000,3248,2,EA,1,100,0.033080
1700426848.343545,35879.000,3265,1,EA,1,100,0.033089
1700426848.411485,35945.500,3281,2,EA,1,100,0.033099
1700426848.479424,36012.000,3281,2,EA,1,100,0.033112
1700426848.545830,36077.000,3297,2,EA,1,100,0.033121
1700426848.612237,36142.000,3297,2,EA,1,100,0.033128
1700426848.678644,36207.000,3315,1,EA,1,100,0.033132
1700426848.745050,36272.000,3329,2,EA,1,100,0.033124
1700426848.811457,36337.000,3329,2,EA,1,100,0.033125
1700426848.877863,36402.000,3345,1,EA,1,100,0.033133
1700426848.943759,36466.500,3361,2,EA,1,100,0.033146
1700426849.009655,36531.000,3361,2,EA,1,100,0.033154
1700426849.077083,36597.000,3377,1,EA,1,100,0.033164
1700426849.144001,36662.500,3391,2,EA,1,100,0.033169
1700426849.210918,36728.000,3391,2,EA,1,100,0.033179
1700426849.277325,36793.000,3408,1,EA,1,100,0.033191
1700426849.343731,36858.000,3425,2,EA,1,100,0.033206
1700426849.410138,36923.000,3425,2,EA,1,100,0.033219
1700426849.478077,36989.500,3441,2,EA,1,100,0.033234
1700426849.546016,37056.000,3441,2,EA,1,100,0.033242
1700426849.612423,37121.000,3457,1,EA,1,100,0.033250
1700426849.678829,37186.000,3472,2,EA,1,100,0.033257
1700426849.745236,37251.000,3472,2,EA,1,100,0.033268
1700426849.809599,37314.000,3487,1,EA,1,100,0.033282
1700426849.875495,37378.500,3506,2,EA,1,100,0.033292
1700426849.941391,37443.000,3506,2,EA,1,100,0.033297
1700426850.008819,37509.000,3522,1,EA,1,100,0.033302
1700426850.076758,37575.500,3539,2,EA,1,100,0.033315
1700426850.144697,37642.000,3539,2,EA,1,100,0.033323
1700426850.211104,37707.000,3554,1,EA,1,100,0.033331
1700426850.277511,37772.000,3575,2,EA,1,100,0.033340
1700426850.343917,37837.000,3575,2,EA,1,100,0.033347
1700426850.409302,37901.000,3590,2,EA,1,100,0.033348
1700426850.474687,37965.000,3590,2,EA,1,100,0.033363
1700426850.541094,38030.000,3606,1,EA,1,100,0.033381
1700426850.608011,38095.500,3621,2,EA,1,100,0.033393
1700426850.674929,38161.000,3621,2,EA,1,100,0.033413
1700426850.742357,38227.000,3637,1,EA,1,100,0.033430
1700426850.809275,38292.500,3652,2,EA,1,100,0.033437
1700426850.876192,38358.000,3652,2,EA,1,100,0.033447
1700426850.942599,38423.000,3669,1,EA,1,100,0.033457
1700426851.009005,38488.000,3685,2,EA,1,100,0.033465
1700426851.075412,38553.000,3685,2,EA,1,100,0.033475
1700426851.141819,38618.000,3701,1,EA,1,100,0.033492
1700426851.207204,38682.000,3717,2,EA,1,100,0.033517
1700426851.272588,38746.000,3717,2,EA,1,100,0.033530
1700426851.338995,38811.000,3735,1,EA,1,100,0.033537
1700426851.404891,38875.500,3752,2,EA,1,100,0.033542
1700426851.470787,38940.000,3752,2,EA,1,100,0.033552
1700426851.537193,39005.000,3768,2,EA,1,100,0.033563
1700426851.603600,39070.000,3768,2,EA,1,100,0.033573
1700426851.670007,39135.000,3785,1,EA,1,100,0.033580
1700426851.736413,39200.000,3801,2,EA,1,100,0.033592
1700426851.802820,39265.000,3801,2,EA,1,100,0.033606
1700426851.868205,39329.000,3818,1,EA,1,100,0.033612
1700426851.934612,39394.000,3834,2,EA,1,100,0.033621
1700426852.001018,39459.000,3834,2,EA,1,100,0.033634
1700426852.066403,39523.000,3849,1,EA,1,100,0.033649
1700426852.132810,39588.000,3873,3,EA,1,100,0.033657
1700426852.199216,39653.000,3873,3,EA,1,100,0.033668
1700426852.265623,39718.000,3873,3,EA,1,100,0.033685
1700426852.333562,39784.500,3890,2,EA,1,100,0.033699
1700426852.401501,39851.000,3890,2,EA,1,100,0.033707
1700426852.468929,39917.000,3908,1,EA,1,100,0.033716
1700426852.535336,39982.000,3924,2,EA,1,100,0.033730
1700426852.601743,40047.000,3924,2,EA,1,100,0.033742
1700426852.667128,40111.000,3940,1,EA,1,100,0.033756
1700426852.733023,40175.500,3954,2,EA,1,100,0.033774
1700426852.798919,40240.000,3954,2,EA,1,100,0.033792
1700426852.864304,40304.000,3970,1,EA,1,100,0.033805
1700426852.931222,40369.500,3988,2,EA,1,100,0.033813
1700426852.998139,40435.000,3988,2,EA,1,100,0.033812
1700426853.064035,40499.500,4006,2,EA,1,100,0.033812
1700426853.129931,40564.000,4006,2,EA,1,100,0.033815
1700426853.197359,40630.000,4021,1,EA,1,100,0.033814
1700426853.262744,40694.000,4039,2,EA,1,100,0.033826
1700426853.328129,40758.000,4039,2,EA,1,100,0.033834
1700426853.396579,40825.000,4054,1,EA,1,100,0.033834
1700426853.463496,40890.500,4070,2,EA,1,100,0.033830
1700426853.530414,40956.000,4070,2,EA,1,100,0.033823
1700426853.596820,41021.000,4086,1,EA,1,100,0.033820
1700426853.662716,41085.500,4101,2,EA,1,100,0.033830
1700426853.728612,41150.000,4101,2,EA,1,100,0.033833
1700426853.796040,41216.000,4116,1,EA,1,100,0.033838
1700426853.861936,41280.500,4133,2,EA,1,100,0.033842
1700426853.927832,41345.000,4133,2,EA,1,100,0.033845
1700426853.994239,41410.000,4148,2,EA,1,100,0.033846
1700426854.060645,41475.000,4148,2,EA,1,100,0.033853
1700426854.126030,41539.000,4164,1,EA,1,100,0.033868
1700426854.192437,41604.000,4179,2,EA,1,100,0.033895
1700426854.258843,41669.000,4179,2,EA,1,100,0.033921
1700426854.324228,41733.000,4197,1,EA,1,100,0.033955
1700426854.391146,41798.500,4212,2,EA,1,100,0.033995
1700426854.458063,41864.000,4212,2,EA,1,100,0.034019
1700426854.523448,41928.000,4228,1,EA,1,100,0.034040
1700426854.589855,41993.000,4243,2,EA,1,100,0.034064
1700426854.656261,42058.000,4243,2,EA,1,100,0.034097
1700426854.722668,42123.000,4259,1,EA,1,100,0.034123
1700426854.788053,42187.000,4274,2,EA,1,100,0.034142
1700426854.853438,42251.000,4274,2,EA,1,100,0.034167
1700426854.919845,42316.000,4291,2,EA,1,100,0.034192
1700426854.986251,42381.000,4291,2,EA,1,100,0.034212
1700426855.054701,42448.000,4306,1,EA,1,100,0.034229
1700426855.121619,42513.500,4321,2,EA,1,100,0.034258
1700426855.188536,42579.000,4321,2,EA,1,100,0.034287
1700426855.254943,42644.000,4339,1,EA,1,100,0.034318
1700426855.320838,42708.500,4357,2,EA,1,100,0.034340
1700426855.386734,42773.000,4357,2,EA,1,100,0.034357
1700426855.454163,42839.000,4372,1,EA,1,100,0.034380
1700426855.519548,42903.000,4388,2,EA,1,100,0.034416
1700426855.584933,42967.000,4388,2,EA,1,100,0.034456
1700426855.652361,43033.000,4403,1,EA,1,100,0.034482
1700426855.719789,43099.000,4421,2,EA,1,100,0.034493
1700426855.787217,43165.000,4421,2,EA,1,100,0.034484
1700426855.853624,43230.000,4436,1,EA,1,100,0.034473
1700426855.919520,43294.500,4453,2,EA,1,100,0.034463
1700426855.985416,43359.000,4453,2,EA,1,100,0.034458
1700426856.052333,43424.500,4467,2,EA,1,100,0.034461
1700426856.119251,43490.000,4467,2,EA,1,100,0.034463
1700426856.184635,43554.000,4483,1,EA,1,100,0.034477
1700426856.252064,43620.000,4501,2,EA,1,100,0.034501
1700426856.319492,43686.000,4501,2,EA,1,100,0.034513
1700426856.386920,43752.000,4517,1,EA,1,100,0.034521
1700426856.453327,43817.000,4531,2,EA,1,100,0.034529
1700426856.519733,43882.000,4531,2,EA,1,100,0.034537
1700426856.585119,43946.000,4548,1,EA,1,100,0.034547
1700426856.653058,44012.500,4563,2,EA,1,100,0.034552
1700426856.720997,44079.000,4563,2,EA,1,100,0.034563
1700426856.788425,44145.000,4579,1,EA,1,100,0.034576
1700426856.854831,44210.000,4597,2,EA,1,100,0.034592
1700426856.921238,44275.000,4597,2,EA,1,100,0.034600
1700426856.986623,44339.000,4612,2,EA,1,100,0.034606
1700426857.052008,44403.000,4612,2,EA,1,100,0.034609
1700426857.118415,44468.000,4627,1,EA,1,100,0.034609
1700426857.184311,44532.500,4644,2,EA,1,100,0.034600
1700426857.250206,44597.000,4644,2,EA,1,100,0.034602
1700426857.318656,44664.000,4661,1,EA,1,100,0.034608
1700426857.386085,44730.000,4677,2,EA,1,100,0.034622
1700426857.453513,44796.000,4677,2,EA,1,100,0.034651
1700426857.519919,44861.000,4693,2,EA,1,100,0.034685
1700426857.586326,44926.000,4693,2,EA,1,100,0.034699
1700426857.651711,44990.000,4709,1,EA,1,100,0.034704
1700426857.717607,45054.500,4726,2,EA,1,100,0.034700
1700426857.783503,45119.000,4726,2,EA,1,100,0.034685
1700426857.850420,45184.500,4743,2,EA,1,100,0.034668
1700426857.917338,45250.000,4743,2,EA,1,100,0.034645
1700426857.984766,45316.000,4758,1,EA,1,100,0.034627
1700426858.052194,45382.000,4773,2,EA,1,100,0.034613
1700426858.119622,45448.000,4773,2,EA,1,100,0.034598
1700426858.186029,45513.000,4788,1,EA,1,100,0.034594
1700426858.251925,45577.500,4807,2,EA,1,100,0.034599
1700426858.317821,45642.000,4807,2,EA,1,100,0.034622
1700426858.385249,45708.000,4822,1,EA,1,100,0.034661
1700426858.450634,45772.000,4837,2,EA,1,100,0.034705
1700426858.516019,45836.000,4837,2,EA,1,100,0.034754
1700426858.582425,45901.000,4853,1,EA,1,100,0.034810
1700426858.648321,45965.500,4869,2,EA,1,100,0.034878
1700426858.714217,46030.000,4869,2,EA,1,100,0.034944
1700426858.781135,46095.500,4884,2,EA,1,100,0.034987
1700426858.848052,46161.000,4884,2,EA,1,100,0.035005
1700426858.913437,46225.000,4901,1,EA,1,100,0.035014
1700426858.979844,46290.000,4917,2,EA,1,100,0.035009
1700426859.046250,46355.000,4917,2,EA,1,100,0.034998
1700426859.111635,46419.000,4933,1,EA,1,100,0.034988
1700426859.178042,46484.000,4949,2,EA,1,100,0.034980
1700426859.244448,46549.000,4949,2,EA,1,100,0.034979
1700426859.309833,46613.000,4967,1,EA,1,100,0.034990
1700426859.376751,46678.500,4981,2,EA,1,100,0.035005
1700426859.443668,46744.000,4981,2,EA,1,100,0.035037
1700426859.509053,46808.000,4997,1,EA,1,100,0.035083
1700426859.576992,46874.500,5013,2,EA,1,100,0.035139
1700426859.644932,46941.000,5013,2,EA,1,100,0.035206
