LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1700426846.193333,33774.333,2938,3,AX,1,100,0.141
1700426846.233518,33813.667,2938,3,AX,1,100,0.104
1700426846.273702,33853.000,2938,3,AX,1,100,0.113
1700426846.313546,33892.000,2957,2,AX,1,100,0.121
1700426846.353390,33931.000,2957,2,AX,1,100,0.065
1700426846.393234,33970.000,2972,3,AX,1,100,0.078
1700426846.433078,34009.000,2972,3,AX,1,100,0.085
1700426846.472922,34048.000,2972,3,AX,1,100,0.077
1700426846.512766,34087.000,2987,3,AX,1,100,0.076
1700426846.552610,34126.000,2987,3,AX,1,100,0.078
1700426846.592454,34165.000,2987,3,AX,1,100,0.088
1700426846.632298,34204.000,3005,2,AX,1,100,0.085
1700426846.672142,34243.000,3005,2,AX,1,100,0.076
1700426846.711986,34282.000,3021,3,AX,1,100,0.090
1700426846.751830,34321.000,3021,3,AX,1,100,0.072
1700426846.791674,34360.000,3021,3,AX,1,100,0.072
1700426846.830496,34398.000,3036,2,AX,1,100,0.079
1700426846.869318,34436.000,3036,2,AX,1,100,0.075
1700426846.909163,34475.000,3058,4,AX,1,100,0.063
1700426846.949006,34514.000,3058,4,AX,1,100,0.074
1700426846.988850,34553.000,3058,4,AX,1,100,0.059
1700426847.028694,34592.000,3058,4,AX,1,100,0.072
1700426847.068538,34631.000,3075,3,AX,1,100,0.068
1700426847.108382,34670.000,3075,3,AX,1,100,0.073
1700426847.148226,34709.000,3075,3,AX,1,100,0.076
1700426847.188070,34748.000,3090,3,AX,1,100,0.069
1700426847.227914,34787.000,3090,3,AX,1,100,0.085
1700426847.267758,34826.000,3090,3,AX,1,100,0.073
1700426847.307602,34865.000,3108,2,AX,1,100,0.073
1700426847.347446,34904.000,3108,2,AX,1,100,0.080
1700426847.386950,34942.667,3124,3,AX,1,100,0.069
1700426847.426453,34981.333,3124,3,AX,1,100,0.073
1700426847.465956,35020.000,3124,3,AX,1,100,0.075
1700426847.505290,35058.500,3139,2,AX,1,100,0.074
1700426847.544623,35097.000,3139,2,AX,1,100,0.078
1700426847.580040,35131.667,3158,3,AX,1,100,0.073
1700426847.615457,35166.333,3158,3,AX,1,100,0.073
1700426847.650873,35201.000,3158,3,AX,1,100,0.076
1700426847.691398,35240.667,3172,3,AX,1,100,0.076
1700426847.731924,35280.333,3172,3,AX,1,100,0.091
1700426847.772449,35320.000,3172,3,AX,1,100,0.075
1700426847.813314,35360.000,3188,2,AX,1,100,0.086
1700426847.854180,35400.000,3188,2,AX,1,100,0.084
1700426847.894024,35439.000,3204,3,AX,1,100,0.080
1700426847.933868,35478.000,3204,3,AX,1,100,0.083
1700426847.973712,35517.000,3204,3,AX,1,100,0.080
1700426848.013556,35556.000,3220,3,AX,1,100,0.087
1700426848.053400,35595.000,3220,3,AX,1,100,0.070
1700426848.093244,35634.000,3220,3,AX,1,100,0.067
1700426848.133088,35673.000,3234,2,AX,1,100,0.070
1700426848.172932,35712.000,3234,2,AX,1,100,0.069
1700426848.212435,35750.667,3251,3,AX,1,100,0.044
1700426848.251938,35789.333,3251,3,AX,1,100,0.044
1700426848.291442,35828.000,3251,3,AX,1,100,0.038
1700426848.331286,35867.000,3268,2,AX,1,100,0.025
1700426848.371130,35906.000,3268,2,AX,1,100,0.042
1700426848.411655,35945.667,3284,3,AX,1,100,0.026
1700426848.452180,35985.333,3284,3,AX,1,100,0.055
1700426848.492705,36025.000,3284,3,AX,1,100,0.085
1700426848.532549,36064.000,3300,3,AX,1,100,0.081
1700426848.572393,36103.000,3300,3,AX,1,100,0.065
1700426848.612237,36142.000,3300,3,AX,1,100,0.028
1700426848.652081,36181.000,3317,2,AX,1,100,0.031
1700426848.691925,36220.000,3317,2,AX,1,100,0.071
1700426848.731769,36259.000,3332,3,AX,1,100,0.154
1700426848.771613,36298.000,3332,3,AX,1,100,0.229
1700426848.811457,36337.000,3332,3,AX,1,100,0.241
1700426848.851301,36376.000,3348,2,AX,1,100,0.233
1700426848.891145,36415.000,3348,2,AX,1,100,0.317
1700426848.930648,36453.667,3364,3,AX,1,100,0.438
1700426848.970152,36492.333,3364,3,AX,1,100,0.447
1700426849.009655,36531.000,3364,3,AX,1,100,0.387
1700426849.050180,36570.667,3379,3,AX,1,100,0.401
1700426849.090705,36610.333,3379,3,AX,1,100,0.286
1700426849.131230,36650.000,3379,3,AX,1,100,0.162
1700426849.171074,36689.000,3394,2,AX,1,100,0.197
1700426849.210918,36728.000,3394,2,AX,1,100,0.237
1700426849.250762,36767.000,3411,3,AX,1,100,0.157
1700426849.290606,36806.000,3411,3,AX,1,100,0.090
1700426849.330450,36845.000,3411,3,AX,1,100,0.081
1700426849.366208,36880.000,3428,3,AX,1,100,0.104
1700426849.401965,36915.000,3428,3,AX,1,100,0.102
1700426849.437722,36950.000,3428,3,AX,1,100,0.060
1700426849.478588,36990.000,3444,2,AX,1,100,0.140
1700426849.519454,37030.000,3444,2,AX,1,100,0.160
1700426849.559298,37069.000,3459,3,AX,1,100,0.080
1700426849.599142,37108.000,3459,3,AX,1,100,0.047
1700426849.638986,37147.000,3459,3,AX,1,100,0.070
1700426849.678829,37186.000,3475,2,AX,1,100,0.081
1700426849.718673,37225.000,3475,2,AX,1,100,0.065
1700426849.757836,37263.333,3490,3,AX,1,100,0.158
1700426849.796999,37301.667,3490,3,AX,1,100,0.358
1700426849.836162,37340.000,3490,3,AX,1,100,0.379
1700426849.876006,37379.000,3509,3,AX,1,100,0.463
1700426849.915850,37418.000,3509,3,AX,1,100,0.378
1700426849.955694,37457.000,3509,3,AX,1,100,0.382
1700426849.996049,37496.500,3524,2,AX,1,100,0.407
1700426850.036404,37536.000,3524,2,AX,1,100,0.427
1700426850.076929,37575.667,3542,3,AX,1,100,0.466
1700426850.117454,37615.333,3542,3,AX,1,100,0.461
1700426850.157979,37655.000,3542,3,AX,1,100,0.458
1700426850.197823,37694.000,3557,2,AX,1,100,0.450
1700426850.237667,37733.000,3557,2,AX,1,100,0.488
1700426850.277511,37772.000,3578,3,AX,1,100,0.482
1700426850.317355,37811.000,3578,3,AX,1,100,0.496
1700426850.357199,37850.000,3578,3,AX,1,100,0.491
1700426850.396362,37888.333,3593,3,AX,1,100,0.437
1700426850.435524,37926.667,3593,3,AX,1,100,0.268
1700426850.474687,37965.000,3593,3,AX,1,100,0.240
1700426850.514531,38004.000,3608,2,AX,1,100,0.221
1700426850.554375,38043.000,3608,2,AX,1,100,0.214
1700426850.594560,38082.333,3624,3,AX,1,100,0.216
1700426850.634744,38121.667,3624,3,AX,1,100,0.149
1700426850.674929,38161.000,3624,3,AX,1,100,0.127
1700426850.715795,38201.000,3640,2,AX,1,100,0.143
1700426850.756660,38241.000,3640,2,AX,1,100,0.179
1700426850.796504,38280.000,3655,3,AX,1,100,0.168
1700426850.836348,38319.000,3655,3,AX,1,100,0.206
1700426850.876192,38358.000,3655,3,AX,1,100,0.263
1700426850.916036,38397.000,3671,2,AX,1,100,0.286
1700426850.955880,38436.000,3671,2,AX,1,100,0.324
1700426850.995724,38475.000,3688,3,AX,1,100,0.300
1700426851.035568,38514.000,3688,3,AX,1,100,0.288
1700426851.075412,38553.000,3688,3,AX,1,100,0.356
1700426851.110829,38587.667,3704,3,AX,1,100,0.371
1700426851.146246,38622.333,3704,3,AX,1,100,0.500
1700426851.181663,38657.000,3704,3,AX,1,100,0.467
1700426851.220825,38695.333,3720,3,AX,1,100,0.308
1700426851.259988,38733.667,3720,3,AX,1,100,0.372
1700426851.299151,38772.000,3720,3,AX,1,100,0.371
1700426851.338995,38811.000,3738,2,AX,1,100,0.371
1700426851.378839,38850.000,3738,2,AX,1,100,0.403
1700426851.418683,38889.000,3754,3,AX,1,100,0.414
1700426851.458527,38928.000,3754,3,AX,1,100,0.406
1700426851.498371,38967.000,3754,3,AX,1,100,0.433
1700426851.538215,39006.000,3771,2,AX,1,100,0.356
1700426851.578059,39045.000,3771,2,AX,1,100,0.334
1700426851.617903,39084.000,3788,3,AX,1,100,0.331
1700426851.657747,39123.000,3788,3,AX,1,100,0.309
1700426851.697591,39162.000,3788,3,AX,1,100,0.288
1700426851.737094,39200.667,3804,3,AX,1,100,0.258
1700426851.776598,39239.333,3804,3,AX,1,100,0.392
1700426851.816101,39278.000,3804,3,AX,1,100,0.366
1700426851.855434,39316.500,3820,2,AX,1,100,0.283
1700426851.894768,39355.000,3820,2,AX,1,100,0.350
1700426851.934612,39394.000,3837,3,AX,1,100,0.418
1700426851.974455,39433.000,3837,3,AX,1,100,0.462
1700426852.014299,39472.000,3837,3,AX,1,100,0.502
1700426852.054143,39511.000,3852,2,AX,1,100,0.578
1700426852.093987,39550.000,3852,2,AX,1,100,0.710
1700426852.133831,39589.000,3876,5,AX,1,100,0.606
1700426852.173675,39628.000,3876,5,AX,1,100,0.337
1700426852.213519,39667.000,3876,5,AX,1,100,0.172
1700426852.253363,39706.000,3876,5,AX,1,100,0.400
1700426852.293207,39745.000,3876,5,AX,1,100,0.404
1700426852.334073,39785.000,3893,2,AX,1,100,0.352
1700426852.374938,39825.000,3893,2,AX,1,100,0.361
1700426852.415123,39864.333,3911,3,AX,1,100,0.355
1700426852.455307,39903.667,3911,3,AX,1,100,0.388
1700426852.495492,39943.000,3911,3,AX,1,100,0.305
1700426852.535336,39982.000,3927,2,AX,1,100,0.266
1700426852.575180,40021.000,3927,2,AX,1,100,0.215
1700426852.614683,40059.667,3942,3,AX,1,100,0.218
1700426852.654187,40098.333,3942,3,AX,1,100,0.182
1700426852.693690,40137.000,3942,3,AX,1,100,0.104
1700426852.733194,40175.667,3957,3,AX,1,100,0.090
1700426852.772697,40214.333,3957,3,AX,1,100,0.217
1700426852.812201,40253.000,3957,3,AX,1,100,0.249
1700426852.847617,40287.667,3973,3,AX,1,100,0.242
1700426852.883034,40322.333,3973,3,AX,1,100,0.148
1700426852.918451,40357.000,3973,3,AX,1,100,0.144
1700426852.958295,40396.000,3991,2,AX,1,100,0.313
1700426852.998139,40435.000,3991,2,AX,1,100,0.307
1700426853.037983,40474.000,4009,3,AX,1,100,0.171
1700426853.077827,40513.000,4009,3,AX,1,100,0.197
1700426853.117671,40552.000,4009,3,AX,1,100,0.185
1700426853.157515,40591.000,4023,2,AX,1,100,0.448
1700426853.197359,40630.000,4023,2,AX,1,100,0.362
1700426853.236522,40668.333,4042,3,AX,1,100,0.145
1700426853.275685,40706.667,4042,3,AX,1,100,0.052
1700426853.314848,40745.000,4042,3,AX,1,100,0.156
1700426853.355713,40785.000,4057,3,AX,1,100,0.135
1700426853.396579,40825.000,4057,3,AX,1,100,-0.101
1700426853.437444,40865.000,4057,3,AX,1,100,0.238
1700426853.477288,40904.000,4073,2,AX,1,100,0.010
1700426853.517133,40943.000,4073,2,AX,1,100,0.122
1700426853.556976,40982.000,4088,3,AX,1,100,0.289
1700426853.596820,41021.000,4088,3,AX,1,100,0.019
1700426853.636664,41060.000,4088,3,AX,1,100,0.112
1700426853.676508,41099.000,4104,2,AX,1,100,0.095
1700426853.716352,41138.000,4104,2,AX,1,100,0.316
1700426853.756196,41177.000,4119,3,AX,1,100,0.336
1700426853.796040,41216.000,4119,3,AX,1,100,0.244
1700426853.835884,41255.000,4119,3,AX,1,100,0.258
1700426853.875728,41294.000,4136,3,AX,1,100,0.524
1700426853.915572,41333.000,4136,3,AX,1,100,0.577
1700426853.955416,41372.000,4136,3,AX,1,100,0.598
1700426853.995260,41411.000,4151,2,AX,1,100,0.627
1700426854.035104,41450.000,4151,2,AX,1,100,0.612
1700426854.074267,41488.333,4166,3,AX,1,100,0.490
1700426854.113430,41526.667,4166,3,AX,1,100,0.496
1700426854.152593,41565.000,4166,3,AX,1,100,0.644
1700426854.192437,41604.000,4182,2,AX,1,100,0.667
1700426854.232281,41643.000,4182,2,AX,1,100,0.694
1700426854.272125,41682.000,4200,3,AX,1,100,0.667
1700426854.311969,41721.000,4200,3,AX,1,100,0.618
1700426854.351813,41760.000,4200,3,AX,1,100,0.668
1700426854.391657,41799.000,4215,3,AX,1,100,0.627
1700426854.431501,41838.000,4215,3,AX,1,100,0.707
1700426854.471344,41877.000,4215,3,AX,1,100,0.691
1700426854.511189,41916.000,4230,2,AX,1,100,0.744
1700426854.551033,41955.000,4230,2,AX,1,100,0.742
1700426854.586109,41989.333,4246,3,AX,1,100,0.777
1700426854.621185,42023.667,4246,3,AX,1,100,0.809
1700426854.656261,42058.000,4246,3,AX,1,100,0.751
1700426854.695765,42096.667,4262,3,AX,1,100,0.796
1700426854.735268,42135.333,4262,3,AX,1,100,0.877
1700426854.774772,42174.000,4262,3,AX,1,100,0.736
1700426854.814105,42212.500,4277,2,AX,1,100,0.751
1700426854.853438,42251.000,4277,2,AX,1,100,0.773
1700426854.893282,42290.000,4294,3,AX,1,100,0.757
1700426854.933126,42329.000,4294,3,AX,1,100,0.775
1700426854.972970,42368.000,4294,3,AX,1,100,0.687
1700426855.013836,42408.000,4308,2,AX,1,100,0.653
1700426855.054701,42448.000,4308,2,AX,1,100,0.771
1700426855.094886,42487.333,4324,3,AX,1,100,0.840
1700426855.135070,42526.667,4324,3,AX,1,100,0.782
1700426855.175255,42566.000,4324,3,AX,1,100,0.662
1700426855.215099,42605.000,4342,3,AX,1,100,0.818
1700426855.254943,42644.000,4342,3,AX,1,100,0.891
1700426855.294787,42683.000,4342,3,AX,1,100,0.959
1700426855.334631,42722.000,4360,2,AX,1,100,0.770
1700426855.374475,42761.000,4360,2,AX,1,100,0.400
1700426855.414319,42800.000,4374,3,AX,1,100,0.279
1700426855.454163,42839.000,4374,3,AX,1,100,0.397
1700426855.494007,42878.000,4374,3,AX,1,100,0.375
1700426855.533340,42916.500,4391,2,AX,1,100,0.382
1700426855.572673,42955.000,4391,2,AX,1,100,0.432
1700426855.612857,42994.333,4406,3,AX,1,100,0.389
1700426855.653042,43033.667,4406,3,AX,1,100,0.433
1700426855.693226,43073.000,4406,3,AX,1,100,0.424
1700426855.733411,43112.333,4424,3,AX,1,100,0.389
1700426855.773596,43151.667,4424,3,AX,1,100,0.437
1700426855.813780,43191.000,4424,3,AX,1,100,0.464
1700426855.853624,43230.000,4439,2,AX,1,100,0.484
1700426855.893468,43269.000,4439,2,AX,1,100,0.617
1700426855.933312,43308.000,4455,3,AX,1,100,0.689
1700426855.973156,43347.000,4455,3,AX,1,100,0.604
1700426856.013000,43386.000,4455,3,AX,1,100,0.550
1700426856.052844,43425.000,4470,2,AX,1,100,0.503
1700426856.092688,43464.000,4470,2,AX,1,100,0.562
1700426856.132191,43502.667,4486,3,AX,1,100,0.536
1700426856.171695,43541.333,4486,3,AX,1,100,0.563
1700426856.211198,43580.000,4486,3,AX,1,100,0.601
1700426856.252064,43620.000,4504,2,AX,1,100,0.665
1700426856.292929,43660.000,4504,2,AX,1,100,0.645
1700426856.328687,43695.000,4519,3,AX,1,100,0.553
1700426856.364444,43730.000,4519,3,AX,1,100,0.500
1700426856.400202,43765.000,4519,3,AX,1,100,0.543
1700426856.440046,43804.000,4534,3,AX,1,100,0.580
1700426856.479890,43843.000,4534,3,AX,1,100,0.571
1700426856.519733,43882.000,4534,3,AX,1,100,0.595
1700426856.559577,43921.000,4551,3,AX,1,100,0.601
1700426856.599422,43960.000,4551,3,AX,1,100,0.576
1700426856.639266,43999.000,4551,3,AX,1,100,0.597
1700426856.680131,44039.000,4566,2,AX,1,100,0.587
1700426856.720997,44079.000,4566,2,AX,1,100,0.534
1700426856.761181,44118.333,4582,3,AX,1,100,0.521
1700426856.801366,44157.667,4582,3,AX,1,100,0.554
1700426856.841550,44197.000,4582,3,AX,1,100,0.605
1700426856.881394,44236.000,4599,2,AX,1,100,0.638
1700426856.921238,44275.000,4599,2,AX,1,100,0.568
1700426856.960742,44313.667,4615,3,AX,1,100,0.561
1700426857.000245,44352.333,4615,3,AX,1,100,0.542
1700426857.039748,44391.000,4615,3,AX,1,100,0.540
1700426857.079082,44429.500,4630,2,AX,1,100,0.587
1700426857.118415,44468.000,4630,2,AX,1,100,0.584
1700426857.158259,44507.000,4647,3,AX,1,100,0.576
1700426857.198103,44546.000,4647,3,AX,1,100,0.661
1700426857.237947,44585.000,4647,3,AX,1,100,0.661
1700426857.278472,44624.667,4663,3,AX,1,100,0.677
1700426857.318997,44664.333,4663,3,AX,1,100,0.645
1700426857.359522,44704.000,4663,3,AX,1,100,0.696
1700426857.399706,44743.333,4680,3,AX,1,100,0.573
1700426857.439891,44782.667,4680,3,AX,1,100,0.618
1700426857.480076,44822.000,4680,3,AX,1,100,0.681
1700426857.519919,44861.000,4696,3,AX,1,100,0.801
1700426857.559763,44900.000,4696,3,AX,1,100,0.699
1700426857.599607,44939.000,4696,3,AX,1,100,0.515
1700426857.638941,44977.500,4712,2,AX,1,100,0.681
1700426857.678274,45016.000,4712,2,AX,1,100,0.531
1700426857.717777,45054.667,4729,3,AX,1,100,0.558
1700426857.757281,45093.333,4729,3,AX,1,100,0.602
1700426857.796784,45132.000,4729,3,AX,1,100,1.094
1700426857.836968,45171.333,4746,3,AX,1,100,0.758
1700426857.877153,45210.667,4746,3,AX,1,100,0.551
1700426857.917338,45250.000,4746,3,AX,1,100,0.623
1700426857.958203,45290.000,4760,2,AX,1,100,0.560
1700426857.999069,45330.000,4760,2,AX,1,100,0.513
1700426858.039253,45369.333,4776,3,AX,1,100,0.540
1700426858.079438,45408.667,4776,3,AX,1,100,0.636
1700426858.119622,45448.000,4776,3,AX,1,100,0.672
1700426858.155039,45482.667,4791,3,AX,1,100,0.806
1700426858.190456,45517.333,4791,3,AX,1,100,0.932
1700426858.225873,45552.000,4791,3,AX,1,100,0.615
1700426858.265717,45591.000,4810,2,AX,1,100,0.843
1700426858.305561,45630.000,4810,2,AX,1,100,0.864
1700426858.345405,45669.000,4824,3,AX,1,100,0.633
1700426858.385249,45708.000,4824,3,AX,1,100,0.550
1700426858.425093,45747.000,4824,3,AX,1,100,0.332
1700426858.463915,45785.000,4840,2,AX,1,100,0.589
1700426858.502738,45823.000,4840,2,AX,1,100,0.592
1700426858.542582,45862.000,4856,3,AX,1,100,0.216
