LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1700035428.127573,166072,24218,1,HR,1,100,63
1700035429.176873,167097,24379,1,HR,1,100,62
1700035430.052143,167952,24527,1,HR,1,100,63
1700035431.024665,168902,24666,1,HR,1,100,63
1700035432.039159,169893,24828,1,HR,1,100,62
1700035432.918523,170752,24974,1,HR,1,100,63
1700035434.130592,171936,25154,1,HR,1,100,62
1700035434.980269,172766,25302,1,HR,1,100,63
1700035435.823804,173590,25435,1,HR,1,100,64
1700035436.919171,174660,25589,1,HR,1,100,63
1700035437.833342,175553,25734,1,HR,1,100,63
1700035440.869657,178519,26219,1,HR,1,100,58
1700035441.745951,179375,26350,1,HR,1,100,59
1700035443.811792,181393,26675,1,HR,1,100,56
1700035444.768958,182328,26823,1,HR,1,100,56
1700035445.698484,183236,26971,1,HR,1,100,58
1700035446.379250,183901,27069,1,HR,1,100,61
1700035447.636362,185129,27271,1,HR,1,100,60
1700035448.608884,186079,27420,1,HR,1,100,60
1700035449.656137,187102,27582,1,HR,1,100,60
1700035450.733077,188154,27763,1,HR,1,100,59
1700035451.905221,189299,27931,1,HR,1,100,58
1700035452.717021,190092,28061,1,HR,1,100,60
1700035453.474565,190832,28192,1,HR,1,100,63
1700035454.487011,191821,28341,1,HR,1,100,62
1700035455.580330,192889,28522,1,HR,1,100,61
1700035456.533402,193820,28671,1,HR,1,100,62
1700035457.549943,194813,28824,1,HR,1,100,61
1700035458.682163,195919,29003,1,HR,1,100,60
1700035459.639330,196854,29149,1,HR,1,100,61
1700035460.574998,197768,29298,1,HR,1,100,61
1700035461.664222,198832,29475,1,HR,1,100,61
1700035462.677693,199822,29596,1,HR,1,100,60
1700035463.869288,200986,29791,1,HR,1,100,59
1700035464.719989,201817,29922,1,HR,1,100,61
1700035465.278933,202363,30003,1,HR,1,100,66
1700035466.330280,203390,30166,1,HR,1,100,65
1700035467.304850,204342,30328,1,HR,1,100,65
1700035468.461639,205472,30492,1,HR,1,100,63
1700035470.486532,207450,30817,1,HR,1,100,59
1700035471.284000,208229,30931,1,HR,1,100,61
1700035472.496069,209413,31128,1,HR,1,100,60
1700035473.509539,210403,31279,1,HR,1,100,60
1700035474.568053,211437,31443,1,HR,1,100,60
1700035475.641921,212486,31606,1,HR,1,100,59
1700035476.495693,213320,31738,1,HR,1,100,61
1700035477.508140,214309,31901,1,HR,1,100,61
1700035478.579961,215356,32075,1,HR,1,100,60
1700035479.555554,216309,32192,1,HR,1,100,60
1700035480.687774,217415,32371,1,HR,1,100,59
1700035481.667462,218372,32520,1,HR,1,100,60
1700035483.553131,220214,32814,1,HR,1,100,57
1700035484.689446,221324,32992,1,HR,1,100,56
1700035485.806311,222415,33157,1,HR,1,100,56
1700035486.744026,223331,33304,1,HR,1,100,57
1700035487.635675,224202,33453,1,HR,1,100,58
1700035488.712615,225254,33624,1,HR,1,100,58
1700035489.724038,226242,33772,1,HR,1,100,58
1700035490.572692,227071,33918,1,HR,1,100,60
1700035491.532929,228009,34067,1,HR,1,100,60
1700035492.585300,229037,34227,1,HR,1,100,60
1700035493.639719,230067,34396,1,HR,1,100,60
1700035494.676734,231080,34560,1,HR,1,100,59
1700035495.694299,232074,34706,1,HR,1,100,59
1700035496.705722,233062,34872,1,HR,1,100,59
1700035497.716121,234049,35033,1,HR,1,100,60
1700035498.794085,235102,35196,1,HR,1,100,59
1700035500.982771,237240,35526,1,HR,1,100,55
1700035501.656370,237898,35641,1,HR,1,100,59
1700035502.667793,238886,35803,1,HR,1,100,59
1700035502.991284,239202,35851,1,HR,1,100,74
1700035503.765207,239958,35967,1,HR,1,100,75
1700035504.718278,240889,36105,1,HR,1,100,74
1700035505.693871,241842,36266,1,HR,1,100,72
1700035506.712460,242837,36413,1,HR,1,100,71
1700035507.667579,243770,36575,1,HR,1,100,70
1700035509.734444,245789,36881,1,HR,1,100,65
1700035510.732558,246764,37041,1,HR,1,100,64
1700035511.702009,247711,37187,1,HR,1,100,64
1700035514.770060,250708,37651,1,HR,1,100,59
1700035515.901256,251813,37827,1,HR,1,100,58
1700035516.871731,252761,37987,1,HR,1,100,59
1700035517.874964,253741,38131,1,HR,1,100,59
1700035520.018607,255835,38455,1,HR,1,100,55
1700035521.194847,256984,38633,1,HR,1,100,55
1700035522.072164,257841,38783,1,HR,1,100,56
1700035524.050990,259774,39094,1,HR,1,100,53
1700035525.211874,260908,39272,1,HR,1,100,53
1700035526.185419,261859,39419,1,HR,1,100,54
1700035527.118017,262770,39565,1,HR,1,100,56
1700035529.168502,264773,39893,1,HR,1,100,53
1700035530.261822,265841,40056,1,HR,1,100,53
1700035531.181111,266739,40190,1,HR,1,100,54
1700035532.515001,268042,40399,1,HR,1,100,53
1700035533.204980,268716,40512,1,HR,1,100,57
1700035534.209237,269697,40657,1,HR,1,100,58
1700035535.256489,270720,40819,1,HR,1,100,58
1700035536.387686,271825,40988,1,HR,1,100,57
1700035537.239410,272657,41134,1,HR,1,100,59
1700035538.435100,273825,41315,1,HR,1,100,58
1700035539.447547,274814,41477,1,HR,1,100,58
1700035540.420069,275764,41623,1,HR,1,100,59
1700035541.422278,276743,41775,1,HR,1,100,59
1700035542.470554,277767,41935,1,HR,1,100,59
1700035543.483001,278756,42095,1,HR,1,100,59
1700035548.635319,283789,42876,1,HR,1,100,53
1700035549.523897,284657,43023,1,HR,1,100,55
1700035553.441625,288484,43616,1,HR,1,100,50
1700035554.316895,289339,43762,1,HR,1,100,52
1700035560.118244,295006,44647,1,HR,1,100,47
1700035562.985648,297807,45083,1,HR,1,100,44
1700035566.860379,301592,45672,1,HR,1,100,41
1700035567.874873,302583,45835,1,HR,1,100,43
1700035583.387109,317736,48169,1,HR,1,100,39
1700035584.270569,318599,48297,1,HR,1,100,42
1700035586.117337,320403,48583,1,HR,1,100,41
1700035587.010009,321275,48695,1,HR,1,100,44
1700035588.021432,322263,48842,1,HR,1,100,46
1700035588.943792,323164,48987,1,HR,1,100,48
1700035589.872295,324071,49131,1,HR,1,100,50
1700035590.799773,324977,49275,1,HR,1,100,52
1700035591.682209,325839,49404,1,HR,1,100,54
1700035592.608664,326744,49548,1,HR,1,100,55
1700035593.540238,327654,49685,1,HR,1,100,56
1700035594.538352,328629,49845,1,HR,1,100,57
1700035595.468902,329538,49989,1,HR,1,100,58
1700035596.401500,330449,50134,1,HR,1,100,59
1700035598.045573,332055,50388,1,HR,1,100,56
1700035599.126608,333111,50552,1,HR,1,100,56
1700035599.779734,333749,50650,1,HR,1,100,61
1700035600.832105,334777,50810,1,HR,1,100,60
1700035603.081189,336974,51159,1,HR,1,100,56
1700035603.970791,337843,51293,1,HR,1,100,58
1700035604.807160,338660,51421,1,HR,1,100,59
1700035605.779682,339610,51565,1,HR,1,100,60
1700035606.789057,340596,51725,1,HR,1,100,60
1700035608.048217,341826,51902,1,HR,1,100,58
1700035609.044284,342799,52053,1,HR,1,100,59
1700035610.953498,344664,52357,1,HR,1,100,55
1700035637.247419,370349,56606,1,HR,1,100,49
1700035641.076084,374089,57216,1,HR,1,100,45
1700035645.058305,377979,57857,1,HR,1,100,42
1700035645.911053,378812,57980,1,HR,1,100,45
1700035656.821725,389470,59734,1,HR,1,100,40
1700035657.792200,390418,59904,1,HR,1,100,43
1700035658.801575,391404,60075,1,HR,1,100,45
1700035659.756694,392337,60227,1,HR,1,100,47
1700035660.770164,393327,60396,1,HR,1,100,49
1700035661.657718,394194,60522,1,HR,1,100,51
1700035663.627331,396118,60860,1,HR,1,100,49
1700035664.556857,397026,60997,1,HR,1,100,51
1700035672.247970,404539,62248,1,HR,1,100,45
1700035673.180567,405450,62401,1,HR,1,100,48
1700035677.976635,410135,63158,1,HR,1,100,44
1700035678.948134,411084,63311,1,HR,1,100,46
1700035679.870494,411985,63465,1,HR,1,100,48
1700035680.720171,412815,63617,1,HR,1,100,51
1700035681.694740,413767,63771,1,HR,1,100,52
1700035682.610958,414662,63918,1,HR,1,100,54
1700035683.544579,415574,64071,1,HR,1,100,55
1700035684.476153,416484,64224,1,HR,1,100,56
1700035685.472220,417457,64377,1,HR,1,100,57
1700035686.405841,418369,64531,1,HR,1,100,58
1700035687.379387,419320,64684,1,HR,1,100,58
1700035688.335529,420254,64838,1,HR,1,100,59
1700035691.940002,423775,65411,1,HR,1,100,54
1700035692.813225,424628,15,1,HR,1,100,56
1700035694.067266,425853,140,1,HR,1,100,55
1700035696.094206,427833,477,1,HR,1,100,52
1700035696.891674,428612,615,1,HR,1,100,55
1700035699.717106,431372,1057,1,HR,1,100,51
1700035700.608755,432243,1210,1,HR,1,100,53
1700035707.989685,439453,2406,1,HR,1,100,47
1700035708.961183,440402,2563,1,HR,1,100,49
1700035709.967487,441385,2716,1,HR,1,100,50
1700035710.900084,442296,2870,1,HR,1,100,52
1700035719.481822,450679,4191,1,HR,1,100,47
1700035720.576165,451748,4351,1,HR,1,100,48
1700035721.930530,453071,4557,1,HR,1,100,47
1700035722.903052,454021,4719,1,HR,1,100,49
1700035723.915498,455010,4871,1,HR,1,100,51
1700035724.805100,455879,5025,1,HR,1,100,53
1700035725.761243,456813,5179,1,HR,1,100,54
1700035726.646749,457678,5331,1,HR,1,100,55
1700035727.645888,458654,5485,1,HR,1,100,56
1700035728.572343,459559,5638,1,HR,1,100,57
1700035729.506987,460472,5793,1,HR,1,100,58
1700035730.426276,461370,5930,1,HR,1,100,59
1700035731.392656,462314,6101,1,HR,1,100,59
1700035732.406126,463304,6270,1,HR,1,100,59
1700035733.323368,464200,6407,1,HR,1,100,60
1700035735.186515,466020,6701,1,HR,1,100,57
1700035736.147776,466959,6870,1,HR,1,100,58
1700035737.117227,467906,7025,1,HR,1,100,58
1700035738.041635,468809,7178,1,HR,1,100,59
1700035738.922023,469669,7312,1,HR,1,100,60
1700035739.928327,470652,7486,1,HR,1,100,60
1700035740.898802,471600,7624,1,HR,1,100,60
1700035741.898964,472577,7794,1,HR,1,100,60
1700035742.671863,473332,7931,1,HR,1,100,62
1700035743.803059,474437,8100,1,HR,1,100,61
1700035744.680376,475294,8254,1,HR,1,100,62
1700035826.287247,555011,21288,1,HR,1,100,55
1700035844.716025,573013,24253,1,HR,1,100,49
1700035845.597437,573874,24392,1,HR,1,100,51
1700035847.447276,575681,24680,1,HR,1,100,49
1700035870.512424,598212,28397,1,HR,1,100,43
1700035871.386670,599066,28535,1,HR,1,100,46
1700035875.105798,602699,29143,1,HR,1,100,43
1700035882.609572,610029,30331,1,HR,1,100,39
1700035911.696167,638442,34806,1,HR,1,100,34
1700035926.623866,653024,37122,1,HR,1,100,31
1700035927.502207,653882,37260,1,HR,1,100,35
1700035928.474728,654832,37405,1,HR,1,100,38
1700035930.402369,656715,37697,1,HR,1,100,38
1700035931.297089,657589,37828,1,HR,1,100,41
1700035933.148976,659398,38120,1,HR,1,100,40
1700035941.765520,667815,39446,1,HR,1,100,36
1700035945.561426,671523,40019,1,HR,1,100,34
1700035959.838047,685469,42217,1,HR,1,100,30
1700035960.691819,686303,42335,1,HR,1,100,35
1700035961.686863,687275,42497,1,HR,1,100,38
1700035962.618436,688185,42644,1,HR,1,100,41
1700035963.585840,689130,42787,1,HR,1,100,44
1700035964.551196,690073,42934,1,HR,1,100,46
1700035965.556476,691055,43085,1,HR,1,100,48
1700035967.527112,692980,43394,1,HR,1,100,46
1700035968.456639,693888,43542,1,HR,1,100,48
1700035969.514128,694921,43703,1,HR,1,100,49
1700035970.444678,695830,43848,1,HR,1,100,51
1700035971.362944,696727,43983,1,HR,1,100,53
1700035972.291446,697634,44131,1,HR,1,100,54
1700035973.340746,698659,44293,1,HR,1,100,55
1700035977.284066,702511,44911,1,HR,1,100,50
1700035979.392903,704571,45234,1,HR,1,100,47
1700036012.633701,737042,50297,1,HR,1,100,42
1700036015.690491,740028,50731,1,HR,1,100,39
1700036016.342593,740665,50828,1,HR,1,100,46
1700036019.247874,743503,51264,1,HR,1,100,43
1700036020.002346,744240,51393,1,HR,1,100,47
1700036020.817217,745036,51507,1,HR,1,100,50
1700036022.944481,747114,51845,1,HR,1,100,48
1700036024.493350,748627,52067,1,HR,1,100,47
1700036025.694158,749800,52261,1,HR,1,100,47
1700036026.665657,750749,52405,1,HR,1,100,49
1700036027.436508,751502,52532,1,HR,1,100,53
1700036028.275948,752322,52647,1,HR,1,100,55
1700036029.325248,753347,52823,1,HR,1,100,55
1700036031.754505,755720,53191,1,HR,1,100,52
1700036033.364797,757293,53450,1,HR,1,100,50
1700036034.455045,758358,53596,1,HR,1,100,51
1700036035.538127,759416,53756,1,HR,1,100,51
1700036037.359303,761195,54044,1,HR,1,100,49
1700036038.519163,762328,54221,1,HR,1,100,49
1700036039.449713,763237,54352,1,HR,1,100,51
1700036040.941254,764694,54592,1,HR,1,100,50
1700036042.191201,765915,54786,1,HR,1,100,50
1700036043.799445,767486,55025,1,HR,1,100,48
1700036044.852840,768515,55175,1,HR,1,100,49
1700036045.613454,769258,55304,1,HR,1,100,53
1700036046.505103,770129,55431,1,HR,1,100,55
1700036047.674177,771271,55624,1,HR,1,100,54
1700036048.645675,772220,55768,1,HR,1,100,55
1700036050.533391,774064,56050,1,HR,1,100,53
1700036051.584738,775091,56210,1,HR,1,100,53
1700036053.601442,777061,56527,1,HR,1,100,50
1700036054.201334,777647,56623,1,HR,1,100,56
1700036054.773587,778206,56691,1,HR,1,100,62
1700036056.584525,779975,56978,1,HR,1,100,59
1700036057.716745,781081,57153,1,HR,1,100,58
1700036061.063244,784350,57648,1,HR,1,100,54
1700036061.909850,785177,57794,1,HR,1,100,56
1700036062.756456,786004,57923,1,HR,1,100,57
1700036064.117986,787334,58129,1,HR,1,100,56
1700036066.140832,789310,58441,1,HR,1,100,53
1700036067.113354,790260,58584,1,HR,1,100,54
1700036068.070520,791195,58729,1,HR,1,100,55
1700036069.044066,792146,58873,1,HR,1,100,56
1700036069.892719,792975,59018,1,HR,1,100,58
1700036071.210230,794262,59203,1,HR,1,100,56
1700036072.019983,795053,59331,1,HR,1,100,58
1700036073.151179,796158,59507,1,HR,1,100,58
1700036073.911794,796901,59621,1,HR,1,100,60
1700036075.006137,797970,59795,1,HR,1,100,60
1700036076.018583,798959,59928,1,HR,1,100,60
1700036077.228605,800141,60121,1,HR,1,100,59
1700036078.600373,801481,60329,1,HR,1,100,57
1700036079.591321,802449,60489,1,HR,1,100,57
1700036081.897734,804702,60829,1,HR,1,100,54
1700036083.070902,805848,61003,1,HR,1,100,53
1700036084.674028,807414,61263,1,HR,1,100,52
1700036085.805224,808519,61427,1,HR,1,100,52
1700036087.376615,810054,61669,1,HR,1,100,50
1700036089.587823,812214,62004,1,HR,1,100,48
1700036090.951401,813546,62212,1,HR,1,100,47
1700036091.798007,814373,62343,1,HR,1,100,50
1700036093.248600,815790,62564,1,HR,1,100,49
1700036094.258999,816777,62709,1,HR,1,100,50
1700036096.227588,818700,63031,1,HR,1,100,48
1700036097.363903,819810,63192,1,HR,1,100,49
1700036098.335401,820759,63336,1,HR,1,100,50
1700036099.334539,821735,63496,1,HR,1,100,51
1700036100.343915,822721,63658,1,HR,1,100,52
1700036100.860887,823226,63739,1,HR,1,100,60
1700036101.397310,823750,63821,1,HR,1,100,66
1700036103.410942,825717,64126,1,HR,1,100,62
1700036104.223765,826511,64252,1,HR,1,100,64
1700036105.298658,827561,64413,1,HR,1,100,63
1700036106.674520,828905,64606,1,HR,1,100,60
1700036107.605070,829814,64754,1,HR,1,100,61
1700036109.705718,831866,65072,1,HR,1,100,57
1700036110.947474,833079,65263,1,HR,1,100,56
1700036111.912830,834022,65411,1,HR,1,100,57
1700036113.856850,835921,149,1,HR,1,100,54
1700036114.291926,836346,228,1,HR,1,100,64
1700036115.213263,837246,357,1,HR,1,100,64
1700036119.003027,840948,930,1,HR,1,100,58
1700036139.363540,860837,3994,1,HR,1,100,52
1700036140.296138,861748,4138,1,HR,1,100,53
1700036141.948401,863362,4391,1,HR,1,100,51
1700036146.622648,867928,5094,1,HR,1,100,47
1700036151.184288,872384,5794,1,HR,1,100,43
1700036170.561019,891312,8728,1,HR,1,100,38
1700036171.537635,892266,8872,1,HR,1,100,41
1700036172.255254,892967,8983,1,HR,1,100,46
1700036173.104931,893797,9127,1,HR,1,100,49
1700036176.480094,897094,9627,1,HR,1,100,45
1700036177.489469,898080,9787,1,HR,1,100,47
1700036179.305526,899854,10058,1,HR,1,100,45
1700036180.274977,900801,10204,1,HR,1,100,47
1700036181.030473,901539,10316,1,HR,1,100,51
1700036181.923146,902411,10461,1,HR,1,100,53
1700036183.052294,903514,10636,1,HR,1,100,53
1700036183.732036,904178,10734,1,HR,1,100,57
1700036184.902133,905321,10926,1,HR,1,100,57
1700036185.913556,906309,11074,1,HR,1,100,57
1700036187.243352,907608,11283,1,HR,1,100,56
1700036188.651973,908984,11489,1,HR,1,100,54
1700036189.413611,909728,11617,1,HR,1,100,57
1700036190.537642,910826,11797,1,HR,1,100,57
1700036191.197933,911471,11877,1,HR,1,100,61
1700036192.198095,912448,12037,1,HR,1,100,61
1700036193.009895,913241,12166,1,HR,1,100,63
1700036193.947611,914157,12311,1,HR,1,100,63
1700036194.705154,914897,12425,1,HR,1,100,65
1700036196.031879,916193,12635,1,HR,1,100,63
1700036196.967547,917107,12764,1,HR,1,100,63
1700036198.415069,918521,13004,1,HR,1,100,60
1700036200.791094,920842,13353,1,HR,1,100,56
1700036206.242335,926167,14179,1,HR,1,100,51
1700036207.094059,926999,14318,1,HR,1,100,53
1700036208.224232,928103,14496,1,HR,1,100,53
1700036209.788457,929631,14739,1,HR,1,100,52
1700036211.723264,931521,15030,1,HR,1,100,49
1700036213.737919,933489,15333,1,HR,1,100,47
1700036216.076067,935773,15684,1,HR,1,100,44
1700036217.961735,937615,15960,1,HR,1,100,43
1700036219.046865,938675,16138,1,HR,1,100,44
1700036220.824021,940411,16410,1,HR,1,100,43
1700036222.152793,941709,16608,1,HR,1,100,43
1700036223.957589,943472,16897,1,HR,1,100,42
1700036225.374400,944856,17106,1,HR,1,100,42
1700036226.419605,945877,17266,1,HR,1,100,44
1700036227.635769,947065,17448,1,HR,1,100,45
1700036229.279843,948671,17709,1,HR,1,100,44
1700036230.888087,950242,17948,1,HR,1,100,43
1700036232.100156,951426,18110,1,HR,1,100,44
1700036233.194499,952495,18261,1,HR,1,100,45
1700036235.086310,954343,18565,1,HR,1,100,44
1700036236.899296,956114,18837,1,HR,1,100,42
1700036237.948596,957139,18990,1,HR,1,100,44
1700036240.964437,960085,19466,1,HR,1,100,41
