RD,TS_received,TS_sent,AK,RoundTrip,
30364,35480,2023-11-15_09-01-29-514579,35489,5116,
35501,40627,2023-11-15_09-01-34-589295,40635,5126,
40653,45755,2023-11-15_09-01-39-929324,45764,5102,
45776,45803,2023-11-15_09-01-44-993826,45805,27,
50867,55973,2023-11-15_09-01-50-689270,55982,5106,
55994,61082,2023-11-15_09-01-55-720517,61091,5088,
61109,66220,2023-11-15_09-02-01-087074,66229,5111,
66241,0,,71357,-66241,
71358,76477,2023-11-15_09-02-11-326995,76485,5119,
76497,81605,2023-11-15_09-02-17-584633,81615,5108,
81627,86739,2023-11-15_09-02-23-332573,86743,5112,
86743,91858,2023-11-15_09-02-29-047506,91860,5115,
91861,96974,2023-11-15_09-02-34-475923,96984,5113,
96996,
102074,
107210,
112317,
117425,
122533,
127670,
132760,137878,2023-11-15_09-03-16-067881,137887,5118,
137899,143010,2023-11-15_09-03-21-519873,143013,5111,
143014,148124,2023-11-15_09-03-26-587253,148127,5110,
148128,153232,2023-11-15_09-03-32-051468,153242,5104,
153254,158355,2023-11-15_09-03-37-288863,158365,5101,
158377,163489,2023-11-15_09-03-42-839669,163492,5112,
163492,168595,2023-11-15_09-03-47-673237,168604,5103,
168616,173726,2023-11-15_09-03-52-952711,173734,5110,
173746,
178851,183976,2023-11-15_09-04-03-880438,183978,5125,
183979,189097,2023-11-15_09-04-08-731861,189099,5118,
189100,194210,2023-11-15_09-04-13-784834,194219,5110,
194231,199317,2023-11-15_09-04-19-184475,199326,5086,
199338,
204457,
209567,214704,2023-11-15_09-04-35-506610,214713,5137,
214725,219799,2023-11-15_09-04-40-376739,219802,5074,
219802,224925,2023-11-15_09-04-45-727037,224933,5123,
224945,230050,2023-11-15_09-04-51-147911,230053,5105,
230053,
235163,
240300,245425,2023-11-15_09-05-06-193813,245428,5125,
245428,
250533,255649,2023-11-15_09-05-17-348623,255657,5116,
255670,
260789,265916,2023-11-15_09-05-27-619167,265925,5127,
265937,
271016,0,,276159,-271016,
276159,
281268,
286394,291510,2023-11-15_09-05-53-599840,291519,5116,
291531,296633,2023-11-15_09-05-59-284639,296636,5102,
296636,301756,2023-11-15_09-06-03-974182,301759,5120,
301759,
306855,
312009,
317104,
322221,327383,2023-11-15_09-06-30-956987,327386,5162,
327386,
332480,337627,2023-11-15_09-06-40-531676,337629,5147,
337630,342726,2023-11-15_09-06-46-041957,342734,5096,
342746,
347864,
352972,358088,2023-11-15_09-07-02-009599,358091,5116,
358091,
363212,
368320,373436,2023-11-15_09-07-17-429382,373445,5116,
373457,
378536,
383644,
388764,393870,2023-11-15_09-07-38-259017,393879,5106,
393892,399013,2023-11-15_09-07-44-101361,399016,5121,
