LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1700035291.147353,32264,2838,1,BI,1,100,2680
1700035292.084046,33179,2986,1,BI,1,100,920
1700035293.016643,34090,3132,1,BI,1,100,920
1700035294.088464,35137,3313,1,BI,1,100,1080
1700035295.873810,36881,3582,1,BI,1,100,1760
1700035296.785933,37772,3733,1,BI,1,100,920
1700035298.482216,39429,3994,1,BI,1,100,1680
1700035300.347410,41251,4278,1,BI,1,100,1840
1700035302.634372,43485,4639,1,BI,1,100,2280
1700035303.684696,44511,4821,1,BI,1,100,1040
1700035304.486259,45294,4934,1,BI,1,100,800
1700035306.222466,46990,5217,1,BI,1,100,1720
1700035309.077586,49779,5673,1,BI,1,100,2840
1700035310.572198,51239,5884,1,BI,1,100,1480
1700035311.812932,52451,6080,1,BI,1,100,1240
1700035312.741434,53358,6223,1,BI,1,100,920
1700035313.871607,54462,6401,1,BI,1,100,1120
1700035315.602696,56153,6664,1,BI,1,100,1720
1700035318.070854,58564,7055,1,BI,1,100,2440
1700035319.645316,60102,7299,1,BI,1,100,1560
1700035320.638312,61072,7451,1,BI,1,100,1000
1700035323.841492,64201,7940,1,BI,1,100,3160
1700035325.967732,66278,8269,1,BI,1,100,2120
1700035326.983249,67270,8435,1,BI,1,100,1000
1700035327.897420,68163,8570,1,BI,1,100,920
1700035329.393056,69624,8810,1,BI,1,100,1480
1700035329.930503,70149,8892,1,BI,1,100,520
1700035330.846720,71044,9038,1,BI,1,100,920
1700035332.950439,73099,9364,1,BI,1,100,2080
1700035333.551355,73686,9463,1,BI,1,100,600
1700035334.564825,74676,9614,1,BI,1,100,1000
1700035335.735946,75820,9810,1,BI,1,100,1160
1700035336.653188,76716,9946,1,BI,1,100,920
1700035337.546885,77589,10078,1,BI,1,100,880
1700035338.519406,78539,10239,1,BI,1,100,960
1700035339.396724,79396,10371,1,BI,1,100,880
1700035340.408146,80384,10532,1,BI,1,100,1000
1700035341.328459,81283,10679,1,BI,1,100,920
1700035342.219085,82153,10816,1,BI,1,100,880
