LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1700035290.520845,31652.000,2750,2,AZ,1,100,0.234
1700035290.560769,31691.000,2766,3,AZ,1,100,0.241
1700035290.600694,31730.000,2766,3,AZ,1,100,0.241
1700035290.640618,31769.000,2766,3,AZ,1,100,0.246
1700035290.680543,31808.000,2782,3,AZ,1,100,0.245
1700035290.720468,31847.000,2782,3,AZ,1,100,0.244
1700035290.760392,31886.000,2782,3,AZ,1,100,0.254
1700035290.799293,31924.000,2800,2,AZ,1,100,0.244
1700035290.838194,31962.000,2800,2,AZ,1,100,0.248
1700035290.879142,32002.000,2814,3,AZ,1,100,0.246
1700035290.920090,32042.000,2814,3,AZ,1,100,0.244
1700035290.961039,32082.000,2814,3,AZ,1,100,0.247
1700035291.000963,32121.000,2831,2,AZ,1,100,0.245
1700035291.040888,32160.000,2831,2,AZ,1,100,0.240
1700035291.080812,32199.000,2848,3,AZ,1,100,0.249
1700035291.120737,32238.000,2848,3,AZ,1,100,0.246
1700035291.160662,32277.000,2848,3,AZ,1,100,0.242
1700035291.196150,32311.667,2864,3,AZ,1,100,0.248
1700035291.231639,32346.333,2864,3,AZ,1,100,0.253
1700035291.267127,32381.000,2864,3,AZ,1,100,0.241
1700035291.308075,32421.000,2881,2,AZ,1,100,0.250
1700035291.349024,32461.000,2881,2,AZ,1,100,0.237
1700035291.389290,32500.333,2897,3,AZ,1,100,0.239
1700035291.429555,32539.667,2897,3,AZ,1,100,0.244
1700035291.469821,32579.000,2897,3,AZ,1,100,0.241
1700035291.509746,32618.000,2912,3,AZ,1,100,0.242
1700035291.549670,32657.000,2912,3,AZ,1,100,0.244
1700035291.589595,32696.000,2912,3,AZ,1,100,0.245
1700035291.629008,32734.500,2928,2,AZ,1,100,0.238
1700035291.668420,32773.000,2928,2,AZ,1,100,0.248
1700035291.708345,32812.000,2948,3,AZ,1,100,0.240
1700035291.748270,32851.000,2948,3,AZ,1,100,0.250
1700035291.788194,32890.000,2948,3,AZ,1,100,0.246
1700035291.828119,32929.000,2963,2,AZ,1,100,0.231
1700035291.868043,32968.000,2963,2,AZ,1,100,0.259
1700035291.908992,33008.000,2978,3,AZ,1,100,0.255
1700035291.949940,33048.000,2978,3,AZ,1,100,0.231
1700035291.990888,33088.000,2978,3,AZ,1,100,0.242
1700035292.030813,33127.000,2997,3,AZ,1,100,0.257
1700035292.070737,33166.000,2997,3,AZ,1,100,0.249
1700035292.110662,33205.000,2997,3,AZ,1,100,0.245
1700035292.150587,33244.000,3012,2,AZ,1,100,0.254
1700035292.190511,33283.000,3012,2,AZ,1,100,0.252
1700035292.229753,33321.333,3028,3,AZ,1,100,0.251
1700035292.268995,33359.667,3028,3,AZ,1,100,0.255
1700035292.308238,33398.000,3028,3,AZ,1,100,0.247
1700035292.348162,33437.000,3043,2,AZ,1,100,0.249
1700035292.388087,33476.000,3043,2,AZ,1,100,0.255
1700035292.428011,33515.000,3059,3,AZ,1,100,0.251
1700035292.467936,33554.000,3059,3,AZ,1,100,0.254
1700035292.507860,33593.000,3059,3,AZ,1,100,0.257
1700035292.548809,33633.000,3074,2,AZ,1,100,0.257
1700035292.589757,33673.000,3074,2,AZ,1,100,0.256
1700035292.630023,33712.333,3091,3,AZ,1,100,0.258
1700035292.670289,33751.667,3091,3,AZ,1,100,0.259
1700035292.710554,33791.000,3091,3,AZ,1,100,0.261
1700035292.750479,33830.000,3107,3,AZ,1,100,0.264
1700035292.790404,33869.000,3107,3,AZ,1,100,0.264
1700035292.830328,33908.000,3107,3,AZ,1,100,0.258
1700035292.870253,33947.000,3125,2,AZ,1,100,0.259
1700035292.910177,33986.000,3125,2,AZ,1,100,0.260
1700035292.945666,34020.667,3142,3,AZ,1,100,0.263
1700035292.981154,34055.333,3142,3,AZ,1,100,0.267
1700035293.016643,34090.000,3142,3,AZ,1,100,0.257
1700035293.055885,34128.333,3159,3,AZ,1,100,0.260
1700035293.095127,34166.667,3159,3,AZ,1,100,0.267
1700035293.134369,34205.000,3159,3,AZ,1,100,0.264
1700035293.174294,34244.000,3174,2,AZ,1,100,0.270
1700035293.214218,34283.000,3174,2,AZ,1,100,0.260
1700035293.254143,34322.000,3191,3,AZ,1,100,0.271
1700035293.294068,34361.000,3191,3,AZ,1,100,0.254
1700035293.333992,34400.000,3191,3,AZ,1,100,0.259
1700035293.373917,34439.000,3207,3,AZ,1,100,0.250
1700035293.413841,34478.000,3207,3,AZ,1,100,0.252
1700035293.453766,34517.000,3207,3,AZ,1,100,0.262
1700035293.493690,34556.000,3223,2,AZ,1,100,0.242
1700035293.533615,34595.000,3223,2,AZ,1,100,0.256
1700035293.573540,34634.000,3240,3,AZ,1,100,0.252
1700035293.613464,34673.000,3240,3,AZ,1,100,0.245
1700035293.653389,34712.000,3240,3,AZ,1,100,0.255
1700035293.692290,34750.000,3256,2,AZ,1,100,0.253
1700035293.731190,34788.000,3256,2,AZ,1,100,0.233
1700035293.771115,34827.000,3273,3,AZ,1,100,0.249
1700035293.811040,34866.000,3273,3,AZ,1,100,0.245
1700035293.850964,34905.000,3273,3,AZ,1,100,0.237
1700035293.890889,34944.000,3289,3,AZ,1,100,0.239
1700035293.930814,34983.000,3289,3,AZ,1,100,0.231
1700035293.970738,35022.000,3289,3,AZ,1,100,0.250
1700035294.010663,35061.000,3305,2,AZ,1,100,0.242
1700035294.050587,35100.000,3305,2,AZ,1,100,0.235
1700035294.090512,35139.000,3325,3,AZ,1,100,0.241
1700035294.130436,35178.000,3325,3,AZ,1,100,0.239
1700035294.170361,35217.000,3325,3,AZ,1,100,0.229
1700035294.210797,35256.500,3339,2,AZ,1,100,0.232
1700035294.251234,35296.000,3339,2,AZ,1,100,0.231
1700035294.291500,35335.333,3356,3,AZ,1,100,0.233
1700035294.331765,35374.667,3356,3,AZ,1,100,0.235
1700035294.372031,35414.000,3356,3,AZ,1,100,0.237
1700035294.411956,35453.000,3377,4,AZ,1,100,0.243
1700035294.451880,35492.000,3377,4,AZ,1,100,0.238
1700035294.491805,35531.000,3377,4,AZ,1,100,0.241
1700035294.531730,35570.000,3377,4,AZ,1,100,0.240
1700035294.570972,35608.333,3392,3,AZ,1,100,0.242
1700035294.610214,35646.667,3392,3,AZ,1,100,0.238
1700035294.649456,35685.000,3392,3,AZ,1,100,0.242
1700035294.684603,35719.333,3411,3,AZ,1,100,0.239
1700035294.719750,35753.667,3411,3,AZ,1,100,0.243
1700035294.754898,35788.000,3411,3,AZ,1,100,0.240
1700035294.794822,35827.000,3428,3,AZ,1,100,0.243
1700035294.834747,35866.000,3428,3,AZ,1,100,0.238
1700035294.874671,35905.000,3428,3,AZ,1,100,0.247
1700035294.914596,35944.000,3444,2,AZ,1,100,0.239
1700035294.954521,35983.000,3444,2,AZ,1,100,0.248
1700035294.994445,36022.000,3459,3,AZ,1,100,0.242
1700035295.034370,36061.000,3459,3,AZ,1,100,0.240
1700035295.074294,36100.000,3459,3,AZ,1,100,0.231
1700035295.113707,36138.500,3477,2,AZ,1,100,0.243
1700035295.153120,36177.000,3477,2,AZ,1,100,0.241
1700035295.193386,36216.333,3492,3,AZ,1,100,0.250
1700035295.233652,36255.667,3492,3,AZ,1,100,0.242
1700035295.273917,36295.000,3492,3,AZ,1,100,0.242
1700035295.314183,36334.333,3509,3,AZ,1,100,0.241
1700035295.354449,36373.667,3509,3,AZ,1,100,0.244
1700035295.394715,36413.000,3509,3,AZ,1,100,0.240
1700035295.434639,36452.000,3525,2,AZ,1,100,0.241
1700035295.474564,36491.000,3525,2,AZ,1,100,0.240
1700035295.514488,36530.000,3541,3,AZ,1,100,0.237
1700035295.554413,36569.000,3541,3,AZ,1,100,0.247
1700035295.594338,36608.000,3541,3,AZ,1,100,0.238
1700035295.634262,36647.000,3556,2,AZ,1,100,0.246
1700035295.674187,36686.000,3556,2,AZ,1,100,0.251
1700035295.714112,36725.000,3575,3,AZ,1,100,0.237
1700035295.754036,36764.000,3575,3,AZ,1,100,0.234
1700035295.793961,36803.000,3575,3,AZ,1,100,0.253
1700035295.833885,36842.000,3594,3,AZ,1,100,0.234
1700035295.873810,36881.000,3594,3,AZ,1,100,0.248
1700035295.913734,36920.000,3594,3,AZ,1,100,0.248
1700035295.953147,36958.500,3609,2,AZ,1,100,0.244
1700035295.992560,36997.000,3609,2,AZ,1,100,0.237
1700035296.032143,37035.667,3625,3,AZ,1,100,0.243
1700035296.071727,37074.333,3625,3,AZ,1,100,0.242
1700035296.111310,37113.000,3625,3,AZ,1,100,0.248
1700035296.151234,37152.000,3641,2,AZ,1,100,0.241
1700035296.191159,37191.000,3641,2,AZ,1,100,0.241
1700035296.231084,37230.000,3658,3,AZ,1,100,0.246
1700035296.271008,37269.000,3658,3,AZ,1,100,0.250
1700035296.310933,37308.000,3658,3,AZ,1,100,0.245
1700035296.350857,37347.000,3674,3,AZ,1,100,0.245
1700035296.390782,37386.000,3674,3,AZ,1,100,0.249
1700035296.430707,37425.000,3674,3,AZ,1,100,0.245
1700035296.465854,37459.333,3689,3,AZ,1,100,0.246
1700035296.501001,37493.667,3689,3,AZ,1,100,0.255
1700035296.536148,37528.000,3689,3,AZ,1,100,0.246
1700035296.576073,37567.000,3707,2,AZ,1,100,0.249
1700035296.615998,37606.000,3707,2,AZ,1,100,0.248
1700035296.655581,37644.667,3723,3,AZ,1,100,0.256
1700035296.695164,37683.333,3723,3,AZ,1,100,0.251
1700035296.734748,37722.000,3723,3,AZ,1,100,0.241
1700035296.774672,37761.000,3743,2,AZ,1,100,0.248
1700035296.814597,37800.000,3743,2,AZ,1,100,0.244
1700035296.855204,37839.667,3759,3,AZ,1,100,0.251
1700035296.895811,37879.333,3759,3,AZ,1,100,0.243
1700035296.936418,37919.000,3759,3,AZ,1,100,0.258
1700035296.976854,37958.500,3776,2,AZ,1,100,0.248
1700035297.017291,37998.000,3776,2,AZ,1,100,0.250
1700035297.057215,38037.000,3791,3,AZ,1,100,0.243
1700035297.097140,38076.000,3791,3,AZ,1,100,0.240
1700035297.137064,38115.000,3791,3,AZ,1,100,0.236
1700035297.176989,38154.000,3807,3,AZ,1,100,0.253
1700035297.216914,38193.000,3807,3,AZ,1,100,0.234
1700035297.256838,38232.000,3807,3,AZ,1,100,0.250
1700035297.296763,38271.000,3823,2,AZ,1,100,0.242
1700035297.336688,38310.000,3823,2,AZ,1,100,0.244
1700035297.376271,38348.667,3840,3,AZ,1,100,0.248
1700035297.415854,38387.333,3840,3,AZ,1,100,0.244
1700035297.455437,38426.000,3840,3,AZ,1,100,0.237
1700035297.495362,38465.000,3855,2,AZ,1,100,0.252
1700035297.535287,38504.000,3855,2,AZ,1,100,0.245
1700035297.575894,38543.667,3871,3,AZ,1,100,0.245
1700035297.616501,38583.333,3871,3,AZ,1,100,0.260
1700035297.657108,38623.000,3871,3,AZ,1,100,0.243
1700035297.697032,38662.000,3887,3,AZ,1,100,0.252
1700035297.736957,38701.000,3887,3,AZ,1,100,0.256
1700035297.776882,38740.000,3887,3,AZ,1,100,0.251
1700035297.816806,38779.000,3906,2,AZ,1,100,0.242
1700035297.856731,38818.000,3906,2,AZ,1,100,0.242
1700035297.896655,38857.000,3921,3,AZ,1,100,0.245
1700035297.936580,38896.000,3921,3,AZ,1,100,0.252
1700035297.976505,38935.000,3921,3,AZ,1,100,0.236
1700035298.016088,38973.667,3938,3,AZ,1,100,0.247
1700035298.055671,39012.333,3938,3,AZ,1,100,0.239
1700035298.095254,39051.000,3938,3,AZ,1,100,0.242
1700035298.129037,39084.000,3953,2,AZ,1,100,0.237
1700035298.162819,39117.000,3953,2,AZ,1,100,0.228
1700035298.202744,39156.000,3971,3,AZ,1,100,0.230
1700035298.242668,39195.000,3971,3,AZ,1,100,0.232
1700035298.282593,39234.000,3971,3,AZ,1,100,0.240
1700035298.322518,39273.000,3986,3,AZ,1,100,0.224
1700035298.362442,39312.000,3986,3,AZ,1,100,0.240
1700035298.402367,39351.000,3986,3,AZ,1,100,0.240
1700035298.442291,39390.000,4006,2,AZ,1,100,0.232
1700035298.482216,39429.000,4006,2,AZ,1,100,0.234
1700035298.522141,39468.000,4021,3,AZ,1,100,0.241
1700035298.562065,39507.000,4021,3,AZ,1,100,0.215
1700035298.601990,39546.000,4021,3,AZ,1,100,0.240
1700035298.641914,39585.000,4038,2,AZ,1,100,0.271
1700035298.681839,39624.000,4038,2,AZ,1,100,0.249
1700035298.721763,39663.000,4054,3,AZ,1,100,0.230
1700035298.761688,39702.000,4054,3,AZ,1,100,0.237
1700035298.801613,39741.000,4054,3,AZ,1,100,0.226
1700035298.841196,39779.667,4070,3,AZ,1,100,0.245
1700035298.880779,39818.333,4070,3,AZ,1,100,0.252
1700035298.920362,39857.000,4070,3,AZ,1,100,0.255
1700035298.959775,39895.500,4085,2,AZ,1,100,0.236
1700035298.999188,39934.000,4085,2,AZ,1,100,0.230
1700035299.039113,39973.000,4102,3,AZ,1,100,0.255
1700035299.079037,40012.000,4102,3,AZ,1,100,0.240
1700035299.118962,40051.000,4102,3,AZ,1,100,0.239
1700035299.159569,40090.667,4117,3,AZ,1,100,0.248
1700035299.200176,40130.333,4117,3,AZ,1,100,0.240
1700035299.240783,40170.000,4117,3,AZ,1,100,0.243
1700035299.281219,40209.500,4132,2,AZ,1,100,0.251
1700035299.321656,40249.000,4132,2,AZ,1,100,0.243
1700035299.361580,40288.000,4150,3,AZ,1,100,0.247
1700035299.401505,40327.000,4150,3,AZ,1,100,0.245
1700035299.441430,40366.000,4150,3,AZ,1,100,0.246
1700035299.481354,40405.000,4166,2,AZ,1,100,0.256
1700035299.521279,40444.000,4166,2,AZ,1,100,0.255
1700035299.560521,40482.333,4181,3,AZ,1,100,0.247
1700035299.599763,40520.667,4181,3,AZ,1,100,0.234
1700035299.639005,40559.000,4181,3,AZ,1,100,0.251
1700035299.679339,40598.400,4203,5,AZ,1,100,0.251
1700035299.719673,40637.800,4203,5,AZ,1,100,0.227
1700035299.760007,40677.200,4203,5,AZ,1,100,0.243
1700035299.800341,40716.600,4203,5,AZ,1,100,0.268
1700035299.840675,40756.000,4203,5,AZ,1,100,0.279
1700035299.881624,40796.000,4220,2,AZ,1,100,0.196
1700035299.922572,40836.000,4220,2,AZ,1,100,0.282
1700035299.958061,40870.667,4239,3,AZ,1,100,0.267
1700035299.993549,40905.333,4239,3,AZ,1,100,0.247
1700035300.029037,40940.000,4239,3,AZ,1,100,0.232
1700035300.068962,40979.000,4253,3,AZ,1,100,0.230
1700035300.108887,41018.000,4253,3,AZ,1,100,0.252
1700035300.148811,41057.000,4253,3,AZ,1,100,0.297
1700035300.188736,41096.000,4271,2,AZ,1,100,0.245
1700035300.228660,41135.000,4271,2,AZ,1,100,0.231
1700035300.268244,41173.667,4288,3,AZ,1,100,0.264
1700035300.307827,41212.333,4288,3,AZ,1,100,0.246
1700035300.347410,41251.000,4288,3,AZ,1,100,0.248
1700035300.386823,41289.500,4305,2,AZ,1,100,0.250
1700035300.426236,41328.000,4305,2,AZ,1,100,0.247
1700035300.466161,41367.000,4320,3,AZ,1,100,0.250
1700035300.506085,41406.000,4320,3,AZ,1,100,0.250
1700035300.546010,41445.000,4320,3,AZ,1,100,0.250
1700035300.585934,41484.000,4337,3,AZ,1,100,0.247
1700035300.625859,41523.000,4337,3,AZ,1,100,0.250
1700035300.665783,41562.000,4337,3,AZ,1,100,0.263
1700035300.705708,41601.000,4357,2,AZ,1,100,0.254
1700035300.745633,41640.000,4357,2,AZ,1,100,0.261
1700035300.785557,41679.000,4373,3,AZ,1,100,0.274
1700035300.825482,41718.000,4373,3,AZ,1,100,0.244
1700035300.865406,41757.000,4373,3,AZ,1,100,0.250
1700035300.905331,41796.000,4388,2,AZ,1,100,0.289
1700035300.945256,41835.000,4388,2,AZ,1,100,0.231
1700035300.984498,41873.333,4404,3,AZ,1,100,0.254
1700035301.023740,41911.667,4404,3,AZ,1,100,0.283
1700035301.062982,41950.000,4404,3,AZ,1,100,0.273
1700035301.102906,41989.000,4421,3,AZ,1,100,0.280
1700035301.142831,42028.000,4421,3,AZ,1,100,0.264
1700035301.182756,42067.000,4421,3,AZ,1,100,0.330
1700035301.222680,42106.000,4437,2,AZ,1,100,0.300
1700035301.262605,42145.000,4437,2,AZ,1,100,0.267
1700035301.302529,42184.000,4453,3,AZ,1,100,0.272
1700035301.342454,42223.000,4453,3,AZ,1,100,0.215
1700035301.382379,42262.000,4453,3,AZ,1,100,0.297
1700035301.422303,42301.000,4469,2,AZ,1,100,0.247
1700035301.462228,42340.000,4469,2,AZ,1,100,0.251
1700035301.502152,42379.000,4483,3,AZ,1,100,0.277
1700035301.542077,42418.000,4483,3,AZ,1,100,0.328
1700035301.582001,42457.000,4483,3,AZ,1,100,0.264
1700035301.617149,42491.333,4502,3,AZ,1,100,0.292
1700035301.652296,42525.667,4502,3,AZ,1,100,0.271
1700035301.687443,42560.000,4502,3,AZ,1,100,0.253
1700035301.727027,42598.667,4519,3,AZ,1,100,0.246
1700035301.766610,42637.333,4519,3,AZ,1,100,0.282
1700035301.806193,42676.000,4519,3,AZ,1,100,0.285
1700035301.846118,42715.000,4537,2,AZ,1,100,0.274
1700035301.886043,42754.000,4537,2,AZ,1,100,0.287
1700035301.926650,42793.667,4551,3,AZ,1,100,0.274
1700035301.967257,42833.333,4551,3,AZ,1,100,0.277
1700035302.007864,42873.000,4551,3,AZ,1,100,0.269
1700035302.047788,42912.000,4568,2,AZ,1,100,0.267
1700035302.087713,42951.000,4568,2,AZ,1,100,0.282
1700035302.127637,42990.000,4583,3,AZ,1,100,0.302
1700035302.167562,43029.000,4583,3,AZ,1,100,0.280
1700035302.207487,43068.000,4583,3,AZ,1,100,0.215
1700035302.247411,43107.000,4601,2,AZ,1,100,0.255
1700035302.287336,43146.000,4601,2,AZ,1,100,0.309
1700035302.327260,43185.000,4617,3,AZ,1,100,0.242
1700035302.367185,43224.000,4617,3,AZ,1,100,0.257
1700035302.407109,43263.000,4617,3,AZ,1,100,0.288
1700035302.446693,43301.667,4632,3,AZ,1,100,0.294
1700035302.486276,43340.333,4632,3,AZ,1,100,0.263
1700035302.525860,43379.000,4632,3,AZ,1,100,0.291
1700035302.566808,43419.000,4651,2,AZ,1,100,0.290
1700035302.607756,43459.000,4651,2,AZ,1,100,0.281
1700035302.647681,43498.000,4668,3,AZ,1,100,0.247
1700035302.687605,43537.000,4668,3,AZ,1,100,0.240
1700035302.727530,43576.000,4668,3,AZ,1,100,0.266
1700035302.767454,43615.000,4685,2,AZ,1,100,0.259
1700035302.807379,43654.000,4685,2,AZ,1,100,0.242
1700035302.847304,43693.000,4700,3,AZ,1,100,0.275
1700035302.887228,43732.000,4700,3,AZ,1,100,0.274
1700035302.927153,43771.000,4700,3,AZ,1,100,0.277
1700035302.967077,43810.000,4716,3,AZ,1,100,0.255
1700035303.007002,43849.000,4716,3,AZ,1,100,0.286
1700035303.046926,43888.000,4716,3,AZ,1,100,0.224
1700035303.086851,43927.000,4732,2,AZ,1,100,0.227
1700035303.126776,43966.000,4732,2,AZ,1,100,0.311
1700035303.166700,44005.000,4747,3,AZ,1,100,0.266
1700035303.206625,44044.000,4747,3,AZ,1,100,0.303
1700035303.246549,44083.000,4747,3,AZ,1,100,0.258
1700035303.285450,44121.000,4765,2,AZ,1,100,0.308
1700035303.324351,44159.000,4765,2,AZ,1,100,0.278
1700035303.359840,44193.667,4780,3,AZ,1,100,0.267
1700035303.395328,44228.333,4780,3,AZ,1,100,0.196
1700035303.430817,44263.000,4780,3,AZ,1,100,0.276
1700035303.471082,44302.333,4796,3,AZ,1,100,0.248
1700035303.511348,44341.667,4796,3,AZ,1,100,0.254
1700035303.551614,44381.000,4796,3,AZ,1,100,0.309
1700035303.592562,44421.000,4811,2,AZ,1,100,0.340
1700035303.633511,44461.000,4811,2,AZ,1,100,0.247
1700035303.673435,44500.000,4834,3,AZ,1,100,0.296
1700035303.713360,44539.000,4834,3,AZ,1,100,0.277
1700035303.753284,44578.000,4834,3,AZ,1,100,0.251
1700035303.793209,44617.000,4848,3,AZ,1,100,0.330
1700035303.833134,44656.000,4848,3,AZ,1,100,0.151
1700035303.873058,44695.000,4848,3,AZ,1,100,0.294
1700035303.911959,44733.000,4864,2,AZ,1,100,0.256
1700035303.950860,44771.000,4864,2,AZ,1,100,0.201
1700035303.990785,44810.000,4880,3,AZ,1,100,0.239
1700035304.030709,44849.000,4880,3,AZ,1,100,0.235
1700035304.070634,44888.000,4880,3,AZ,1,100,0.231
1700035304.110558,44927.000,4896,2,AZ,1,100,0.234
1700035304.150483,44966.000,4896,2,AZ,1,100,0.202
1700035304.191431,45006.000,4910,3,AZ,1,100,0.218
1700035304.232379,45046.000,4910,3,AZ,1,100,0.203
1700035304.273328,45086.000,4910,3,AZ,1,100,0.183
1700035304.313252,45125.000,4927,3,AZ,1,100,0.201
1700035304.353177,45164.000,4927,3,AZ,1,100,0.189
1700035304.393101,45203.000,4927,3,AZ,1,100,0.196
1700035304.433026,45242.000,4944,2,AZ,1,100,0.178
1700035304.472951,45281.000,4944,2,AZ,1,100,0.175
1700035304.512193,45319.333,4960,3,AZ,1,100,0.183
1700035304.551435,45357.667,4960,3,AZ,1,100,0.180
1700035304.590677,45396.000,4960,3,AZ,1,100,0.167
1700035304.630602,45435.000,4978,2,AZ,1,100,0.177
1700035304.670526,45474.000,4978,2,AZ,1,100,0.184
1700035304.710451,45513.000,4995,3,AZ,1,100,0.170
1700035304.750375,45552.000,4995,3,AZ,1,100,0.186
1700035304.790300,45591.000,4995,3,AZ,1,100,0.194
1700035304.831248,45631.000,5010,2,AZ,1,100,0.182
1700035304.872196,45671.000,5010,2,AZ,1,100,0.180
1700035304.912462,45710.333,5033,3,AZ,1,100,0.189
1700035304.952728,45749.667,5033,3,AZ,1,100,0.190
1700035304.992994,45789.000,5033,3,AZ,1,100,0.189
1700035305.032918,45828.000,5049,3,AZ,1,100,0.183
1700035305.072843,45867.000,5049,3,AZ,1,100,0.179
1700035305.112768,45906.000,5049,3,AZ,1,100,0.184
1700035305.148256,45940.667,5065,3,AZ,1,100,0.182
1700035305.183745,45975.333,5065,3,AZ,1,100,0.173
1700035305.219233,46010.000,5065,3,AZ,1,100,0.177
1700035305.259158,46049.000,5079,2,AZ,1,100,0.171
1700035305.299083,46088.000,5079,2,AZ,1,100,0.179
1700035305.338325,46126.333,5098,3,AZ,1,100,0.182
1700035305.377567,46164.667,5098,3,AZ,1,100,0.174
1700035305.416809,46203.000,5098,3,AZ,1,100,0.176
1700035305.456733,46242.000,5113,3,AZ,1,100,0.185
1700035305.496658,46281.000,5113,3,AZ,1,100,0.179
1700035305.536582,46320.000,5113,3,AZ,1,100,0.172
1700035305.576507,46359.000,5129,2,AZ,1,100,0.173
1700035305.616432,46398.000,5129,2,AZ,1,100,0.183
1700035305.656356,46437.000,5145,3,AZ,1,100,0.173
1700035305.696281,46476.000,5145,3,AZ,1,100,0.183
1700035305.736205,46515.000,5145,3,AZ,1,100,0.176
1700035305.776130,46554.000,5162,3,AZ,1,100,0.192
1700035305.816055,46593.000,5162,3,AZ,1,100,0.187
1700035305.855979,46632.000,5162,3,AZ,1,100,0.190
1700035305.895904,46671.000,5177,2,AZ,1,100,0.188
1700035305.935828,46710.000,5177,2,AZ,1,100,0.193
1700035305.975070,46748.333,5194,3,AZ,1,100,0.192
1700035306.014313,46786.667,5194,3,AZ,1,100,0.187
1700035306.053555,46825.000,5194,3,AZ,1,100,0.199
1700035306.093479,46864.000,5209,3,AZ,1,100,0.203
1700035306.133404,46903.000,5209,3,AZ,1,100,0.185
1700035306.173328,46942.000,5209,3,AZ,1,100,0.199
1700035306.212229,46980.000,5228,2,AZ,1,100,0.201
1700035306.251130,47018.000,5228,2,AZ,1,100,0.201
1700035306.291055,47057.000,5244,3,AZ,1,100,0.190
1700035306.330979,47096.000,5244,3,AZ,1,100,0.200
1700035306.370904,47135.000,5244,3,AZ,1,100,0.204
1700035306.411340,47174.500,5260,2,AZ,1,100,0.198
1700035306.451777,47214.000,5260,2,AZ,1,100,0.199
1700035306.492725,47254.000,5277,3,AZ,1,100,0.203
1700035306.533673,47294.000,5277,3,AZ,1,100,0.203
1700035306.574622,47334.000,5277,3,AZ,1,100,0.183
1700035306.614546,47373.000,5294,3,AZ,1,100,0.211
1700035306.654471,47412.000,5294,3,AZ,1,100,0.211
1700035306.694396,47451.000,5294,3,AZ,1,100,0.187
1700035306.734320,47490.000,5311,2,AZ,1,100,0.199
1700035306.774245,47529.000,5311,2,AZ,1,100,0.205
1700035306.813487,47567.333,5327,3,AZ,1,100,0.197
1700035306.852729,47605.667,5327,3,AZ,1,100,0.187
1700035306.891971,47644.000,5327,3,AZ,1,100,0.196
1700035306.927801,47679.000,5342,3,AZ,1,100,0.199
1700035306.963630,47714.000,5342,3,AZ,1,100,0.196
1700035306.999460,47749.000,5342,3,AZ,1,100,0.205
