LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1700035292.190511,33283.000,3014,2,GY,1,100,0.000
1700035292.229753,33321.333,3030,3,GY,1,100,0.275
1700035292.268995,33359.667,3030,3,GY,1,100,0.397
1700035292.308238,33398.000,3030,3,GY,1,100,-0.366
1700035292.348162,33437.000,3045,2,GY,1,100,0.427
1700035292.388087,33476.000,3045,2,GY,1,100,1.251
1700035292.428011,33515.000,3061,3,GY,1,100,1.099
1700035292.467936,33554.000,3061,3,GY,1,100,0.397
1700035292.507860,33593.000,3061,3,GY,1,100,1.068
1700035292.548809,33633.000,3076,2,GY,1,100,0.885
1700035292.589757,33673.000,3076,2,GY,1,100,-0.122
1700035292.630023,33712.333,3093,3,GY,1,100,0.244
1700035292.670289,33751.667,3093,3,GY,1,100,0.916
1700035292.710554,33791.000,3093,3,GY,1,100,0.488
1700035292.750479,33830.000,3109,3,GY,1,100,0.214
1700035292.790404,33869.000,3109,3,GY,1,100,0.519
1700035292.830328,33908.000,3109,3,GY,1,100,-0.305
1700035292.870253,33947.000,3127,2,GY,1,100,-0.885
1700035292.910177,33986.000,3127,2,GY,1,100,0.244
1700035292.945666,34020.667,3144,3,GY,1,100,-0.488
1700035292.981154,34055.333,3144,3,GY,1,100,-2.167
1700035293.016643,34090.000,3144,3,GY,1,100,-2.777
1700035293.055885,34128.333,3161,3,GY,1,100,0.153
1700035293.095127,34166.667,3161,3,GY,1,100,1.404
1700035293.134369,34205.000,3161,3,GY,1,100,-0.061
1700035293.174294,34244.000,3176,2,GY,1,100,-0.671
1700035293.214218,34283.000,3176,2,GY,1,100,-1.465
1700035293.254143,34322.000,3193,3,GY,1,100,-2.625
1700035293.294068,34361.000,3193,3,GY,1,100,-3.754
1700035293.333992,34400.000,3193,3,GY,1,100,-1.617
1700035293.373917,34439.000,3209,3,GY,1,100,-1.038
1700035293.413841,34478.000,3209,3,GY,1,100,-1.770
1700035293.453766,34517.000,3209,3,GY,1,100,-1.282
1700035293.493690,34556.000,3225,2,GY,1,100,-0.641
1700035293.533615,34595.000,3225,2,GY,1,100,-1.343
1700035293.573540,34634.000,3242,3,GY,1,100,-0.702
1700035293.613464,34673.000,3242,3,GY,1,100,-0.488
1700035293.653389,34712.000,3242,3,GY,1,100,-1.099
1700035293.692290,34750.000,3258,2,GY,1,100,-1.221
1700035293.731190,34788.000,3258,2,GY,1,100,-1.556
1700035293.771115,34827.000,3275,3,GY,1,100,0.336
1700035293.811040,34866.000,3275,3,GY,1,100,0.549
1700035293.850964,34905.000,3275,3,GY,1,100,-0.641
1700035293.890889,34944.000,3291,3,GY,1,100,0.793
1700035293.930814,34983.000,3291,3,GY,1,100,0.763
1700035293.970738,35022.000,3291,3,GY,1,100,1.373
1700035294.010663,35061.000,3307,2,GY,1,100,4.028
1700035294.050587,35100.000,3307,2,GY,1,100,3.937
1700035294.090512,35139.000,3327,3,GY,1,100,1.556
1700035294.130436,35178.000,3327,3,GY,1,100,1.343
1700035294.170361,35217.000,3327,3,GY,1,100,1.892
1700035294.210797,35256.500,3341,2,GY,1,100,-0.153
1700035294.251234,35296.000,3341,2,GY,1,100,0.122
1700035294.291500,35335.333,3358,3,GY,1,100,0.916
1700035294.331765,35374.667,3358,3,GY,1,100,0.122
1700035294.372031,35414.000,3358,3,GY,1,100,0.671
1700035294.411956,35453.000,3379,4,GY,1,100,2.106
1700035294.451880,35492.000,3379,4,GY,1,100,1.129
1700035294.491805,35531.000,3379,4,GY,1,100,0.946
1700035294.531730,35570.000,3379,4,GY,1,100,1.465
1700035294.570972,35608.333,3394,3,GY,1,100,1.373
1700035294.610214,35646.667,3394,3,GY,1,100,0.610
1700035294.649456,35685.000,3394,3,GY,1,100,0.122
1700035294.684603,35719.333,3413,3,GY,1,100,1.251
1700035294.719750,35753.667,3413,3,GY,1,100,1.068
1700035294.754898,35788.000,3413,3,GY,1,100,0.732
1700035294.794822,35827.000,3430,3,GY,1,100,1.007
1700035294.834747,35866.000,3430,3,GY,1,100,0.366
1700035294.874671,35905.000,3430,3,GY,1,100,-0.153
1700035294.914596,35944.000,3446,2,GY,1,100,1.221
1700035294.954521,35983.000,3446,2,GY,1,100,1.038
1700035294.994445,36022.000,3461,3,GY,1,100,0.366
1700035295.034370,36061.000,3461,3,GY,1,100,0.031
1700035295.074294,36100.000,3461,3,GY,1,100,-0.031
1700035295.113707,36138.500,3479,2,GY,1,100,0.977
1700035295.153120,36177.000,3479,2,GY,1,100,0.977
1700035295.193386,36216.333,3494,3,GY,1,100,0.854
1700035295.233652,36255.667,3494,3,GY,1,100,1.801
1700035295.273917,36295.000,3494,3,GY,1,100,0.916
1700035295.314183,36334.333,3511,3,GY,1,100,0.427
1700035295.354449,36373.667,3511,3,GY,1,100,1.343
1700035295.394715,36413.000,3511,3,GY,1,100,1.251
1700035295.434639,36452.000,3527,2,GY,1,100,0.519
1700035295.474564,36491.000,3527,2,GY,1,100,1.556
1700035295.514488,36530.000,3543,3,GY,1,100,2.563
1700035295.554413,36569.000,3543,3,GY,1,100,1.465
1700035295.594338,36608.000,3543,3,GY,1,100,1.465
1700035295.634262,36647.000,3558,2,GY,1,100,1.312
1700035295.674187,36686.000,3558,2,GY,1,100,0.580
1700035295.714112,36725.000,3577,3,GY,1,100,0.031
1700035295.754036,36764.000,3577,3,GY,1,100,-0.122
1700035295.793961,36803.000,3577,3,GY,1,100,0.153
1700035295.833885,36842.000,3596,3,GY,1,100,0.824
1700035295.873810,36881.000,3596,3,GY,1,100,1.007
1700035295.913734,36920.000,3596,3,GY,1,100,0.641
1700035295.953147,36958.500,3611,2,GY,1,100,0.763
1700035295.992560,36997.000,3611,2,GY,1,100,0.732
1700035296.032143,37035.667,3627,3,GY,1,100,-0.610
1700035296.071727,37074.333,3627,3,GY,1,100,-0.275
1700035296.111310,37113.000,3627,3,GY,1,100,0.488
1700035296.151234,37152.000,3643,2,GY,1,100,-0.122
1700035296.191159,37191.000,3643,2,GY,1,100,0.305
1700035296.231084,37230.000,3660,3,GY,1,100,0.732
1700035296.271008,37269.000,3660,3,GY,1,100,0.885
1700035296.310933,37308.000,3660,3,GY,1,100,0.397
1700035296.350857,37347.000,3676,3,GY,1,100,-0.366
1700035296.390782,37386.000,3676,3,GY,1,100,-0.397
1700035296.430707,37425.000,3676,3,GY,1,100,0.610
1700035296.465854,37459.333,3691,3,GY,1,100,0.671
1700035296.501001,37493.667,3691,3,GY,1,100,0.244
1700035296.536148,37528.000,3691,3,GY,1,100,-0.763
1700035296.576073,37567.000,3709,2,GY,1,100,-1.953
1700035296.615998,37606.000,3709,2,GY,1,100,-1.587
1700035296.655581,37644.667,3725,3,GY,1,100,-1.251
1700035296.695164,37683.333,3725,3,GY,1,100,-0.946
1700035296.734748,37722.000,3725,3,GY,1,100,-1.373
1700035296.774672,37761.000,3745,2,GY,1,100,0.641
1700035296.814597,37800.000,3745,2,GY,1,100,2.502
1700035296.855204,37839.667,3761,3,GY,1,100,0.763
1700035296.895811,37879.333,3761,3,GY,1,100,-1.801
1700035296.936418,37919.000,3761,3,GY,1,100,-0.732
1700035296.976854,37958.500,3778,2,GY,1,100,0.946
1700035297.017291,37998.000,3778,2,GY,1,100,-0.122
1700035297.057215,38037.000,3793,3,GY,1,100,-0.702
1700035297.097140,38076.000,3793,3,GY,1,100,0.427
1700035297.137064,38115.000,3793,3,GY,1,100,0.946
1700035297.176989,38154.000,3809,3,GY,1,100,1.343
1700035297.216914,38193.000,3809,3,GY,1,100,1.678
1700035297.256838,38232.000,3809,3,GY,1,100,0.397
1700035297.296763,38271.000,3825,2,GY,1,100,1.312
1700035297.336688,38310.000,3825,2,GY,1,100,1.251
1700035297.376271,38348.667,3842,3,GY,1,100,1.312
1700035297.415854,38387.333,3842,3,GY,1,100,0.946
1700035297.455437,38426.000,3842,3,GY,1,100,0.610
1700035297.495362,38465.000,3857,2,GY,1,100,0.427
1700035297.535287,38504.000,3857,2,GY,1,100,1.740
1700035297.575894,38543.667,3873,3,GY,1,100,3.204
1700035297.616501,38583.333,3873,3,GY,1,100,1.404
1700035297.657108,38623.000,3873,3,GY,1,100,0.641
1700035297.697032,38662.000,3889,3,GY,1,100,2.167
1700035297.736957,38701.000,3889,3,GY,1,100,1.190
1700035297.776882,38740.000,3889,3,GY,1,100,-1.221
1700035297.816806,38779.000,3908,2,GY,1,100,-1.434
1700035297.856731,38818.000,3908,2,GY,1,100,-0.427
1700035297.896655,38857.000,3923,3,GY,1,100,1.221
1700035297.936580,38896.000,3923,3,GY,1,100,1.434
1700035297.976505,38935.000,3923,3,GY,1,100,0.031
1700035298.016088,38973.667,3940,3,GY,1,100,0.549
1700035298.055671,39012.333,3940,3,GY,1,100,1.251
1700035298.095254,39051.000,3940,3,GY,1,100,-0.275
1700035298.129037,39084.000,3955,2,GY,1,100,-0.793
1700035298.162819,39117.000,3955,2,GY,1,100,0.031
1700035298.202744,39156.000,3973,3,GY,1,100,1.740
1700035298.242668,39195.000,3973,3,GY,1,100,1.007
1700035298.282593,39234.000,3973,3,GY,1,100,0.671
1700035298.322518,39273.000,3988,3,GY,1,100,1.282
1700035298.362442,39312.000,3988,3,GY,1,100,0.061
1700035298.402367,39351.000,3988,3,GY,1,100,1.068
1700035298.442291,39390.000,4008,2,GY,1,100,2.045
1700035298.482216,39429.000,4008,2,GY,1,100,1.465
1700035298.522141,39468.000,4023,3,GY,1,100,1.038
1700035298.562065,39507.000,4023,3,GY,1,100,0.885
1700035298.601990,39546.000,4023,3,GY,1,100,1.160
1700035298.641914,39585.000,4040,2,GY,1,100,2.380
1700035298.681839,39624.000,4040,2,GY,1,100,-0.092
1700035298.721763,39663.000,4056,3,GY,1,100,0.702
1700035298.761688,39702.000,4056,3,GY,1,100,-0.366
1700035298.801613,39741.000,4056,3,GY,1,100,-2.747
1700035298.841196,39779.667,4072,3,GY,1,100,-0.488
1700035298.880779,39818.333,4072,3,GY,1,100,2.930
1700035298.920362,39857.000,4072,3,GY,1,100,1.251
1700035298.959775,39895.500,4087,2,GY,1,100,-0.824
1700035298.999188,39934.000,4087,2,GY,1,100,0.366
1700035299.039113,39973.000,4104,3,GY,1,100,0.793
1700035299.079037,40012.000,4104,3,GY,1,100,0.641
1700035299.118962,40051.000,4104,3,GY,1,100,0.671
1700035299.159569,40090.667,4119,3,GY,1,100,0.183
1700035299.200176,40130.333,4119,3,GY,1,100,-0.610
1700035299.240783,40170.000,4119,3,GY,1,100,0.580
1700035299.281219,40209.500,4134,2,GY,1,100,0.183
1700035299.321656,40249.000,4134,2,GY,1,100,0.610
1700035299.361580,40288.000,4152,3,GY,1,100,1.221
1700035299.401505,40327.000,4152,3,GY,1,100,1.587
1700035299.441430,40366.000,4152,3,GY,1,100,1.526
1700035299.481354,40405.000,4168,2,GY,1,100,1.801
1700035299.521279,40444.000,4168,2,GY,1,100,0.702
1700035299.560521,40482.333,4183,3,GY,1,100,-1.251
1700035299.599763,40520.667,4183,3,GY,1,100,-0.671
1700035299.639005,40559.000,4183,3,GY,1,100,0.397
1700035299.679339,40598.400,4205,5,GY,1,100,-0.183
1700035299.719673,40637.800,4205,5,GY,1,100,-2.441
1700035299.760007,40677.200,4205,5,GY,1,100,-4.150
1700035299.800341,40716.600,4205,5,GY,1,100,-2.380
1700035299.840675,40756.000,4205,5,GY,1,100,2.747
1700035299.881624,40796.000,4222,2,GY,1,100,2.960
1700035299.922572,40836.000,4222,2,GY,1,100,0.641
1700035299.958061,40870.667,4241,3,GY,1,100,-0.214
1700035299.993549,40905.333,4241,3,GY,1,100,1.434
1700035300.029037,40940.000,4241,3,GY,1,100,-0.214
1700035300.068962,40979.000,4255,3,GY,1,100,-0.763
1700035300.108887,41018.000,4255,3,GY,1,100,3.174
1700035300.148811,41057.000,4255,3,GY,1,100,1.099
1700035300.188736,41096.000,4273,2,GY,1,100,0.122
1700035300.228660,41135.000,4273,2,GY,1,100,4.608
1700035300.268244,41173.667,4290,3,GY,1,100,1.526
1700035300.307827,41212.333,4290,3,GY,1,100,-2.411
1700035300.347410,41251.000,4290,3,GY,1,100,2.686
1700035300.386823,41289.500,4307,2,GY,1,100,2.808
1700035300.426236,41328.000,4307,2,GY,1,100,-2.167
1700035300.466161,41367.000,4322,3,GY,1,100,0.946
1700035300.506085,41406.000,4322,3,GY,1,100,3.235
1700035300.546010,41445.000,4322,3,GY,1,100,-1.587
1700035300.585934,41484.000,4339,3,GY,1,100,-1.282
1700035300.625859,41523.000,4339,3,GY,1,100,1.709
1700035300.665783,41562.000,4339,3,GY,1,100,1.892
1700035300.705708,41601.000,4359,2,GY,1,100,-0.031
1700035300.745633,41640.000,4359,2,GY,1,100,-0.061
1700035300.785557,41679.000,4375,3,GY,1,100,1.770
1700035300.825482,41718.000,4375,3,GY,1,100,2.991
1700035300.865406,41757.000,4375,3,GY,1,100,3.571
1700035300.905331,41796.000,4390,2,GY,1,100,2.502
1700035300.945256,41835.000,4390,2,GY,1,100,-0.610
1700035300.984498,41873.333,4406,3,GY,1,100,2.289
1700035301.023740,41911.667,4406,3,GY,1,100,-0.671
1700035301.062982,41950.000,4406,3,GY,1,100,-5.615
1700035301.102906,41989.000,4423,3,GY,1,100,-1.556
1700035301.142831,42028.000,4423,3,GY,1,100,-0.183
1700035301.182756,42067.000,4423,3,GY,1,100,-1.404
1700035301.222680,42106.000,4439,2,GY,1,100,-2.411
1700035301.262605,42145.000,4439,2,GY,1,100,-4.456
1700035301.302529,42184.000,4455,3,GY,1,100,-5.859
1700035301.342454,42223.000,4455,3,GY,1,100,-6.165
1700035301.382379,42262.000,4455,3,GY,1,100,2.838
1700035301.422303,42301.000,4471,2,GY,1,100,5.951
1700035301.462228,42340.000,4471,2,GY,1,100,0.610
1700035301.502152,42379.000,4485,3,GY,1,100,-2.136
1700035301.542077,42418.000,4485,3,GY,1,100,3.418
1700035301.582001,42457.000,4485,3,GY,1,100,3.998
1700035301.617149,42491.333,4504,3,GY,1,100,-1.190
1700035301.652296,42525.667,4504,3,GY,1,100,1.770
1700035301.687443,42560.000,4504,3,GY,1,100,5.035
1700035301.727027,42598.667,4521,3,GY,1,100,2.197
1700035301.766610,42637.333,4521,3,GY,1,100,0.671
1700035301.806193,42676.000,4521,3,GY,1,100,2.350
1700035301.846118,42715.000,4539,2,GY,1,100,1.099
1700035301.886043,42754.000,4539,2,GY,1,100,-0.031
1700035301.926650,42793.667,4553,3,GY,1,100,0.122
1700035301.967257,42833.333,4553,3,GY,1,100,-3.296
1700035302.007864,42873.000,4553,3,GY,1,100,-1.953
1700035302.047788,42912.000,4570,2,GY,1,100,3.540
1700035302.087713,42951.000,4570,2,GY,1,100,1.434
1700035302.127637,42990.000,4585,3,GY,1,100,-1.434
1700035302.167562,43029.000,4585,3,GY,1,100,-0.366
1700035302.207487,43068.000,4585,3,GY,1,100,2.594
1700035302.247411,43107.000,4603,2,GY,1,100,3.967
1700035302.287336,43146.000,4603,2,GY,1,100,3.387
1700035302.327260,43185.000,4619,3,GY,1,100,4.120
1700035302.367185,43224.000,4619,3,GY,1,100,2.014
1700035302.407109,43263.000,4619,3,GY,1,100,-1.068
1700035302.446693,43301.667,4634,3,GY,1,100,0.519
1700035302.486276,43340.333,4634,3,GY,1,100,0.763
1700035302.525860,43379.000,4634,3,GY,1,100,-1.404
1700035302.566808,43419.000,4653,2,GY,1,100,-0.702
1700035302.607756,43459.000,4653,2,GY,1,100,0.732
1700035302.647681,43498.000,4670,3,GY,1,100,-0.092
1700035302.687605,43537.000,4670,3,GY,1,100,2.838
1700035302.727530,43576.000,4670,3,GY,1,100,1.740
1700035302.767454,43615.000,4687,2,GY,1,100,-2.289
1700035302.807379,43654.000,4687,2,GY,1,100,0.610
1700035302.847304,43693.000,4702,3,GY,1,100,1.831
1700035302.887228,43732.000,4702,3,GY,1,100,-3.296
1700035302.927153,43771.000,4702,3,GY,1,100,-5.249
1700035302.967077,43810.000,4718,3,GY,1,100,-4.883
1700035303.007002,43849.000,4718,3,GY,1,100,-1.404
1700035303.046926,43888.000,4718,3,GY,1,100,-1.099
1700035303.086851,43927.000,4734,2,GY,1,100,-2.716
1700035303.126776,43966.000,4734,2,GY,1,100,-0.122
1700035303.166700,44005.000,4749,3,GY,1,100,0.336
1700035303.206625,44044.000,4749,3,GY,1,100,2.197
1700035303.246549,44083.000,4749,3,GY,1,100,1.465
1700035303.285450,44121.000,4767,2,GY,1,100,2.319
1700035303.324351,44159.000,4767,2,GY,1,100,0.732
1700035303.359840,44193.667,4782,3,GY,1,100,0.763
1700035303.395328,44228.333,4782,3,GY,1,100,5.280
1700035303.430817,44263.000,4782,3,GY,1,100,10.773
1700035303.471082,44302.333,4798,3,GY,1,100,7.935
1700035303.511348,44341.667,4798,3,GY,1,100,1.831
1700035303.551614,44381.000,4798,3,GY,1,100,4.669
1700035303.592562,44421.000,4813,2,GY,1,100,11.871
1700035303.633511,44461.000,4813,2,GY,1,100,11.963
1700035303.673435,44500.000,4836,3,GY,1,100,2.106
1700035303.713360,44539.000,4836,3,GY,1,100,-4.028
1700035303.753284,44578.000,4836,3,GY,1,100,6.073
1700035303.793209,44617.000,4850,3,GY,1,100,16.113
1700035303.833134,44656.000,4850,3,GY,1,100,13.947
1700035303.873058,44695.000,4850,3,GY,1,100,-4.059
1700035303.911959,44733.000,4866,2,GY,1,100,-4.730
1700035303.950860,44771.000,4866,2,GY,1,100,7.385
1700035303.990785,44810.000,4882,3,GY,1,100,6.317
1700035304.030709,44849.000,4882,3,GY,1,100,0.641
1700035304.070634,44888.000,4882,3,GY,1,100,3.662
1700035304.110558,44927.000,4898,2,GY,1,100,9.705
1700035304.150483,44966.000,4898,2,GY,1,100,10.498
1700035304.191431,45006.000,4912,3,GY,1,100,13.306
1700035304.232379,45046.000,4912,3,GY,1,100,18.646
1700035304.273328,45086.000,4912,3,GY,1,100,16.266
1700035304.313252,45125.000,4929,3,GY,1,100,6.714
1700035304.353177,45164.000,4929,3,GY,1,100,0.519
1700035304.393101,45203.000,4929,3,GY,1,100,-0.366
1700035304.433026,45242.000,4946,2,GY,1,100,2.411
1700035304.472951,45281.000,4946,2,GY,1,100,4.425
1700035304.512193,45319.333,4962,3,GY,1,100,3.265
1700035304.551435,45357.667,4962,3,GY,1,100,3.174
1700035304.590677,45396.000,4962,3,GY,1,100,3.052
1700035304.630602,45435.000,4980,2,GY,1,100,2.472
1700035304.670526,45474.000,4980,2,GY,1,100,2.686
1700035304.710451,45513.000,4997,3,GY,1,100,0.977
1700035304.750375,45552.000,4997,3,GY,1,100,0.885
1700035304.790300,45591.000,4997,3,GY,1,100,4.883
1700035304.831248,45631.000,5012,2,GY,1,100,2.930
1700035304.872196,45671.000,5012,2,GY,1,100,-2.258
1700035304.912462,45710.333,5035,3,GY,1,100,0.702
1700035304.952728,45749.667,5035,3,GY,1,100,1.282
1700035304.992994,45789.000,5035,3,GY,1,100,-1.190
1700035305.032918,45828.000,5051,3,GY,1,100,-0.122
1700035305.072843,45867.000,5051,3,GY,1,100,0.427
1700035305.112768,45906.000,5051,3,GY,1,100,0.061
1700035305.148256,45940.667,5067,3,GY,1,100,-2.258
1700035305.183745,45975.333,5067,3,GY,1,100,-3.906
1700035305.219233,46010.000,5067,3,GY,1,100,-5.249
1700035305.259158,46049.000,5081,2,GY,1,100,-3.998
1700035305.299083,46088.000,5081,2,GY,1,100,-3.998
1700035305.338325,46126.333,5100,3,GY,1,100,-3.876
1700035305.377567,46164.667,5100,3,GY,1,100,-2.502
1700035305.416809,46203.000,5100,3,GY,1,100,-0.214
1700035305.456733,46242.000,5115,3,GY,1,100,1.617
1700035305.496658,46281.000,5115,3,GY,1,100,2.441
1700035305.536582,46320.000,5115,3,GY,1,100,1.221
1700035305.576507,46359.000,5131,2,GY,1,100,0.183
1700035305.616432,46398.000,5131,2,GY,1,100,0.854
1700035305.656356,46437.000,5147,3,GY,1,100,0.732
1700035305.696281,46476.000,5147,3,GY,1,100,0.549
1700035305.736205,46515.000,5147,3,GY,1,100,0.977
1700035305.776130,46554.000,5164,3,GY,1,100,0.854
1700035305.816055,46593.000,5164,3,GY,1,100,0.458
1700035305.855979,46632.000,5164,3,GY,1,100,-0.092
1700035305.895904,46671.000,5179,2,GY,1,100,0.214
1700035305.935828,46710.000,5179,2,GY,1,100,0.793
1700035305.975070,46748.333,5196,3,GY,1,100,1.007
1700035306.014313,46786.667,5196,3,GY,1,100,1.160
1700035306.053555,46825.000,5196,3,GY,1,100,0.763
1700035306.093479,46864.000,5211,3,GY,1,100,-0.244
1700035306.133404,46903.000,5211,3,GY,1,100,0.977
1700035306.173328,46942.000,5211,3,GY,1,100,0.702
1700035306.212229,46980.000,5230,2,GY,1,100,0.793
1700035306.251130,47018.000,5230,2,GY,1,100,0.824
1700035306.291055,47057.000,5246,3,GY,1,100,0.732
1700035306.330979,47096.000,5246,3,GY,1,100,0.824
1700035306.370904,47135.000,5246,3,GY,1,100,0.031
1700035306.411340,47174.500,5262,2,GY,1,100,-1.190
1700035306.451777,47214.000,5262,2,GY,1,100,-0.122
1700035306.492725,47254.000,5279,3,GY,1,100,0.885
1700035306.533673,47294.000,5279,3,GY,1,100,-0.946
1700035306.574622,47334.000,5279,3,GY,1,100,0.183
1700035306.614546,47373.000,5296,3,GY,1,100,2.350
1700035306.654471,47412.000,5296,3,GY,1,100,0.305
1700035306.694396,47451.000,5296,3,GY,1,100,-0.336
1700035306.734320,47490.000,5313,2,GY,1,100,1.038
1700035306.774245,47529.000,5313,2,GY,1,100,1.038
1700035306.813487,47567.333,5329,3,GY,1,100,0.580
1700035306.852729,47605.667,5329,3,GY,1,100,0.488
1700035306.891971,47644.000,5329,3,GY,1,100,0.061
1700035306.927801,47679.000,5344,3,GY,1,100,1.160
1700035306.963630,47714.000,5344,3,GY,1,100,5.157
1700035306.999460,47749.000,5344,3,GY,1,100,4.730
1700035307.039385,47788.000,5363,2,GY,1,100,1.831
1700035307.079309,47827.000,5363,2,GY,1,100,2.075
1700035307.119234,47866.000,5377,3,GY,1,100,4.303
1700035307.159158,47905.000,5377,3,GY,1,100,4.761
1700035307.199083,47944.000,5377,3,GY,1,100,1.404
1700035307.239008,47983.000,5393,3,GY,1,100,-0.519
1700035307.278932,48022.000,5393,3,GY,1,100,0.519
1700035307.318857,48061.000,5393,3,GY,1,100,0.366
1700035307.358781,48100.000,5409,2,GY,1,100,0.549
1700035307.398706,48139.000,5409,2,GY,1,100,1.495
1700035307.438289,48177.667,5427,3,GY,1,100,0.763
