LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1700035957.448203,683134.500,42251,2,AK,1,100,40643
1700035960.071453,685697.000,42251,2,AK,1,100,RD
1700035962.686001,688251.000,43049,2,AK,1,100,42252
1700035965.300549,690805.000,43049,2,AK,1,100,RD
1700035967.924311,693368.000,43865,2,AK,1,100,43050
1700035970.548073,695931.000,43865,2,AK,1,100,RD
1700035973.168763,698491.000,44681,2,AK,1,100,43866
1700035975.789454,701051.000,44681,2,AK,1,100,RD
1700035975.795596,701057.000,44683,2,AK,1,100,43866
1700035975.801738,701063.000,44683,2,AK,1,100,RD
1700035978.417822,703618.500,45491,2,AK,1,100,44684
1700035981.033906,706174.000,45491,2,AK,1,100,RD
1700035986.269657,711288.500,47092,2,AK,1,100,45492
1700035991.505407,716403.000,47092,2,AK,1,100,RD
1700035991.537142,716434.000,47095,2,AK,1,100,46291
1700035991.568877,716465.000,47095,2,AK,1,100,RD
1700035991.574508,716470.500,47097,2,AK,1,100,46291
1700035991.580138,716476.000,47097,2,AK,1,100,RD
1700035996.791832,721567.000,48694,2,AK,1,100,47906
1700036002.003525,726658.000,48694,2,AK,1,100,RD
1700036004.638036,729231.500,49493,2,AK,1,100,48695
1700036007.272547,731805.000,49493,2,AK,1,100,RD
1700036009.886071,734358.000,50275,2,AK,1,100,49494
1700036012.499596,736911.000,50275,2,AK,1,100,RD
1700036015.130012,739480.500,51039,2,AK,1,100,50276
1700036017.760427,742050.000,51039,2,AK,1,100,RD
1700036020.359620,744589.000,51841,2,AK,1,100,51037
1700036022.958813,747128.000,51841,2,AK,1,100,RD
1700036028.189957,752238.000,53446,2,AK,1,100,51842
1700036033.421101,757348.000,53446,2,AK,1,100,RD
1700036038.664529,762470.000,55043,2,AK,1,100,53447
1700036043.907958,767592.000,55043,2,AK,1,100,RD
1700036043.914100,767598.000,55045,2,AK,1,100,53447
1700036043.920242,767604.000,55045,2,AK,1,100,RD
1700036046.540933,770164.000,55848,2,AK,1,100,54240
1700036049.161623,772724.000,55848,2,AK,1,100,RD
1700036049.171349,772733.500,55850,2,AK,1,100,54240
1700036049.181074,772743.000,55850,2,AK,1,100,RD
1700036049.189775,772751.500,55852,2,AK,1,100,55046
1700036049.198477,772760.000,55852,2,AK,1,100,RD
1700036049.204619,772766.000,55854,2,AK,1,100,55046
1700036049.210761,772772.000,55854,2,AK,1,100,RD
1700036054.411706,777852.500,57440,2,AK,1,100,55855
1700036059.612651,782933.000,57440,2,AK,1,100,RD
1700036062.237436,785497.000,58244,2,AK,1,100,56639
1700036064.862221,788061.000,58244,2,AK,1,100,RD
1700036064.868364,788067.000,58246,2,AK,1,100,56639
1700036064.874506,788073.000,58246,2,AK,1,100,RD
1700036067.482912,790621.000,59035,2,AK,1,100,57441
1700036070.091318,793169.000,59035,2,AK,1,100,RD
1700036070.100532,793178.000,59037,2,AK,1,100,57441
1700036070.109745,793187.000,59037,2,AK,1,100,RD
1700036070.115887,793193.000,59039,2,AK,1,100,58247
1700036070.122029,793199.000,59039,2,AK,1,100,RD
1700036072.718151,795735.000,59829,2,AK,1,100,59040
1700036075.314272,798271.000,59829,2,AK,1,100,RD
1700036077.946736,800842.500,60633,2,AK,1,100,59040
1700036080.579199,803414.000,60633,2,AK,1,100,RD
1700036080.585341,803420.000,60635,2,AK,1,100,59830
1700036080.591483,803426.000,60635,2,AK,1,100,RD
1700036083.200401,805974.500,61423,2,AK,1,100,60636
1700036085.809319,808523.000,61423,2,AK,1,100,RD
1700036091.043023,813635.500,63025,2,AK,1,100,62228
1700036096.276726,818748.000,63025,2,AK,1,100,RD
1700036096.282868,818754.000,63027,2,AK,1,100,62228
1700036096.289010,818760.000,63027,2,AK,1,100,RD
1700036101.522714,823872.500,64624,2,AK,1,100,63836
1700036106.756417,828985.000,64624,2,AK,1,100,RD
1700036109.366359,831534.500,65408,2,AK,1,100,64625
1700036111.976300,834084.000,65408,2,AK,1,100,RD
1700036119.849633,841775.000,2221,2,AK,1,100,1425
1700036127.722965,849466.000,2221,2,AK,1,100,RD
1700036127.728595,849471.500,2223,2,AK,1,100,1425
1700036127.734226,849477.000,2223,2,AK,1,100,RD
1700036130.360035,852042.000,3018,2,AK,1,100,2224
1700036132.985844,854607.000,3018,2,AK,1,100,RD
1700036132.991475,854612.500,3020,2,AK,1,100,2224
1700036132.997105,854618.000,3020,2,AK,1,100,RD
1700036140.840238,862279.500,5412,2,AK,1,100,4614
1700036148.683371,869941.000,5412,2,AK,1,100,RD
1700036151.309692,872506.500,6207,2,AK,1,100,5413
1700036153.936013,875072.000,6207,2,AK,1,100,RD
1700036156.557727,877633.000,7002,2,AK,1,100,6208
1700036159.179441,880194.000,7002,2,AK,1,100,RD
1700036159.185584,880200.000,7004,2,AK,1,100,6208
1700036159.191726,880206.000,7004,2,AK,1,100,RD
1700036161.808322,882762.000,7803,2,AK,1,100,7005
1700036164.424917,885318.000,7803,2,AK,1,100,RD
1700036164.431571,885324.500,7805,2,AK,1,100,7005
1700036164.438226,885331.000,7805,2,AK,1,100,RD
1700036169.678071,890449.500,9398,2,AK,1,100,8599
1700036174.917917,895568.000,9398,2,AK,1,100,RD
1700036174.923547,895573.500,9400,2,AK,1,100,8599
1700036174.929178,895579.000,9400,2,AK,1,100,RD
1700036182.764121,903232.500,11793,2,AK,1,100,10990
1700036190.599064,910886.000,11793,2,AK,1,100,RD
1700036198.453458,918558.500,14199,2,AK,1,100,12600
1700036206.307852,926231.000,14199,2,AK,1,100,RD
1700036206.334469,926257.000,14202,2,AK,1,100,13400
1700036206.361085,926283.000,14202,2,AK,1,100,RD
1700036206.367227,926289.000,14204,2,AK,1,100,13400
1700036206.373369,926295.000,14204,2,AK,1,100,RD
1700036208.963861,928825.500,15010,2,AK,1,100,14200
1700036211.554352,931356.000,15010,2,AK,1,100,RD
1700036214.171971,933913.000,15796,2,AK,1,100,15011
1700036216.789591,936470.000,15796,2,AK,1,100,RD
1700036216.795733,936476.000,15798,2,AK,1,100,15011
1700036216.801875,936482.000,15798,2,AK,1,100,RD
1700036219.409769,939029.500,16585,2,AK,1,100,15799
1700036222.017664,941577.000,16585,2,AK,1,100,RD
1700036222.023806,941583.000,16587,2,AK,1,100,15799
1700036222.029948,941589.000,16587,2,AK,1,100,RD
1700036222.042233,941601.000,16590,2,AK,1,100,16588
1700036222.054517,941613.000,16590,2,AK,1,100,RD
1700036224.652686,944151.000,17397,2,AK,1,100,16588
1700036227.250855,946689.000,17397,2,AK,1,100,RD
1700036229.867451,949245.000,18161,2,AK,1,100,17398
1700036232.484046,951801.000,18161,2,AK,1,100,RD
1700036232.490189,951807.000,18163,2,AK,1,100,17398
1700036232.496331,951813.000,18163,2,AK,1,100,RD
1700036235.112415,954368.500,18967,2,AK,1,100,18164
1700036237.728499,956924.000,18967,2,AK,1,100,RD
1700036237.734641,956930.000,18969,2,AK,1,100,18164
1700036237.740783,956936.000,18969,2,AK,1,100,RD
