LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1700035306.212229,46980.000,5226,2,AX,1,100,0.132
1700035306.251130,47018.000,5226,2,AX,1,100,0.131
1700035306.291055,47057.000,5242,3,AX,1,100,0.137
1700035306.330979,47096.000,5242,3,AX,1,100,0.132
1700035306.370904,47135.000,5242,3,AX,1,100,0.129
1700035306.411340,47174.500,5258,2,AX,1,100,0.135
1700035306.451777,47214.000,5258,2,AX,1,100,0.128
1700035306.492725,47254.000,5275,3,AX,1,100,0.124
1700035306.533673,47294.000,5275,3,AX,1,100,0.136
1700035306.574622,47334.000,5275,3,AX,1,100,0.140
1700035306.614546,47373.000,5292,3,AX,1,100,0.127
1700035306.654471,47412.000,5292,3,AX,1,100,0.140
1700035306.694396,47451.000,5292,3,AX,1,100,0.132
1700035306.734320,47490.000,5309,2,AX,1,100,0.135
1700035306.774245,47529.000,5309,2,AX,1,100,0.133
1700035306.813487,47567.333,5325,3,AX,1,100,0.133
1700035306.852729,47605.667,5325,3,AX,1,100,0.134
1700035306.891971,47644.000,5325,3,AX,1,100,0.133
1700035306.927801,47679.000,5340,3,AX,1,100,0.143
1700035306.963630,47714.000,5340,3,AX,1,100,0.134
1700035306.999460,47749.000,5340,3,AX,1,100,0.130
1700035307.039385,47788.000,5359,2,AX,1,100,0.131
1700035307.079309,47827.000,5359,2,AX,1,100,0.133
1700035307.119234,47866.000,5373,3,AX,1,100,0.131
1700035307.159158,47905.000,5373,3,AX,1,100,0.118
1700035307.199083,47944.000,5373,3,AX,1,100,0.132
1700035307.239008,47983.000,5389,3,AX,1,100,0.122
1700035307.278932,48022.000,5389,3,AX,1,100,0.129
1700035307.318857,48061.000,5389,3,AX,1,100,0.133
1700035307.358781,48100.000,5405,2,AX,1,100,0.144
1700035307.398706,48139.000,5405,2,AX,1,100,0.131
