LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1700035289.686523,30837.000,2629,1,BV,1,100,3.60
1700035290.686685,31814.000,2789,1,BV,1,100,3.61
1700035291.687871,32792.000,2935,1,BV,1,100,3.61
1700035292.690080,33771.000,3098,1,BV,1,100,3.61
1700035293.686147,34744.000,3263,1,BV,1,100,3.61
1700035294.682214,35717.000,3418,1,BV,1,100,3.60
1700035295.680329,36692.000,3563,1,BV,1,100,3.60
1700035296.674349,37663.000,3730,1,BV,1,100,3.61
1700035297.676558,38642.000,3894,1,BV,1,100,3.61
1700035298.675697,39618.000,4045,1,BV,1,100,3.62
1700035299.671764,40591.000,4210,1,BV,1,100,3.62
1700035300.671926,41568.000,4344,1,BV,1,100,3.61
1700035301.666969,42540.000,4509,1,BV,1,100,3.61
1700035302.667131,43517.000,4675,1,BV,1,100,3.61
1700035303.667293,44494.000,4818,1,BV,1,100,3.61
1700035304.663360,45467.000,4985,1,BV,1,100,3.61
1700035305.662498,46443.000,5152,1,BV,1,100,3.61
1700035306.660613,47418.000,5301,1,BV,1,100,3.61
1700035307.655657,48390.000,5463,1,BV,1,100,3.61
1700035308.651724,49363.000,5604,1,BV,1,100,3.61
1700035309.647791,50336.000,5767,1,BV,1,100,3.61
1700035310.644882,51310.000,5917,1,BV,1,100,3.61
1700035311.648115,52290.000,6077,1,BV,1,100,3.62
1700035312.641111,53260.000,6221,1,BV,1,100,3.61
1700035313.636154,54232.000,6383,1,BV,1,100,3.61
1700035314.638364,55211.000,6528,1,BV,1,100,3.61
1700035315.637502,56187.000,6681,1,BV,1,100,3.61
1700035316.640735,57167.000,6844,1,BV,1,100,3.60
1700035317.637826,58141.000,7006,1,BV,1,100,3.60
1700035318.637988,59118.000,7151,1,BV,1,100,3.60
1700035319.640197,60097.000,7316,1,BV,1,100,3.61
1700035320.635241,61069.000,7469,1,BV,1,100,3.61
1700035321.636426,62047.000,7617,1,BV,1,100,3.61
1700035322.634541,63022.000,7759,1,BV,1,100,3.61
1700035323.632656,63997.000,7922,1,BV,1,100,3.61
1700035324.631794,64973.000,8084,1,BV,1,100,3.62
1700035325.631956,65950.000,8229,1,BV,1,100,3.62
1700035326.632118,66927.000,8384,1,BV,1,100,3.62
1700035327.627161,67899.000,8552,1,BV,1,100,3.64
1700035328.627323,68876.000,8697,1,BV,1,100,3.64
1700035329.627485,69853.000,8858,1,BV,1,100,3.64
1700035330.631742,70834.000,9020,1,BV,1,100,3.63
1700035331.627809,71807.000,9169,1,BV,1,100,3.62
1700035332.622853,72779.000,9312,1,BV,1,100,3.63
1700035333.627110,73760.000,9480,1,BV,1,100,3.65
1700035334.624200,74734.000,9647,1,BV,1,100,3.65
1700035335.625386,75712.000,9807,1,BV,1,100,3.65
1700035336.621453,76685.000,9943,1,BV,1,100,3.66
1700035337.619568,77660.000,10110,1,BV,1,100,3.66
1700035338.620754,78638.000,10272,1,BV,1,100,3.67
1700035339.614773,79609.000,10418,1,BV,1,100,3.67
1700035340.616982,80588.000,10581,1,BV,1,100,3.67
1700035341.615097,81563.000,10750,1,BV,1,100,3.66
1700035342.610141,82535.000,10880,1,BV,1,100,3.64
1700035343.613374,83515.000,11043,1,BV,1,100,3.64
1700035344.610465,84489.000,11205,1,BV,1,100,3.64
1700035345.611650,85467.000,11350,1,BV,1,100,3.66
1700035346.606694,86439.000,11515,1,BV,1,100,3.67
1700035347.601737,87411.000,11669,1,BV,1,100,3.65
1700035348.603946,88390.000,11831,1,BV,1,100,3.67
1700035349.603085,89366.000,11976,1,BV,1,100,3.67
1700035350.601199,90341.000,12141,1,BV,1,100,3.67
1700035351.596243,91313.000,12303,1,BV,1,100,3.66
1700035352.591286,92285.000,12455,1,BV,1,100,3.66
1700035353.589401,93260.000,12600,1,BV,1,100,3.66
1700035354.587515,94235.000,12765,1,BV,1,100,3.67
1700035355.586654,95211.000,12930,1,BV,1,100,3.65
1700035356.583745,96185.000,13061,1,BV,1,100,3.66
1700035357.583906,97162.000,13215,1,BV,1,100,3.65
1700035358.577926,98133.000,13363,1,BV,1,100,3.64
1700035359.576041,99108.000,13530,1,BV,1,100,3.66
1700035360.574155,100083.000,13692,1,BV,1,100,3.68
1700035361.571246,101057.000,13839,1,BV,1,100,3.67
1700035362.571408,102034.000,14005,1,BV,1,100,3.67
1700035363.565428,103005.000,14154,1,BV,1,100,3.66
1700035364.563543,103980.000,14299,1,BV,1,100,3.68
1700035365.558586,104952.000,14449,1,BV,1,100,3.66
1700035366.551582,105922.000,14610,1,BV,1,100,3.68
1700035367.552768,106900.000,14773,1,BV,1,100,3.68
1700035368.550882,107875.000,14923,1,BV,1,100,3.67
1700035369.550020,108851.000,15087,1,BV,1,100,3.66
1700035370.546088,109824.000,15234,1,BV,1,100,3.67
1700035371.543179,110798.000,15395,1,BV,1,100,3.67
1700035372.540269,111772.000,15529,1,BV,1,100,3.69
1700035373.538384,112747.000,15677,1,BV,1,100,3.67
1700035374.536499,113722.000,15822,1,BV,1,100,3.65
1700035375.532566,114695.000,15989,1,BV,1,100,3.64
1700035376.532728,115672.000,16153,1,BV,1,100,3.65
1700035377.525724,116642.000,16299,1,BV,1,100,3.65
1700035378.521791,117615.000,16448,1,BV,1,100,3.65
1700035379.519906,118590.000,16613,1,BV,1,100,3.65
1700035380.515973,119563.000,16757,1,BV,1,100,3.66
1700035381.515111,120539.000,16922,1,BV,1,100,3.66
1700035382.511178,121512.000,17086,1,BV,1,100,3.68
1700035383.515435,122493.000,17231,1,BV,1,100,3.67
1700035384.509454,123464.000,17395,1,BV,1,100,3.67
1700035385.504498,124436.000,17541,1,BV,1,100,3.68
1700035386.505684,125414.000,17704,1,BV,1,100,3.66
1700035387.501751,126387.000,17870,1,BV,1,100,3.64
1700035388.503960,127366.000,18015,1,BV,1,100,3.65
1700035389.497980,128337.000,18168,1,BV,1,100,3.67
1700035390.495071,129311.000,18332,1,BV,1,100,3.67
1700035391.491138,130284.000,18479,1,BV,1,100,3.65
1700035392.485158,131255.000,18644,1,BV,1,100,3.64
1700035393.486343,132233.000,18792,1,BV,1,100,3.64
1700035394.482411,133206.000,18945,1,BV,1,100,3.65
1700035395.481549,134182.000,19092,1,BV,1,100,3.65
1700035396.478640,135156.000,19259,1,BV,1,100,3.65
1700035397.475731,136130.000,19422,1,BV,1,100,3.65
1700035398.475893,137107.000,19570,1,BV,1,100,3.64
1700035399.470936,138079.000,19724,1,BV,1,100,3.65
1700035400.470074,139055.000,19889,1,BV,1,100,3.65
1700035401.466141,140028.000,20037,1,BV,1,100,3.66
1700035402.468351,141007.000,20202,1,BV,1,100,3.68
1700035403.462371,141978.000,20365,1,BV,1,100,3.68
1700035404.454343,142947.000,20512,1,BV,1,100,3.70
1700035405.455529,143925.000,20664,1,BV,1,100,3.69
1700035406.449548,144896.000,20831,1,BV,1,100,3.67
1700035407.449710,145873.000,20994,1,BV,1,100,3.67
1700035408.450896,146851.000,21141,1,BV,1,100,3.67
1700035409.445940,147823.000,21304,1,BV,1,100,3.65
1700035410.447125,148801.000,21457,1,BV,1,100,3.67
1700035411.441145,149772.000,21620,1,BV,1,100,3.66
1700035412.440283,150748.000,21767,1,BV,1,100,3.66
1700035413.439421,151724.000,21932,1,BV,1,100,3.66
1700035414.435489,152697.000,22096,1,BV,1,100,3.67
1700035415.434627,153673.000,22250,1,BV,1,100,3.67
1700035416.432741,154648.000,22399,1,BV,1,100,3.66
1700035417.428809,155621.000,22564,1,BV,1,100,3.65
1700035418.424876,156594.000,22730,1,BV,1,100,3.65
1700035419.420943,157567.000,22877,1,BV,1,100,3.64
1700035420.422129,158545.000,23030,1,BV,1,100,3.64
1700035421.425362,159525.000,23191,1,BV,1,100,3.66
1700035422.420405,160497.000,23339,1,BV,1,100,3.66
1700035423.414425,161468.000,23504,1,BV,1,100,3.67
1700035424.416634,162447.000,23668,1,BV,1,100,3.66
1700035425.415773,163423.000,23815,1,BV,1,100,3.66
1700035426.414911,164399.000,23971,1,BV,1,100,3.68
1700035427.412002,165373.000,24116,1,BV,1,100,3.66
1700035428.411140,166349.000,24281,1,BV,1,100,3.68
1700035429.409255,167324.000,24442,1,BV,1,100,3.67
1700035430.404298,168296.000,24591,1,BV,1,100,3.66
1700035431.406507,169275.000,24745,1,BV,1,100,3.65
1700035432.404622,170250.000,24907,1,BV,1,100,3.65
1700035433.403760,171226.000,25052,1,BV,1,100,3.64
1700035434.405970,172205.000,25219,1,BV,1,100,3.65
1700035435.406132,173182.000,25382,1,BV,1,100,3.68
1700035436.406294,174159.000,25537,1,BV,1,100,3.66
1700035437.401337,175131.000,25685,1,BV,1,100,3.65
1700035438.399452,176106.000,25849,1,BV,1,100,3.65
1700035439.399614,177083.000,25993,1,BV,1,100,3.67
1700035440.398752,178059.000,26154,1,BV,1,100,3.67
1700035441.394819,179032.000,26298,1,BV,1,100,3.67
1700035442.389863,180004.000,26463,1,BV,1,100,3.66
1700035443.393095,180984.000,26623,1,BV,1,100,3.66
1700035444.390187,181958.000,26771,1,BV,1,100,3.67
1700035445.389325,182934.000,26935,1,BV,1,100,3.65
1700035446.386415,183908.000,27105,1,BV,1,100,3.64
1700035447.386578,184885.000,27235,1,BV,1,100,3.67
1700035448.389811,185865.000,27402,1,BV,1,100,3.67
1700035449.383830,186836.000,27563,1,BV,1,100,3.65
1700035450.383992,187813.000,27710,1,BV,1,100,3.65
1700035451.382107,188788.000,27875,1,BV,1,100,3.68
1700035452.373056,189756.000,28026,1,BV,1,100,3.66
1700035453.376289,190736.000,28189,1,BV,1,100,3.65
1700035454.375427,191712.000,28337,1,BV,1,100,3.66
1700035455.374565,192688.000,28501,1,BV,1,100,3.66
1700035456.370632,193661.000,28667,1,BV,1,100,3.67
1700035457.366699,194634.000,28802,1,BV,1,100,3.66
1700035458.368909,195613.000,28967,1,BV,1,100,3.65
1700035459.368047,196589.000,29128,1,BV,1,100,3.67
1700035460.367186,197565.000,29276,1,BV,1,100,3.66
1700035461.364276,198539.000,29441,1,BV,1,100,3.66
1700035462.364438,199516.000,29577,1,BV,1,100,3.69
1700035463.359482,200488.000,29724,1,BV,1,100,3.71
1700035464.354525,201460.000,29888,1,BV,1,100,3.69
1700035465.353663,202436.000,30036,1,BV,1,100,3.67
1700035466.350754,203410.000,30198,1,BV,1,100,3.67
1700035467.351940,204388.000,30344,1,BV,1,100,3.67
1700035468.348007,205361.000,30489,1,BV,1,100,3.68
1700035469.350217,206340.000,30654,1,BV,1,100,3.67
1700035470.350379,207317.000,30797,1,BV,1,100,3.66
1700035471.344398,208288.000,30962,1,BV,1,100,3.65
1700035472.345584,209266.000,31109,1,BV,1,100,3.66
1700035473.347793,210245.000,31257,1,BV,1,100,3.65
1700035474.347955,211222.000,31422,1,BV,1,100,3.65
1700035475.344023,212195.000,31570,1,BV,1,100,3.65
1700035476.343161,213171.000,31735,1,BV,1,100,3.65
1700035477.341275,214146.000,31898,1,BV,1,100,3.65
1700035478.336319,215118.000,32037,1,BV,1,100,3.65
1700035479.336481,216095.000,32172,1,BV,1,100,3.67
1700035480.338690,217074.000,32320,1,BV,1,100,3.67
1700035481.338852,218051.000,32483,1,BV,1,100,3.67
1700035482.337991,219027.000,32629,1,BV,1,100,3.68
1700035483.338152,220004.000,32778,1,BV,1,100,3.67
1700035484.337291,220980.000,32941,1,BV,1,100,3.67
1700035485.335405,221955.000,33104,1,BV,1,100,3.67
1700035486.336591,222933.000,33253,1,BV,1,100,3.68
1700035487.333682,223907.000,33418,1,BV,1,100,3.67
1700035488.338962,224889.000,33588,1,BV,1,100,3.67
1700035489.331958,225859.000,33736,1,BV,1,100,3.67
1700035490.327002,226831.000,33885,1,BV,1,100,3.67
1700035491.328187,227809.000,34046,1,BV,1,100,3.68
1700035492.325279,228783.000,34191,1,BV,1,100,3.67
1700035493.329535,229764.000,34356,1,BV,1,100,3.66
1700035494.326626,230738.000,34508,1,BV,1,100,3.66
1700035495.324741,231713.000,34670,1,BV,1,100,3.67
1700035496.327974,232693.000,34836,1,BV,1,100,3.67
1700035497.321994,233664.000,34984,1,BV,1,100,3.68
1700035498.324203,234643.000,35146,1,BV,1,100,3.69
1700035499.322317,235618.000,35296,1,BV,1,100,3.67
1700035500.320432,236593.000,35443,1,BV,1,100,3.66
1700035501.319570,237569.000,35604,1,BV,1,100,3.66
1700035502.318709,238545.000,35750,1,BV,1,100,3.65
1700035503.319894,239523.000,35915,1,BV,1,100,3.66
1700035504.314938,240495.000,36052,1,BV,1,100,3.65
1700035505.314076,241471.000,36215,1,BV,1,100,3.66
1700035506.316285,242450.000,36377,1,BV,1,100,3.66
1700035507.318495,243429.000,36523,1,BV,1,100,3.65
1700035508.318657,244406.000,36686,1,BV,1,100,3.66
1700035509.312676,245377.000,36847,1,BV,1,100,3.68
1700035510.313862,246355.000,36991,1,BV,1,100,3.66
1700035511.310953,247329.000,37135,1,BV,1,100,3.67
1700035512.309068,248304.000,37298,1,BV,1,100,3.68
1700035513.310253,249282.000,37458,1,BV,1,100,3.67
1700035514.307344,250256.000,37600,1,BV,1,100,3.65
1700035515.310577,251236.000,37745,1,BV,1,100,3.66
1700035516.304597,252207.000,37906,1,BV,1,100,3.66
1700035517.306806,253186.000,38065,1,BV,1,100,3.66
1700035518.307992,254164.000,38208,1,BV,1,100,3.67
1700035519.305083,255138.000,38367,1,BV,1,100,3.66
1700035520.309340,256119.000,38519,1,BV,1,100,3.65
1700035521.308478,257095.000,38683,1,BV,1,100,3.66
1700035522.306593,258070.000,38831,1,BV,1,100,3.65
1700035523.302660,259043.000,38992,1,BV,1,100,3.65
1700035524.297703,260015.000,39140,1,BV,1,100,3.65
1700035525.300936,260995.000,39288,1,BV,1,100,3.65
1700035526.299051,261970.000,39451,1,BV,1,100,3.65
1700035527.296142,262944.000,39614,1,BV,1,100,3.64
1700035528.294256,263919.000,39760,1,BV,1,100,3.65
1700035529.295442,264897.000,39925,1,BV,1,100,3.65
1700035530.295604,265874.000,40094,1,BV,1,100,3.66
1700035531.294742,266850.000,40222,1,BV,1,100,3.65
1700035532.291833,267824.000,40381,1,BV,1,100,3.66
1700035533.293019,268802.000,40544,1,BV,1,100,3.66
1700035534.295228,269781.000,40691,1,BV,1,100,3.65
1700035535.290272,270753.000,40852,1,BV,1,100,3.64
1700035536.287363,271727.000,41005,1,BV,1,100,3.65
1700035537.285477,272702.000,41150,1,BV,1,100,3.68
1700035538.279497,273673.000,41311,1,BV,1,100,3.67
1700035539.281706,274652.000,41457,1,BV,1,100,3.66
1700035540.282892,275630.000,41620,1,BV,1,100,3.65
1700035541.279983,276604.000,41772,1,BV,1,100,3.64
1700035542.277074,277578.000,41932,1,BV,1,100,3.64
1700035543.275188,278553.000,42076,1,BV,1,100,3.63
1700035544.275350,279530.000,42236,1,BV,1,100,3.65
1700035545.272441,280504.000,42378,1,BV,1,100,3.65
1700035546.269532,281478.000,42540,1,BV,1,100,3.65
1700035547.266623,282452.000,42681,1,BV,1,100,3.64
1700035548.269856,283432.000,42842,1,BV,1,100,3.63
1700035549.264899,284404.000,42988,1,BV,1,100,3.65
1700035550.261990,285378.000,43149,1,BV,1,100,3.66
1700035551.261128,286354.000,43290,1,BV,1,100,3.67
1700035552.258219,287328.000,43454,1,BV,1,100,3.67
1700035553.261452,288308.000,43596,1,BV,1,100,3.65
1700035554.258543,289282.000,43759,1,BV,1,100,3.66
1700035555.258705,290259.000,43920,1,BV,1,100,3.66
1700035556.258867,291236.000,44061,1,BV,1,100,3.65
1700035557.251863,292206.000,44211,1,BV,1,100,3.66
1700035558.251002,293182.000,44371,1,BV,1,100,3.68
1700035559.249116,294157.000,44514,1,BV,1,100,3.67
1700035560.248254,295133.000,44679,1,BV,1,100,3.66
1700035561.246369,296108.000,44836,1,BV,1,100,3.64
1700035562.243460,297082.000,44983,1,BV,1,100,3.65
1700035563.245669,298061.000,45130,1,BV,1,100,3.66
1700035564.240713,299033.000,45289,1,BV,1,100,3.67
1700035565.239851,300009.000,45446,1,BV,1,100,3.69
1700035566.241037,300987.000,45590,1,BV,1,100,3.66
1700035567.241199,301964.000,45738,1,BV,1,100,3.65
1700035568.239313,302939.000,45899,1,BV,1,100,3.66
1700035569.238451,303915.000,46056,1,BV,1,100,3.65
1700035570.235542,304889.000,46198,1,BV,1,100,3.65
1700035571.232633,305863.000,46357,1,BV,1,100,3.67
1700035572.229724,306837.000,46516,1,BV,1,100,3.65
1700035573.229886,307814.000,46658,1,BV,1,100,3.65
1700035574.231072,308792.000,46816,1,BV,1,100,3.66
1700035575.231234,309769.000,46958,1,BV,1,100,3.67
1700035576.224230,310739.000,47099,1,BV,1,100,3.67
1700035577.226439,311718.000,47258,1,BV,1,100,3.66
1700035578.225577,312694.000,47404,1,BV,1,100,3.66
1700035579.222668,313668.000,47562,1,BV,1,100,3.66
1700035580.222830,314645.000,47704,1,BV,1,100,3.65
1700035581.219921,315619.000,47862,1,BV,1,100,3.65
1700035582.217012,316593.000,48006,1,BV,1,100,3.64
1700035583.213079,317566.000,48150,1,BV,1,100,3.67
1700035584.210170,318540.000,48293,1,BV,1,100,3.68
1700035585.208285,319515.000,48454,1,BV,1,100,3.68
1700035586.206399,320490.000,48598,1,BV,1,100,3.68
1700035587.206561,321467.000,48728,1,BV,1,100,3.65
1700035588.205699,322443.000,48890,1,BV,1,100,3.66
1700035589.203814,323418.000,49033,1,BV,1,100,3.66
1700035590.198857,324390.000,49194,1,BV,1,100,3.65
1700035591.194925,325363.000,49354,1,BV,1,100,3.65
1700035592.190992,326336.000,49499,1,BV,1,100,3.65
1700035593.191154,327313.000,49666,1,BV,1,100,3.67
1700035594.187221,328286.000,49794,1,BV,1,100,3.67
1700035595.180217,329256.000,49955,1,BV,1,100,3.66
1700035596.183450,330236.000,50115,1,BV,1,100,3.65
1700035597.176446,331206.000,50258,1,BV,1,100,3.67
1700035598.175584,332182.000,50422,1,BV,1,100,3.66
1700035599.173699,333157.000,50569,1,BV,1,100,3.67
1700035600.170790,334131.000,50729,1,BV,1,100,3.66
1700035601.175046,335112.000,50872,1,BV,1,100,3.65
1700035602.171114,336085.000,51031,1,BV,1,100,3.64
1700035603.170252,337061.000,51175,1,BV,1,100,3.66
1700035604.165295,338033.000,51323,1,BV,1,100,3.66
1700035605.160339,339005.000,51484,1,BV,1,100,3.67
1700035606.162548,339984.000,51644,1,BV,1,100,3.67
1700035607.160663,340959.000,51788,1,BV,1,100,3.68
1700035608.160825,341936.000,51932,1,BV,1,100,3.66
1700035609.157916,342910.000,52086,1,BV,1,100,3.65
1700035610.161149,343890.000,52254,1,BV,1,100,3.65
1700035611.158240,344864.000,52407,1,BV,1,100,3.64
1700035612.157378,345840.000,52576,1,BV,1,100,3.63
1700035613.158564,346818.000,52743,1,BV,1,100,3.65
1700035614.156678,347793.000,52893,1,BV,1,100,3.66
1700035615.160935,348774.000,53046,1,BV,1,100,3.65
1700035616.154955,349745.000,53215,1,BV,1,100,3.63
1700035617.153069,350720.000,53382,1,BV,1,100,3.64
1700035618.156302,351700.000,53532,1,BV,1,100,3.64
1700035619.149298,352670.000,53701,1,BV,1,100,3.64
1700035620.153555,353651.000,53854,1,BV,1,100,3.65
1700035621.155765,354630.000,54022,1,BV,1,100,3.65
1700035622.151832,355603.000,54190,1,BV,1,100,3.65
1700035623.153018,356581.000,54340,1,BV,1,100,3.66
1700035624.152156,357557.000,54509,1,BV,1,100,3.66
1700035625.154365,358536.000,54664,1,BV,1,100,3.67
1700035626.149409,359508.000,54814,1,BV,1,100,3.68
1700035627.146499,360482.000,54983,1,BV,1,100,3.67
1700035628.146662,361459.000,55151,1,BV,1,100,3.69
1700035629.148871,362438.000,55302,1,BV,1,100,3.68
1700035630.145962,363412.000,55457,1,BV,1,100,3.66
1700035631.141005,364384.000,55626,1,BV,1,100,3.66
1700035632.140143,365360.000,55794,1,BV,1,100,3.66
1700035633.138258,366335.000,55945,1,BV,1,100,3.66
1700035634.140467,367314.000,56114,1,BV,1,100,3.66
1700035635.138582,368289.000,56283,1,BV,1,100,3.64
1700035636.137720,369265.000,56434,1,BV,1,100,3.63
1700035637.135835,370240.000,56585,1,BV,1,100,3.64
1700035638.129854,371211.000,56756,1,BV,1,100,3.66
1700035639.127969,372186.000,56923,1,BV,1,100,3.66
1700035640.127107,373162.000,57073,1,BV,1,100,3.66
1700035641.124198,374136.000,57233,1,BV,1,100,3.69
1700035642.124360,375113.000,57402,1,BV,1,100,3.68
1700035643.123498,376089.000,57552,1,BV,1,100,3.67
1700035644.123661,377066.000,57721,1,BV,1,100,3.66
1700035645.118704,378038.000,57891,1,BV,1,100,3.65
1700035646.115795,379012.000,58030,1,BV,1,100,3.65
1700035647.116981,379990.000,58198,1,BV,1,100,3.65
1700035648.118166,380968.000,58366,1,BV,1,100,3.66
1700035649.114233,381941.000,58517,1,BV,1,100,3.67
1700035650.110301,382914.000,58685,1,BV,1,100,3.66
1700035651.107391,383888.000,58838,1,BV,1,100,3.66
1700035652.103458,384861.000,59006,1,BV,1,100,3.67
1700035653.100549,385835.000,59157,1,BV,1,100,3.67
1700035654.100711,386812.000,59325,1,BV,1,100,3.67
1700035655.099850,387788.000,59476,1,BV,1,100,3.65
1700035656.098988,388764.000,59648,1,BV,1,100,3.64
1700035657.090960,389733.000,59801,1,BV,1,100,3.64
1700035658.093170,390712.000,59971,1,BV,1,100,3.67
1700035659.088213,391684.000,60124,1,BV,1,100,3.67
1700035660.083256,392656.000,60295,1,BV,1,100,3.66
1700035661.084442,393634.000,60464,1,BV,1,100,3.66
1700035662.079486,394606.000,60622,1,BV,1,100,3.65
1700035663.078624,395582.000,60773,1,BV,1,100,3.66
1700035664.073667,396554.000,60944,1,BV,1,100,3.66
1700035665.072806,397530.000,61096,1,BV,1,100,3.66
1700035666.069896,398504.000,61265,1,BV,1,100,3.66
1700035667.069035,399480.000,61420,1,BV,1,100,3.64
1700035668.071244,400459.000,61588,1,BV,1,100,3.65
1700035669.068335,401433.000,61738,1,BV,1,100,3.65
1700035670.069521,402411.000,61907,1,BV,1,100,3.65
1700035671.063540,403382.000,62074,1,BV,1,100,3.65
1700035672.057560,404353.000,62228,1,BV,1,100,3.64
