LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1700035289.246329,30407.000,2552,1,T1,1,100,28.677
1700035289.377364,30535.000,2569,1,T1,1,100,28.612
1700035289.510446,30665.000,2586,1,T1,1,100,28.655
1700035289.645575,30797.000,2619,1,T1,1,100,28.567
1700035289.780704,30929.000,2637,1,T1,1,100,28.635
1700035289.914810,31060.000,2652,1,T1,1,100,28.559
1700035290.046868,31189.000,2683,1,T1,1,100,28.561
1700035290.178926,31318.000,2699,1,T1,1,100,28.597
1700035290.314056,31450.000,2716,1,T1,1,100,28.578
1700035290.447138,31580.000,2733,1,T1,1,100,28.569
1700035290.580220,31710.000,2763,1,T1,1,100,28.565
1700035290.713302,31840.000,2779,1,T1,1,100,28.564
1700035290.844336,31968.000,2797,1,T1,1,100,28.528
1700035290.980489,32101.000,2828,1,T1,1,100,28.583
1700035291.114595,32232.000,2845,1,T1,1,100,28.642
1700035291.246653,32361.000,2861,1,T1,1,100,28.597
1700035291.382806,32494.000,2878,1,T1,1,100,28.542
1700035291.515888,32624.000,2909,1,T1,1,100,28.518
1700035291.647946,32753.000,2925,1,T1,1,100,28.685
1700035291.781028,32883.000,2945,1,T1,1,100,28.686
1700035291.915134,33014.000,2975,1,T1,1,100,28.616
1700035292.050263,33146.000,2994,1,T1,1,100,28.586
1700035292.184369,33277.000,3009,1,T1,1,100,28.643
1700035292.314380,33404.000,3025,1,T1,1,100,28.668
1700035292.447462,33534.000,3056,1,T1,1,100,28.715
1700035292.582591,33666.000,3071,1,T1,1,100,28.628
1700035292.716697,33797.000,3088,1,T1,1,100,28.556
1700035292.849779,33927.000,3122,1,T1,1,100,28.630
1700035292.981837,34056.000,3139,1,T1,1,100,28.663
1700035293.113895,34185.000,3156,1,T1,1,100,28.641
1700035293.248001,34316.000,3171,1,T1,1,100,28.668
1700035293.380059,34445.000,3204,1,T1,1,100,28.714
1700035293.513141,34575.000,3220,1,T1,1,100,28.628
1700035293.646223,34705.000,3237,1,T1,1,100,28.626
1700035293.777257,34833.000,3270,1,T1,1,100,28.661
1700035293.910339,34963.000,3286,1,T1,1,100,28.676
1700035294.043421,35093.000,3302,1,T1,1,100,28.683
1700035294.175479,35222.000,3322,1,T1,1,100,28.792
1700035294.311633,35355.000,3353,1,T1,1,100,28.839
1700035294.445738,35486.000,3374,1,T1,1,100,28.753
1700035294.576773,35614.000,3389,1,T1,1,100,28.751
1700035294.708831,35743.000,3408,1,T1,1,100,28.751
1700035294.840889,35872.000,3425,1,T1,1,100,28.644
1700035294.973971,36002.000,3441,1,T1,1,100,28.704
1700035295.107053,36132.000,3474,1,T1,1,100,28.801
1700035295.239111,36261.000,3489,1,T1,1,100,28.772
1700035295.374241,36393.000,3506,1,T1,1,100,28.830
1700035295.508346,36524.000,3538,1,T1,1,100,28.749
1700035295.640404,36653.000,3553,1,T1,1,100,28.750
1700035295.773487,36783.000,3572,1,T1,1,100,28.750
1700035295.906569,36913.000,3591,1,T1,1,100,28.785
1700035296.037603,37041.000,3622,1,T1,1,100,28.836
1700035296.170685,37171.000,3638,1,T1,1,100,28.823
1700035296.303767,37301.000,3655,1,T1,1,100,28.852
1700035296.435825,37430.000,3686,1,T1,1,100,28.865
1700035296.569931,37561.000,3704,1,T1,1,100,28.764
1700035296.700965,37689.000,3720,1,T1,1,100,28.756
1700035296.834047,37819.000,3740,1,T1,1,100,28.824
1700035296.970200,37952.000,3773,1,T1,1,100,28.888
1700035297.103282,38082.000,3788,1,T1,1,100,28.845
1700035297.236364,38212.000,3804,1,T1,1,100,28.862
1700035297.369446,38342.000,3837,1,T1,1,100,28.869
1700035297.500481,38470.000,3852,1,T1,1,100,28.731
1700035297.636634,38603.000,3868,1,T1,1,100,28.813
1700035297.770739,38734.000,3884,1,T1,1,100,28.813
1700035297.902797,38863.000,3918,1,T1,1,100,28.848
1700035298.035880,38993.000,3935,1,T1,1,100,28.828
1700035298.168962,39123.000,3950,1,T1,1,100,28.784
1700035298.302043,39253.000,3968,1,T1,1,100,28.800
1700035298.435125,39383.000,4003,1,T1,1,100,28.701
1700035298.567183,39512.000,4018,1,T1,1,100,28.764
1700035298.701289,39643.000,4035,1,T1,1,100,28.792
1700035298.835395,39774.000,4067,1,T1,1,100,28.803
1700035298.965406,39901.000,4082,1,T1,1,100,28.809
1700035299.098488,40031.000,4099,1,T1,1,100,28.775
1700035299.233617,40163.000,4114,1,T1,1,100,28.761
1700035299.367723,40294.000,4147,1,T1,1,100,28.861
1700035299.500805,40424.000,4163,1,T1,1,100,28.869
1700035299.631839,40552.000,4178,1,T1,1,100,28.908
1700035299.764921,40682.000,4200,1,T1,1,100,28.960
1700035299.902098,40816.000,4217,1,T1,1,100,28.912
1700035300.035180,40946.000,4236,1,T1,1,100,28.891
1700035300.168262,41076.000,4268,1,T1,1,100,28.882
1700035300.301344,41206.000,4285,1,T1,1,100,28.807
1700035300.432378,41334.000,4302,1,T1,1,100,28.846
1700035300.565460,41464.000,4317,1,T1,1,100,28.898
1700035300.698542,41594.000,4354,1,T1,1,100,28.956
1700035300.830600,41723.000,4370,1,T1,1,100,28.945
1700035300.963682,41853.000,4385,1,T1,1,100,28.870
1700035301.096764,41983.000,4418,1,T1,1,100,28.873
1700035301.228822,42112.000,4434,1,T1,1,100,28.874
1700035301.361904,42242.000,4450,1,T1,1,100,28.946
1700035301.494986,42372.000,4466,1,T1,1,100,29.012
1700035301.627044,42501.000,4499,1,T1,1,100,28.970
1700035301.760127,42631.000,4516,1,T1,1,100,28.951
1700035301.892185,42760.000,4534,1,T1,1,100,28.944
1700035302.027314,42892.000,4565,1,T1,1,100,28.940
1700035302.161420,43023.000,4580,1,T1,1,100,28.974
1700035302.293478,43152.000,4598,1,T1,1,100,28.953
1700035302.426560,43282.000,4614,1,T1,1,100,29.051
1700035302.559642,43412.000,4648,1,T1,1,100,29.093
1700035302.693748,43543.000,4665,1,T1,1,100,29.040
1700035302.826829,43673.000,4682,1,T1,1,100,29.053
1700035302.959911,43803.000,4713,1,T1,1,100,29.058
1700035303.091970,43932.000,4729,1,T1,1,100,29.025
1700035303.226075,44063.000,4744,1,T1,1,100,28.940
1700035303.358134,44192.000,4762,1,T1,1,100,28.974
1700035303.490192,44321.000,4793,1,T1,1,100,29.024
1700035303.626345,44454.000,4808,1,T1,1,100,28.975
1700035303.759427,44584.000,4831,1,T1,1,100,28.883
1700035303.891485,44713.000,4861,1,T1,1,100,28.878
1700035304.023543,44842.000,4877,1,T1,1,100,29.054
1700035304.156625,44972.000,4893,1,T1,1,100,28.988
1700035304.292778,45105.000,4924,1,T1,1,100,28.924
1700035304.426884,45236.000,4941,1,T1,1,100,28.932
