LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1667057468.619158,82079.000,11367,3,MX,1,100, 8
1667057468.653970,82113.000,11367,3,MX,1,100, 8
1667057468.693902,82152.000,11384,2,MX,1,100, 7
1667057468.733833,82191.000,11384,2,MX,1,100, 9
1667057468.773765,82230.000,11400,3,MX,1,100, 9
1667057468.813696,82269.000,11400,3,MX,1,100, 9
1667057468.853628,82308.000,11400,3,MX,1,100, 8
1667057468.894583,82348.000,11420,2,MX,1,100, 8
1667057468.935539,82388.000,11420,2,MX,1,100, 9
1667057468.975812,82427.333,11435,3,MX,1,100, 8
1667057469.016085,82466.667,11435,3,MX,1,100, 8
1667057469.056357,82506.000,11435,3,MX,1,100, 8
1667057469.096289,82545.000,11452,2,MX,1,100, 9
1667057469.136221,82584.000,11452,2,MX,1,100, 8
1667057469.175811,82622.667,11469,3,MX,1,100, 8
1667057469.215401,82661.333,11469,3,MX,1,100, 9
1667057469.254992,82700.000,11469,3,MX,1,100, 8
1667057469.294582,82738.667,11486,3,MX,1,100, 8
1667057469.334172,82777.333,11486,3,MX,1,100, 8
1667057469.373762,82816.000,11486,3,MX,1,100, 9
1667057469.413694,82855.000,11502,2,MX,1,100, 8
1667057469.453625,82894.000,11502,2,MX,1,100, 9
1667057469.494581,82934.000,11519,3,MX,1,100, 8
1667057469.535536,82974.000,11519,3,MX,1,100, 8
1667057469.576492,83014.000,11519,3,MX,1,100, 8
1667057469.616935,83053.500,11537,2,MX,1,100, 8
1667057469.657379,83093.000,11537,2,MX,1,100, 8
1667057469.697310,83132.000,11554,3,MX,1,100, 8
1667057469.737242,83171.000,11554,3,MX,1,100, 9
1667057469.777174,83210.000,11554,3,MX,1,100, 9
1667057469.817105,83249.000,11578,3,MX,1,100, 9
1667057469.857037,83288.000,11578,3,MX,1,100, 8
1667057469.896968,83327.000,11578,3,MX,1,100, 9
1667057469.936900,83366.000,11594,2,MX,1,100, 7
1667057469.976831,83405.000,11594,2,MX,1,100, 8
1667057470.016080,83443.333,11610,3,MX,1,100, 9
1667057470.055329,83481.667,11610,3,MX,1,100, 9
1667057470.094578,83520.000,11610,3,MX,1,100, 9
1667057470.135534,83560.000,11627,2,MX,1,100, 8
1667057470.176489,83600.000,11627,2,MX,1,100, 8
1667057470.216762,83639.333,11644,3,MX,1,100, 8
1667057470.257035,83678.667,11644,3,MX,1,100, 8
1667057470.297308,83718.000,11644,3,MX,1,100, 9
1667057470.332803,83752.667,11661,3,MX,1,100, 8
1667057470.368297,83787.333,11661,3,MX,1,100, 8
1667057470.403792,83822.000,11661,3,MX,1,100, 8
1667057470.443724,83861.000,11676,2,MX,1,100, 9
1667057470.483655,83900.000,11676,2,MX,1,100, 8
1667057470.523587,83939.000,11696,3,MX,1,100, 9
1667057470.563518,83978.000,11696,3,MX,1,100, 8
1667057470.603450,84017.000,11696,3,MX,1,100, 8
1667057470.642699,84055.333,11712,3,MX,1,100, 7
1667057470.681948,84093.667,11712,3,MX,1,100, 9
1667057470.721197,84132.000,11712,3,MX,1,100, 9
1667057470.761128,84171.000,11729,2,MX,1,100, 8
1667057470.801060,84210.000,11729,2,MX,1,100,10
1667057470.840991,84249.000,11745,3,MX,1,100, 8
1667057470.880923,84288.000,11745,3,MX,1,100, 8
1667057470.920855,84327.000,11745,3,MX,1,100, 9
1667057470.960786,84366.000,11762,2,MX,1,100, 8
1667057471.000718,84405.000,11762,2,MX,1,100, 9
1667057471.040649,84444.000,11778,3,MX,1,100, 8
1667057471.080581,84483.000,11778,3,MX,1,100, 8
1667057471.120512,84522.000,11778,3,MX,1,100, 8
1667057471.161468,84562.000,11796,3,MX,1,100, 8
1667057471.202424,84602.000,11796,3,MX,1,100, 8
1667057471.243379,84642.000,11796,3,MX,1,100, 8
1667057471.283823,84681.500,11812,2,MX,1,100, 8
1667057471.324266,84721.000,11812,2,MX,1,100, 8
1667057471.364197,84760.000,11830,3,MX,1,100, 8
1667057471.404129,84799.000,11830,3,MX,1,100, 8
1667057471.444061,84838.000,11830,3,MX,1,100, 8
1667057471.483480,84876.500,11847,2,MX,1,100, 7
1667057471.522900,84915.000,11847,2,MX,1,100, 7
1667057471.562490,84953.667,11866,3,MX,1,100, 7
1667057471.602081,84992.333,11866,3,MX,1,100, 6
1667057471.641671,85031.000,11866,3,MX,1,100, 7
1667057471.681602,85070.000,11882,2,MX,1,100, 8
1667057471.721534,85109.000,11882,2,MX,1,100, 7
1667057471.762148,85148.667,11898,3,MX,1,100, 7
1667057471.802762,85188.333,11898,3,MX,1,100, 6
1667057471.843376,85228.000,11898,3,MX,1,100, 7
1667057471.883649,85267.333,11915,3,MX,1,100, 7
1667057471.923922,85306.667,11915,3,MX,1,100, 7
1667057471.964195,85346.000,11915,3,MX,1,100, 6
1667057472.004127,85385.000,11932,2,MX,1,100, 8
1667057472.044058,85424.000,11932,2,MX,1,100, 8
1667057472.083648,85462.667,11948,3,MX,1,100, 8
1667057472.123239,85501.333,11948,3,MX,1,100, 8
1667057472.162829,85540.000,11948,3,MX,1,100, 8
1667057472.198665,85575.000,11966,3,MX,1,100, 8
1667057472.234501,85610.000,11966,3,MX,1,100, 7
1667057472.270337,85645.000,11966,3,MX,1,100, 6
1667057472.310781,85684.500,11981,2,MX,1,100, 7
1667057472.351224,85724.000,11981,2,MX,1,100, 8
1667057472.391156,85763.000,11998,3,MX,1,100, 8
1667057472.431087,85802.000,11998,3,MX,1,100, 8
1667057472.471019,85841.000,11998,3,MX,1,100, 8
1667057472.510950,85880.000,12015,2,MX,1,100, 8
1667057472.550882,85919.000,12015,2,MX,1,100, 7
1667057472.590813,85958.000,12034,3,MX,1,100, 6
1667057472.630745,85997.000,12034,3,MX,1,100, 7
1667057472.670677,86036.000,12034,3,MX,1,100, 5
1667057472.710608,86075.000,12049,3,MX,1,100, 7
1667057472.750540,86114.000,12049,3,MX,1,100, 5
1667057472.790471,86153.000,12049,3,MX,1,100, 5
1667057472.830403,86192.000,12067,2,MX,1,100, 5
1667057472.870335,86231.000,12067,2,MX,1,100, 5
1667057472.909925,86269.667,12083,3,MX,1,100, 4
1667057472.949515,86308.333,12083,3,MX,1,100, 3
1667057472.989105,86347.000,12083,3,MX,1,100, 4
1667057473.028525,86385.500,12100,2,MX,1,100, 4
1667057473.067945,86424.000,12100,2,MX,1,100, 3
1667057473.107876,86463.000,12116,3,MX,1,100, 4
1667057473.147808,86502.000,12116,3,MX,1,100, 2
1667057473.187739,86541.000,12116,3,MX,1,100, 4
1667057473.227671,86580.000,12133,3,MX,1,100, 4
1667057473.267602,86619.000,12133,3,MX,1,100, 3
1667057473.307534,86658.000,12133,3,MX,1,100, 3
1667057473.347466,86697.000,12149,2,MX,1,100, 2
1667057473.387397,86736.000,12149,2,MX,1,100, 3
1667057473.427329,86775.000,12168,3,MX,1,100, 3
1667057473.467260,86814.000,12168,3,MX,1,100, 3
1667057473.507192,86853.000,12168,3,MX,1,100, 2
1667057473.546441,86891.333,12187,3,MX,1,100, 4
1667057473.585690,86929.667,12187,3,MX,1,100, 3
1667057473.624939,86968.000,12187,3,MX,1,100, 4
1667057473.664871,87007.000,12203,2,MX,1,100, 4
1667057473.704802,87046.000,12203,2,MX,1,100, 4
1667057473.744734,87085.000,12219,3,MX,1,100, 3
1667057473.784665,87124.000,12219,3,MX,1,100, 4
1667057473.824597,87163.000,12219,3,MX,1,100, 4
1667057473.860091,87197.667,12237,3,MX,1,100, 4
1667057473.895586,87232.333,12237,3,MX,1,100, 4
1667057473.931081,87267.000,12237,3,MX,1,100, 2
1667057473.971524,87306.500,12253,2,MX,1,100, 4
1667057474.011968,87346.000,12253,2,MX,1,100, 4
1667057474.051899,87385.000,12270,3,MX,1,100, 3
1667057474.091831,87424.000,12270,3,MX,1,100, 4
1667057474.131763,87463.000,12270,3,MX,1,100, 4
1667057474.171694,87502.000,12286,3,MX,1,100, 4
1667057474.211626,87541.000,12286,3,MX,1,100, 4
1667057474.251557,87580.000,12286,3,MX,1,100, 3
1667057474.291489,87619.000,12303,2,MX,1,100, 4
1667057474.331420,87658.000,12303,2,MX,1,100, 5
1667057474.371011,87696.667,12319,3,MX,1,100, 5
1667057474.410601,87735.333,12319,3,MX,1,100, 5
1667057474.450191,87774.000,12319,3,MX,1,100, 5
1667057474.490635,87813.500,12337,2,MX,1,100, 5
1667057474.531078,87853.000,12337,2,MX,1,100, 6
1667057474.571692,87892.667,12354,3,MX,1,100, 5
1667057474.612307,87932.333,12354,3,MX,1,100, 4
1667057474.652921,87972.000,12354,3,MX,1,100, 6
1667057474.692852,88011.000,12371,2,MX,1,100, 5
1667057474.732784,88050.000,12371,2,MX,1,100, 5
1667057474.772716,88089.000,12387,3,MX,1,100, 5
1667057474.812647,88128.000,12387,3,MX,1,100, 4
1667057474.852579,88167.000,12387,3,MX,1,100, 4
1667057474.892510,88206.000,12405,3,MX,1,100, 6
1667057474.932442,88245.000,12405,3,MX,1,100, 5
1667057474.972373,88284.000,12405,3,MX,1,100, 5
1667057475.011622,88322.333,12426,3,MX,1,100, 7
1667057475.050871,88360.667,12426,3,MX,1,100, 6
1667057475.090120,88399.000,12426,3,MX,1,100, 6
1667057475.131076,88439.000,12444,3,MX,1,100, 6
1667057475.172031,88479.000,12444,3,MX,1,100, 5
1667057475.212987,88519.000,12444,3,MX,1,100, 6
1667057475.252918,88558.000,12459,2,MX,1,100, 5
1667057475.292850,88597.000,12459,2,MX,1,100, 5
1667057475.332781,88636.000,12476,3,MX,1,100, 5
1667057475.372713,88675.000,12476,3,MX,1,100, 5
1667057475.412645,88714.000,12476,3,MX,1,100, 5
1667057475.452576,88753.000,12492,2,MX,1,100, 5
1667057475.492508,88792.000,12492,2,MX,1,100, 4
1667057475.532439,88831.000,12512,3,MX,1,100, 6
1667057475.572371,88870.000,12512,3,MX,1,100, 5
1667057475.612303,88909.000,12512,3,MX,1,100, 5
1667057475.647456,88943.333,12527,3,MX,1,100, 5
1667057475.682609,88977.667,12527,3,MX,1,100, 5
1667057475.717763,89012.000,12527,3,MX,1,100, 4
1667057475.757694,89051.000,12544,2,MX,1,100, 5
1667057475.797626,89090.000,12544,2,MX,1,100, 5
1667057475.837216,89128.667,12561,3,MX,1,100, 6
1667057475.876806,89167.333,12561,3,MX,1,100, 5
1667057475.916397,89206.000,12561,3,MX,1,100, 7
1667057475.955987,89244.667,12578,3,MX,1,100, 6
1667057475.995577,89283.333,12578,3,MX,1,100, 5
1667057476.035167,89322.000,12578,3,MX,1,100, 5
1667057476.075099,89361.000,12594,2,MX,1,100, 7
1667057476.115031,89400.000,12594,2,MX,1,100, 7
1667057476.155986,89440.000,12611,3,MX,1,100, 6
1667057476.196942,89480.000,12611,3,MX,1,100, 5
1667057476.237897,89520.000,12611,3,MX,1,100, 5
1667057476.278341,89559.500,12627,2,MX,1,100, 6
1667057476.318784,89599.000,12627,2,MX,1,100, 6
1667057476.358716,89638.000,12644,3,MX,1,100, 6
1667057476.398647,89677.000,12644,3,MX,1,100, 5
1667057476.438579,89716.000,12644,3,MX,1,100, 5
1667057476.477828,89754.333,12661,3,MX,1,100, 6
1667057476.517077,89792.667,12661,3,MX,1,100, 5
1667057476.556326,89831.000,12661,3,MX,1,100, 6
1667057476.596257,89870.000,12681,2,MX,1,100, 6
1667057476.636189,89909.000,12681,2,MX,1,100, 5
1667057476.676121,89948.000,12697,3,MX,1,100, 6
1667057476.716052,89987.000,12697,3,MX,1,100, 5
1667057476.755984,90026.000,12697,3,MX,1,100, 7
1667057476.796939,90066.000,12714,2,MX,1,100, 6
1667057476.837894,90106.000,12714,2,MX,1,100, 6
1667057476.878167,90145.333,12731,3,MX,1,100, 6
1667057476.918440,90184.667,12731,3,MX,1,100, 4
1667057476.958713,90224.000,12731,3,MX,1,100, 4
1667057476.998645,90263.000,12748,2,MX,1,100, 4
1667057477.038576,90302.000,12748,2,MX,1,100, 4
1667057477.078508,90341.000,12763,3,MX,1,100, 5
1667057477.118439,90380.000,12763,3,MX,1,100, 6
1667057477.158371,90419.000,12763,3,MX,1,100, 5
1667057477.198303,90458.000,12781,3,MX,1,100, 6
1667057477.238234,90497.000,12781,3,MX,1,100, 5
1667057477.278166,90536.000,12781,3,MX,1,100, 4
1667057477.317585,90574.500,12797,2,MX,1,100, 5
1667057477.357005,90613.000,12797,2,MX,1,100, 6
1667057477.392158,90647.333,12816,3,MX,1,100, 6
1667057477.427312,90681.667,12816,3,MX,1,100, 6
1667057477.462465,90716.000,12816,3,MX,1,100, 5
1667057477.502397,90755.000,12832,3,MX,1,100, 5
1667057477.542328,90794.000,12832,3,MX,1,100, 5
1667057477.582260,90833.000,12832,3,MX,1,100, 6
1667057477.622191,90872.000,12851,2,MX,1,100, 5
1667057477.662123,90911.000,12851,2,MX,1,100, 6
1667057477.702055,90950.000,12867,3,MX,1,100, 7
1667057477.741986,90989.000,12867,3,MX,1,100, 7
1667057477.781918,91028.000,12867,3,MX,1,100, 7
1667057477.821849,91067.000,12885,3,MX,1,100, 7
1667057477.861781,91106.000,12885,3,MX,1,100, 5
1667057477.901712,91145.000,12885,3,MX,1,100, 8
1667057477.941132,91183.500,12901,2,MX,1,100, 7
1667057477.980552,91222.000,12901,2,MX,1,100, 7
1667057478.020142,91260.667,12917,3,MX,1,100, 8
1667057478.059732,91299.333,12917,3,MX,1,100, 6
1667057478.099323,91338.000,12917,3,MX,1,100, 7
1667057478.139254,91377.000,12936,2,MX,1,100, 7
