LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1667057459.334556,73011.000,9884,1,TL,1,100,2022-10-29_17-30-59-382775
1667057464.601428,78155.000,10737,1,TL,1,100,2022-10-29_17-30-59-441080
1667057464.632144,78185.000,10740,1,TL,1,100,2022-10-29_17-31-04-675098
1667057469.856013,83287.000,11557,1,TL,1,100,2022-10-29_17-31-04-733795
1667057469.880586,83311.000,11560,1,TL,1,100,2022-10-29_17-31-09-920920
1667057475.086025,88395.000,12408,1,TL,1,100,2022-10-29_17-31-09-988018
1667057475.110598,88419.000,12411,1,TL,1,100,2022-10-29_17-31-15-149750
1667057480.330371,93517.000,13279,1,TL,1,100,2022-10-29_17-31-15-197086
1667057480.355968,93542.000,13282,1,TL,1,100,2022-10-29_17-31-20-389813
1667057485.565503,98630.000,14137,1,TL,1,100,2022-10-29_17-31-20-564113
1667057485.626936,98690.000,14140,1,TL,1,100,2022-10-29_17-31-25-651502
1667057490.789371,103732.000,14990,1,TL,1,100,2022-10-29_17-31-25-777927
1667057490.814969,103757.000,14993,1,TL,1,100,2022-10-29_17-31-30-839194
1667057496.062387,108882.000,15861,1,TL,1,100,2022-10-29_17-31-30-889120
1667057496.090031,108909.000,15864,1,TL,1,100,2022-10-29_17-31-36-107035
1667057501.289327,113987.000,16718,1,TL,1,100,2022-10-29_17-31-36-168340
1667057501.321067,114018.000,16721,1,TL,1,100,2022-10-29_17-31-41-344261
1667057506.519339,119095.000,17571,1,TL,1,100,2022-10-29_17-31-41-404401
1667057506.554151,119129.000,17574,1,TL,1,100,2022-10-29_17-31-46-561787
1667057511.788259,124241.000,18440,1,TL,1,100,2022-10-29_17-31-46-643669
1667057511.857883,124309.000,18443,1,TL,1,100,2022-10-29_17-31-51-876403
1667057517.019295,129350.000,19291,1,TL,1,100,2022-10-29_17-31-51-970757
1667057517.091990,129421.000,19294,1,TL,1,100,2022-10-29_17-31-57-095663
1667057522.248282,134457.000,20142,1,TL,1,100,2022-10-29_17-31-57-182641
1667057527.492629,139579.000,20996,1,TL,1,100,2022-10-29_17-32-02-405533
1667057527.511059,139597.000,20998,1,TL,1,100,2022-10-29_17-32-02-490215
