LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1667057458.827732,72516.000,9813,1,T1,1,100,30.459
1667057458.950598,72636.000,9839,1,T1,1,100,30.376
1667057459.082680,72765.000,9855,1,T1,1,100,30.517
1667057459.215785,72895.000,9873,1,T1,1,100,30.543
1667057459.348890,73025.000,9908,1,T1,1,100,30.483
1667057459.483019,73156.000,9924,1,T1,1,100,30.493
1667057459.619196,73289.000,9944,1,T1,1,100,30.426
1667057459.752301,73419.000,9960,1,T1,1,100,30.397
1667057459.883359,73547.000,9993,1,T1,1,100,30.385
1667057460.018512,73679.000,10010,1,T1,1,100,30.485
1667057460.151617,73809.000,10026,1,T1,1,100,30.529
1667057460.284722,73939.000,10059,1,T1,1,100,30.477
1667057460.417827,74069.000,10076,1,T1,1,100,30.419
1667057460.549909,74198.000,10093,1,T1,1,100,30.571
1667057460.686086,74331.000,10112,1,T1,1,100,30.495
1667057460.818167,74460.000,10145,1,T1,1,100,30.463
1667057460.951272,74590.000,10161,1,T1,1,100,30.519
1667057461.084378,74720.000,10180,1,T1,1,100,30.579
1667057461.216459,74849.000,10213,1,T1,1,100,30.676
1667057461.348540,74978.000,10229,1,T1,1,100,30.576
1667057461.482669,75109.000,10246,1,T1,1,100,30.533
1667057461.614751,75238.000,10263,1,T1,1,100,30.621
1667057461.749904,75370.000,10297,1,T1,1,100,30.552
1667057461.881985,75499.000,10317,1,T1,1,100,30.523
1667057462.013043,75627.000,10333,1,T1,1,100,30.474
1667057462.146148,75757.000,10366,1,T1,1,100,30.489
1667057462.281301,75889.000,10383,1,T1,1,100,30.495
1667057462.415430,76020.000,10399,1,T1,1,100,30.427
1667057462.548535,76150.000,10417,1,T1,1,100,30.504
1667057462.681640,76280.000,10437,1,T1,1,100,30.502
1667057462.814746,76410.000,10470,1,T1,1,100,30.536
1667057462.949899,76542.000,10487,1,T1,1,100,30.587
1667057463.083004,76672.000,10503,1,T1,1,100,30.573
1667057463.216109,76802.000,10520,1,T1,1,100,30.673
1667057463.348191,76931.000,10553,1,T1,1,100,30.717
1667057463.479248,77059.000,10571,1,T1,1,100,30.736
1667057463.612353,77189.000,10591,1,T1,1,100,30.708
1667057463.745458,77319.000,10607,1,T1,1,100,30.590
1667057463.879588,77450.000,10625,1,T1,1,100,30.539
1667057464.015764,77583.000,10657,1,T1,1,100,30.481
1667057464.147846,77712.000,10673,1,T1,1,100,30.386
1667057464.278903,77840.000,10693,1,T1,1,100,30.486
1667057464.412009,77970.000,10709,1,T1,1,100,30.423
1667057464.547162,78102.000,10749,1,T1,1,100,30.467
1667057464.682315,78234.000,10766,1,T1,1,100,30.627
1667057464.816444,78365.000,10783,1,T1,1,100,30.591
1667057464.946477,78492.000,10802,1,T1,1,100,30.646
1667057465.079582,78622.000,10819,2,T1,1,100,30.740
1667057465.212688,78752.000,10819,2,T1,1,100,30.710
1667057465.345793,78882.000,10836,1,T1,1,100,30.733
1667057465.478898,79012.000,10852,1,T1,1,100,30.849
1667057465.610980,79141.000,10872,1,T1,1,100,30.722
1667057465.743061,79270.000,10888,1,T1,1,100,30.667
1667057465.876166,79400.000,10921,1,T1,1,100,30.572
1667057466.009271,79530.000,10938,1,T1,1,100,30.602
1667057466.142377,79660.000,10954,1,T1,1,100,30.615
1667057466.275482,79790.000,10987,1,T1,1,100,30.692
1667057466.406539,79918.000,11004,1,T1,1,100,30.689
1667057466.539644,80048.000,11021,1,T1,1,100,30.617
1667057466.672750,80178.000,11040,1,T1,1,100,30.657
1667057466.806879,80309.000,11073,1,T1,1,100,30.745
1667057466.942032,80441.000,11089,1,T1,1,100,30.783
1667057467.075137,80571.000,11106,1,T1,1,100,30.764
1667057467.207219,80700.000,11139,1,T1,1,100,30.756
1667057467.343395,80833.000,11157,1,T1,1,100,30.753
1667057467.475477,80962.000,11174,1,T1,1,100,30.680
1667057467.608582,81092.000,11193,1,T1,1,100,30.578
1667057467.741687,81222.000,11225,1,T1,1,100,30.676
1667057467.874793,81352.000,11243,1,T1,1,100,30.611
1667057468.009946,81484.000,11259,1,T1,1,100,30.761
1667057468.144075,81615.000,11292,1,T1,1,100,30.719
1667057468.276156,81744.000,11309,1,T1,1,100,30.630
1667057468.409261,81874.000,11325,1,T1,1,100,30.627
1667057468.542367,82004.000,11343,1,T1,1,100,30.697
1667057468.673424,82132.000,11377,1,T1,1,100,30.762
1667057468.806529,82262.000,11393,1,T1,1,100,30.826
1667057468.941682,82394.000,11413,1,T1,1,100,30.712
1667057469.075811,82525.000,11445,1,T1,1,100,30.663
1667057469.208917,82655.000,11462,1,T1,1,100,30.677
1667057469.339974,82783.000,11479,1,T1,1,100,30.541
1667057469.474103,82914.000,11495,1,T1,1,100,30.553
1667057469.610280,83047.000,11530,1,T1,1,100,30.523
1667057469.743385,83177.000,11547,1,T1,1,100,30.545
1667057469.876491,83307.000,11571,1,T1,1,100,30.732
1667057470.009596,83437.000,11603,1,T1,1,100,30.707
1667057470.141677,83566.000,11620,1,T1,1,100,30.625
1667057470.276830,83698.000,11637,1,T1,1,100,30.625
1667057470.409935,83828.000,11654,1,T1,1,100,30.696
1667057470.543041,83958.000,11689,1,T1,1,100,30.868
1667057470.676146,84088.000,11705,1,T1,1,100,30.837
1667057470.807203,84216.000,11722,1,T1,1,100,30.681
1667057470.940309,84346.000,11755,1,T1,1,100,30.543
1667057471.073414,84476.000,11771,1,T1,1,100,30.448
1667057471.208567,84608.000,11789,1,T1,1,100,30.406
1667057471.343720,84740.000,11805,1,T1,1,100,30.460
1667057471.477849,84871.000,11840,1,T1,1,100,30.589
1667057471.607882,84998.000,11859,1,T1,1,100,30.574
1667057471.740988,85128.000,11875,1,T1,1,100,30.567
1667057471.877165,85261.000,11908,1,T1,1,100,30.636
1667057472.010270,85391.000,11925,1,T1,1,100,30.630
1667057472.142351,85520.000,11941,1,T1,1,100,30.627
1667057472.276480,85651.000,11959,1,T1,1,100,30.590
1667057472.410609,85782.000,11991,1,T1,1,100,30.539
1667057472.543715,85912.000,12008,1,T1,1,100,30.588
1667057472.676820,86042.000,12027,1,T1,1,100,30.609
1667057472.809925,86172.000,12060,1,T1,1,100,30.583
1667057472.943030,86302.000,12076,1,T1,1,100,30.607
1667057473.074088,86430.000,12093,1,T1,1,100,30.688
1667057473.207193,86560.000,12109,1,T1,1,100,30.581
1667057473.340298,86690.000,12142,1,T1,1,100,30.571
1667057473.472380,86819.000,12161,1,T1,1,100,30.601
1667057473.604461,86948.000,12180,1,T1,1,100,30.579
1667057473.738590,87079.000,12212,1,T1,1,100,30.605
1667057473.870672,87208.000,12230,1,T1,1,100,30.616
1667057474.005825,87340.000,12246,1,T1,1,100,30.657
1667057474.137906,87469.000,12263,1,T1,1,100,30.674
